id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;TklW;Int;PKwon;PKcon;OG;Succ;Att;Succ%;#Pl;Megs;Tkl;Cont;Tkl%;Past;Matches
291;José María Giménez\Jose-Maria-Gimenez;uy URU;DF;Atlético Madrid;24;1995;11.0;0;0;0;7;9;1;0;9;12;0;0;0;1;1;100.0;1;0;18;24;75.0;6;Matches
292;Mariano\Mariano;do DOM;FW;Real Madrid;25;1993;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
293;Adrián Marín\Adrian-Marin;es ESP;DF;Alavés;22;1997;3.8;0;0;0;10;1;0;6;2;6;0;1;0;2;9;22.2;3;1;7;9;77.8;2;Matches
294;Guillermo Maripán\Guillermo-Maripan;cl CHI;DF;Alavés;25;1994;1.0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
295;Roger Martí\Roger-Marti;es ESP;FW;Levante;28;1991;17.5;4;0;0;41;22;6;9;6;2;2;0;1;6;15;40.0;7;1;14;31;45.2;17;Matches
296;Daniel Martín\Daniel-Martin;es ESP;GK;Betis;21;1998;1.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
297;Álex Martínez\Alex-Martinez;es ESP;DF;Granada;28;1990;0.2;1;0;0;0;0;0;4;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
298;Iñigo Martínez\Inigo-Martinez;es ESP;DF;Athletic Bilbao;28;1991;23.0;7;0;0;24;32;3;14;22;36;1;0;1;6;9;66.7;6;0;37;51;72.5;14;Matches
299;Pablo Martínez\Pablo-Martinez;es ESP;MF;Levante;21;1998;0.2;0;0;0;1;1;0;0;2;0;0;0;0;0;1;0.0;0;0;2;3;66.7;1;Matches
300;Jordi Masip\Jordi-Masip;es ESP;GK;Valladolid;30;1989;26.0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;2;0.0;2;Matches
301;Jaime Mata\Jaime-Mata;es ESP;FW;Getafe;30;1988;20.7;9;0;0;67;40;26;35;6;5;1;0;0;15;30;50.0;18;1;16;26;61.5;10;Matches
302;Borja Mayoral\Borja-Mayoral;es ESP;FW;Levante;22;1997;16.5;2;0;0;17;20;9;15;3;2;0;0;0;17;35;48.6;19;1;6;12;50.0;6;Matches
303;Óscar Melendo\Oscar-Melendo;es ESP;MFFW;Espanyol;21;1997;6.9;0;0;0;6;19;0;5;3;2;0;0;0;5;12;41.7;6;0;6;11;54.5;5;Matches
304;Gonzalo Melero\Gonzalo-Melero;es ESP;MF;Levante;25;1994;8.9;3;0;0;17;20;2;2;10;5;0;0;0;7;14;50.0;9;2;20;33;60.6;13;Matches
305;Arthur Melo\Arthur-Melo;br BRA;MF;Barcelona;22;1996;11.2;1;0;0;11;36;1;12;8;2;0;0;0;27;31;87.1;27;1;11;15;73.3;4;Matches
306;Brais Méndez\Brais-Mendez;es ESP;MFFW;Celta Vigo;22;1997;11.3;2;0;0;19;27;3;28;11;7;0;0;0;19;31;61.3;21;2;18;33;54.5;15;Matches
307;Édgar Méndez\Edgar-Mendez;es ESP;MF;Alavés;28;1991;2.8;1;0;0;6;5;4;4;1;2;0;0;0;5;6;83.3;5;0;5;9;55.6;4;Matches
308;Ferland Mendy\Ferland-Mendy;fr FRA;DF;Real Madrid;24;1995;12.2;6;1;1;17;14;1;52;13;18;0;0;0;34;48;70.8;35;3;23;29;79.3;6;Matches
309;Fran Mérida\Fran-Merida;es ESP;MF;Osasuna;29;1990;10.3;8;1;1;14;15;0;13;10;27;0;0;0;19;28;67.9;21;0;19;32;59.4;13;Matches
310;Mikel Merino\Mikel-Merino;es ESP;MF;Real Sociedad;23;1996;23.0;4;0;0;53;53;0;22;40;37;1;0;0;24;40;60.0;28;3;53;89;59.6;36;Matches
311;Sabin Merino\Sabin-Merino;es ESP;FW;Leganés;27;1992;0.9;0;0;0;0;1;0;0;0;0;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
312;Roque Mesa\Roque-Mesa;es ESP;MF;Leganés;30;1989;16.7;8;0;0;28;35;1;40;23;6;0;0;0;22;43;51.2;28;0;36;48;75.0;12;Matches
313;Lionel Messi\Lionel-Messi;ar ARG;FW;Barcelona;32;1987;20.0;2;0;0;9;35;10;56;7;4;0;0;0;106;152;69.7;112;6;10;22;45.5;12;Matches
314;Míchel\Michel;es ESP;MF;Valladolid;31;1988;19.4;4;0;0;27;13;2;82;27;28;0;0;0;15;22;68.2;15;1;37;74;50.0;37;Matches
315;Miguel\Miguel;es ESP;FW;Valladolid;19;1999;0.3;0;0;0;1;0;0;2;0;0;0;0;0;0;0;;0;0;1;1;100.0;0;Matches
316;Éder Militão\Eder-Militao;br BRA;DF;Real Madrid;21;1998;6.0;2;0;0;9;12;2;1;7;11;0;0;0;1;2;50.0;1;0;13;13;100.0;0;Matches
317;Santi Mina\Santi-Mina;es ESP;FW;Celta Vigo;23;1995;14.4;4;0;0;35;26;6;18;7;5;0;0;0;10;21;47.6;10;2;11;38;28.9;27;Matches
318;Jorge Miramón\Jorge-Miramon;es ESP;DF;Levante;30;1989;20.9;3;0;0;11;19;0;56;26;28;0;2;0;15;26;57.7;15;0;52;72;72.2;20;Matches
319;Luka Modrić\Luka-Modric;hr CRO;MF;Real Madrid;33;1985;14.2;3;1;0;19;14;1;41;10;16;1;0;0;24;41;58.5;27;1;24;37;64.9;13;Matches
320;Jorge Molina\Jorge-Molina;es ESP;FW;Getafe;37;1982;15.2;4;1;0;23;28;15;8;3;4;1;0;0;16;25;64.0;18;0;6;15;40.0;9;Matches
321;Jon Moncayola\Jon-Moncayola;es ESP;MFDF;Osasuna;21;1998;10.8;4;0;0;21;3;0;7;19;10;0;0;0;6;11;54.5;6;1;34;55;61.8;21;Matches
322;Nacho Monreal\Nacho-Monreal;es ESP;DF;Real Sociedad;33;1986;18.5;1;0;0;26;10;1;37;18;30;0;0;0;6;8;75.0;6;0;29;46;63.0;17;Matches
323;Ángel Montoro\Angel-Montoro;es ESP;MF;Granada;31;1988;9.8;5;0;0;21;15;0;44;11;12;0;0;0;6;9;66.7;6;2;16;27;59.3;11;Matches
324;Álvaro Morata\Alvaro-Morata;es ESP;FW;Atlético Madrid;26;1992;17.3;5;1;1;43;50;27;10;11;4;0;0;0;14;24;58.3;14;0;14;20;70.0;6;Matches
325;Alberto Moreno\Alberto-Moreno;es ESP;DF;Villarreal;27;1992;6.6;1;0;0;6;5;0;13;12;10;0;0;0;5;11;45.5;6;0;20;26;76.9;6;Matches
326;Álex Moreno\Alex-Moreno;es ESP;DF;Betis;26;1993;19.1;3;0;0;25;27;4;57;22;17;0;2;0;35;63;55.6;39;1;34;59;57.6;25;Matches
327;Gerard Moreno\Gerard-Moreno;es ESP;FWMF;Villarreal;27;1992;21.9;4;0;0;26;34;12;38;13;11;2;0;0;44;70;62.9;46;0;16;44;36.4;28;Matches
328;Manu Morlanes\Manu-Morlanes;es ESP;MF;Villarreal;20;1999;1.0;0;0;0;1;0;0;1;2;2;0;0;0;1;1;100.0;1;0;2;4;50.0;2;Matches
329;Loren Morón\Loren-Moron;es ESP;FW;Betis;25;1993;16.2;2;1;0;20;34;21;6;9;9;0;0;0;13;21;61.9;15;1;12;23;52.2;11;Matches
330;Toni Moya\Toni-Moya;es ESP;MF;Atlético Madrid;21;1998;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
331;Javi Moyano\Javi-Moyano;es ESP;DF;Valladolid;33;1986;17.8;3;0;0;16;16;0;27;10;18;0;1;0;13;15;86.7;13;2;22;29;75.9;7;Matches
332;Iker Muniain\Iker-Muniain;es ESP;FWMF;Athletic Bilbao;26;1992;17.4;0;1;0;17;39;2;38;12;8;0;0;0;35;59;59.3;37;4;21;31;67.7;10;Matches
333;Aihen Muñoz\Aihen-Munoz;es ESP;DF;Real Sociedad;21;1997;6.0;0;0;0;3;2;0;27;7;2;0;0;0;3;6;50.0;3;0;16;23;69.6;7;Matches
334;Javier Muñoz\Javier-Munoz;es ESP;MF;Alavés;24;1995;0.6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
335;Jeison Murillo\Jeison-Murillo;co COL;DF;Celta Vigo;27;1992;7.0;2;0;0;8;6;3;1;9;2;0;0;0;0;0;;0;0;17;23;73.9;6;Matches
336;Nacho\Nacho;es ESP;DF;Real Madrid;29;1990;4.4;3;0;0;9;7;0;16;5;9;0;0;0;1;5;20.0;1;0;11;18;61.1;7;Matches
337;Nacho\Nacho;es ESP;DF;Valladolid;30;1989;12.1;2;0;0;18;6;2;33;20;15;0;0;0;5;12;41.7;6;0;39;55;70.9;16;Matches
338;Naldo\Naldo;br BRA;DF;Espanyol;30;1988;13.7;7;1;1;18;4;1;2;14;19;0;0;0;3;3;100.0;3;0;23;30;76.7;7;Matches
339;Marc Navarro\Marc-Navarro;es ESP;DF;Leganés;24;1995;2.4;1;0;0;6;0;0;7;2;0;0;0;0;2;2;100.0;2;0;3;3;100.0;0;Matches
340;Ximo Navarro\Ximo-Navarro;es ESP;DF;Alavés;29;1990;16.6;8;0;0;25;20;0;18;22;41;0;0;0;11;17;64.7;12;0;38;52;73.1;14;Matches
341;Jesús Navas\Jesus-Navas;es ESP;DF;Sevilla;33;1985;26.0;3;0;0;14;20;0;175;14;18;0;0;0;38;54;70.4;39;1;23;34;67.6;11;Matches
342;Raúl Navas\Raul-Navas;es ESP;DF;Osasuna;31;1988;4.4;1;0;0;3;3;0;0;6;8;0;0;0;1;1;100.0;1;0;8;14;57.1;6;Matches
343;Neto\Neto;br BRA;GK;Barcelona;30;1989;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
344;Carlos Neva\Carlos-Neva;es ESP;DF;Granada;23;1996;15.1;1;0;0;6;23;0;52;4;15;0;0;0;4;8;50.0;4;0;8;13;61.5;5;Matches
345;Saúl Ñíguez\Saul-Niguez;es ESP;MFDF;Atlético Madrid;24;1994;25.0;6;0;0;46;20;6;28;48;39;0;0;0;19;30;63.3;20;0;71;113;62.8;42;Matches
346;Fernando Niño\Fernando-Nino;es ESP;FW;Villarreal;18;2000;0.2;1;0;0;5;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
347;Nolito\Nolito;es ESP;FW;Sevilla;32;1986;10.0;0;0;0;22;9;10;14;9;1;1;0;0;12;16;75.0;12;0;12;30;40.0;18;Matches
348;Unai Núñez\Unai-Nunez;es ESP;DF;Athletic Bilbao;22;1997;10.6;5;0;0;15;4;0;1;8;17;0;0;1;3;4;75.0;4;0;10;19;52.6;9;Matches
349;Allan Nyom\Allan-Nyom;cm CMR;DFMF;Getafe;31;1988;19.0;10;0;0;43;13;3;56;14;12;0;0;0;10;21;47.6;12;0;33;46;71.7;13;Matches
350;Jan Oblak\Jan-Oblak;si SVN;GK;Atlético Madrid;26;1993;25.7;0;0;0;0;7;0;0;0;1;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
351;Lucas Ocampos\Lucas-Ocampos;ar ARG;FW;Sevilla;25;1994;20.4;8;1;1;30;42;9;70;23;18;0;0;0;61;121;50.4;68;5;35;73;47.9;38;Matches
352;Álvaro Odriozola\Alvaro-Odriozola;es ESP;DF;Real Madrid;23;1995;3.8;3;1;1;7;5;0;6;4;1;0;0;0;9;13;69.2;10;0;8;12;66.7;4;Matches
353;Lucas Olaza\Lucas-Olaza;uy URU;DF;Celta Vigo;25;1994;24.0;4;0;0;20;15;0;151;26;26;1;0;0;8;13;61.5;8;1;45;66;68.2;21;Matches
354;Kiko Olivas\Kiko-Olivas;es ESP;DF;Valladolid;30;1988;26.0;1;0;0;9;24;3;0;27;47;0;1;0;9;9;100.0;9;0;34;58;58.6;24;Matches
355;Paulo Oliveira\Paulo-Oliveira;pt POR;DF;Eibar;27;1992;16.7;6;1;1;13;13;0;2;9;32;0;0;1;2;2;100.0;2;0;22;29;75.9;7;Matches
356;Mathías Olivera\Mathias-Olivera;uy URU;DF;Getafe;21;1997;10.4;4;1;1;18;9;2;22;26;15;0;0;0;10;15;66.7;10;0;39;54;72.2;15;Matches
357;Kenneth Omeruo\Kenneth-Omeruo;ng NGA;DF;Leganés;25;1993;17.5;5;0;0;14;6;0;0;23;30;0;1;0;2;2;100.0;2;0;32;36;88.9;4;Matches
358;Javier Ontiveros\Javier-Ontiveros;es ESP;FWMF;Villarreal;21;1997;4.5;1;0;0;13;8;0;24;15;1;1;0;0;20;31;64.5;21;1;20;36;55.6;16;Matches
359;Fabián Orellana\Fabian-Orellana;cl CHI;MFFW;Eibar;33;1986;21.1;7;1;0;18;45;8;89;15;19;1;0;0;54;107;50.5;59;3;24;57;42.1;33;Matches
360;Mikel Oyarzabal\Mikel-Oyarzabal;es ESP;FWMF;Real Sociedad;22;1997;22.7;2;0;0;27;34;10;63;11;10;0;0;0;48;67;71.6;49;3;24;44;54.5;20;Matches
361;Fernando Pacheco\Fernando-Pacheco;es ESP;GK;Alavés;27;1992;24.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;3;0.0;3;Matches
362;Daniel Parejo\Daniel-Parejo;es ESP;MF;Valencia;30;1989;24.6;6;1;1;18;74;3;125;38;18;1;1;0;33;47;70.2;34;1;50;104;48.1;54;Matches
363;Thomas Partey\Thomas-Partey;gh GHA;MF;Atlético Madrid;26;1993;20.4;10;0;0;38;20;0;23;25;36;0;1;0;34;39;87.2;35;1;39;69;56.5;30;Matches
364;Gabriel Paulista\Gabriel-Paulista;br BRA;DF;Valencia;28;1990;23.2;5;0;0;14;17;0;1;8;45;0;0;0;6;7;85.7;6;0;14;27;51.9;13;Matches
365;Alfonso Pedraza\Alfonso-Pedraza;es ESP;DF;Betis;23;1996;8.7;1;0;0;10;12;1;18;14;10;0;0;0;12;19;63.2;14;3;23;32;71.9;9;Matches
366;Marc Pedraza\Marc-Pedraza;es ESP;MF;Mallorca;32;1987;0.8;0;0;0;2;0;0;0;2;1;0;0;0;0;0;;0;0;2;5;40.0;3;Matches
367;Pedrosa\Pedrosa;es ESP;DFMF;Espanyol;21;1998;9.5;1;0;0;7;11;1;25;10;8;0;0;0;17;31;54.8;19;0;15;31;48.4;16;Matches
368;Rubén Peña\Ruben-Pena;es ESP;DF;Villarreal;28;1991;14.8;4;0;0;28;19;0;60;19;21;0;0;1;16;38;42.1;19;1;29;49;59.2;20;Matches
369;Luis Perea\Luis-Perea;es ESP;FWMF;Osasuna;21;1997;0.2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
370;Victor Perea\Victor-Perea;es ESP;DF;Espanyol;19;2000;9.8;2;0;0;14;19;0;48;6;9;0;0;1;4;10;40.0;5;1;13;20;65.0;7;Matches
371;Gonzalo Pereira Cejudo\Gonzalo-Pereira-Cejudo;es ESP;DF;Levante;22;1997;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
372;Carles Pérez\Carles-Perez;es ESP;FW;Barcelona;21;1998;5.3;0;0;0;4;4;2;16;3;1;0;0;0;10;22;45.5;11;0;5;13;38.5;8;Matches
373;Iñigo Pérez\Inigo-Perez;es ESP;MFDF;Osasuna;31;1988;5.4;0;0;0;5;5;0;20;4;4;0;0;0;2;4;50.0;3;0;10;16;62.5;6;Matches
374;Juan Pérez\Juan-Perez;es ESP;GK;Osasuna;23;1996;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
375;Lucas Pérez\Lucas-Perez;es ESP;FW;Alavés;30;1988;21.6;3;0;0;21;9;19;101;9;2;0;0;0;18;33;54.5;18;0;9;22;40.9;13;Matches
376;Rubén Pérez\Ruben-Perez;es ESP;MF;Leganés;30;1989;16.4;6;0;0;23;25;0;6;26;28;0;1;0;6;8;75.0;8;0;41;69;59.4;28;Matches
377;Pablo Piatti\Pablo-Piatti;ar ARG;DFMF;Espanyol;30;1989;0.6;0;0;0;0;2;1;5;1;0;0;0;0;0;0;;0;0;2;3;66.7;1;Matches
378;Cristiano Piccini\Cristiano-Piccini;it ITA;DF;Valencia;26;1992;0.8;0;0;0;1;1;0;2;0;2;0;0;0;3;4;75.0;3;0;4;5;80.0;1;Matches
379;Tomás Pina Isla\Tomas-Pina-Isla;es ESP;MF;Alavés;31;1987;10.0;3;0;0;24;12;0;1;16;12;1;0;0;6;7;85.7;7;0;23;31;74.2;8;Matches
380;Pipa\Pipa;es ESP;DFMF;Espanyol;21;1998;1.3;1;0;0;3;1;0;4;1;1;0;1;0;2;3;66.7;2;0;2;5;40.0;3;Matches
381;Gerard Piqué\Gerard-Pique;es ESP;DF;Barcelona;32;1987;23.7;10;0;0;24;15;0;0;17;24;0;2;0;7;7;100.0;7;0;27;37;73.0;10;Matches
382;Óscar Plano\Oscar-Plano;es ESP;MF;Valladolid;28;1991;21.0;3;0;0;38;43;4;33;25;25;1;0;0;10;19;52.6;10;1;36;58;62.1;22;Matches
383;Pere Pons\Pere-Pons;es ESP;MF;Alavés;26;1993;8.1;1;0;0;19;8;0;6;14;10;1;0;0;4;11;36.4;7;0;18;24;75.0;6;Matches
384;Pedro Porro\Pedro-Porro;es ESP;DFMF;Valladolid;19;1999;7.2;1;0;0;3;9;0;26;13;7;0;0;0;7;14;50.0;8;1;16;26;61.5;10;Matches
385;Francisco Portillo\Francisco-Portillo;es ESP;MF;Getafe;29;1990;3.7;2;0;0;9;3;0;5;5;1;0;0;0;9;11;81.8;9;0;9;14;64.3;5;Matches
386;Portu\Portu;es ESP;FWMF;Real Sociedad;27;1992;18.5;5;0;0;23;16;14;72;18;8;0;0;0;6;17;35.3;6;0;27;49;55.1;22;Matches
387;Sergio Postigo\Sergio-Postigo;es ESP;DF;Levante;30;1988;19.5;5;0;0;13;10;2;0;16;27;0;0;0;2;5;40.0;2;0;24;34;70.6;10;Matches
388;Darío Poveda\Dario-Poveda;es ESP;FW;Atlético Madrid;22;1997;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
389;Alejandro Pozo Pozo\Alejandro-Pozo-Pozo;es ESP;DF;Mallorca;20;1999;4.7;0;0;0;5;5;1;20;11;10;0;0;0;2;6;33.3;2;0;16;24;66.7;8;Matches
390;Alejandro Pozo Pozo\Alejandro-Pozo-Pozo;es ESP;FWMF;Sevilla;20;1999;0.4;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0.0;0;0;2;4;50.0;2;Matches
391;Abdón Prats\Abdon-Prats;es ESP;FWMF;Mallorca;26;1992;1.9;1;0;0;6;2;0;1;0;0;0;0;0;2;5;40.0;2;0;2;3;66.7;1;Matches
392;Andrés Prieto\Andres-Prieto;es ESP;GK;Espanyol;25;1993;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
393;Antonio Puertas\Antonio-Puertas;es ESP;FWMF;Granada;27;1992;19.7;4;0;0;26;31;2;33;17;10;0;0;0;37;64;57.8;46;2;30;55;54.5;25;Matches
394;Riqui Puig\Riqui-Puig;es ESP;MF;Barcelona;19;1999;0.2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
395;Quini\Quini;es ESP;DF;Granada;29;1989;8.0;2;0;0;8;6;0;17;12;10;0;0;0;6;11;54.5;6;0;25;33;75.8;8;Matches
396;Xavi Quintillà\Xavi-Quintilla;es ESP;DF;Villarreal;22;1996;15.3;5;0;0;24;11;1;73;10;9;0;0;0;4;6;66.7;4;0;24;29;82.8;5;Matches
397;Quique\Quique;es ESP;FW;Eibar;29;1990;4.1;0;0;0;8;10;2;2;2;0;0;0;0;2;3;66.7;2;0;2;4;50.0;2;Matches
398;Nemanja Radoja\Nemanja-Radoja;rs SRB;MF;Levante;26;1993;15.2;2;0;0;10;16;2;5;13;17;0;0;0;19;24;79.2;19;0;22;45;48.9;23;Matches
399;Rafinha\Rafinha;br BRA;FWMF;Barcelona;26;1993;2.1;0;0;0;3;12;0;12;3;1;0;0;0;5;11;45.5;5;0;3;4;75.0;1;Matches
400;Rafinha\Rafinha;br BRA;MF;Celta Vigo;26;1993;15.5;2;0;0;22;62;2;17;33;25;0;0;0;32;48;66.7;32;0;49;75;65.3;26;Matches
401;Baba Rahman\Baba-Rahman;gh GHA;DF;Mallorca;25;1994;1.2;1;0;0;1;0;0;6;2;1;0;0;0;0;1;0.0;0;0;2;2;100.0;0;Matches
402;Antonio Raillo\Antonio-Raillo;es ESP;DF;Mallorca;27;1991;21.2;5;1;1;20;7;3;0;21;16;0;2;0;0;0;;0;0;28;32;87.5;4;Matches
403;Ivan Rakitić\Ivan-Rakitic;hr CRO;MF;Barcelona;31;1988;9.9;2;0;0;13;23;0;12;6;9;0;0;0;5;13;38.5;7;2;10;19;52.6;9;Matches
404;Sandro Ramírez\Sandro-Ramirez;es ESP;FW;Valladolid;24;1995;11.1;2;0;0;14;31;5;22;8;4;1;0;0;16;31;51.6;16;0;8;19;42.1;11;Matches
405;Iván Ramis\Ivan-Ramis;es ESP;DF;Eibar;34;1984;5.1;1;0;0;4;5;0;1;2;4;0;0;0;3;3;100.0;3;0;6;11;54.5;5;Matches
406;Adrián Ramos\Adrian-Ramos;co COL;FW;Granada;33;1986;2.5;0;0;0;5;6;3;3;1;1;0;0;0;0;1;0.0;0;0;3;6;50.0;3;Matches
407;Sergio Ramos\Sergio-Ramos;es ESP;DF;Real Madrid;33;1986;23.7;7;0;0;37;20;4;1;34;35;0;1;0;5;5;100.0;5;0;44;60;73.3;16;Matches
408;Raúl\Raul;es ESP;FWMF;Betis;18;2000;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;1;0;0;1;0.0;1;Matches
409;Recio\Recio;es ESP;MF;Leganés;28;1991;14.5;9;0;0;33;39;1;20;18;16;0;0;0;11;21;52.4;15;0;24;50;48.0;26;Matches
410;Sergio Reguilón\Sergio-Reguilon;es ESP;DF;Sevilla;22;1996;19.8;7;0;0;40;32;3;91;26;28;0;0;0;33;54;61.1;39;1;45;67;67.2;22;Matches
411;Manolo Reina\Manolo-Reina;es ESP;GK;Mallorca;34;1985;25.0;3;0;0;0;6;0;0;0;5;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
412;Álex Remiro\Alex-Remiro;es ESP;GK;Real Sociedad;24;1995;18.0;0;0;0;0;4;0;0;0;0;0;0;0;1;1;100.0;1;0;0;1;0.0;1;Matches
413;Luis Rioja\Luis-Rioja;es ESP;MF;Alavés;25;1993;13.3;2;0;0;14;10;1;48;8;15;0;0;0;19;29;65.5;20;0;11;23;47.8;12;Matches
414;Rodrigo Riquelme\Rodrigo-Riquelme;es ESP;MF;Atlético Madrid;19;2000;0.1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
415;Cristian Rivera\Cristian-Rivera;es ESP;MF;Leganés;22;1997;3.4;3;0;0;6;5;0;2;3;4;0;0;0;2;3;66.7;2;0;3;5;60.0;2;Matches
416;Sergi Roberto\Sergi-Roberto;es ESP;DFMF;Barcelona;27;1992;19.3;8;0;0;17;29;1;22;14;24;0;0;0;7;12;58.3;8;0;20;32;62.5;12;Matches
417;Joel Robles\Joel-Robles;es ESP;GK;Betis;29;1990;24.1;3;1;0;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
418;Marc Roca\Marc-Roca;es ESP;MF;Espanyol;22;1996;23.0;7;0;0;54;16;0;36;43;23;0;0;0;10;17;58.8;10;0;62;103;60.2;41;Matches
419;Rubén Rochina\Ruben-Rochina;es ESP;MF;Levante;28;1991;14.0;4;0;0;22;39;1;49;19;11;1;0;0;28;44;63.6;32;1;32;56;57.1;24;Matches
420;Rodrigo\Rodrigo;es ESP;FW;Valencia;28;1991;15.3;2;1;0;14;23;5;17;7;7;1;0;0;15;33;45.5;20;0;11;21;52.4;10;Matches
421;Kévin Rodrigues\Kevin-Rodrigues;pt POR;DF;Real Sociedad;25;1994;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;1;100.0;0;Matches
422;Kévin Rodrigues\Kevin-Rodrigues;pt POR;DFFW;Leganés;25;1994;14.1;3;1;1;25;14;1;87;21;21;0;0;0;18;28;64.3;21;3;46;63;73.0;17;Matches
423;Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz;es ESP;MFFW;Leganés;21;1998;17.6;4;1;0;22;32;1;78;8;17;0;0;0;34;69;49.3;39;2;15;42;35.7;27;Matches
424;Ángel Rodríguez\Angel-Rodriguez;es ESP;FW;Getafe;32;1987;11.8;4;0;0;43;24;23;22;8;3;0;0;0;13;22;59.1;13;0;11;20;55.0;9;Matches
425;Dani Rodríguez\Dani-Rodriguez;es ESP;MFFW;Mallorca;31;1988;23.5;3;0;0;44;49;5;24;30;25;2;0;0;27;48;56.3;29;3;53;85;62.4;32;Matches
426;Guido Rodríguez\Guido-Rodriguez;ar ARG;MF;Betis;25;1994;1.8;2;0;0;3;3;1;0;5;5;0;0;0;0;1;0.0;0;0;7;9;77.8;2;Matches
427;James Rodríguez\James-Rodriguez;co COL;MF;Real Madrid;28;1991;3.8;1;0;0;5;5;2;22;8;2;0;0;0;0;1;0.0;0;0;12;16;75.0;4;Matches
428;Rodrygo\Rodrygo;br BRA;FW;Real Madrid;18;2001;7.4;0;0;0;7;13;1;27;3;8;0;0;0;11;26;42.3;12;1;4;17;23.5;13;Matches
429;Facundo Roncaglia\Facundo-Roncaglia;ar ARG;DF;Osasuna;32;1987;10.3;4;2;1;15;8;0;8;9;11;0;2;0;9;12;75.0;10;0;18;25;72.0;7;Matches
430;Roberto Rosales\Roberto-Rosales;ve VEN;DF;Leganés;30;1988;12.5;5;0;0;21;5;1;50;14;15;0;0;0;6;12;50.0;7;0;27;40;67.5;13;Matches
431;Rubén\Ruben;es ESP;GK;Osasuna;35;1984;12.6;0;0;0;0;1;0;0;0;1;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
432;Waldo Rubio\Waldo-Rubio;es ESP;MFFW;Valladolid;23;1995;4.9;3;0;0;8;4;2;10;4;4;0;0;0;11;23;47.8;12;1;7;16;43.8;9;Matches
433;Aitor Ruibal\Aitor-Ruibal;es ESP;DFFW;Leganés;23;1996;4.9;2;0;0;14;5;4;16;9;1;0;0;0;13;23;56.5;15;0;13;23;56.5;10;Matches
434;Jorge Sáenz\Jorge-Saenz;es ESP;DFMF;Celta Vigo;22;1996;1.4;1;1;0;2;1;0;0;0;3;0;0;0;0;0;;0;0;3;3;100.0;0;Matches
435;Borja Sainz\Borja-Sainz;es ESP;MFFW;Alavés;18;2001;3.8;1;0;0;10;5;2;7;6;2;0;0;0;6;15;40.0;8;0;9;15;60.0;6;Matches
436;Yannis Salibur\Yannis-Salibur;fr FRA;FWMF;Mallorca;28;1991;0.6;0;0;0;2;3;0;2;0;1;0;0;0;2;3;66.7;2;0;0;0;;0;Matches
437;Mohammed Salisu\Mohammed-Salisu;gh GHA;DF;Valladolid;20;1999;25.3;2;0;0;18;10;1;1;27;30;0;1;0;5;6;83.3;5;0;46;65;70.8;19;Matches
438;Fede San Emeterio\Fede-San-Emeterio;es ESP;MF;Valladolid;22;1997;11.8;3;0;0;17;16;0;3;13;22;0;0;0;2;3;66.7;2;0;21;41;51.2;20;Matches
439;Mikel San José\Mikel-San-Jose;es ESP;MF;Athletic Bilbao;30;1989;3.9;3;0;0;6;1;1;0;7;11;0;0;0;0;4;0.0;0;0;8;18;44.4;10;Matches
440;Oihan Sancet\Oihan-Sancet;es ESP;MF;Athletic Bilbao;19;2000;3.6;1;0;0;7;4;0;1;3;0;0;0;0;4;8;50.0;4;0;4;9;44.4;5;Matches
