"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
238;Joselu\Joselu;es ESP;FW;Alavés;29;1990;26;23;2059;9;2;0;0;5;0;0.39;0.09;0.48;0.39;0.48;7.9;7.9;2.0;0.35;0.09;0.44;0.35;0.44;Matches
239;Luka Jović\Luka-Jovic;rs SRB;FW;Real Madrid;21;1997;15;4;391;2;1;0;0;2;0;0.46;0.23;0.69;0.46;0.69;2.3;2.3;0.5;0.53;0.10;0.63;0.53;0.63;Matches
240;Juanmi\Juanmi;es ESP;FWMF;Betis;26;1993;2;1;75;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.24;0.00;0.24;0.24;0.24;Matches
241;David Juncà\David-Junca;es ESP;DF;Celta Vigo;25;1993;3;3;259;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
242;Lago Junior\Lago-Junior;ci CIV;MFFW;Mallorca;28;1990;23;20;1747;4;0;3;3;2;0;0.21;0.00;0.21;0.05;0.05;4.8;2.5;0.9;0.25;0.04;0.29;0.13;0.17;Matches
243;Vinicius Júnior\Vinicius-Junior;br BRA;FWMF;Real Madrid;19;2000;18;7;811;2;1;0;0;3;0;0.22;0.11;0.33;0.22;0.33;2.8;2.8;1.8;0.31;0.20;0.51;0.31;0.51;Matches
244;Lee Kangin\Lee-Kangin;kr KOR;MFFW;Valencia;18;2001;11;2;296;1;0;0;0;1;1;0.30;0.00;0.30;0.30;0.30;0.5;0.5;0.3;0.14;0.08;0.22;0.14;0.22;Matches
245;Wilfrid Kaptoum\Wilfrid-Kaptoum;cm CMR;MF;Betis;23;1996;5;2;191;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.02;0.05;0.03;0.05;Matches
246;Kenedy\Kenedy;br BRA;MFDF;Getafe;23;1996;15;3;507;1;3;0;0;2;0;0.18;0.53;0.71;0.18;0.71;0.7;0.7;0.9;0.13;0.17;0.30;0.13;0.30;Matches
247;Kike\Kike;es ESP;FW;Eibar;29;1989;16;11;999;3;0;0;0;2;0;0.27;0.00;0.27;0.27;0.27;3.3;3.3;0.2;0.30;0.02;0.32;0.30;0.32;Matches
248;Kenan Kodro\Kenan-Kodro;ba BIH;FWMF;Athletic Bilbao;25;1993;7;4;330;1;0;0;0;0;0;0.27;0.00;0.27;0.27;0.27;0.2;0.2;0.0;0.05;0.00;0.06;0.05;0.06;Matches
249;Koke\Koke;es ESP;MF;Atletico Madrid;27;1992;21;20;1779;2;3;0;0;4;0;0.10;0.15;0.25;0.10;0.25;1.5;1.5;3.7;0.07;0.19;0.26;0.07;0.26;Matches
250;Geoffrey Kondogbia\Geoffrey-Kondogbia;cf CTA;MF;Valencia;26;1993;17;14;1217;1;0;0;0;4;0;0.07;0.00;0.07;0.07;0.07;0.6;0.6;0.1;0.04;0.01;0.05;0.04;0.05;Matches
251;Jules Koundé\Jules-Kounde;fr FRA;DF;Sevilla;20;1998;18;14;1316;1;1;0;0;3;0;0.07;0.07;0.14;0.07;0.14;1.2;1.2;0.5;0.08;0.04;0.12;0.08;0.12;Matches
252;Leonardo Koutris\Leonardo-Koutris;gr GRE;DF;Mallorca;24;1995;2;1;93;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.17;0.17;0.00;0.17;Matches
253;İsmail Köybaşı\Ismail-Koybasi;tr TUR;DFFW;Granada;30;1989;3;3;225;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.01;0.09;0.10;0.01;0.10;Matches
254;Toni Kroos\Toni-Kroos;de GER;MF;Real Madrid;29;1990;23;22;1810;3;5;0;0;1;0;0.15;0.25;0.40;0.15;0.40;2.4;2.4;3.7;0.12;0.18;0.30;0.12;0.30;Matches
255;Takefusa Kubo\Takefusa-Kubo;jp JPN;MFFW;Mallorca;18;2001;23;12;1349;2;2;0;0;2;0;0.13;0.13;0.27;0.13;0.27;1.4;1.4;1.9;0.09;0.13;0.22;0.09;0.22;Matches
256;Víctor Laguardia\Victor-Laguardia;es ESP;DF;Alavés;29;1989;21;21;1844;1;2;0;0;7;1;0.05;0.10;0.15;0.05;0.15;0.7;0.7;0.6;0.03;0.03;0.06;0.03;0.06;Matches
257;Diego Lainez\Diego-Lainez;mx MEX;MF;Betis;19;2000;10;1;207;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.06;0.00;0.07;0.06;0.07;Matches
258;Larra\Larra;es ESP;FWMF;Athletic Bilbao;21;1997;9;1;178;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.03;0.03;0.07;0.03;0.07;Matches
259;Toni Lato\Toni-Lato;es ESP;MF;Osasuna;21;1997;1;1;79;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.14;0.00;0.14;0.14;0.14;Matches
260;Robin Le Normand\Robin-Le-Normand;fr FRA;DF;Real Sociedad;22;1996;19;14;1372;1;0;0;0;5;0;0.07;0.00;0.07;0.07;0.07;0.5;0.5;0.0;0.03;0.00;0.03;0.03;0.03;Matches
261;Wu Lei\Wu-Lei;cn CHN;FWMF;Espanyol;27;1991;21;13;1106;3;0;0;0;2;0;0.24;0.00;0.24;0.24;0.24;3.1;3.1;1.0;0.25;0.08;0.34;0.25;0.34;Matches
262;Iñigo Lekue\Inigo-Lekue;es ESP;DFFW;Athletic Bilbao;26;1993;9;3;321;0;1;0;0;0;0;0.00;0.28;0.28;0.00;0.28;0.1;0.1;0.2;0.03;0.06;0.09;0.03;0.09;Matches
263;Thomas Lemar\Thomas-Lemar;fr FRA;MF;Atletico Madrid;23;1995;17;9;808;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.4;0.04;0.04;0.09;0.04;0.09;Matches
264;Clément Lenglet\Clement-Lenglet;fr FRA;DF;Barcelona;24;1995;18;18;1599;2;1;0;0;8;2;0.11;0.06;0.17;0.11;0.17;0.8;0.8;0.6;0.05;0.03;0.08;0.05;0.08;Matches
265;Pedro León\Pedro-Leon;es ESP;MFFW;Eibar;32;1986;22;17;1403;1;0;0;0;3;0;0.06;0.00;0.06;0.06;0.06;1.6;1.6;2.5;0.10;0.16;0.26;0.10;0.26;Matches
266;Sergio León\Sergio-Leon;es ESP;FW;Levante;30;1989;14;4;455;1;0;0;0;2;0;0.20;0.00;0.20;0.20;0.20;1.9;1.9;0.0;0.37;0.01;0.37;0.37;0.37;Matches
267;Lillo\Lillo;es ESP;DF;Osasuna;30;1989;4;2;193;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.05;0.06;0.01;0.06;Matches
268;Diego Llorente\Diego-Llorente;es ESP;DF;Real Sociedad;25;1993;18;18;1537;0;1;0;0;4;1;0.00;0.06;0.06;0.00;0.06;0.6;0.6;0.1;0.03;0.01;0.04;0.03;0.04;Matches
269;Marcos Llorente\Marcos-Llorente;es ESP;MF;Atletico Madrid;24;1995;17;7;633;1;0;0;0;4;0;0.14;0.00;0.14;0.14;0.14;0.7;0.7;0.0;0.10;0.00;0.10;0.10;0.10;Matches
270;Stanislav Lobotka\Stanislav-Lobotka;sk SVK;MF;Celta Vigo;24;1994;17;17;1391;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.4;0.01;0.03;0.04;0.01;0.04;Matches
271;Renan Lodi\Renan-Lodi;br BRA;DF;Atletico Madrid;21;1998;23;20;1671;1;2;0;0;5;1;0.05;0.11;0.16;0.05;0.16;0.6;0.6;1.5;0.03;0.08;0.11;0.03;0.11;Matches
272;Rony Lopes\Rony-Lopes;pt POR;FWMF;Sevilla;23;1995;3;1;87;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.14;0.00;0.14;0.14;0.14;Matches
273;Adrián López\Adrian-Lopez;es ESP;FWMF;Osasuna;31;1988;17;10;884;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;1.7;0.11;0.17;0.28;0.11;0.28;Matches
274;David López\David-Lopez;es ESP;DFMF;Espanyol;29;1989;20;17;1408;2;2;0;0;4;1;0.13;0.13;0.26;0.13;0.26;1.1;1.1;0.8;0.07;0.05;0.12;0.07;0.12;Matches
275;Diego López\Diego-Lopez;es ESP;GK;Espanyol;37;1981;26;26;2340;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
276;Javi López\Javi-Lopez;es ESP;DF;Espanyol;33;1986;13;12;1048;0;0;0;0;5;1;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.7;0.01;0.06;0.06;0.01;0.06;Matches
277;Lluis López\Lluis-Lopez;es ESP;DF;Espanyol;22;1997;4;3;299;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.00;0.04;0.04;0.04;Matches
278;Unai López\Unai-Lopez;es ESP;MF;Athletic Bilbao;23;1995;16;15;1101;0;3;0;0;5;0;0.00;0.25;0.25;0.00;0.25;0.4;0.4;2.1;0.04;0.17;0.21;0.04;0.21;Matches
279;Iker Losada\Iker-Losada;es ESP;MFFW;Celta Vigo;17;2001;2;0;11;1;0;0;0;0;0;8.18;0.00;8.18;8.18;8.18;0.0;0.0;0.0;0.24;0.00;0.24;0.24;0.24;Matches
280;Pol Lozano\Pol-Lozano;es ESP;MF;Espanyol;19;1999;1;0;17;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
281;José Luis Gayà\Jose-Luis-Gaya;es ESP;DF;Valencia;24;1995;20;19;1678;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;1.0;0.01;0.05;0.07;0.01;0.07;Matches
282;José Luis Morales\Jose-Luis-Morales;es ESP;FWMF;Levante;32;1987;26;21;1874;2;1;0;0;1;0;0.10;0.05;0.14;0.10;0.14;3.5;3.5;3.2;0.17;0.15;0.32;0.17;0.32;Matches
283;Darwin Machís\Darwin-Machis;ve VEN;FWMF;Granada;26;1993;25;13;1380;5;3;1;1;3;0;0.33;0.20;0.52;0.26;0.46;3.6;2.8;2.3;0.24;0.15;0.38;0.19;0.33;Matches
284;Lisandro Magallán\Lisandro-Magallan;ar ARG;DF;Alavés;25;1993;11;8;745;1;0;0;0;4;0;0.12;0.00;0.12;0.12;0.12;0.2;0.2;0.0;0.03;0.00;0.03;0.03;0.03;Matches
285;Nemanja Maksimović\Nemanja-Maksimovic;rs SRB;MF;Getafe;24;1995;24;23;2024;2;0;0;0;4;0;0.09;0.00;0.09;0.09;0.09;1.9;1.9;0.4;0.09;0.02;0.10;0.09;0.10;Matches
286;Hugo Mallo\Hugo-Mallo;es ESP;DF;Celta Vigo;28;1991;20;17;1480;0;1;0;0;6;0;0.00;0.06;0.06;0.00;0.06;0.1;0.1;1.2;0.01;0.07;0.08;0.01;0.08;Matches
287;Aïssa Mandi\Aissa-Mandi;dz ALG;DF;Betis;27;1991;22;22;1948;0;0;0;0;8;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.3;0.03;0.01;0.05;0.03;0.05;Matches
288;Eliaquim Mangala\Eliaquim-Mangala;fr FRA;DF;Valencia;28;1991;4;4;315;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
289;Marcelo\Marcelo;br BRA;DF;Real Madrid;31;1988;10;10;881;0;2;0;0;1;0;0.00;0.20;0.20;0.00;0.20;0.3;0.3;1.9;0.03;0.19;0.22;0.03;0.22;Matches
290;Óscar de Marcos\Oscar-de-Marcos;es ESP;FW;Athletic Bilbao;30;1989;4;3;188;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
291;José María Giménez\Jose-Maria-Gimenez;uy URU;DF;Atletico Madrid;24;1995;11;11;990;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.03;0.00;0.03;0.03;0.03;Matches
292;Mariano\Mariano;do DOM;FW;Real Madrid;25;1993;1;0;;1;0;0;0;0;0;;;;;;0.1;0.1;0.0;;;;;;Matches
293;Adrián Marín\Adrian-Marin;es ESP;DF;Alavés;22;1997;4;4;338;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
294;Guillermo Maripán\Guillermo-Maripan;cl CHI;DF;Alavés;25;1994;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
295;Roger Martí\Roger-Marti;es ESP;FW;Levante;28;1991;25;18;1578;10;0;4;4;4;0;0.57;0.00;0.57;0.34;0.34;8.3;5.3;1.1;0.47;0.07;0.54;0.30;0.37;Matches
296;Daniel Martín\Daniel-Martin;es ESP;GK;Betis;21;1998;2;1;170;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
297;Álex Martínez\Alex-Martinez;es ESP;DF;Granada;28;1990;2;0;14;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.34;0.00;0.34;0.34;0.34;Matches
298;Iñigo Martínez\Inigo-Martinez;es ESP;DF;Athletic Bilbao;28;1991;23;23;2070;0;1;0;0;7;0;0.00;0.04;0.04;0.00;0.04;1.7;1.7;0.9;0.07;0.04;0.11;0.07;0.11;Matches
299;Pablo Martínez\Pablo-Martinez;es ESP;MF;Levante;21;1998;3;0;17;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
300;Jordi Masip\Jordi-Masip;es ESP;GK;Valladolid;30;1989;26;26;2340;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
301;Jaime Mata\Jaime-Mata;es ESP;FW;Getafe;30;1988;23;22;1864;8;3;2;2;9;0;0.39;0.14;0.53;0.29;0.43;6.5;5.0;2.0;0.31;0.10;0.41;0.24;0.33;Matches
302;Borja Mayoral\Borja-Mayoral;es ESP;FW;Levante;22;1997;23;17;1486;5;1;0;0;2;0;0.30;0.06;0.36;0.30;0.36;5.2;5.2;1.1;0.31;0.06;0.38;0.31;0.38;Matches
303;Óscar Melendo\Oscar-Melendo;es ESP;MFFW;Espanyol;21;1997;13;7;623;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.02;0.04;0.06;0.02;0.06;Matches
304;Gonzalo Melero\Gonzalo-Melero;es ESP;MF;Levante;25;1994;15;10;804;1;1;0;0;3;0;0.11;0.11;0.22;0.11;0.22;1.1;1.1;0.4;0.12;0.05;0.17;0.12;0.17;Matches
305;Arthur Melo\Arthur-Melo;br BRA;MF;Barcelona;22;1996;16;12;1006;3;3;0;0;1;0;0.27;0.27;0.54;0.27;0.54;1.3;1.3;1.1;0.11;0.10;0.21;0.11;0.21;Matches
306;Brais Méndez\Brais-Mendez;es ESP;MFFW;Celta Vigo;22;1997;21;11;1016;0;1;0;0;2;0;0.00;0.09;0.09;0.00;0.09;1.3;1.3;0.6;0.11;0.05;0.17;0.11;0.17;Matches
307;Édgar Méndez\Edgar-Mendez;es ESP;MF;Alavés;28;1991;5;2;250;1;0;0;0;1;0;0.36;0.00;0.36;0.36;0.36;0.2;0.2;0.0;0.07;0.01;0.09;0.07;0.09;Matches
308;Ferland Mendy\Ferland-Mendy;fr FRA;DF;Real Madrid;24;1995;15;12;1097;0;2;0;0;6;1;0.00;0.16;0.16;0.00;0.16;0.5;0.5;1.4;0.04;0.11;0.15;0.04;0.15;Matches
309;Fran Mérida\Fran-Merida;es ESP;MF;Osasuna;29;1990;17;9;926;0;0;0;0;8;1;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.2;0.03;0.02;0.05;0.03;0.05;Matches
310;Mikel Merino\Mikel-Merino;es ESP;MF;Real Sociedad;23;1996;24;23;2072;3;1;0;0;4;0;0.13;0.04;0.17;0.13;0.17;2.3;2.3;1.7;0.10;0.07;0.17;0.10;0.17;Matches
311;Sabin Merino\Sabin-Merino;es ESP;FW;Leganés;27;1992;2;1;78;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.04;0.04;0.00;0.04;Matches
312;Roque Mesa\Roque-Mesa;es ESP;MF;Leganés;30;1989;19;17;1507;1;2;0;0;8;0;0.06;0.12;0.18;0.06;0.18;0.9;0.9;1.5;0.05;0.09;0.14;0.05;0.14;Matches
313;Lionel Messi\Lionel-Messi;ar ARG;FW;Barcelona;32;1987;21;20;1800;18;12;2;2;2;0;0.90;0.60;1.50;0.80;1.40;11.8;10.3;9.8;0.59;0.49;1.08;0.52;1.00;Matches
314;Míchel\Michel;es ESP;MF;Valladolid;31;1988;23;21;1743;1;1;1;1;4;0;0.05;0.05;0.10;0.00;0.05;1.1;0.3;1.4;0.06;0.07;0.13;0.02;0.09;Matches
315;Miguel\Miguel;es ESP;FW;Valladolid;19;1999;3;0;29;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
316;Éder Militão\Eder-Militao;br BRA;DF;Real Madrid;21;1998;8;6;542;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
317;Santi Mina\Santi-Mina;es ESP;FW;Celta Vigo;23;1995;23;14;1293;3;2;0;0;4;0;0.21;0.14;0.35;0.21;0.35;4.6;4.6;1.6;0.32;0.11;0.44;0.32;0.44;Matches
318;Jorge Miramón\Jorge-Miramon;es ESP;DF;Levante;30;1989;23;21;1885;0;3;0;0;3;0;0.00;0.14;0.14;0.00;0.14;0.3;0.3;1.8;0.01;0.09;0.10;0.01;0.10;Matches
319;Luka Modrić\Luka-Modric;hr CRO;MF;Real Madrid;33;1985;21;13;1275;3;4;0;0;3;1;0.21;0.28;0.49;0.21;0.49;1.8;1.8;2.2;0.13;0.16;0.28;0.13;0.28;Matches
320;Jorge Molina\Jorge-Molina;es ESP;FW;Getafe;37;1982;23;18;1369;5;2;2;2;4;1;0.33;0.13;0.46;0.20;0.33;5.2;3.7;2.3;0.34;0.15;0.49;0.24;0.39;Matches
321;Jon Moncayola\Jon-Moncayola;es ESP;MFDF;Osasuna;21;1998;18;10;971;1;0;0;0;4;0;0.09;0.00;0.09;0.09;0.09;0.5;0.5;0.2;0.05;0.01;0.06;0.05;0.06;Matches
322;Nacho Monreal\Nacho-Monreal;es ESP;DF;Real Sociedad;33;1986;19;19;1665;2;0;0;0;1;0;0.11;0.00;0.11;0.11;0.11;1.8;1.8;0.6;0.10;0.03;0.13;0.10;0.13;Matches
323;Ángel Montoro\Angel-Montoro;es ESP;MF;Granada;31;1988;12;11;883;1;4;0;0;5;0;0.10;0.41;0.51;0.10;0.51;1.1;1.1;0.9;0.12;0.09;0.21;0.12;0.21;Matches
324;Álvaro Morata\Alvaro-Morata;es ESP;FW;Atletico Madrid;26;1992;22;18;1555;7;1;0;1;5;1;0.41;0.06;0.46;0.41;0.46;9.6;8.8;3.2;0.55;0.18;0.74;0.51;0.69;Matches
325;Alberto Moreno\Alberto-Moreno;es ESP;DF;Villarreal;27;1992;8;7;594;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.2;0.11;0.03;0.13;0.11;0.13;Matches
326;Álex Moreno\Alex-Moreno;es ESP;DF;Betis;26;1993;22;19;1715;0;4;0;0;3;0;0.00;0.21;0.21;0.00;0.21;1.8;1.8;1.5;0.09;0.08;0.17;0.09;0.17;Matches
327;Gerard Moreno\Gerard-Moreno;es ESP;FWMF;Villarreal;27;1992;24;23;1973;10;3;0;1;4;0;0.46;0.14;0.59;0.46;0.59;9.7;8.9;4.0;0.44;0.18;0.62;0.41;0.59;Matches
328;Manu Morlanes\Manu-Morlanes;es ESP;MF;Villarreal;20;1999;2;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.13;0.13;0.00;0.13;Matches
329;Loren Morón\Loren-Moron;es ESP;FW;Betis;25;1993;25;15;1460;9;2;0;0;2;1;0.55;0.12;0.68;0.55;0.68;6.8;6.8;2.1;0.42;0.13;0.55;0.42;0.55;Matches
330;Toni Moya\Toni-Moya;es ESP;MF;Atletico Madrid;21;1998;1;0;3;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
331;Javi Moyano\Javi-Moyano;es ESP;DF;Valladolid;33;1986;19;19;1601;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.8;0.01;0.05;0.06;0.01;0.06;Matches
332;Iker Muniain\Iker-Muniain;es ESP;FWMF;Athletic Bilbao;26;1992;19;17;1565;4;2;0;0;0;1;0.23;0.12;0.35;0.23;0.35;3.7;3.7;2.0;0.21;0.12;0.33;0.21;0.33;Matches
333;Aihen Muñoz\Aihen-Munoz;es ESP;DF;Real Sociedad;21;1997;7;6;536;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
334;Javier Muñoz\Javier-Munoz;es ESP;MF;Alavés;24;1995;1;1;53;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
335;Jeison Murillo\Jeison-Murillo;co COL;DF;Celta Vigo;27;1992;7;7;630;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
336;Nacho\Nacho;es ESP;DF;Real Madrid;29;1990;5;4;393;1;0;0;0;3;0;0.23;0.00;0.23;0.23;0.23;0.3;0.3;0.3;0.07;0.06;0.13;0.07;0.13;Matches
337;Nacho\Nacho;es ESP;DF;Valladolid;30;1989;13;13;1088;0;1;0;0;2;0;0.00;0.08;0.08;0.00;0.08;0.1;0.1;1.6;0.01;0.13;0.14;0.01;0.14;Matches
338;Naldo\Naldo;br BRA;DF;Espanyol;30;1988;16;14;1232;0;1;0;0;7;1;0.00;0.07;0.07;0.00;0.07;0.3;0.3;0.0;0.02;0.00;0.03;0.02;0.03;Matches
339;Marc Navarro\Marc-Navarro;es ESP;DF;Leganés;24;1995;4;3;219;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.08;0.00;0.08;0.08;0.08;Matches
340;Ximo Navarro\Ximo-Navarro;es ESP;DF;Alavés;29;1990;17;17;1492;0;0;0;0;8;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.4;0.02;0.03;0.04;0.02;0.04;Matches
341;Jesús Navas\Jesus-Navas;es ESP;DF;Sevilla;33;1985;26;26;2339;0;4;0;0;3;0;0.00;0.15;0.15;0.00;0.15;0.1;0.1;4.6;0.01;0.18;0.18;0.01;0.18;Matches
342;Raúl Navas\Raul-Navas;es ESP;DF;Osasuna;31;1988;5;4;395;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.02;0.02;0.00;0.02;Matches
343;Neto\Neto;br BRA;GK;Barcelona;30;1989;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
344;Carlos Neva\Carlos-Neva;es ESP;DF;Granada;23;1996;16;15;1360;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.01;0.02;0.02;0.01;0.02;Matches
345;Saúl Ñíguez\Saul-Niguez;es ESP;MFDF;Atletico Madrid;24;1994;25;25;2250;3;0;0;0;6;0;0.12;0.00;0.12;0.12;0.12;2.3;2.3;1.4;0.09;0.06;0.15;0.09;0.15;Matches
346;Fernando Niño\Fernando-Nino;es ESP;FW;Villarreal;18;2000;2;0;14;1;0;0;0;1;0;6.43;0.00;6.43;6.43;6.43;0.3;0.3;0.0;1.64;0.00;1.64;1.64;1.64;Matches
347;Nolito\Nolito;es ESP;FW;Sevilla;32;1986;15;12;904;3;0;0;0;0;0;0.30;0.00;0.30;0.30;0.30;2.2;2.2;0.7;0.22;0.07;0.29;0.22;0.29;Matches
348;Unai Núñez\Unai-Nunez;es ESP;DF;Athletic Bilbao;22;1997;12;10;953;0;0;0;0;5;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.01;0.00;0.02;0.01;0.02;Matches
349;Allan Nyom\Allan-Nyom;cm CMR;DFMF;Getafe;31;1988;24;22;1712;2;0;0;0;10;0;0.11;0.00;0.11;0.11;0.11;0.5;0.5;0.7;0.03;0.04;0.06;0.03;0.06;Matches
350;Jan Oblak\Jan-Oblak;si SVN;GK;Atletico Madrid;26;1993;26;26;2316;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
351;Lucas Ocampos\Lucas-Ocampos;ar ARG;FW;Sevilla;25;1994;21;21;1836;9;2;1;1;8;1;0.44;0.10;0.54;0.39;0.49;5.7;4.9;1.9;0.28;0.09;0.37;0.24;0.34;Matches
352;Álvaro Odriozola\Alvaro-Odriozola;es ESP;DF;Real Madrid;23;1995;4;4;343;0;1;0;0;3;1;0.00;0.26;0.26;0.00;0.26;0.2;0.2;0.7;0.04;0.17;0.21;0.04;0.21;Matches
353;Lucas Olaza\Lucas-Olaza;uy URU;DF;Celta Vigo;25;1994;24;24;2160;1;3;0;0;4;0;0.04;0.12;0.17;0.04;0.17;0.8;0.8;3.1;0.03;0.13;0.16;0.03;0.16;Matches
354;Kiko Olivas\Kiko-Olivas;es ESP;DF;Valladolid;30;1988;26;26;2340;1;0;0;0;1;0;0.04;0.00;0.04;0.04;0.04;0.7;0.7;0.2;0.03;0.01;0.03;0.03;0.03;Matches
355;Paulo Oliveira\Paulo-Oliveira;pt POR;DF;Eibar;27;1992;18;16;1500;1;0;0;0;6;1;0.06;0.00;0.06;0.06;0.06;0.9;0.9;0.1;0.06;0.01;0.06;0.06;0.06;Matches
356;Mathías Olivera\Mathias-Olivera;uy URU;DF;Getafe;21;1997;13;10;935;0;1;0;0;4;1;0.00;0.10;0.10;0.00;0.10;0.4;0.4;0.4;0.04;0.04;0.08;0.04;0.08;Matches
357;Kenneth Omeruo\Kenneth-Omeruo;ng NGA;DF;Leganés;25;1993;18;18;1579;1;0;0;0;5;0;0.06;0.00;0.06;0.06;0.06;0.6;0.6;0.1;0.03;0.01;0.04;0.03;0.04;Matches
358;Javier Ontiveros\Javier-Ontiveros;es ESP;FWMF;Villarreal;21;1997;20;3;406;2;1;0;0;1;0;0.44;0.22;0.67;0.44;0.67;1.7;1.7;1.1;0.39;0.23;0.62;0.39;0.62;Matches
359;Fabián Orellana\Fabian-Orellana;cl CHI;MFFW;Eibar;33;1986;22;22;1900;7;5;3;3;7;1;0.33;0.24;0.57;0.19;0.43;5.7;3.5;3.8;0.27;0.18;0.45;0.16;0.34;Matches
