"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
603;Konstantinos Laifis\Konstantinos-Laifis;cy CYP;DF;be Standard Liège;26;1993;6;6;540;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
604;Stefan Lainer\Stefan-Lainer;at AUT;DF;de M'gladbach;26;1992;6;6;540;0;1;0;0;1;0;0.00;0.17;0.17;0.00;0.17;0.1;0.1;1.7;0.02;0.28;0.30;0.02;0.30;Matches
605;Ethan Laird\Ethan-Laird;eng ENG;DF;eng Manchester Utd;18;2001;2;1;112;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.04;0.04;0.00;0.04;Matches
606;Eric Larsson\Eric-Larsson;se SWE;DF;se Malmö;28;1991;6;4;427;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.03;0.04;0.06;0.03;0.06;Matches
607;Sam Larsson\Sam-Larsson;se SWE;FW;nl Feyenoord;26;1993;6;5;427;1;1;0;0;0;0;0.21;0.21;0.42;0.21;0.42;1.0;1.0;0.3;0.20;0.06;0.26;0.20;0.26;Matches
608;Dimitri Lavalée\Dimitri-Lavalee;be BEL;DF;be Standard Liège;22;1997;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
609;Numa Lavanchy\Numa-Lavanchy;ch SUI;DFMF;ch Lugano;25;1993;4;4;360;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.04;0.01;0.06;0.04;0.06;Matches
610;Corenthyn Lavie\Corenthyn-Lavie;fr FRA;FWMF;lu F91 Dudelange;24;1995;5;1;187;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.07;0.05;0.12;0.07;0.12;Matches
611;Manuel Lazzari\Manuel-Lazzari;it ITA;DF;it Lazio;25;1993;6;6;540;1;0;0;0;0;0;0.17;0.00;0.17;0.17;0.17;0.8;0.8;0.6;0.14;0.10;0.24;0.14;0.24;Matches
612;James Lea Siliki\James-Lea-Siliki;fr FRA;MF;fr Rennes;23;1996;3;2;179;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.07;0.01;0.09;0.07;0.09;Matches
613;Ramon Leeuwin\Ramon-Leeuwin;nl NED;DF;nl AZ Alkmaar;31;1987;2;2;153;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
614;Wu Lei\Wu-Lei;cn CHN;FWMF;es Espanyol;27;1991;7;4;403;1;0;0;0;1;0;0.22;0.00;0.22;0.22;0.22;1.3;1.3;0.0;0.28;0.00;0.28;0.28;0.28;Matches
615;Diogo Leite\Diogo-Leite;pt POR;MF;pt Porto;20;1999;1;0;6;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
616;Mario Leitgeb\Mario-Leitgeb;at AUT;MF;at Wolfsberger AC;31;1988;5;5;447;2;0;0;0;1;0;0.40;0.00;0.40;0.40;0.40;0.6;0.6;0.1;0.12;0.01;0.13;0.12;0.13;Matches
617;Lucas Leiva\Lucas-Leiva;br BRA;MF;it Lazio;32;1987;3;3;238;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.02;0.02;0.00;0.02;Matches
618;Bernd Leno\Bernd-Leno;de GER;GK;eng Arsenal;27;1992;2;2;210;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
619;Jeremain Lens\Jeremain-Lens;nl NED;FWMF;tr Beşiktaş;31;1987;4;3;219;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.02;0.05;0.07;0.02;0.07;Matches
620;Thibaut Lesquoy\Thibaut-Lesquoy;be BEL;DF;lu F91 Dudelange;24;1995;5;4;387;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.6;0.02;0.14;0.16;0.02;0.16;Matches
621;Maxime Lestienne\Maxime-Lestienne;be BEL;MFFW;be Standard Liège;27;1992;5;2;183;2;0;1;1;0;0;0.98;0.00;0.98;0.49;0.49;1.2;0.5;0.3;0.61;0.14;0.75;0.24;0.37;Matches
622;Dylan Levitt\Dylan-Levitt;wal WAL;MF;eng Manchester Utd;18;2000;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.03;0.07;0.10;0.03;0.10;Matches
623;Oscar Lewicki\Oscar-Lewicki;se SWE;MFDF;se Malmö;27;1992;6;5;400;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.02;0.05;0.07;0.02;0.07;Matches
624;Michael Liendl\Michael-Liendl;at AUT;MF;at Wolfsberger AC;33;1985;6;6;538;1;3;0;0;1;0;0.17;0.50;0.67;0.17;0.67;0.8;0.8;1.1;0.13;0.19;0.32;0.13;0.32;Matches
625;Anthony Limbombe\Anthony-Limbombe;be BEL;FW;be Standard Liège;25;1994;1;1;81;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.22;0.01;0.23;0.22;0.23;Matches
626;Victor Lindelöf\Victor-Lindelof;se SWE;DF;eng Manchester Utd;25;1994;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.02;0.02;0.00;0.02;Matches
627;Jesse Lingard\Jesse-Lingard;eng ENG;MFFW;eng Manchester Utd;26;1992;7;3;345;1;1;0;0;1;0;0.26;0.26;0.52;0.26;0.52;1.3;1.3;0.9;0.33;0.24;0.57;0.33;0.57;Matches
628;Adem Ljajić\Adem-Ljajic;rs SRB;MF;tr Beşiktaş;27;1991;4;3;315;2;0;2;3;2;0;0.57;0.00;0.57;0.00;0.00;2.5;0.2;0.9;0.72;0.26;0.99;0.07;0.33;Matches
629;Marin Ljubičić\Marin-Ljubicic;hr CRO;MF;sk Slovan Bratislava;31;1988;6;1;161;1;1;0;0;1;0;0.56;0.56;1.12;0.56;1.12;0.6;0.6;0.4;0.34;0.22;0.56;0.34;0.56;Matches
630;Yuriy Logvinenko\Yuriy-Logvinenko;kz KAZ;DFMF;kz Astana FK;31;1988;5;4;384;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.00;0.03;0.03;0.03;Matches
631;Rony Lopes\Rony-Lopes;pt POR;MFFW;es Sevilla;23;1995;7;5;410;0;1;0;0;1;0;0.00;0.22;0.22;0.00;0.22;1.8;1.8;1.6;0.40;0.34;0.74;0.40;0.74;Matches
632;David López\David-Lopez;es ESP;MFDF;es Espanyol;29;1989;3;2;209;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.11;0.05;0.16;0.11;0.16;Matches
633;Diego López\Diego-Lopez;es ESP;GK;es Espanyol;37;1981;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
634;Javi López\Javi-Lopez;es ESP;DF;es Espanyol;33;1986;3;3;267;0;0;0;0;2;1;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.02;0.05;0.07;0.02;0.07;Matches
635;Lluis López\Lluis-Lopez;es ESP;DF;es Espanyol;22;1997;4;4;360;1;1;0;0;2;0;0.25;0.25;0.50;0.25;0.50;0.2;0.2;0.5;0.04;0.13;0.17;0.04;0.17;Matches
636;Pau López\Pau-Lopez;es ESP;GK;it Roma;24;1994;7;6;568;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
637;Jordan Lotomba\Jordan-Lotomba;ch SUI;DFMF;ch Young Boys;20;1998;4;2;201;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.01;0.15;0.16;0.01;0.16;Matches
638;Maximiliano Lovera\Maximiliano-Lovera;ar ARG;FWDF;gr Olympiacos;20;1999;2;0;21;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.14;0.00;0.14;0.14;0.14;Matches
639;Gergő Lovrencsics\Gergo-Lovrencsics;hu HUN;DF;hu Ferencváros;30;1988;5;4;384;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.02;0.03;0.01;0.03;Matches
640;Sandi Lovrić\Sandi-Lovric;at AUT;MF;ch Lugano;21;1998;5;4;344;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.4;0.01;0.11;0.12;0.01;0.12;Matches
641;Pol Lozano\Pol-Lozano;es ESP;MF;es Espanyol;19;1999;6;4;389;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.02;0.08;0.10;0.02;0.10;Matches
642;Valeriy Luchkevych\Valeriy-Luchkevych;ua UKR;FWMF;ua FC Oleksandriya;23;1996;6;6;501;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.6;0.05;0.11;0.16;0.05;0.16;Matches
643;Florentino Luís\Florentino-Luis;pt POR;MF;pt Benfica;19;1999;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
644;Miguel Luís\Miguel-Luis;pt POR;MFDF;pt Sporting CP;20;1999;3;3;242;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.08;0.01;0.09;0.08;0.09;Matches
645;Zé Luís\Ze-Luis;cv CPV;FW;pt Porto;28;1991;6;3;270;0;1;0;0;1;0;0.00;0.33;0.33;0.00;0.33;1.2;1.2;0.0;0.39;0.00;0.39;0.39;0.39;Matches
646;David Luiz\David-Luiz;br BRA;DF;eng Arsenal;32;1987;5;5;421;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.07;0.00;0.07;0.07;0.07;Matches
647;Romelu Lukaku\Romelu-Lukaku;be BEL;FW;it Inter;26;1993;2;1;88;2;1;1;1;0;0;2.05;1.02;3.07;1.02;2.05;1.9;1.1;0.2;1.94;0.19;2.14;1.16;1.36;Matches
648;Jody Lukoki\Jody-Lukoki;cd COD;FW;bg Ludogorets;26;1992;6;6;457;3;0;0;0;2;0;0.59;0.00;0.59;0.59;0.59;1.7;1.7;0.1;0.34;0.01;0.36;0.34;0.36;Matches
649;Senad Lulić\Senad-Lulic;ba BIH;DF;it Lazio;33;1986;5;1;160;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.05;0.05;0.00;0.05;Matches
650;Marius Lundemo\Marius-Lundemo;no NOR;MF;no Rosenborg;25;1994;6;5;437;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.01;0.04;0.03;0.04;Matches
651;Fabian Lustenberger\Fabian-Lustenberger;ch SUI;MF;ch Young Boys;31;1988;5;5;382;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
652;Mikael Lustig\Mikael-Lustig;se SWE;DF;be Gent;32;1986;7;7;630;0;1;0;0;0;0;0.00;0.14;0.14;0.00;0.14;0.1;0.1;0.2;0.01;0.02;0.03;0.01;0.03;Matches
653;Aleksandar Lutovac\Aleksandar-Lutovac;rs SRB;DF;rs Partizan;22;1997;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.24;0.24;0.00;0.24;Matches
654;Davidson da Luz Pereira\Davidson-da-Luz-Pereira;br BRA;MFFW;pt Vitória;28;1991;6;5;458;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.6;1.6;0.3;0.32;0.06;0.37;0.32;0.37;Matches
655;Paul-Jose M'Poku\Paul-Jose-MPoku;cd COD;MF;be Standard Liège;27;1992;6;4;374;1;0;0;0;2;0;0.24;0.00;0.24;0.24;0.24;0.5;0.5;0.6;0.13;0.14;0.26;0.13;0.26;Matches
656;Yann M'Vila\Yann-MVila;fr FRA;MFDF;fr Saint-Étienne;29;1990;5;5;440;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
657;Mahir Madatov\Mahir-Madatov;az AZE;FW;az Qarabağ Ağdam;22;1997;4;2;230;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;1.8;1.8;0.8;0.69;0.31;0.99;0.69;0.99;Matches
658;Ivan Maewski\Ivan-Maewski;by BLR;MF;kz Astana FK;31;1988;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.1;0.07;0.02;0.09;0.07;0.09;Matches
659;Hörður Magnússon\Hordur-Magnusson;is ISL;DF;ru CSKA Moscow;26;1993;6;6;531;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.01;0.05;0.04;0.05;Matches
660;Harry Maguire\Harry-Maguire;eng ENG;DF;eng Manchester Utd;26;1993;5;5;428;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.03;0.00;0.03;0.03;0.03;Matches
661;Ainsley Maitland-Niles\Ainsley-Maitland-Niles;eng ENG;DFFW;eng Arsenal;21;1997;6;4;289;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.00;0.04;0.04;0.04;Matches
662;Andreas Makris\Andreas-Makris;cy CYP;MF;cy APOEL;23;1995;1;0;11;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;1.01;0.00;1.01;1.01;1.01;Matches
663;Nemanja Maksimović\Nemanja-Maksimovic;rs SRB;MFDF;es Getafe;24;1995;6;5;456;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.0;1.0;0.0;0.20;0.01;0.21;0.20;0.21;Matches
664;Tyrell Malacia\Tyrell-Malacia;nl NED;DF;nl Feyenoord;19;1999;3;3;262;0;1;0;0;0;0;0.00;0.34;0.34;0.00;0.34;0.0;0.0;0.2;0.01;0.08;0.09;0.01;0.09;Matches
665;Donyell Malen\Donyell-Malen;nl NED;FWMF;nl PSV Eindhoven;20;1999;4;3;309;3;0;0;0;1;0;0.87;0.00;0.87;0.87;0.87;1.9;1.9;0.3;0.54;0.10;0.64;0.54;0.64;Matches
666;Yunus Mallı\Yunus-Malli;tr TUR;MF;de Wolfsburg;27;1992;2;0;50;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.12;0.73;0.85;0.12;0.85;Matches
667;Felix Mambimbi\Felix-Mambimbi;ch SUI;MFFW;ch Young Boys;18;2001;2;0;20;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.16;0.16;0.00;0.16;Matches
668;Wilson Manafá\Wilson-Manafa;pt POR;DF;pt Porto;25;1994;5;3;306;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.3;0.06;0.08;0.14;0.06;0.14;Matches
669;Gianluca Mancini\Gianluca-Mancini;it ITA;DFMF;it Roma;23;1996;6;6;509;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.01;0.04;0.04;0.04;Matches
670;Cristian Manea\Cristian-Manea;ro ROU;DF;ro CFR Cluj;21;1997;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
671;Faitout Maouassa\Faitout-Maouassa;fr FRA;DF;fr Rennes;21;1998;3;3;255;0;1;0;0;1;0;0.00;0.35;0.35;0.00;0.35;0.1;0.1;0.2;0.02;0.08;0.10;0.02;0.10;Matches
672;Rúnar Már Sigurjónsson\Runar-Mar-Sigurjonsson;is ISL;MF;kz Astana FK;29;1990;4;4;355;1;0;0;0;1;0;0.25;0.00;0.25;0.25;0.25;0.3;0.3;0.1;0.08;0.03;0.11;0.08;0.11;Matches
673;Iván Marcano\Ivan-Marcano;es ESP;DF;pt Porto;32;1987;8;8;720;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.04;0.00;0.04;0.04;0.04;Matches
674;Marcelinho\Marcelinho;bg BUL;MFFW;bg Ludogorets;34;1984;8;8;569;0;1;0;0;0;0;0.00;0.16;0.16;0.00;0.16;0.9;0.9;0.6;0.15;0.09;0.24;0.15;0.24;Matches
675;Agustín Marchesín\Agustin-Marchesin;ar ARG;GK;pt Porto;31;1988;8;8;720;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.02;0.02;0.00;0.02;Matches
676;Moussa Marega\Moussa-Marega;ml MLI;FW;pt Porto;28;1991;7;7;604;1;2;0;0;0;0;0.15;0.30;0.45;0.15;0.45;0.9;0.9;0.9;0.14;0.13;0.27;0.14;0.27;Matches
677;Mijat Marić\Mijat-Maric;ch SUI;DF;ch Lugano;35;1984;5;4;386;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.10;0.01;0.10;0.10;0.10;Matches
678;Lazar Marković\Lazar-Markovic;rs SRB;FW;rs Partizan;25;1994;2;0;40;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.7;0.90;1.62;2.52;0.90;2.52;Matches
679;Marlos\Marlos;ua UKR;FW;ua Shakhtar;31;1988;2;2;145;0;1;0;0;0;0;0.00;0.62;0.62;0.00;0.62;0.3;0.3;0.3;0.21;0.19;0.40;0.21;0.40;Matches
680;Sulayman Marreh\Sulayman-Marreh;gm GAM;MF;be Gent;23;1996;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
681;Nick Marsman\Nick-Marsman;nl NED;GK;nl Feyenoord;28;1990;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
682;Anthony Martial\Anthony-Martial;fr FRA;FW;eng Manchester Utd;23;1995;4;4;276;3;0;1;1;0;0;0.98;0.00;0.98;0.65;0.65;2.1;1.3;0.2;0.67;0.06;0.73;0.42;0.48;Matches
683;Jonas Martin\Jonas-Martin;fr FRA;MF;fr Rennes;29;1990;2;2;162;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.02;0.04;0.06;0.02;0.06;Matches
684;Martinelli\Martinelli;br BRA;FW;eng Arsenal;18;2001;7;5;424;3;3;0;0;1;0;0.64;0.64;1.27;0.64;1.27;2.4;2.4;1.9;0.52;0.40;0.92;0.52;0.92;Matches
685;Emiliano Martínez\Emiliano-Martinez;ar ARG;GK;eng Arsenal;26;1992;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
686;Lautaro Martínez\Lautaro-Martinez;ar ARG;FW;it Inter;21;1997;1;1;64;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.18;0.00;0.18;0.18;0.18;Matches
687;Lisandro Martínez\Lisandro-Martinez;ar ARG;MFDF;nl Ajax;21;1998;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.02;0.04;0.06;0.02;0.06;Matches
688;Christopher Martins\Christopher-Martins;lu LUX;MF;ch Young Boys;22;1997;2;1;106;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
689;Alyaksandr Martynovich\Alyaksandr-Martynovich;by BLR;DF;ru Krasnodar;31;1987;6;6;537;0;0;0;0;4;1;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.01;0.00;0.02;0.01;0.02;Matches
690;Giorgos Masouras\Giorgos-Masouras;gr GRE;FW;gr Olympiacos;25;1994;2;1;118;0;1;0;0;0;0;0.00;0.76;0.76;0.00;0.76;0.1;0.1;0.5;0.07;0.38;0.45;0.07;0.45;Matches
691;Clinton Mata\Clinton-Mata;ao ANG;DF;be Club Brugge;26;1992;2;2;152;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
692;Jaime Mata\Jaime-Mata;es ESP;FW;es Getafe;30;1988;6;5;437;3;1;1;1;2;0;0.62;0.21;0.82;0.41;0.62;3.4;2.6;0.9;0.69;0.18;0.87;0.54;0.71;Matches
693;Juan Mata\Juan-Mata;es ESP;MFFW;eng Manchester Utd;31;1988;7;6;555;1;3;1;1;0;0;0.16;0.49;0.65;0.00;0.49;1.1;0.4;1.7;0.18;0.27;0.45;0.06;0.33;Matches
694;Matheus\Matheus;br BRA;GK;pt Braga;27;1992;4;4;360;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
695;Jérémy Mathieu\Jeremy-Mathieu;fr FRA;DF;pt Sporting CP;35;1983;3;3;253;1;0;0;0;0;0;0.36;0.00;0.36;0.36;0.36;0.2;0.2;0.0;0.08;0.00;0.08;0.08;0.08;Matches
696;Nemanja Matić\Nemanja-Matic;rs SRB;MF;eng Manchester Utd;30;1988;4;4;360;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.02;0.03;0.01;0.03;Matches
697;Uroš Matić\Uros-Matic;mk MKD;MFFW;cy APOEL;29;1990;8;8;720;1;3;1;1;2;0;0.12;0.37;0.50;0.00;0.37;1.0;0.3;1.3;0.13;0.16;0.29;0.03;0.19;Matches
698;Mykola Matviyenko\Mykola-Matviyenko;ua UKR;DF;ua Shakhtar;23;1996;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
699;Konstantinos Mavropanos\Konstantinos-Mavropanos;gr GRE;DF;eng Arsenal;21;1997;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
700;Luís Maximiano\Luis-Maximiano;pt POR;GK;pt Sporting CP;20;1999;4;3;353;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
701;Kevin Mbabu\Kevin-Mbabu;ch SUI;DF;de Wolfsburg;24;1995;5;3;315;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.04;0.12;0.15;0.04;0.15;Matches
702;Chancel Mbemba\Chancel-Mbemba;cd COD;DF;pt Porto;24;1994;5;4;321;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
703;Allan McGregor\Allan-McGregor;sco SCO;GK;sco Rangers;37;1982;8;8;720;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
704;Callum McGregor\Callum-McGregor;sco SCO;MF;sco Celtic;26;1993;7;7;630;0;1;0;0;1;0;0.00;0.14;0.14;0.00;0.14;0.4;0.4;0.8;0.06;0.11;0.17;0.06;0.17;Matches
705;Scott McTominay\Scott-McTominay;sco SCO;MF;eng Manchester Utd;22;1996;4;3;244;1;0;0;0;0;0;0.37;0.00;0.37;0.37;0.37;0.4;0.4;0.5;0.13;0.19;0.32;0.13;0.32;Matches
706;Brandon Mechele\Brandon-Mechele;be BEL;DF;be Club Brugge;26;1993;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
707;Jurij Medvedev\Jurij-Medvedev;cz CZE;DF;sk Slovan Bratislava;23;1996;5;5;450;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.04;0.05;0.00;0.05;Matches
708;Maksim Medvedev\Maksim-Medvedev;az AZE;DF;az Qarabağ Ağdam;29;1989;6;6;540;1;0;0;0;1;0;0.17;0.00;0.17;0.17;0.17;0.2;0.2;0.2;0.03;0.04;0.07;0.03;0.07;Matches
709;Admir Mehmedi\Admir-Mehmedi;ch SUI;FW;de Wolfsburg;28;1991;4;4;346;1;2;0;0;0;0;0.26;0.52;0.78;0.26;0.78;0.8;0.8;0.8;0.22;0.21;0.43;0.22;0.43;Matches
710;Óscar Melendo\Oscar-Melendo;es ESP;FWMF;es Espanyol;21;1997;6;6;415;2;1;0;0;0;0;0.43;0.22;0.65;0.43;0.65;0.5;0.5;0.4;0.10;0.08;0.18;0.10;0.18;Matches
711;Birger Meling\Birger-Meling;no NOR;DF;no Rosenborg;24;1994;6;6;540;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.5;0.02;0.08;0.10;0.02;0.10;Matches
712;José Mena Rodríguez\Jose-Mena-Rodriguez;es ESP;MFFW;es Sevilla;21;1998;2;0;44;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.23;0.00;0.23;0.23;0.23;Matches
713;Pedro Mendes\Pedro-Mendes;pt POR;FW;pt Sporting CP;19;1999;6;1;157;1;0;0;0;0;0;0.57;0.00;0.57;0.57;0.57;0.1;0.1;0.2;0.09;0.10;0.19;0.09;0.19;Matches
714;Edouard Mendy\Edouard-Mendy;sn SEN;GK;fr Rennes;27;1992;4;4;274;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
715;Laurent Mendy\Laurent-Mendy;sn SEN;FWMF;lu F91 Dudelange;20;1998;3;2;138;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.1;0.39;0.04;0.43;0.39;0.43;Matches
716;Giorgos Merkis\Giorgos-Merkis;cy CYP;DF;cy APOEL;35;1984;7;7;630;1;0;0;0;0;0;0.14;0.00;0.14;0.14;0.14;0.4;0.4;0.1;0.06;0.02;0.08;0.06;0.08;Matches
717;Míchel\Michel;es ESP;MFFW;az Qarabağ Ağdam;33;1985;6;6;509;1;1;0;0;2;0;0.18;0.18;0.35;0.18;0.35;0.5;0.5;0.5;0.09;0.09;0.18;0.09;0.18;Matches
718;Peter Michorl\Peter-Michorl;at AUT;MF;at LASK;24;1995;8;8;720;0;2;0;0;0;0;0.00;0.25;0.25;0.00;0.25;0.6;0.6;1.2;0.08;0.15;0.22;0.08;0.22;Matches
719;Fredrik Midtsjø\Fredrik-Midtsjo;no NOR;MF;nl AZ Alkmaar;25;1993;7;7;607;1;1;0;0;3;0;0.15;0.15;0.30;0.15;0.30;0.2;0.2;1.2;0.03;0.18;0.21;0.03;0.21;Matches
