"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Min";"Mn/MP";"Min%";"90s";"Starts";"Mn/Start";"Subs";"Mn/Sub";"unSub";"PPM";"onG";"onGA";"+/-";"+/-90";"On-Off";"onxG";"onxGA";"xG+/-";"xG+/-90";"On-Off-ex";"Matches"
1052;Robinho\Robinho;br BRA;MFFW;tr Başakşehir;35;1984;3;102;34;13.6;1.1;0;;3;34;1;2.00;3;0;+3;+2.65;+3.34;1.4;1.1;+0.3;+0.29;+1.01;Matches
1053;Marc Roca\Marc-Roca;es ESP;MF;es Espanyol;22;1996;3;201;67;27.9;2.2;2;90;1;21;0;2.50;3;1;+2;+0.90;-0.14;3.5;1.3;+2.2;+1.00;+0.78;Matches
1054;Rochinha\Rochinha;pt POR;MFDF;pt Vitória;24;1995;6;224;37;41.5;2.5;2;80;4;16;0;1.75;2;6;-4;-1.61;-1.89;2.5;4.4;-1.9;-0.77;-0.54;Matches
1055;Enzo Roco\Enzo-Roco;cl CHI;DF;tr Beşiktaş;26;1992;4;284;71;52.6;3.2;3;90;1;14;1;0.75;4;6;-2;-0.63;+1.83;5.4;4.9;+0.4;+0.13;+1.32;Matches
1056;Sebastian Rode\Sebastian-Rode;de GER;MF;de Eint Frankfurt;28;1990;6;498;83;69.2;5.5;6;83;0;;0;1.78;12;7;+5;+0.90;+3.74;8.8;6.4;+2.4;+0.43;+1.17;Matches
1057;Gerson Rodrigues\Gerson-Rodrigues;lu LUX;FW;ua Dynamo Kyiv;24;1995;2;143;72;26.5;1.6;2;72;0;;3;2.00;0;0;0;0.00;0.00;1.7;0.9;+0.8;+0.51;-0.24;Matches
1058;Pedro Rodrigues\Pedro-Rodrigues;pt POR;MF;pt Vitória;22;1997;4;197;49;36.5;2.2;2;76;2;23;2;2.00;3;5;-2;-0.91;-0.65;1.5;3.6;-2.1;-0.97;-0.82;Matches
1059;Francisco Rodríguez Araya\Francisco-Rodriguez-Araya;ch SUI;MF;ch Lugano;23;1995;1;9;9;1.7;0.1;0;;1;9;1;0.00;0;0;0;0.00;+0.51;0.2;0.0;+0.2;+1.70;+2.46;Matches
1060;Felipe Rodríguez Chacartegui\Felipe-Rodriguez-Chacartegui;es ESP;DF;es Sevilla;21;1998;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1061;Genaro Rodríguez Serrano\Genaro-Rodriguez-Serrano;es ESP;DF;es Sevilla;21;1998;1;90;90;12.5;1.0;1;90;0;;0;0.00;0;1;-1;-1.00;-2.71;1.6;0.6;+1.0;+0.96;-0.87;Matches
1062;Ángel Rodríguez\Angel-Rodriguez;es ESP;FW;es Getafe;32;1987;7;409;58;56.8;4.5;4;84;3;24;1;2.14;4;2;+2;+0.44;-0.14;4.7;2.7;+2.0;+0.44;-0.21;Matches
1063;Tom Rogić\Tom-Rogic;au AUS;MF;sco Celtic;26;1992;2;114;57;15.8;1.3;1;90;1;24;4;1.50;3;3;0;0.00;-0.59;2.7;2.0;+0.7;+0.59;+0.65;Matches
1064;Marcos Rojo\Marcos-Rojo;ar ARG;DF;eng Manchester Utd;29;1990;4;348;87;48.3;3.9;4;87;0;;0;2.50;5;0;+5;+1.29;+0.57;5.8;1.8;+4.0;+1.02;-0.22;Matches
1065;Jaime Romero\Jaime-Romero;es ESP;MFFW;az Qarabağ Ağdam;29;1990;4;187;47;34.6;2.1;2;74;2;20;0;0.67;1;3;-2;-0.96;-0.71;2.3;2.7;-0.3;-0.15;-0.91;Matches
1066;Sergio Romero\Sergio-Romero;ar ARG;GK;eng Manchester Utd;32;1987;6;540;90;75.0;6.0;6;90;0;;1;2.67;15;1;+14;+2.33;+5.33;12.4;3.9;+8.4;+1.41;+1.08;Matches
1067;Mario Rondón\Mario-Rondon;ve VEN;FWMF;ro CFR Cluj;33;1986;4;107;27;14.9;1.2;1;70;3;12;1;1.25;1;2;-1;-0.84;-1.28;0.5;1.8;-1.3;-1.12;-1.05;Matches
1068;Pablo Rosario\Pablo-Rosario;nl NED;MF;nl PSV Eindhoven;22;1997;6;434;72;80.4;4.8;5;81;1;29;0;1.80;9;10;-1;-0.21;+1.49;6.1;7.2;-1.2;-0.24;+0.33;Matches
1069;Markus Rosenberg\Markus-Rosenberg;se SWE;FW;se Malmö;36;1982;6;463;77;64.3;5.1;5;90;1;13;0;2.00;6;5;+1;+0.19;-0.16;4.5;5.3;-0.8;-0.16;-0.19;Matches
1070;Valentin Rosier\Valentin-Rosier;fr FRA;DF;pt Sporting CP;22;1996;5;450;90;60.0;5.0;5;90;0;;1;1.80;9;6;+3;+0.60;+0.30;5.5;5.4;+0.1;+0.02;+0.20;Matches
1071;Dorin Rotariu\Dorin-Rotariu;ro ROU;MFFW;kz Astana FK;24;1995;6;513;86;95.0;5.7;6;86;0;;0;1.33;4;17;-13;-2.28;+4.39;3.0;16.5;-13.5;-2.37;+5.52;Matches
1072;Jérôme Roussillon\Jerome-Roussillon;fr FRA;DF;de Wolfsburg;26;1993;6;330;55;45.8;3.7;4;77;2;11;1;2.33;5;3;+2;+0.55;+0.55;4.0;1.9;+2.1;+0.58;-0.31;Matches
1073;John Ruddy\John-Ruddy;eng ENG;GK;eng Wolves;32;1986;1;90;90;12.5;1.0;1;90;0;;7;3.00;4;0;+4;+4.00;+3.71;2.9;0.2;+2.7;+2.71;+2.12;Matches
1074;Stéphane Ruffier\Stephane-Ruffier;fr FRA;GK;fr Saint-Étienne;32;1986;4;360;90;66.7;4.0;4;90;0;;0;0.75;5;6;-1;-0.25;+0.25;4.0;2.4;+1.6;+0.40;+0.93;Matches
1075;Robbin Ruiter\Robbin-Ruiter;nl NED;GK;nl PSV Eindhoven;32;1987;1;90;90;16.7;1.0;1;90;0;;3;3.00;4;1;+3;+3.00;+4.20;2.1;1.6;+0.5;+0.48;+0.94;Matches
1076;Abel Ruiz\Abel-Ruiz;es ESP;FW;pt Braga;19;2000;2;96;48;13.3;1.1;1;70;1;26;0;0.00;2;1;+1;+0.94;+0.22;2.5;1.1;+1.4;+1.35;+1.42;Matches
1077;Víctor Ruiz\Victor-Ruiz;es ESP;DF;tr Beşiktaş;30;1989;1;74;74;13.7;0.8;1;74;0;;0;0.00;2;2;0;0.00;+1.74;1.3;1.1;+0.1;+0.17;+0.77;Matches
1078;Antonio Rukavina\Antonio-Rukavina;rs SRB;DF;kz Astana FK;35;1984;6;497;83;92.0;5.5;5;90;1;47;0;1.33;4;17;-13;-2.35;+1.83;3.0;17.3;-14.4;-2.60;+0.55;Matches
1079;Frederik Rønnow\Frederik-Ronnow;dk DEN;GK;de Eint Frankfurt;26;1992;5;450;90;62.5;5.0;5;90;0;;3;1.80;8;7;+1;+0.20;+1.20;7.1;5.5;+1.6;+0.31;+0.65;Matches
1080;João Victor Santos Sá\Joao-Victor-Santos-Sa;br BRA;FWMF;de Wolfsburg;25;1994;5;290;58;40.3;3.2;3;80;2;25;3;1.60;6;5;+1;+0.31;+0.10;6.5;2.8;+3.8;+1.18;+0.72;Matches
1081;José Sá\Jose-Sa;pt POR;GK;gr Olympiacos;26;1993;2;210;105;100.0;2.3;2;105;0;;0;1.50;2;2;0;0.00;;1.5;3.7;-2.3;-0.97;;Matches
1082;Tiago Sá\Tiago-Sa;pt POR;GK;pt Braga;24;1995;1;90;90;12.5;1.0;1;90;0;;2;3.00;4;2;+2;+2.00;+1.43;2.1;0.9;+1.3;+1.28;+1.32;Matches
1083;Jonathan Sabbatini\Jonathan-Sabbatini;uy URU;MF;ch Lugano;31;1988;3;270;90;50.0;3.0;3;90;0;;0;0.33;1;3;-2;-0.67;-0.33;1.9;3.3;-1.4;-0.46;+0.51;Matches
1084;Thomas Sabitzer\Thomas-Sabitzer;at AUT;FW;at LASK;18;2000;1;10;10;1.4;0.1;0;;1;10;3;0.00;0;0;0;0.00;-0.89;0.2;0.4;-0.2;-1.44;-2.22;Matches
1085;Falaye Sacko\Falaye-Sacko;ml MLI;DF;pt Vitória;24;1995;3;245;82;45.4;2.7;3;82;0;;0;1.75;1;4;-3;-1.10;-1.10;3.1;3.3;-0.1;-0.05;+0.74;Matches
1086;Michal Sadílek\Michal-Sadilek;cz CZE;DF;nl PSV Eindhoven;20;1999;5;366;73;67.8;4.1;4;90;1;6;0;1.57;5;9;-4;-0.98;-1.50;5.7;6.9;-1.3;-0.31;-0.01;Matches
1087;Umar Sadiq\Umar-Sadiq;ng NGA;FW;rs Partizan;22;1997;6;527;88;97.6;5.9;6;88;0;;0;1.75;10;10;0;0.00;0.00;10.2;6.7;+3.6;+0.61;-0.42;Matches
1088;Rashad Sadygov\Rashad-Sadygov;az AZE;DF;az Qarabağ Ağdam;37;1982;4;360;90;66.7;4.0;4;90;0;;2;1.33;8;6;+2;+0.50;+3.00;8.6;3.7;+4.9;+1.23;+2.35;Matches
1089;Behrang Safari\Behrang-Safari;se SWE;DF;se Malmö;34;1985;8;584;73;81.1;6.5;7;83;1;5;0;1.88;5;10;-5;-0.77;-5.40;5.7;7.5;-1.8;-0.27;-0.95;Matches
1090;Matvei Safonov\Matvei-Safonov;ru RUS;GK;ru Krasnodar;20;1999;3;270;90;50.0;3.0;3;90;0;;3;1.00;3;7;-4;-1.33;-1.33;6.5;6.5;0.0;-0.01;-0.58;Matches
1091;Məhəmmədəliyev Şahruddin Maqomedoviç\Mhmmdliyev-Sahruddin-Maqomedovic;az AZE;GK;az Qarabağ Ağdam;25;1994;1;90;90;16.7;1.0;1;90;0;;0;1.00;1;1;0;0.00;+0.60;2.3;0.5;+1.8;+1.77;+1.59;Matches
1092;Romain Saïss\Romain-Saiss;ma MAR;DFMF;eng Wolves;29;1990;5;378;76;52.5;4.2;4;87;1;32;2;2.55;11;5;+6;+1.43;+1.43;6.6;4.0;+2.7;+0.64;-0.47;Matches
1093;Bukayo Saka\Bukayo-Saka;eng ENG;DFFW;eng Arsenal;17;2001;6;545;91;72.7;6.1;6;91;0;;1;1.33;8;6;+2;+0.33;-1.86;10.5;5.0;+5.5;+0.91;-0.81;Matches
1094;William Saliba\William-Saliba;fr FRA;DF;fr Saint-Étienne;18;2001;2;180;90;33.3;2.0;2;90;0;;0;1.00;2;2;0;0.00;+0.50;1.2;0.6;+0.6;+0.31;+0.34;Matches
1095;Romain Salin\Romain-Salin;fr FRA;GK;fr Rennes;35;1984;2;180;90;33.3;2.0;2;90;0;;3;1.50;2;1;+1;+0.50;+1.50;2.7;0.8;+1.9;+0.96;+0.80;Matches
1096;Andreas Samaris\Andreas-Samaris;gr GRE;FW;pt Benfica;30;1989;1;;0;0.0;0.0;0;;1;0;0;0.00;0;0;0;;;0.0;0.0;0.0;;;Matches
1097;Alexis Sánchez\Alexis-Sanchez;cl CHI;FW;it Inter;30;1988;2;180;90;100.0;2.0;2;90;0;;0;3.00;4;1;+3;+1.50;;3.3;0.5;+2.8;+1.41;;Matches
1098;Víctor Sánchez\Victor-Sanchez;es ESP;MF;es Espanyol;31;1987;3;241;80;33.5;2.7;3;80;0;;1;2.38;4;5;-1;-0.37;-2.06;3.8;2.8;+1.0;+0.37;-0.09;Matches
1099;Rasmus Sandberg\Rasmus-Sandberg;no NOR;GK;no Rosenborg;18;2001;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1100;Grzegorz Sandomierski\Grzegorz-Sandomierski;pl POL;GK;ro CFR Cluj;29;1989;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1101;Edvard Sandvik Tagseth\Edvard-Sandvik-Tagseth;no NOR;MFDF;no Rosenborg;18;2001;2;55;28;10.2;0.6;1;45;1;10;1;0.50;1;0;+1;+1.64;+3.31;0.5;0.3;+0.1;+0.24;+0.81;Matches
1102;Davide Santon\Davide-Santon;it ITA;DF;it Roma;28;1991;5;314;63;43.6;3.5;3;90;2;22;0;1.60;5;3;+2;+0.57;-0.31;5.4;2.9;+2.6;+0.73;+0.04;Matches
1103;Lucas Santos\Lucas-Santos;br BRA;FWMF;ru CSKA Moscow;20;1999;2;34;17;6.3;0.4;0;;2;17;2;0.00;0;2;-2;-5.29;-4.58;0.2;1.9;-1.7;-4.53;-4.68;Matches
1104;Michael Santos\Michael-Santos;uy URU;FW;dk FC Copenhagen;26;1993;8;553;69;76.8;6.1;6;84;2;26;0;1.60;8;5;+3;+0.49;+1.57;5.3;7.1;-1.8;-0.30;-0.50;Matches
1105;Pablo Santos\Pablo-Santos;br BRA;DF;pt Braga;27;1992;5;363;73;50.4;4.0;4;90;1;3;1;2.50;9;5;+4;+0.99;+0.49;5.4;5.1;+0.3;+0.07;-0.10;Matches
1106;Renzo Saravia\Renzo-Saravia;ar ARG;DF;pt Porto;26;1993;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1107;Yusuf Sari\Yusuf-Sari;tr TUR;MF;tr Trabzonspor;20;1998;2;93;47;17.2;1.0;1;90;1;3;1;1.20;1;3;-2;-1.94;-0.73;1.7;2.9;-1.2;-1.16;-0.36;Matches
1108;Zvonimir Šarlija\Zvonimir-Sarlija;hr CRO;DF;ru CSKA Moscow;22;1996;1;90;90;16.7;1.0;1;90;0;;2;0.00;0;2;-2;-2.00;-1.20;0.9;1.5;-0.6;-0.56;-0.49;Matches
1109;Franklin Sasere\Franklin-Sasere;ng NGA;MF;ch Lugano;22;1997;1;20;20;3.7;0.2;0;;1;20;2;0.00;0;0;0;0.00;+0.52;0.3;0.8;-0.5;-2.36;-1.71;Matches
1110;Vujadin Savić\Vujadin-Savic;rs SRB;DF;cy APOEL;29;1990;6;540;90;75.0;6.0;6;90;0;;0;1.67;7;5;+2;+0.33;+0.33;5.2;8.9;-3.7;-0.61;-0.88;Matches
1111;Grant Savoury\Grant-Savoury;sco SCO;FW;sco Celtic;19;2000;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1112;Aleksandar Šćekić\Aleksandar-Scekic;me MNE;MF;rs Partizan;27;1991;5;299;60;55.4;3.3;3;87;2;20;1;1.91;7;9;-2;-0.60;-1.35;6.5;4.8;+1.6;+0.48;-0.31;Matches
1113;Didar Schalmukan\Didar-Schalmukan;kz KAZ;MF;kz Astana FK;23;1996;1;90;90;16.7;1.0;1;90;0;;4;0.00;0;6;-6;-6.00;-4.20;0.3;5.6;-5.3;-5.35;-3.24;Matches
1114;Alexander Schlager\Alexander-Schlager;at AUT;GK;at LASK;23;1996;8;720;90;100.0;8.0;8;90;0;;0;2.13;14;5;+9;+1.13;;14.1;8.1;+6.0;+0.75;;Matches
1115;Xaver Schlager\Xaver-Schlager;at AUT;MF;de Wolfsburg;21;1997;3;194;65;26.9;2.2;3;65;0;;0;3.00;4;1;+3;+1.39;+1.56;2.7;2.0;+0.8;+0.35;-0.54;Matches
1116;Romano Schmid\Romano-Schmid;at AUT;MF;at Wolfsberger AC;19;2000;6;525;88;97.2;5.8;6;88;0;;0;0.83;7;8;-1;-0.17;-0.17;5.5;10.6;-5.2;-0.88;+2.06;Matches
1117;Alexander Schmidt\Alexander-Schmidt;at AUT;FW;at Wolfsberger AC;21;1998;4;38;10;7.0;0.4;0;;4;10;0;1.00;0;3;-3;-7.11;-7.46;0.6;2.1;-1.5;-3.52;-2.78;Matches
1118;Lukas Schmitz\Lukas-Schmitz;de GER;DF;at Wolfsberger AC;30;1988;6;540;90;100.0;6.0;6;90;0;;0;0.83;7;8;-1;-0.17;;5.7;11.4;-5.7;-0.94;;Matches
1119;Tom Schnell\Tom-Schnell;lu LUX;DF;lu F91 Dudelange;33;1985;6;495;83;91.7;5.5;5;90;1;45;0;1.42;8;14;-6;-1.09;+6.91;4.9;15.3;-10.4;-1.88;+3.93;Matches
1120;Lukas Schöfl\Lukas-Schofl;at AUT;MF;at Wolfsberger AC;18;2001;1;14;14;2.6;0.2;0;;1;14;1;1.00;0;0;0;0.00;+0.17;0.0;0.5;-0.5;-3.53;-2.65;Matches
1121;Siebe Schrijvers\Siebe-Schrijvers;be BEL;MF;be Club Brugge;23;1996;1;17;17;9.4;0.2;0;;1;17;1;1.00;0;0;0;0.00;+2.76;0.5;0.4;+0.1;+0.65;+2.60;Matches
1122;Pascal Schüpbach\Pascal-Schupbach;ch SUI;DF;ch Young Boys;19;2000;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1123;Perr Schuurs\Perr-Schuurs;nl NED;DF;nl Ajax;19;1999;2;113;57;62.8;1.3;1;90;1;23;0;1.50;2;2;0;0.00;+1.34;1.5;1.6;-0.1;-0.06;+1.02;Matches
1124;Daniel Schwaab\Daniel-Schwaab;de GER;DF;nl PSV Eindhoven;30;1988;3;270;90;50.0;3.0;3;90;0;;3;1.25;2;5;-3;-1.00;-1.00;3.3;3.8;-0.5;-0.17;+0.28;Matches
1125;Erdem Seçgin\Erdem-Secgin;tr TUR;MF;tr Beşiktaş;19;2000;3;98;33;18.1;1.1;1;90;2;4;1;0.00;0;4;-4;-3.67;-2.66;0.3;3.0;-2.7;-2.44;-2.38;Matches
1126;Haris Seferović\Haris-Seferovic;ch SUI;FW;pt Benfica;27;1992;2;92;46;51.1;1.0;1;69;1;23;0;0.50;1;2;-1;-0.98;-0.98;1.3;1.5;-0.2;-0.21;-0.48;Matches
1127;Rúben Semedo\Ruben-Semedo;pt POR;DF;gr Olympiacos;25;1994;1;90;90;42.9;1.0;1;90;0;;0;0.00;0;1;-1;-1.00;-1.75;0.4;1.5;-1.2;-1.17;-0.34;Matches
1128;Marcos Senesi\Marcos-Senesi;ar ARG;DF;nl Feyenoord;22;1997;5;294;59;54.4;3.3;3;90;2;12;1;1.00;4;7;-3;-0.92;-1.28;3.4;6.5;-3.2;-0.97;-0.35;Matches
1129;Nuno Sequeira\Nuno-Sequeira;pt POR;DF;pt Braga;28;1990;7;630;90;87.5;7.0;7;90;0;;0;2.00;13;11;+2;+0.29;-3.71;9.3;9.6;-0.3;-0.04;-1.32;Matches
1130;Artem Shabanov\Artem-Shabanov;ua UKR;DF;ua Dynamo Kyiv;27;1992;5;450;90;83.3;5.0;5;90;0;;0;1.20;6;6;0;0.00;0.00;6.4;5.4;+1.0;+0.20;-2.88;Matches
1131;Mykola Shaparenko\Mykola-Shaparenko;ua UKR;MF;ua Dynamo Kyiv;20;1998;1;19;19;3.5;0.2;0;;1;19;3;0.00;1;1;0;0.00;0.00;0.5;0.6;-0.2;-0.79;-1.52;Matches
1132;Dmytro Shastal\Dmytro-Shastal;ua UKR;FW;ua FC Oleksandriya;23;1995;5;145;29;26.9;1.6;2;50;3;15;0;0.60;1;3;-2;-1.24;-0.79;1.6;3.5;-1.9;-1.18;-0.89;Matches
1133;Luke Shaw\Luke-Shaw;eng ENG;DF;eng Manchester Utd;24;1995;3;270;90;37.5;3.0;3;90;0;;0;1.33;7;3;+4;+1.33;+0.53;7.1;3.1;+4.1;+1.35;+0.34;Matches
1134;Georgi Shchennikov\Georgi-Shchennikov;ru RUS;MF;ru CSKA Moscow;28;1991;1;9;9;1.7;0.1;0;;1;9;2;3.00;1;0;+1;+10.00;+11.19;0.4;0.0;+0.4;+3.59;+3.81;Matches
1135;Anton Shendrik\Anton-Shendrik;ua UKR;DF;ua FC Oleksandriya;33;1986;0;;;;;0;;0;;3;;;;;;;;;;;;Matches
1136;Volodymyr Shepelyev\Volodymyr-Shepelyev;ua UKR;MF;ua Dynamo Kyiv;22;1997;6;515;86;95.4;5.7;6;86;0;;0;1.17;6;6;0;0.00;0.00;9.4;4.8;+4.6;+0.81;+2.75;Matches
1137;Oleksiy Shevchenko\Oleksiy-Shevchenko;ua UKR;GK;ua Shakhtar;27;1992;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1138;Dmitriy Shomko\Dmitriy-Shomko;kz KAZ;DF;kz Astana FK;29;1990;6;540;90;100.0;6.0;6;90;0;;0;1.36;4;19;-15;-2.50;;3.0;18.9;-15.9;-2.64;;Matches
1139;Theoson Siebatcheu\Theoson-Siebatcheu;fr FRA;FW;fr Rennes;23;1996;5;196;39;36.3;2.2;2;80;3;12;0;0.80;2;4;-2;-0.92;-0.66;2.1;1.4;+0.8;+0.35;-0.12;Matches
1140;Vincent Sierro\Vincent-Sierro;ch SUI;MF;ch Young Boys;23;1995;1;69;69;12.8;0.8;1;69;0;;0;0.00;1;2;-1;-1.30;-1.69;1.0;1.8;-0.8;-1.09;-1.29;Matches
1141;Dávid Sigér\David-Siger;hu HUN;MF;hu Ferencváros;28;1990;5;418;84;77.4;4.6;5;84;0;;0;1.43;3;6;-3;-0.65;-1.38;5.9;6.8;-0.9;-0.20;-0.32;Matches
1142;Mikalay Signevich\Mikalay-Signevich;by BLR;FW;hu Ferencváros;27;1992;4;55;14;10.2;0.6;0;;4;14;0;1.20;2;1;+1;+1.64;+2.19;1.6;1.4;+0.2;+0.29;+0.47;Matches
1143;Björn Sigurðarson\Bjorn-Sigurdarson;is ISL;FW;cy APOEL;28;1991;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1144;Arnór Sigurðsson\Arnor-Sigurdsson;is ISL;FWMF;ru CSKA Moscow;20;1999;5;336;67;62.2;3.7;4;81;1;12;0;1.00;1;2;-1;-0.27;+1.94;5.1;3.7;+1.3;+0.36;+1.36;Matches
1145;Ragnar Sigurðsson\Ragnar-Sigurdsson;is ISL;DF;dk FC Copenhagen;33;1986;2;176;88;24.4;2.0;2;88;0;;0;2.00;4;2;+2;+1.02;+1.19;2.8;4.3;-1.4;-0.74;-0.74;Matches
1146;Danylo Sikan\Danylo-Sikan;ua UKR;FW;ua Shakhtar;18;2001;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1147;André Silva\Andre-Silva;pt POR;FW;de Eint Frankfurt;23;1995;7;523;75;72.6;5.8;7;75;0;;0;1.43;9;8;+1;+0.17;+1.54;9.4;8.3;+1.0;+0.18;+0.40;Matches
1148;Fábio Silva\Fabio-Silva;pt POR;FWMF;pt Porto;17;2002;3;34;11;4.7;0.4;0;;3;11;2;1.00;0;0;0;0.00;+0.13;1.2;0.1;+1.2;+3.06;+2.94;Matches
1149;Gabriel Silva\Gabriel-Silva;br BRA;DF;fr Saint-Étienne;28;1991;3;121;40;22.4;1.3;1;90;2;16;0;0.67;1;3;-2;-1.49;-1.49;1.4;0.7;+0.6;+0.47;+0.50;Matches
1150;João Miguel Macedo Silva\Joao-Miguel-Macedo-Silva;pt POR;GK;pt Vitória;24;1995;4;360;90;66.7;4.0;4;90;0;;2;1.88;5;8;-3;-0.75;-0.75;3.5;6.4;-2.9;-0.72;-0.81;Matches
1151;Rafa Silva\Rafa-Silva;pt POR;MF;pt Benfica;26;1993;2;101;51;56.1;1.1;1;90;1;11;0;0.50;3;3;0;0.00;+1.14;1.2;1.2;0.0;+0.04;+0.03;Matches
1152;Raul Silva\Raul-Silva;br BRA;DF;pt Braga;29;1989;2;143;72;19.9;1.6;2;72;0;;0;0.00;2;3;-1;-0.63;-1.72;2.4;2.8;-0.4;-0.28;-0.51;Matches
1153;Vagner da Silva\Vagner-da-Silva;br BRA;GK;az Qarabağ Ağdam;33;1986;0;;;;;0;;0;;5;1.50;;;;;;;;;;;Matches
1154;Jozo Šimunović\Jozo-Simunovic;hr CRO;DF;sco Celtic;24;1994;2;96;48;13.3;1.1;1;90;1;6;0;1.33;1;3;-2;-1.87;-2.74;2.2;1.4;+0.8;+0.77;+0.84;Matches
1155;Luka Šimunović\Luka-Simunovic;hr CRO;DFMF;kz Astana FK;22;1997;3;225;75;41.7;2.5;3;75;0;;0;1.25;1;8;-7;-2.80;-0.51;0.5;9.5;-9.0;-3.62;-1.67;Matches
1156;Danel Sinani\Danel-Sinani;lu LUX;FWMF;lu F91 Dudelange;22;1997;5;449;90;83.1;5.0;5;90;0;;0;1.45;7;17;-10;-2.00;-2.00;4.5;16.0;-11.5;-2.31;-0.60;Matches
1157;Scott Sinclair\Scott-Sinclair;eng ENG;FWMF;sco Celtic;30;1989;1;90;90;12.5;1.0;1;90;0;;4;0.00;0;2;-2;-2.00;-2.86;0.2;1.8;-1.6;-1.62;-1.91;Matches
1158;Luis Sinisterra\Luis-Sinisterra;co COL;FW;nl Feyenoord;20;1999;6;494;82;91.5;5.5;6;82;0;;0;1.38;7;9;-2;-0.36;-0.36;6.8;10.5;-3.7;-0.68;+1.47;Matches
1159;Daley Sinkgraven\Daley-Sinkgraven;nl NED;DF;de Leverkusen;24;1995;2;180;90;100.0;2.0;2;90;0;;0;3.00;5;2;+3;+1.50;;4.6;1.4;+3.1;+1.57;;Matches
1160;Tobias Sippel\Tobias-Sippel;de GER;GK;de M'gladbach;31;1988;0;;;;;0;;0;;4;;;;;;;;;;;;Matches
1161;Artem Sitalo\Artem-Sitalo;ua UKR;FW;ua FC Oleksandriya;29;1989;3;260;87;48.1;2.9;3;87;0;;0;0.67;3;5;-2;-0.69;-0.05;1.6;2.7;-1.1;-0.38;+0.28;Matches
1162;Delvin Skenderovic\Delvin-Skenderovic;lu LUX;DF;lu F91 Dudelange;25;1994;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
1163;Dmitri Skopintsev\Dmitri-Skopintsev;ru RUS;DF;ru Krasnodar;22;1997;1;15;15;2.8;0.2;0;;1;15;1;0.00;0;3;-3;-18.00;-17.83;0.0;0.8;-0.8;-4.59;-5.01;Matches
1164;Milan Škriniar\Milan-Skriniar;sk SVK;DFMF;it Inter;24;1995;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1165;Martin Škrtel\Martin-Skrtel;sk SVK;DF;tr Başakşehir;34;1984;6;512;85;68.3;5.7;6;85;0;;0;1.67;9;8;+1;+0.18;+1.31;7.5;7.9;-0.4;-0.07;+1.64;Matches
1166;Michal Škvarka\Michal-Skvarka;sk SVK;MF;hu Ferencváros;26;1992;4;116;29;21.5;1.3;1;84;3;11;1;0.80;2;1;+1;+0.78;+1.41;2.6;2.4;+0.2;+0.16;+0.38;Matches
1167;Lev Skvortsov\Lev-Skvortsov;kz KAZ;MF;kz Astana FK;19;2000;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1168;Simeon Slavchev\Simeon-Slavchev;bg BUL;MF;az Qarabağ Ağdam;25;1993;1;30;30;5.6;0.3;0;;1;30;2;3.00;1;1;0;0.00;+0.53;1.2;0.5;+0.7;+2.05;+1.70;Matches
1169;Chris Smalling\Chris-Smalling;eng ENG;DF;it Roma;29;1989;5;450;90;62.5;5.0;5;90;0;;0;1.60;7;4;+3;+0.60;-0.40;6.1;5.9;+0.2;+0.05;-1.76;Matches
1170;Milan Smiljanić\Milan-Smiljanic;rs SRB;MF;rs Partizan;32;1986;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1171;Emile Smith-Rowe\Emile-Smith-Rowe;eng ENG;FWMF;eng Arsenal;19;2000;3;235;78;31.3;2.6;3;78;0;;0;2.33;6;4;+2;+0.77;-0.11;5.3;3.3;+2.0;+0.76;-0.53;Matches
1172;Rafa Soares\Rafa-Soares;pt POR;DF;pt Vitória;24;1995;1;90;90;16.7;1.0;1;90;0;;3;2.20;1;1;0;0.00;+0.60;1.0;0.5;+0.5;+0.52;+1.16;Matches
1173;Tiquinho Soares\Tiquinho-Soares;br BRA;FW;pt Porto;28;1991;7;345;49;47.9;3.8;4;71;3;21;1;1.00;6;6;0;0.00;+0.24;6.8;5.5;+1.3;+0.33;+0.14;Matches
1174;Eduard Sobol\Eduard-Sobol;ua UKR;DFMF;be Club Brugge;24;1995;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
1175;Fran Sol\Fran-Sol;es ESP;FW;ua Dynamo Kyiv;27;1992;1;9;9;1.7;0.1;0;;1;9;5;1.00;1;0;+1;+10.00;+10.17;0.6;0.1;+0.5;+4.79;+4.17;Matches
1176;Michael Sollbauer\Michael-Sollbauer;at AUT;DF;at Wolfsberger AC;29;1990;6;540;90;100.0;6.0;6;90;0;;0;0.83;7;8;-1;-0.17;;5.7;11.4;-5.6;-0.94;;Matches
