id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
321;Alan Dzagoev\Alan-Dzagoev;ru RUS;MF;ru CSKA Moscow;29;1990;0.4;0;0;0;0;0;0;1;0;1;0;0;0;2;1;0;100.0;Matches
322;Edin Džeko\Edin-Dzeko;ba BIH;FW;it Roma;33;1986;6.6;0;0;0;4;9;4;3;1;4;1;0;0;25;18;10;64.3;Matches
323;George Edmundson\George-Edmundson;eng ENG;DF;sco Rangers;21;1997;2.0;0;0;0;1;0;0;0;1;0;0;1;0;20;5;3;62.5;Matches
324;Odsonne Édouard\Odsonne-Edouard;fr FRA;FW;sco Celtic;21;1998;5.9;2;0;0;11;4;4;2;1;1;0;0;0;27;9;30;23.1;Matches
325;Wilson Eduardo\Wilson-Eduardo;ao ANG;FWMF;pt Braga;29;1990;0.9;0;0;0;4;0;0;4;0;0;0;0;0;3;2;2;50.0;Matches
326;Marcus Edwards\Marcus-Edwards;eng ENG;MFFW;pt Vitória;20;1998;3.9;0;0;0;5;9;0;10;5;1;0;0;0;18;0;6;0.0;Matches
327;Giorgos Efrem\Giorgos-Efrem;cy CYP;FWMF;cy APOEL;30;1989;0.7;1;0;0;3;2;1;6;0;0;0;0;0;9;1;0;100.0;Matches
328;Vegar Eggen Hedenstad\Vegar-Eggen-Hedenstad;no NOR;DF;no Rosenborg;28;1991;5.0;1;0;0;2;6;1;25;10;8;0;0;0;58;6;0;100.0;Matches
329;Carel Eiting\Carel-Eiting;nl NED;MF;nl Ajax;21;1998;1.0;1;0;0;0;1;0;5;1;3;0;0;0;16;0;1;0.0;Matches
330;Caleb Ekuban\Caleb-Ekuban;gh GHA;FW;tr Trabzonspor;25;1994;0.9;0;0;0;0;2;0;1;0;3;0;0;0;2;0;2;0.0;Matches
331;Omar Elabdellaoui\Omar-Elabdellaoui;no NOR;DF;gr Olympiacos;27;1991;3.3;0;0;0;2;0;1;8;1;4;0;0;0;20;9;7;56.3;Matches
332;Eljero Elia\Eljero-Elia;nl NED;MFFW;tr Başakşehir;32;1987;2.3;1;0;0;5;2;1;3;2;0;0;0;0;21;1;0;100.0;Matches
333;Mohamed Elneny\Mohamed-Elneny;eg EGY;MF;tr Beşiktaş;27;1992;4.5;1;0;0;3;9;0;4;6;7;0;0;0;51;4;6;40.0;Matches
334;Yao Eloge Koffi\Yao-Eloge-Koffi;ci CIV;DF;ch Lugano;23;1996;4.4;1;0;0;5;13;1;1;4;7;0;0;0;35;5;7;41.7;Matches
335;Nico Elvedi\Nico-Elvedi;ch SUI;DF;de M'gladbach;22;1996;5.0;1;0;0;2;6;0;0;10;9;0;0;0;68;13;12;52.0;Matches
336;Mohamed Elyounoussi\Mohamed-Elyounoussi;no NOR;FW;sco Celtic;24;1994;4.5;1;0;0;6;5;0;21;6;7;0;0;0;42;19;9;67.9;Matches
337;Breel Embolo\Breel-Embolo;ch SUI;FWMF;de M'gladbach;22;1997;3.4;1;0;0;6;15;4;0;1;2;0;0;0;16;4;11;26.7;Matches
338;Renaud Emond\Renaud-Emond;be BEL;FWMF;be Standard Liège;27;1991;3.8;1;0;0;8;5;2;1;0;3;0;0;0;16;5;9;35.7;Matches
339;Youssef En-Nesyri\Youssef-En-Nesyri;ma MAR;DFFW;es Sevilla;22;1997;0.3;1;0;0;2;2;0;0;0;0;0;0;0;5;4;4;50.0;Matches
340;Alexandru Epureanu\Alexandru-Epureanu;md MDA;DF;tr Başakşehir;32;1986;3.8;1;0;0;2;2;0;0;6;2;0;0;0;33;6;6;50.0;Matches
341;Doğan Erdoğan\Dogan-Erdogan;tr TUR;MF;tr Trabzonspor;22;1996;4.9;1;0;0;4;12;0;1;7;10;0;0;0;51;6;2;75.0;Matches
342;Nenad Erić\Nenad-Eric;kz KAZ;GK;kz Astana FK;37;1982;5.3;0;0;0;0;2;0;0;0;0;0;0;0;20;0;0;;Matches
343;Christian Eriksen\Christian-Eriksen;dk DEN;MF;it Inter;27;1992;2.0;0;0;0;2;0;1;15;3;1;0;0;0;27;1;0;100.0;Matches
344;Caner Erkin\Caner-Erkin;tr TUR;FWDF;tr Beşiktaş;30;1988;3.7;2;0;0;6;2;2;37;4;7;0;0;0;30;2;3;40.0;Matches
345;Sergio Escudero\Sergio-Escudero;es ESP;DF;es Sevilla;29;1989;7.0;1;0;0;11;7;0;12;7;14;0;0;0;59;10;7;58.8;Matches
346;Ricardo Esgaio\Ricardo-Esgaio;pt POR;DF;pt Braga;26;1993;8.0;2;0;0;9;5;2;29;12;12;0;0;0;74;4;5;44.4;Matches
347;Bernardo Espinosa\Bernardo-Espinosa;co COL;DF;es Espanyol;30;1989;2.5;0;0;0;3;2;0;0;6;0;0;0;0;29;13;2;86.7;Matches
348;Sebastiano Esposito\Sebastiano-Esposito;it ITA;FW;it Inter;17;2002;0.3;0;0;0;0;0;1;0;0;1;0;0;0;2;0;1;0.0;Matches
349;Xabier Etxeita\Xabier-Etxeita;es ESP;DF;es Getafe;31;1987;2.0;1;0;0;3;1;0;0;2;1;0;0;0;19;4;6;40.0;Matches
350;Lucas Evangelista\Lucas-Evangelista;br BRA;MF;pt Vitória;24;1995;3.8;1;0;0;9;11;0;11;3;5;0;0;0;39;8;7;53.3;Matches
351;Håkon Evjen\Hakon-Evjen;no NOR;MF;nl AZ Alkmaar;19;2000;1.0;0;0;0;1;2;0;0;0;1;0;0;0;12;1;2;33.3;Matches
352;Mohamed Ezzarfani\Mohamed-Ezzarfani;ma MAR;MF;es Espanyol;21;1997;0.2;1;0;0;1;0;0;1;0;1;0;0;0;3;0;0;;Matches
353;Collins Fai\Collins-Fai;cm CMR;DF;be Standard Liège;26;1992;2.9;1;0;0;4;3;0;5;4;3;0;0;0;35;3;1;75.0;Matches
354;Fayçal Fajr\Faycal-Fajr;ma MAR;MF;es Getafe;30;1988;4.9;2;0;0;12;5;0;32;8;8;0;0;0;55;4;2;66.7;Matches
355;Luca Falbo\Luca-Falbo;it ITA;DF;it Lazio;19;2000;0.2;0;0;0;0;1;0;2;0;0;0;0;0;5;0;0;;Matches
356;Rasmus Falk\Rasmus-Falk;dk DEN;MF;dk FC Copenhagen;27;1992;7.6;1;0;0;11;16;0;2;14;14;0;0;0;70;5;8;38.5;Matches
357;Patrick Farkas\Patrick-Farkas;at AUT;DF;at RB Salzburg;26;1992;1.0;0;0;0;0;0;0;4;0;0;0;0;0;13;1;2;33.3;Matches
358;Christian Fassnacht\Christian-Fassnacht;ch SUI;MF;ch Young Boys;25;1993;5.8;0;0;0;8;4;1;4;8;11;0;0;0;47;8;10;44.4;Matches
359;Federico Fazio\Federico-Fazio;ar ARG;DF;it Roma;32;1987;6.1;0;0;0;5;3;0;1;11;4;0;0;1;87;20;7;74.1;Matches
360;Luiz Felipe\Luiz-Felipe;br BRA;DF;it Lazio;22;1997;1.0;0;0;0;1;1;0;0;3;3;0;0;0;16;2;1;66.7;Matches
361;Leroy Fer\Leroy-Fer;nl NED;MF;nl Feyenoord;29;1990;5.0;3;0;0;8;2;0;0;7;6;0;0;0;51;16;5;76.2;Matches
362;Bruno Fernandes\Bruno-Fernandes;pt POR;MF;pt Sporting CP;24;1994;5.0;3;0;0;6;8;1;27;2;0;0;0;0;45;7;5;58.3;Matches
363;Bruno Fernandes\Bruno-Fernandes;pt POR;MF;eng Manchester Utd;24;1994;1.7;0;0;0;1;1;0;10;2;3;0;0;0;19;0;1;0.0;Matches
364;Gelson Fernandes\Gelson-Fernandes;ch SUI;MF;de Eint Frankfurt;32;1986;2.7;1;0;0;9;1;0;0;7;9;0;0;0;35;8;3;72.7;Matches
365;Ivanildo Fernandes\Ivanildo-Fernandes;pt POR;DF;tr Trabzonspor;23;1996;4.0;1;0;0;4;0;0;0;6;3;0;0;0;45;11;7;61.1;Matches
366;Manuel Fernandes\Manuel-Fernandes;pt POR;MFFW;ru Krasnodar;33;1986;1.2;0;0;0;2;0;0;7;2;0;0;0;0;12;1;2;33.3;Matches
367;Mário Fernandes\Mario-Fernandes;ru RUS;DF;ru CSKA Moscow;28;1990;6.0;1;0;0;5;2;4;20;7;9;0;0;0;50;15;10;60.0;Matches
368;Rodrigo Fernandes\Rodrigo-Fernandes;pt POR;MF;pt Sporting CP;18;2001;0.5;0;0;0;1;0;0;0;1;2;0;0;0;1;0;3;0.0;Matches
369;Fernando\Fernando;br BRA;MF;es Sevilla;32;1987;2.3;1;0;0;3;0;0;1;2;2;0;0;0;37;9;7;56.3;Matches
370;Luis Fernando Díaz\Luis-Fernando-Diaz;co COL;MFFW;pt Porto;22;1997;4.5;1;0;0;10;13;0;4;3;7;0;0;0;30;4;9;30.8;Matches
371;Facundo Ferreyra\Facundo-Ferreyra;ar ARG;FW;es Espanyol;28;1991;2.4;0;0;0;2;3;2;0;0;1;0;0;0;11;2;10;16.7;Matches
372;Petar Filipović\Petar-Filipovic;de GER;DF;at LASK;28;1990;8.0;3;0;0;11;2;0;2;16;8;0;0;0;110;18;15;54.5;Matches
373;Viktor Fischer\Viktor-Fischer;dk DEN;MF;dk FC Copenhagen;25;1994;4.5;1;0;0;4;8;1;18;1;4;0;0;0;27;0;7;0.0;Matches
374;Alessandro Florenzi\Alessandro-Florenzi;it ITA;DF;it Roma;28;1991;1.1;0;0;0;0;0;0;6;2;0;0;0;1;19;2;1;66.7;Matches
375;Wesley Fofana\Wesley-Fofana;fr FRA;DF;fr Saint-Étienne;18;2000;2.0;1;0;0;3;5;0;1;6;4;0;0;0;19;9;3;75.0;Matches
376;Rui Fonte\Rui-Fonte;pt POR;FW;pt Braga;29;1990;1.5;0;0;0;1;3;0;1;5;1;0;0;0;11;3;2;60.0;Matches
377;James Forrest\James-Forrest;sco SCO;FWDF;sco Celtic;28;1991;6.7;0;0;0;2;4;2;19;3;5;1;0;0;37;2;7;22.2;Matches
378;Fraser Forster\Fraser-Forster;eng ENG;GK;sco Celtic;31;1988;7.0;0;0;0;0;1;0;0;0;0;0;0;0;35;0;0;;Matches
379;Rafael Forster\Rafael-Forster;br BRA;DFMF;bg Ludogorets;29;1990;3.1;0;1;0;2;1;0;0;5;1;0;0;0;27;7;0;100.0;Matches
380;Kostas Fortounis\Kostas-Fortounis;gr GRE;MFFW;gr Olympiacos;26;1992;0.5;0;0;0;1;1;1;1;0;1;0;0;0;5;1;4;20.0;Matches
381;Lassina Franck Traoré\Lassina-Franck-Traore;bf BFA;FW;nl Ajax;18;2001;0.7;0;0;0;1;1;0;0;0;0;0;0;0;1;2;3;40.0;Matches
382;Fransérgio\Fransergio;br BRA;MF;pt Braga;28;1990;7.0;0;0;0;12;12;0;2;7;9;0;0;0;57;16;14;53.3;Matches
383;Fred\Fred;br BRA;MF;eng Manchester Utd;26;1993;4.9;1;0;0;6;5;0;6;7;7;0;0;0;64;2;4;33.3;Matches
384;Fabian Frei\Fabian-Frei;ch SUI;MF;ch Basel;30;1989;8.7;2;0;0;7;6;0;10;8;7;0;0;0;72;5;8;38.5;Matches
385;Dominik Frieser\Dominik-Frieser;at AUT;FW;at LASK;25;1993;6.6;0;0;0;6;2;9;5;2;1;0;0;0;34;2;10;16.7;Matches
386;Abraham Frimpong\Abraham-Frimpong;gh GHA;DF;hu Ferencváros;26;1993;3.1;3;0;0;3;2;0;0;3;3;0;0;0;32;4;7;36.4;Matches
387;Jeremie Frimpong\Jeremie-Frimpong;nl NED;DF;sco Celtic;18;2000;0.9;0;0;0;0;0;0;2;0;0;0;0;0;10;3;1;75.0;Matches
388;Mijat Gaćinović\Mijat-Gacinovic;rs SRB;FWMF;de Eint Frankfurt;24;1995;1.7;0;0;0;1;3;0;2;1;2;0;0;0;16;0;0;;Matches
389;Cody Gakpo\Cody-Gakpo;nl NED;FW;nl PSV Eindhoven;20;1999;3.7;0;0;0;6;4;1;12;0;4;0;0;0;26;5;10;33.3;Matches
390;Ethan Galbraith\Ethan-Galbraith;nir NIR;FW;eng Manchester Utd;18;2001;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
391;Galeno\Galeno;br BRA;MFFW;pt Braga;21;1997;6.3;2;0;0;8;12;2;42;8;5;0;0;0;47;1;7;12.5;Matches
392;Romain Gall\Romain-Gall;us USA;MF;se Malmö;24;1995;0.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;Matches
393;Enric Gallego\Enric-Gallego;es ESP;FW;es Getafe;32;1986;2.8;1;0;0;8;6;1;2;0;5;0;0;0;17;15;13;53.6;Matches
394;Gara Garayev\Gara-Garayev;az AZE;MF;az Qarabağ Ağdam;26;1992;5.1;3;1;1;7;4;0;1;5;5;0;0;0;59;2;2;50.0;Matches
395;Raúl García\Raul-Garcia;es ESP;DF;es Getafe;30;1989;4.0;1;0;0;6;5;0;31;4;6;0;0;0;38;8;6;57.1;Matches
396;Ulisses Garcia\Ulisses-Garcia;ch SUI;DF;ch Young Boys;23;1996;5.0;0;0;0;8;3;1;26;6;5;0;0;0;52;10;8;55.6;Matches
397;James Garner\James-Garner;eng ENG;MF;eng Manchester Utd;18;2001;3.1;0;0;0;4;4;0;0;7;3;0;0;0;31;2;2;50.0;Matches
398;Mickaël Garos\Mickael-Garos;fr FRA;DF;lu F91 Dudelange;31;1988;4.7;2;1;1;8;2;0;0;15;7;0;1;0;45;7;6;53.8;Matches
399;Bruno Gaspar\Bruno-Gaspar;ao ANG;FWMF;gr Olympiacos;26;1993;0.4;0;0;0;0;1;0;2;0;1;0;0;0;3;1;1;50.0;Matches
400;Gianluca Gaudino\Gianluca-Gaudino;de GER;MF;ch Young Boys;22;1996;1.5;0;0;0;4;1;0;9;2;1;0;0;0;8;0;1;0.0;Matches
401;Nicolas Gavory\Nicolas-Gavory;fr FRA;DF;be Standard Liège;24;1995;6.0;0;0;0;7;3;0;24;5;1;0;0;0;47;9;8;52.9;Matches
402;Yuri Gazinskiy\Yuri-Gazinskiy;ru RUS;MF;ru Krasnodar;30;1989;1.9;2;0;0;3;1;0;1;2;4;0;0;0;29;3;0;100.0;Matches
403;Yann Gboho\Yann-Gboho;fr FRA;MFFW;fr Rennes;18;2001;1.4;1;0;0;2;3;1;0;0;0;0;0;0;5;0;3;0.0;Matches
404;David de Gea\David-de-Gea;es ESP;GK;eng Manchester Utd;28;1990;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;Matches
405;Lutsharel Geertruida\Lutsharel-Geertruida;nl NED;DF;nl Feyenoord;19;2000;3.1;0;0;0;4;1;0;7;3;3;0;0;0;33;0;3;0.0;Matches
406;Savvas Gentsoglou\Savvas-Gentsoglou;gr GRE;MF;cy APOEL;28;1990;4.0;1;0;0;6;4;0;0;5;7;0;0;0;37;5;1;83.3;Matches
407;Yannick Gerhardt\Yannick-Gerhardt;de GER;MF;de Wolfsburg;25;1994;5.0;1;0;0;5;7;1;4;9;6;0;0;0;66;9;3;75.0;Matches
408;Alexander Gerndt\Alexander-Gerndt;se SWE;FWMF;ch Lugano;33;1986;2.2;0;0;0;4;3;3;2;0;1;0;0;0;8;4;8;33.3;Matches
409;Morgan Gibbs-White\Morgan-Gibbs-White;eng ENG;MFFW;eng Wolves;19;2000;2.8;1;0;0;2;4;0;7;4;4;0;0;0;21;4;3;57.1;Matches
410;Petar Gigić\Petar-Gigic;rs SRB;FW;rs Partizan;22;1997;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
411;Daniel Ginczek\Daniel-Ginczek;de GER;FW;de Wolfsburg;28;1991;1.0;0;0;0;2;1;1;0;0;0;0;0;0;3;1;4;20.0;Matches
412;Matthias Ginter\Matthias-Ginter;de GER;DF;de M'gladbach;25;1994;4.0;0;0;0;2;0;1;2;4;1;0;0;0;41;13;4;76.5;Matches
413;Joris Gnagnon\Joris-Gnagnon;fr FRA;DF;fr Rennes;22;1997;6.0;2;0;0;7;10;0;2;14;3;0;0;0;47;19;13;59.4;Matches
414;Franck Gniangbo\Franck-Gniangbo;ci CIV;FW;at Wolfsberger AC;19;1999;5.7;0;0;0;4;9;9;2;2;5;0;0;0;29;2;11;15.4;Matches
415;Franck Gniangbo\Franck-Gniangbo;ci CIV;DF;be Gent;19;1999;0.1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0.0;Matches
416;Diego Godín\Diego-Godin;uy URU;DF;it Inter;33;1986;2.0;0;0;0;2;0;0;0;6;4;0;0;0;24;5;5;50.0;Matches
417;Okechukwu Godson Azubuike\Okechukwu-Godson-Azubuike;ng NGA;MF;tr Başakşehir;22;1997;4.1;1;0;0;4;6;0;0;5;9;0;0;0;41;2;5;28.6;Matches
418;Cèdric Gogoua\Cedric-Gogoua;ci CIV;DF;ru CSKA Moscow;25;1994;0.5;0;0;0;1;0;0;0;2;0;0;0;0;6;2;1;66.7;Matches
419;Thomas Goiginger\Thomas-Goiginger;at AUT;FW;at LASK;26;1993;7.9;0;0;0;6;5;7;28;3;12;0;0;0;43;3;3;50.0;Matches
420;Connor Goldson\Connor-Goldson;eng ENG;DF;sco Rangers;26;1992;9.0;1;0;0;8;4;1;1;4;5;0;0;0;59;28;16;63.6;Matches
421;Manfred Gollner\Manfred-Gollner;at AUT;DF;at Wolfsberger AC;28;1990;1.0;1;0;0;2;1;0;0;3;1;0;0;0;10;1;3;25.0;Matches
422;Cătălin Golofca\Catalin-Golofca;ro ROU;MFFW;ro CFR Cluj;29;1990;0.4;0;0;0;0;2;1;1;0;2;0;0;0;4;1;0;100.0;Matches
423;Angel Gomes\Angel-Gomes;eng ENG;FWMF;eng Manchester Utd;18;2000;2.7;0;0;0;5;6;0;17;1;3;0;0;0;20;2;3;40.0;Matches
424;Sergi Gómez\Sergi-Gomez;es ESP;DF;es Sevilla;27;1992;4.8;0;0;0;0;1;0;0;4;4;0;0;0;45;9;5;64.3;Matches
425;Gökhan Gönül\Gokhan-Gonul;tr TUR;DFFW;tr Beşiktaş;34;1985;0.1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;Matches
426;Bruno González\Bruno-Gonzalez;es ESP;DF;es Getafe;29;1990;4.2;1;0;0;4;4;0;0;4;5;0;0;0;28;10;7;58.8;Matches
427;Jacek Góralski\Jacek-Goralski;pl POL;FWMF;bg Ludogorets;26;1992;0.9;2;1;1;3;1;0;0;2;2;0;0;0;4;0;0;;Matches
428;Craig Gordon\Craig-Gordon;sco SCO;GK;sco Celtic;36;1982;1.0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;;Matches
429;Esteban Granero\Esteban-Granero;es ESP;MF;es Espanyol;32;1987;5.0;1;0;0;4;5;0;32;5;4;0;0;0;48;5;7;41.7;Matches
430;Lee Grant\Lee-Grant;eng ENG;GK;eng Manchester Utd;36;1983;1.0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;;Matches
431;Ryan Gravenberch\Ryan-Gravenberch;nl NED;MF;nl Ajax;17;2002;0.8;0;0;0;4;2;0;4;0;0;0;0;0;7;0;0;;Matches
432;Mason Greenwood\Mason-Greenwood;eng ENG;FW;eng Manchester Utd;17;2001;5.1;0;0;0;4;5;5;3;1;4;1;0;0;26;3;4;42.9;Matches
433;Dominik Greif\Dominik-Greif;sk SVK;GK;sk Slovan Bratislava;22;1997;6.0;0;0;0;0;1;0;0;0;0;0;0;0;28;0;0;;Matches
434;Clément Grenier\Clement-Grenier;fr FRA;MF;fr Rennes;28;1991;4.0;1;0;0;3;5;1;25;7;7;0;0;0;40;1;10;9.1;Matches
435;Leigh Griffiths\Leigh-Griffiths;sco SCO;FW;sco Celtic;28;1990;1.3;1;0;0;3;2;2;5;1;1;0;0;0;8;3;9;25.0;Matches
436;Dragoș Grigore\Dragos-Grigore;ro ROU;DF;bg Ludogorets;32;1986;5.5;3;1;1;4;0;0;0;16;4;0;0;0;26;13;5;72.2;Matches
437;Álex Grimaldo\Alex-Grimaldo;es ESP;DF;pt Benfica;23;1995;2.0;0;0;0;1;3;0;14;3;0;0;0;0;14;4;1;80.0;Matches
438;Nemanja Gudelj\Nemanja-Gudelj;rs SRB;MFDF;es Sevilla;27;1991;8.0;2;0;0;11;13;0;0;5;15;0;0;0;89;14;9;60.9;Matches
439;Mattéo Guendouzi\Matteo-Guendouzi;fr FRA;MF;eng Arsenal;20;1999;3.7;1;0;0;3;13;0;0;6;5;0;0;0;52;4;4;50.0;Matches
440;Magaye Gueye\Magaye-Gueye;fr FRA;FW;az Qarabağ Ağdam;29;1990;2.3;0;0;0;3;2;6;1;0;0;0;0;0;5;8;9;47.1;Matches
441;Stefano Guidotti\Stefano-Guidotti;ch SUI;MF;ch Lugano;21;1998;1.5;2;0;0;4;1;0;0;5;3;0;0;0;13;0;3;0.0;Matches
442;Josuha Guilavogui\Josuha-Guilavogui;fr FRA;MFDF;de Wolfsburg;28;1990;5.0;0;0;0;7;3;0;1;10;11;0;0;0;68;9;5;64.3;Matches
443;Guilherme\Guilherme;br BRA;MF;gr Olympiacos;28;1991;3.3;0;0;0;1;3;0;1;4;1;0;0;0;25;1;3;25.0;Matches
444;Rafik Guitane\Rafik-Guitane;fr FRA;FW;fr Rennes;20;1999;0.8;0;0;0;0;2;0;1;0;2;0;0;0;3;0;2;0.0;Matches
445;Fredrik Gulbrandsen\Fredrik-Gulbrandsen;no NOR;MFFW;tr Başakşehir;26;1992;4.7;2;0;0;8;9;3;1;4;3;0;0;0;24;2;9;18.2;Matches
446;Mert Günok\Mert-Gunok;tr TUR;GK;tr Başakşehir;30;1989;9.3;1;0;0;0;2;0;0;1;0;0;0;0;38;0;0;;Matches
447;Erick Gutiérrez\Erick-Gutierrez;mx MEX;MF;nl PSV Eindhoven;24;1995;3.2;1;0;0;4;4;0;2;4;11;0;0;0;51;8;2;80.0;Matches
448;Jón Guðni Fjóluson\Jon-Gudni-Fjoluson;is ISL;MF;ru Krasnodar;30;1989;0.7;1;0;0;2;0;0;0;1;1;0;0;0;7;1;2;33.3;Matches
449;Munir El Haddadi\Munir-El-Haddadi;es ESP;FW;es Sevilla;23;1995;4.1;0;0;0;2;14;2;8;2;7;0;0;0;33;3;5;37.5;Matches
450;Ianis Hagi\Ianis-Hagi;ro ROU;FWMF;sco Rangers;20;1998;2.0;0;0;0;5;3;0;5;3;4;0;0;0;16;0;4;0.0;Matches
451;Linus Hallenius\Linus-Hallenius;se SWE;FW;cy APOEL;30;1989;3.3;0;0;0;4;3;1;1;1;2;0;0;0;17;6;4;60.0;Matches
452;Romain Hamouma\Romain-Hamouma;fr FRA;FWMF;fr Saint-Étienne;32;1987;3.4;1;0;0;5;6;2;20;0;4;0;0;0;19;3;3;50.0;Matches
453;Florent Hanin\Florent-Hanin;dz ALG;DF;pt Vitória;29;1990;5.0;1;0;0;0;2;0;18;3;5;0;0;1;59;4;11;26.7;Matches
454;André Hansen\Andre-Hansen;no NOR;GK;no Rosenborg;29;1989;5.0;0;0;0;0;0;0;0;1;0;0;0;0;31;0;0;;Matches
455;Ridgeciano Haps\Ridgeciano-Haps;nl NED;DF;nl Feyenoord;26;1993;3.1;2;0;0;3;12;1;4;10;4;1;0;0;39;1;5;16.7;Matches
456;Denys Harmash\Denys-Harmash;ua UKR;MF;ua Dynamo Kyiv;29;1990;0.3;0;0;0;0;1;0;1;0;0;0;0;0;4;1;2;33.3;Matches
457;Makoto Hasebe\Makoto-Hasebe;jp JPN;DFMF;de Eint Frankfurt;35;1984;6.8;1;0;0;3;10;0;1;5;11;0;0;0;96;6;7;46.2;Matches
458;Pantelis Hatzidiakos\Pantelis-Hatzidiakos;gr GRE;DF;nl AZ Alkmaar;22;1997;2.3;0;0;0;1;1;0;0;2;1;0;0;0;20;0;3;0.0;Matches
459;Stefan Haudum\Stefan-Haudum;at AUT;MF;at LASK;24;1994;0.2;0;0;0;0;0;0;1;0;2;0;0;0;2;0;0;;Matches
460;Kai Havertz\Kai-Havertz;de GER;MFFW;de Leverkusen;20;1999;3.0;0;0;0;6;4;1;3;1;3;0;0;0;25;9;10;47.4;Matches
461;Jonny Hayes\Jonny-Hayes;ie IRL;DF;sco Celtic;32;1987;2.3;0;0;0;3;3;0;8;7;4;0;0;0;19;2;3;40.0;Matches
462;Hwang Hee-chan\Hwang-Hee-chan;kr KOR;FW;at RB Salzburg;23;1996;2.0;1;0;0;2;8;0;0;1;2;0;0;0;15;2;5;28.6;Matches
463;Marcel Heister\Marcel-Heister;de GER;DF;hu Ferencváros;27;1992;3.0;1;0;0;2;2;2;9;4;5;0;0;0;27;4;1;80.0;Matches
464;Filip Helander\Filip-Helander;se SWE;DF;sco Rangers;26;1993;5.0;2;0;0;7;4;0;0;4;7;0;0;0;38;19;12;61.3;Matches
465;Jorrit Hendrix\Jorrit-Hendrix;nl NED;MF;nl PSV Eindhoven;24;1995;2.8;0;0;0;6;3;0;1;6;5;0;1;0;32;5;1;83.3;Matches
466;Eduardo Henrique\Eduardo-Henrique;br BRA;MF;pt Sporting CP;24;1995;2.7;1;0;0;1;8;0;1;2;2;0;0;0;13;2;3;40.0;Matches
467;Uche Henry Agbo\Uche-Henry-Agbo;ng NGA;MF;pt Braga;23;1995;1.2;1;0;0;1;0;0;0;4;2;0;0;0;15;3;0;100.0;Matches
468;Javier Hernández\Javier-Hernandez;mx MEX;FW;es Sevilla;31;1988;2.9;0;0;0;6;6;4;1;1;2;0;0;0;4;2;2;50.0;Matches
469;Patrick Herrmann\Patrick-Herrmann;de GER;MFFW;de M'gladbach;28;1991;2.3;1;0;0;3;0;5;17;1;5;0;0;0;18;1;4;20.0;Matches
470;Martin Hinteregger\Martin-Hinteregger;at AUT;DF;de Eint Frankfurt;26;1992;8.0;3;0;0;8;10;0;4;12;20;0;0;0;110;18;12;60.0;Matches
471;Guillaume Hoarau\Guillaume-Hoarau;fr FRA;FW;ch Young Boys;35;1984;0.7;0;0;0;2;1;1;0;0;0;0;0;0;7;8;4;66.7;Matches
472;Ovidiu Hoban\Ovidiu-Hoban;ro ROU;MF;ro CFR Cluj;36;1982;0.7;0;0;0;1;0;0;0;1;3;0;0;0;11;1;1;50.0;Matches
473;Amar Hodzić\Amar-Hodzic;at AUT;FW;at Wolfsberger AC;20;1999;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0;Matches
474;Jonas Hofmann\Jonas-Hofmann;de GER;MFFW;de M'gladbach;27;1992;2.0;0;0;0;0;2;1;4;1;4;0;0;0;23;1;1;50.0;Matches
475;Rob Holding\Rob-Holding;eng ENG;DF;eng Arsenal;23;1995;3.0;1;0;0;3;0;0;0;1;1;0;0;0;17;7;1;87.5;Matches
476;Filip Holender\Filip-Holender;hu HUN;FW;ch Lugano;25;1994;2.4;0;0;0;1;4;6;0;0;0;0;0;0;9;3;7;30.0;Matches
477;James Holland\James-Holland;au AUS;MF;at LASK;30;1989;8.8;1;0;0;28;2;0;7;10;13;0;1;0;139;11;11;50.0;Matches
478;Dávid Holman\David-Holman;hu HUN;MF;sk Slovan Bratislava;26;1993;3.3;2;0;0;11;5;0;15;2;9;0;0;0;27;0;2;0.0;Matches
479;Carlo Holse\Carlo-Holse;dk DEN;MF;dk FC Copenhagen;20;1999;0.7;0;0;0;1;0;0;1;0;0;0;0;0;4;0;2;0.0;Matches
480;Franck Honorat\Franck-Honorat;fr FRA;DFFW;fr Saint-Étienne;22;1996;1.5;0;0;0;3;1;0;7;3;2;0;0;0;10;1;1;50.0;Matches
481;André Horta\Andre-Horta;pt POR;MF;pt Braga;22;1996;4.4;1;0;0;2;5;1;6;3;5;0;0;0;36;0;4;0.0;Matches
482;Ricardo Horta\Ricardo-Horta;pt POR;MFFW;pt Braga;24;1994;6.5;0;0;0;3;6;0;10;0;4;0;0;0;40;1;9;10.0;Matches
