Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Standard-Sh;Standard-SoT;Standard-SoT%;Standard-Sh/90;Standard-SoT/90;Standard-G/Sh;Standard-G/SoT;Standard-Dist;Standard-FK;Performance-PK;Performance-PKatt;Expected-xG;Expected-npxG;Expected-npxG/Sh;Expected-G-xG;Expected-np:G-xG;Matches;
48;Ander Barrenetxea\Ander-Barrenetxea;es ESP;FW;es Real Sociedad;19-280;2001;0.2;0;1;0;0.0;4.50;0.00;0.00;;24.0;0;0;0;0.0;0.0;0.01;0.0;0.0;Matches
49;Marc Bartra\Marc-Bartra;es ESP;DF;es Betis;30-261;1991;1.0;0;1;0;0.0;1.00;0.00;0.00;;8.0;0;0;0;0.1;0.1;0.07;-0.1;-0.1;Matches
50;Toma Bašić\Toma-Basic;hr CRO;MF;it Lazio;24-312;1996;1.3;1;2;1;50.0;1.57;0.78;0.50;1.00;15.0;0;0;0;0.4;0.4;0.19;+0.6;+0.6;Matches
51;Calvin Bassey\Calvin-Bassey;it ITA;DF;sct Rangers;21-276;1999;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
52;Jelle Bataille\Jelle-Bataille;be BEL;DF;be Antwerp;22-136;1999;1.0;0;1;0;0.0;1.01;0.00;0.00;;16.4;0;0;0;0.1;0.1;0.09;-0.1;-0.1;Matches
53;Martin Baturina\Martin-Baturina;hr CRO;MF;hr Dinamo Zagreb;18-229;2003;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
54;Altay Bayındır\Altay-Bayindir;tr TUR;GK;tr Fenerbahçe;23-172;1998;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
55;Alexis Beka Beka\Alexis-Beka-Beka;fr FRA;MF;ru Loko Moscow;20-188;2001;1.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
56;Karim Bellarabi\Karim-Bellarabi;de GER;FW;de Leverkusen;31-178;1990;0.6;0;1;1;100.0;1.76;1.76;0.00;0.00;17.1;0;0;0;0.3;0.3;0.28;-0.3;-0.3;Matches
57;Anis Ben Slimane\Anis-Ben-Slimane;tn TUN;MFFW;dk Brøndby;20-201;2001;1.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
58;Wissam Ben Yedder\Wissam-Ben-Yedder;fr FRA;FW;fr Monaco;31-052;1990;0.3;0;1;0;0.0;3.00;0.00;0.00;;13.0;0;0;0;0.1;0.1;0.14;-0.1;-0.1;Matches
59;Saïd Benrahma\Said-Benrahma;dz ALG;FWMF;eng West Ham;26-054;1995;1.4;1;4;1;25.0;2.77;0.69;0.25;1.00;18.9;0;0;0;0.2;0.2;0.05;+0.8;+0.8;Matches
60;Mergim Berisha\Mergim-Berisha;de GER;MFFW;tr Fenerbahçe;23-145;1998;0.4;0;1;1;100.0;2.57;2.57;0.00;0.00;5.0;0;0;0;0.4;0.4;0.41;-0.4;-0.4;Matches
61;Ryan Bertrand\Ryan-Bertrand;eng ENG;DF;eng Leicester City;32-059;1989;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
62;Nir Bitton\Nir-Bitton;il ISR;DFMF;sct Celtic;29-338;1991;0.3;0;1;0;0.0;3.60;0.00;0.00;;35.1;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
63;Miha Blažič\Miha-Blazic;si SVN;DF;hu Ferencváros;28-148;1993;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
64;Myron Boadu\Myron-Boadu;nl NED;FW;fr Monaco;20-262;2001;0.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
65;Jérôme Boateng\Jerome-Boateng;de GER;DF;fr Lyon;33-030;1988;0.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
66;Sacha Boey\Sacha-Boey;fr FRA;DF;tr Galatasaray;21-020;2000;0.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
67;Theo Bongonda\Theo-Bongonda;be BEL;FWMF;be Genk;25-317;1995;0.8;0;3;0;0.0;3.75;0.00;0.00;;17.7;0;0;0;0.2;0.2;0.07;-0.2;-0.2;Matches
68;Milan Borjan\Milan-Borjan;ca CAN;GK;rs Red Star;33-345;1987;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
69;Rafael Borré\Rafael-Borre;co COL;FW;de Eint Frankfurt;26-018;1995;1.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
70;Artur Boruc\Artur-Boruc;pl POL;GK;pl Legia Warsaw;41-225;1980;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
71;Olivier Boscagli\Olivier-Boscagli;fr FRA;MFDF;nl PSV Eindhoven;23-319;1997;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
72;Endre Botka\Endre-Botka;hu HUN;DF;hu Ferencváros;27-039;1994;0.9;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
73;Andreas Bouchalakis\Andreas-Bouchalakis;gr GRE;MF;gr Olympiacos;28-181;1993;2.0;0;1;0;0.0;0.50;0.00;0.00;;25.0;0;0;0;0.1;0.1;0.05;-0.1;-0.1;Matches
74;Jarrod Bowen\Jarrod-Bowen;eng ENG;FW;eng West Ham;24-287;1996;0.6;0;1;0;0.0;1.76;0.00;0.00;;11.2;0;0;0;0.6;0.6;0.59;-0.6;-0.6;Matches
75;Claudio Bravo\Claudio-Bravo;cl CHI;GK;es Betis;38-173;1983;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
76;Bruma\Bruma;pt POR;FW;nl PSV Eindhoven;26-344;1994;0.0;0;2;0;0.0;90.00;0.00;0.00;;11.2;0;0;0;0.1;0.1;0.04;-0.1;-0.1;Matches
77;Júnior Brumado\Junior-Brumado;br BRA;FW;dk Midtjylland;22-141;1999;1.8;0;2;1;50.0;1.10;0.55;0.00;0.00;12.2;0;0;0;0.4;0.4;0.20;-0.4;-0.4;Matches
78;Andreas Bruus\Andreas-Bruus;dk DEN;DF;dk Brøndby;22-260;1999;2.0;0;3;0;0.0;1.50;0.00;0.00;;19.4;0;0;0;0.2;0.2;0.05;-0.2;-0.2;Matches
79;Aurélio Buta\Aurelio-Buta;pt POR;DF;be Antwerp;24-235;1997;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
80;Jean Butez\Jean-Butez;fr FRA;GK;be Antwerp;26-117;1995;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
81;Tobias Børkeeiet\Tobias-Borkeeiet;no NOR;DFMF;dk Brøndby;22-168;1999;0.3;0;1;0;0.0;3.75;0.00;0.00;;23.8;0;0;0;0.0;0.0;0.04;0.0;0.0;Matches
82;Marijan Čabraja\Marijan-Cabraja;hr CRO;DF;hu Ferencváros;24-220;1997;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
83;Jens Cajuste\Jens-Cajuste;se SWE;MF;dk Midtjylland;22-054;1999;0.2;0;1;0;0.0;4.29;0.00;0.00;;13.4;0;0;0;0.0;0.0;0.04;0.0;0.0;Matches
84;Aguibou Camara\Aguibou-Camara;gn GUI;MF;gr Olympiacos;20-136;2001;1.9;0;3;3;100.0;1.59;1.59;0.00;0.00;12.5;0;0;0;0.6;0.6;0.21;-0.6;-0.6;Matches
85;Mohamed Camara\Mohamed-Camara;gn GUI;MFFW;gr Olympiacos;24-217;1997;1.9;0;4;3;75.0;2.14;1.61;0.00;0.00;16.3;0;0;0;0.5;0.5;0.11;-0.5;-0.5;Matches
86;Sergio Canales\Sergio-Canales;es ESP;MF;es Betis;30-229;1991;0.9;0;1;0;0.0;1.13;0.00;0.00;;24.4;0;0;0;0.0;0.0;0.04;0.0;0.0;Matches
87;Christian Cappis\Christian-Cappis;us USA;FWMF;dk Brøndby;22-051;1999;0.4;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
88;Maxence Caqueret\Maxence-Caqueret;fr FRA;MF;fr Lyon;21-230;2000;1.9;0;1;0;0.0;0.52;0.00;0.00;;26.0;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
89;Cameron Carter-Vickers\Cameron-Carter-Vickers;us USA;DF;sct Celtic;23-276;1997;2.0;0;2;0;0.0;1.00;0.00;0.00;;11.5;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
90;William Carvalho\William-Carvalho;pt POR;MF;es Betis;29-179;1992;0.2;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
91;Timothy Castagne\Timothy-Castagne;be BEL;DF;eng Leicester City;25-302;1995;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
92;André Castro\Andre-Castro;pt POR;MF;pt Braga;33-184;1988;0.5;0;1;0;0.0;2.00;0.00;0.00;;18.0;0;0;0;0.0;0.0;0.04;0.0;0.0;Matches
93;Danilo Cataldi\Danilo-Cataldi;it ITA;MF;it Lazio;27-058;1994;0.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
94;Maximiliano Caufriez\Maximiliano-Caufriez;be BEL;DF;ru Spartak Moscow;24-229;1997;0.9;0;1;0;0.0;1.11;0.00;0.00;;9.0;0;0;0;0.2;0.2;0.17;-0.2;-0.2;Matches
95;Ondřej Čelůstka\Ondrej-Celustka;cz CZE;DF;cz Sparta Prague;32-107;1989;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
96;Murilo Cerqueira\Murilo-Cerqueira;br BRA;DF;ru Loko Moscow;24-190;1997;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
97;Timothy Chandler\Timothy-Chandler;us USA;DF;de Eint Frankfurt;31-188;1990;1.0;0;1;0;0.0;1.00;0.00;0.00;;8.0;0;0;0;0.2;0.2;0.18;-0.2;-0.2;Matches
98;Rayan Cherki\Rayan-Cherki;fr FRA;FW;fr Lyon;18-047;2003;0.3;0;2;1;50.0;6.92;3.46;0.00;0.00;32.1;0;0;0;0.1;0.1;0.05;-0.1;-0.1;Matches
99;Chiquinho\Chiquinho;pt POR;MFFW;pt Braga;26-076;1995;1.0;0;2;1;50.0;2.00;1.00;0.00;0.00;22.4;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
100;Alexandru Cicâldău\Alexandru-Cicaldau;ro ROU;MF;tr Galatasaray;24-087;1997;2.0;0;5;1;20.0;2.51;0.50;0.00;0.00;25.6;0;0;0;0.2;0.2;0.05;-0.2;-0.2;Matches
101;Cicinho\Cicinho;bg BUL;DF;bg Ludogorets;32-281;1988;1.8;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
