Rk;Player;Nation;Pos;Squad;Age;Born;90s;Att;Pass Types-Live;Pass Types-Dead;Pass Types-FK;Pass Types-TB;Pass Types-Press;Pass Types-Sw;Pass Types-Crs;Pass Types-CK;Corner Kicks-In;Corner Kicks-Out;Corner Kicks-Str;Height-Ground;Height-Low;Height-High;Body Parts-Left;Body Parts-Right;Body Parts-Head;Body Parts-TI;Body Parts-Other;Cmp;Outcomes-Off;Outcomes-Out;Outcomes-Int;Outcomes-Blocks;Matches;
93;Danilo Cataldi\Danilo-Cataldi;it ITA;MF;it Lazio;27-058;1994;0.7;58;55;3;2;0;6;1;0;1;1;0;0;49;4;5;12;46;0;0;0;48;0;2;2;0;Matches
94;Maximiliano Caufriez\Maximiliano-Caufriez;be BEL;DF;ru Spartak Moscow;24-229;1997;0.9;37;34;3;3;0;1;1;0;0;0;0;0;31;1;5;3;33;0;0;0;33;0;0;0;0;Matches
95;Ondřej Čelůstka\Ondrej-Celustka;cz CZE;DF;cz Sparta Prague;32-107;1989;2.0;95;88;7;7;0;10;6;0;0;0;0;0;65;8;22;18;72;3;0;0;77;0;0;1;0;Matches
96;Murilo Cerqueira\Murilo-Cerqueira;br BRA;DF;ru Loko Moscow;24-190;1997;1.0;41;36;5;5;0;1;0;0;0;0;0;0;38;3;0;0;40;0;0;0;39;0;0;1;0;Matches
97;Timothy Chandler\Timothy-Chandler;us USA;DF;de Eint Frankfurt;31-188;1990;1.0;47;42;5;1;0;3;2;5;0;0;0;0;22;14;11;7;33;2;4;0;37;0;1;1;3;Matches
98;Rayan Cherki\Rayan-Cherki;fr FRA;FW;fr Lyon;18-047;2003;0.3;19;17;2;0;0;2;1;1;2;0;0;0;16;3;0;7;11;0;0;1;16;0;0;1;0;Matches
99;Chiquinho\Chiquinho;pt POR;MFFW;pt Braga;26-076;1995;1.0;40;38;2;0;0;2;0;1;0;0;0;0;34;4;2;3;34;1;0;0;33;0;0;2;1;Matches
100;Alexandru Cicâldău\Alexandru-Cicaldau;ro ROU;MF;tr Galatasaray;24-087;1997;2.0;68;63;5;1;0;12;3;2;4;1;0;2;46;7;15;8;57;3;0;0;53;0;1;2;1;Matches
101;Cicinho\Cicinho;bg BUL;DF;bg Ludogorets;32-281;1988;1.8;68;53;15;1;0;7;1;2;0;0;0;0;36;11;21;5;48;1;14;0;51;0;0;2;2;Matches
102;Eldar Ćivić\Eldar-Civic;ba BIH;DF;hu Ferencváros;25-128;1996;2.0;95;79;16;4;0;17;4;3;4;2;2;0;61;15;19;74;5;6;8;0;76;1;1;3;1;Matches
103;Dion Cools\Dion-Cools;my MAS;DF;dk Midtjylland;25-121;1996;0.1;4;4;0;0;0;1;0;0;0;0;0;0;2;2;0;0;3;1;0;0;4;0;0;0;0;Matches
104;Duje Čop\Duje-Cop;hr CRO;FW;hr Dinamo Zagreb;31-244;1990;0.8;18;17;1;0;0;2;0;0;0;0;0;0;14;2;2;3;13;1;0;1;14;0;1;2;0;Matches
105;Danny da Costa\Danny-da-Costa;de GER;DF;de Eint Frankfurt;28-082;1993;1.0;84;63;21;0;0;11;0;1;0;0;0;0;38;24;22;9;43;7;21;0;57;0;2;7;4;Matches
106;Yan Couto\Yan-Couto;br BRA;DF;pt Braga;19-122;2002;1.1;76;61;15;2;0;4;1;2;0;0;0;0;51;13;12;7;56;0;13;0;58;0;1;6;2;Matches
107;Aaron Cresswell\Aaron-Cresswell;eng ENG;DF;eng West Ham;31-292;1989;2.0;174;133;41;3;0;27;6;3;11;5;2;2;105;33;36;136;8;1;27;0;146;0;6;4;2;Matches
108;Cristo\Cristo;es ESP;DF;es Real Sociedad;21-156;2000;0.1;8;5;3;0;0;1;0;0;0;0;0;0;4;0;4;5;0;0;3;0;6;0;0;1;1;Matches
109;Carlos Cuesta\Carlos-Cuesta;co COL;DF;be Genk;22-208;1999;2.0;117;111;6;4;0;7;0;0;0;0;0;0;98;11;8;5;105;4;2;1;103;0;2;3;0;Matches
110;Damien Da Silva\Damien-Da-Silva;fr FRA;DF;fr Lyon;33-139;1988;1.0;102;101;1;1;0;9;3;0;0;0;0;0;86;5;11;0;95;3;0;0;96;1;1;0;0;Matches
111;Patson Daka\Patson-Daka;zm ZAM;FW;eng Leicester City;22-359;1998;1.7;22;21;1;0;0;5;0;0;0;0;0;0;17;3;2;3;16;3;0;0;19;0;1;0;1;Matches
112;Henrik Dalsgaard\Henrik-Dalsgaard;dk DEN;DF;dk Midtjylland;32-068;1989;2.0;111;89;22;6;0;10;6;2;0;0;0;0;66;11;34;5;80;7;16;0;89;0;4;3;0;Matches
113;Amadou Dante\Amadou-Dante;ml MLI;DF;at Sturm Graz;20-361;2000;2.0;76;59;17;3;0;9;3;2;0;0;0;0;40;12;24;51;9;2;14;0;56;0;1;8;0;Matches
114;Steven Davis\Steven-Davis;nir NIR;MF;sct Rangers;36-275;1985;1.6;102;98;4;3;0;14;2;2;0;0;0;0;68;13;21;11;81;6;1;1;89;0;1;1;2;Matches
115;Craig Dawson\Craig-Dawson;eng ENG;DF;eng West Ham;31-150;1990;1.0;44;43;1;1;0;6;3;0;0;0;0;0;35;2;7;2;42;0;0;0;40;0;0;0;0;Matches
116;Konrad De La Fuente\Konrad-De-La-Fuente;us USA;FW;fr Marseille;20-079;2001;0.5;28;27;1;0;0;5;0;3;0;0;0;0;21;4;3;6;18;3;1;0;22;0;1;1;1;Matches
117;Ritchie De Laet\Ritchie-De-Laet;be BEL;DF;be Antwerp;32-309;1988;2.0;97;85;12;2;0;7;2;1;0;0;0;0;63;15;19;20;62;4;10;1;76;0;2;4;0;Matches
118;Miloš Degenek\Milos-Degenek;au AUS;DF;rs Red Star;27-158;1994;1.0;45;44;1;1;0;2;2;0;0;0;0;0;29;1;15;8;31;6;0;0;31;0;2;0;0;Matches
119;Kerem Demirbay\Kerem-Demirbay;de GER;MF;de Leverkusen;28-092;1993;2.0;154;140;14;3;0;13;10;1;9;4;5;0;111;16;27;111;33;5;2;0;124;0;2;7;2;Matches
120;Jason Denayer\Jason-Denayer;be BEL;DF;fr Lyon;26-097;1995;1.0;63;61;2;2;0;4;0;0;0;0;0;0;57;4;2;2;59;0;0;0;60;0;0;0;1;Matches
121;Halil Dervişoğlu\Halil-Dervisoglu;tr TUR;FW;tr Galatasaray;21-299;1999;1.8;23;21;2;0;1;8;0;0;0;0;0;0;19;4;0;3;16;1;0;1;16;0;1;0;3;Matches
122;Kiril Despodov\Kiril-Despodov;bg BUL;FW;bg Ludogorets;24-326;1996;0.9;13;10;3;1;0;1;0;0;2;1;1;0;10;1;2;0;13;0;0;0;7;0;0;2;0;Matches
123;Dorian Dessoleil\Dorian-Dessoleil;be BEL;DF;be Antwerp;29-057;1992;1.0;29;26;3;2;0;3;0;0;0;0;0;0;21;4;4;23;3;2;1;0;24;0;0;0;1;Matches
124;Kiernan Dewsbury Hall\Kiernan-Dewsbury-Hall;eng ENG;MF;eng Leicester City;23-027;1998;0.7;48;42;6;2;0;2;2;1;4;3;0;1;31;7;10;39;4;3;0;1;35;0;2;0;2;Matches
125;Giovanni Di Lorenzo\Giovanni-Di-Lorenzo;it ITA;DF;it Napoli;28-060;1993;2.0;122;103;19;4;1;11;2;3;0;0;0;0;87;23;12;26;75;5;15;0;106;0;1;4;4;Matches
126;Moussa Diaby\Moussa-Diaby;fr FRA;FW;de Leverkusen;22-088;1999;1.7;104;100;4;0;1;5;4;10;0;0;0;0;76;17;11;73;25;2;4;0;84;0;5;3;1;Matches
127;Mbaye Diagne\Mbaye-Diagne;sn SEN;FW;tr Galatasaray;29-340;1991;0.2;6;6;0;0;0;1;0;0;0;0;0;0;4;1;1;2;2;1;0;0;4;0;0;0;0;Matches
