"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
224;Josip Iličić\Josip-Ilicic;si SVN;FW;Atalanta;31;1988;21;19;1491;15;5;0;0;1;1;0.91;0.30;1.21;0.91;1.21;9.1;9.1;6.8;0.55;0.41;0.95;0.55;0.95;Matches
225;Giannelli Imbula\Giannelli-Imbula;cd COD;MF;Lecce;26;1992;3;1;129;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
226;Ciro Immobile\Ciro-Immobile;it ITA;FW;Lazio;29;1990;26;25;2186;27;7;10;11;4;0;1.11;0.29;1.40;0.70;0.99;18.8;10.3;5.2;0.77;0.21;0.99;0.42;0.64;Matches
227;Roberto Inglese\Roberto-Inglese;it ITA;FW;Parma;27;1991;11;8;611;2;0;0;1;1;0;0.29;0.00;0.29;0.29;0.29;2.8;2.1;0.1;0.41;0.01;0.43;0.30;0.32;Matches
228;Lorenzo Insigne\Lorenzo-Insigne;it ITA;FWMF;Napoli;28;1991;25;23;1889;5;5;3;3;1;0;0.24;0.24;0.48;0.10;0.33;8.9;6.6;4.5;0.43;0.22;0.64;0.32;0.53;Matches
229;Artur Ioniță\Artur-Ionita;md MDA;MF;Cagliari;28;1990;22;12;1168;0;1;0;0;3;0;0.00;0.08;0.08;0.00;0.08;0.7;0.7;0.4;0.05;0.03;0.08;0.05;0.08;Matches
230;Armando Izzo\Armando-Izzo;it ITA;DF;Torino;27;1992;23;23;2041;1;0;0;0;6;2;0.04;0.00;0.04;0.04;0.04;1.2;1.2;0.7;0.05;0.03;0.08;0.05;0.08;Matches
231;Filip Jagiełło\Filip-Jagiello;pl POL;MF;Genoa;21;1997;5;2;177;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.5;0.04;0.24;0.28;0.04;0.28;Matches
232;Mato Jajalo\Mato-Jajalo;ba BIH;MF;Udinese;31;1988;19;13;1150;0;0;0;0;8;1;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.6;0.03;0.05;0.08;0.03;0.08;Matches
233;Marko Janković\Marko-Jankovic;me MNE;MFDF;SPAL;24;1995;6;1;111;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.08;0.18;0.25;0.08;0.25;Matches
234;Jakub Jankto\Jakub-Jankto;cz CZE;MF;Sampdoria;23;1996;18;14;1192;2;2;0;0;3;0;0.15;0.15;0.30;0.15;0.30;1.6;1.6;2.5;0.12;0.19;0.31;0.12;0.31;Matches
235;Juan Jesus\Juan-Jesus;br BRA;DF;Roma;28;1991;3;1;103;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
236;Jony\Jony;es ESP;DF;Lazio;28;1991;15;6;651;0;1;0;0;2;0;0.00;0.14;0.14;0.00;0.14;0.2;0.2;0.9;0.03;0.13;0.15;0.03;0.15;Matches
237;Jesse Joronen\Jesse-Joronen;fi FIN;GK;Brescia;26;1993;21;21;1890;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
238;Hamed Junior Traorè\Hamed-Junior-Traore;ci CIV;MFFW;Sassuolo;19;2000;20;13;1111;3;1;0;0;2;0;0.24;0.08;0.32;0.24;0.32;3.5;3.5;1.4;0.29;0.11;0.40;0.29;0.40;Matches
239;Musa Juwara\Musa-Juwara;gm GAM;MFDF;Bologna;17;2001;3;0;23;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
240;Nikola Kalinić\Nikola-Kalinic;hr CRO;FW;Roma;31;1988;9;2;210;2;1;0;0;1;0;0.86;0.43;1.29;0.86;1.29;2.7;2.7;0.9;1.17;0.40;1.57;1.17;1.57;Matches
241;Yann Karamoh\Yann-Karamoh;fr FRA;FW;Parma;21;1998;5;3;255;1;1;0;0;0;0;0.35;0.35;0.71;0.35;0.71;0.4;0.4;0.5;0.13;0.18;0.31;0.13;0.31;Matches
242;Franck Kessié\Franck-Kessie;ci CIV;MF;Milan;22;1996;22;20;1758;1;1;1;1;3;0;0.05;0.05;0.10;0.00;0.05;2.3;1.5;1.5;0.12;0.08;0.20;0.08;0.16;Matches
243;Sami Khedira\Sami-Khedira;de GER;MF;Juventus;32;1987;12;9;685;0;1;0;0;3;0;0.00;0.13;0.13;0.00;0.13;1.3;1.3;0.6;0.17;0.08;0.25;0.17;0.25;Matches
244;Giorgos Kiriakopoulos\Giorgos-Kiriakopoulos;gr GRE;DF;Sassuolo;23;1996;15;12;1114;0;1;0;0;3;0;0.00;0.08;0.08;0.00;0.08;0.6;0.6;0.5;0.05;0.04;0.09;0.05;0.09;Matches
245;Simon Kjær\Simon-Kjaer;dk DEN;DF;Atalanta;30;1989;5;3;291;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.00;0.02;0.02;0.02;Matches
246;Simon Kjær\Simon-Kjaer;dk DEN;DF;Milan;30;1989;4;4;314;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.08;0.00;0.08;0.08;0.08;Matches
247;Ragnar Klavan\Ragnar-Klavan;ee EST;DF;Cagliari;33;1985;22;19;1734;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.6;0.03;0.03;0.05;0.03;0.05;Matches
248;Justin Kluivert\Justin-Kluivert;nl NED;FW;Roma;20;1999;18;17;1370;4;1;0;0;6;1;0.26;0.07;0.33;0.26;0.33;2.9;2.9;1.2;0.19;0.08;0.27;0.19;0.27;Matches
249;Aleksandar Kolarov\Aleksandar-Kolarov;rs SRB;DF;Roma;33;1985;23;22;1987;6;3;2;4;6;0;0.27;0.14;0.41;0.18;0.32;6.1;3.0;3.7;0.27;0.17;0.44;0.14;0.31;Matches
250;Christian Kouamé\Christian-Kouame;ci CIV;FW;Genoa;21;1997;11;10;916;5;2;0;0;1;0;0.49;0.20;0.69;0.49;0.69;1.7;1.7;1.2;0.17;0.12;0.29;0.17;0.29;Matches
251;Kalidou Koulibaly\Kalidou-Koulibaly;sn SEN;DF;Napoli;28;1991;15;14;1217;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.5;0.05;0.04;0.09;0.05;0.09;Matches
252;Ladislav Krejčí\Ladislav-Krejci;cz CZE;DF;Bologna;27;1992;10;9;855;1;0;0;0;1;0;0.11;0.00;0.11;0.11;0.11;0.3;0.3;0.5;0.03;0.05;0.08;0.03;0.08;Matches
253;Rade Krunić\Rade-Krunic;ba BIH;MF;Milan;25;1993;9;4;434;0;1;0;0;3;0;0.00;0.21;0.21;0.00;0.21;0.4;0.4;0.4;0.08;0.08;0.16;0.08;0.16;Matches
254;Juraj Kucka\Juraj-Kucka;sk SVK;MFFW;Parma;32;1987;18;15;1348;3;2;0;0;2;0;0.20;0.13;0.33;0.20;0.33;2.8;2.8;1.7;0.19;0.11;0.30;0.19;0.30;Matches
255;Dejan Kulusekvski\Dejan-Kulusekvski;se SWE;FWMF;Parma;19;2000;22;21;1825;5;7;0;0;2;0;0.25;0.35;0.59;0.25;0.59;3.4;3.4;5.4;0.17;0.27;0.43;0.17;0.43;Matches
256;Marash Kumbulla\Marash-Kumbulla;al ALB;DF;Hellas Verona;19;2000;18;18;1460;1;0;0;0;6;1;0.06;0.00;0.06;0.06;0.06;1.5;1.5;0.0;0.09;0.00;0.09;0.09;0.09;Matches
257;Jasmin Kurtić\Jasmin-Kurtic;si SVN;MF;SPAL;30;1989;16;16;1411;2;0;0;0;5;0;0.13;0.00;0.13;0.13;0.13;2.0;2.0;2.1;0.13;0.13;0.26;0.13;0.26;Matches
258;Jasmin Kurtić\Jasmin-Kurtic;si SVN;FWMF;Parma;30;1989;6;6;523;0;1;0;0;1;0;0.00;0.17;0.17;0.00;0.17;0.1;0.1;0.9;0.01;0.16;0.17;0.01;0.17;Matches
259;Antonino La Gumina\Antonino-La-Gumina;it ITA;FW;Sampdoria;23;1996;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
260;Andrea La Mantia\Andrea-La-Mantia;it ITA;FW;Lecce;28;1991;12;6;550;2;0;0;0;1;0;0.33;0.00;0.33;0.33;0.33;3.4;3.4;0.2;0.56;0.03;0.59;0.56;0.59;Matches
261;Gianluca Lapadula\Gianluca-Lapadula;it ITA;FW;Lecce;29;1990;19;15;1373;7;0;2;2;7;1;0.46;0.00;0.46;0.33;0.33;7.4;5.9;0.9;0.49;0.06;0.55;0.39;0.45;Matches
262;Danilo Larangeira\Danilo-Larangeira;br BRA;DF;Bologna;35;1984;19;19;1688;1;0;0;0;9;1;0.05;0.00;0.05;0.05;0.05;0.1;0.1;0.1;0.00;0.00;0.01;0.00;0.01;Matches
263;Kevin Lasagna\Kevin-Lasagna;it ITA;FW;Udinese;26;1992;24;19;1724;4;0;0;0;1;0;0.21;0.00;0.21;0.21;0.21;6.4;6.4;0.9;0.33;0.05;0.38;0.33;0.38;Matches
264;Vincent Laurini\Vincent-Laurini;fr FRA;DF;Parma;30;1989;7;3;355;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.06;0.06;0.00;0.06;Matches
265;Diego Laxalt\Diego-Laxalt;uy URU;DFMF;Torino;26;1993;16;4;586;0;1;0;0;3;0;0.00;0.15;0.15;0.00;0.15;0.2;0.2;0.5;0.04;0.07;0.11;0.04;0.11;Matches
266;Valentino Lazaro\Valentino-Lazaro;at AUT;DFMF;Inter;23;1996;6;3;323;0;1;0;0;2;0;0.00;0.28;0.28;0.00;0.28;0.1;0.1;1.3;0.04;0.36;0.39;0.04;0.39;Matches
267;Darko Lazović\Darko-Lazovic;rs SRB;DF;Hellas Verona;28;1990;24;24;2110;1;4;0;0;4;0;0.04;0.17;0.21;0.04;0.21;1.7;1.7;4.4;0.07;0.19;0.26;0.07;0.26;Matches
268;Manuel Lazzari\Manuel-Lazzari;it ITA;DF;Lazio;25;1993;21;18;1664;0;3;0;0;4;0;0.00;0.16;0.16;0.00;0.16;1.1;1.1;2.7;0.06;0.15;0.21;0.06;0.21;Matches
269;Rafael Leão\Rafael-Leao;pt POR;FW;Milan;20;1999;20;10;1023;2;0;0;0;0;0;0.18;0.00;0.18;0.18;0.18;3.6;3.6;2.0;0.32;0.18;0.49;0.32;0.49;Matches
270;Lucas Leiva\Lucas-Leiva;br BRA;MF;Lazio;32;1987;22;21;1702;0;1;0;0;9;1;0.00;0.05;0.05;0.00;0.05;0.6;0.6;2.0;0.03;0.11;0.14;0.03;0.14;Matches
271;Lukas Lerager\Lukas-Lerager;dk DEN;MF;Genoa;26;1993;11;10;809;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;1.2;1.2;0.7;0.13;0.08;0.21;0.13;0.21;Matches
272;Mehdi Léris\Mehdi-Leris;fr FRA;MFFW;Sampdoria;21;1998;7;2;233;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.04;0.06;0.10;0.04;0.10;Matches
273;Matthijs de Ligt\Matthijs-de-Ligt;nl NED;DF;Juventus;19;1999;19;16;1560;2;0;0;0;4;0;0.12;0.00;0.12;0.12;0.12;1.7;1.7;0.1;0.10;0.00;0.10;0.10;0.10;Matches
274;Anderson Lima\Anderson-Lima;br BRA;MF;Lazio;19;1999;2;0;23;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.41;0.00;0.41;0.41;0.41;Matches
275;Karol Linetty\Karol-Linetty;pl POL;MF;Sampdoria;24;1995;16;12;1147;2;3;0;0;3;0;0.16;0.24;0.39;0.16;0.39;0.9;0.9;2.1;0.07;0.16;0.23;0.07;0.23;Matches
276;Pol Lirola\Pol-Lirola;es ESP;DF;Fiorentina;21;1997;22;21;1771;0;2;0;0;4;0;0.00;0.10;0.10;0.00;0.10;0.7;0.7;2.2;0.03;0.11;0.14;0.03;0.14;Matches
277;Fernando Llorente\Fernando-Llorente;es ESP;FW;Napoli;34;1985;17;3;490;3;1;0;0;1;0;0.55;0.18;0.73;0.55;0.73;4.2;4.2;0.7;0.78;0.13;0.90;0.78;0.90;Matches
278;Stanislav Lobotka\Stanislav-Lobotka;sk SVK;MF;Napoli;24;1994;4;3;207;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.04;0.06;0.10;0.04;0.10;Matches
279;Manuel Locatelli\Manuel-Locatelli;it ITA;MF;Sassuolo;21;1998;19;18;1491;0;3;0;0;7;0;0.00;0.18;0.18;0.00;0.18;1.1;1.1;2.9;0.07;0.18;0.24;0.07;0.24;Matches
280;Pau López\Pau-Lopez;es ESP;GK;Roma;24;1994;25;25;2250;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
281;Hirving Lozano\Hirving-Lozano;mx MEX;FWMF;Napoli;24;1995;16;8;722;2;1;0;0;1;0;0.25;0.12;0.37;0.25;0.37;2.0;2.0;1.5;0.25;0.19;0.45;0.25;0.45;Matches
282;Fabio Lucioni\Fabio-Lucioni;it ITA;DF;Lecce;31;1987;25;25;2203;1;0;0;0;6;0;0.04;0.00;0.04;0.04;0.04;1.0;1.0;0.1;0.04;0.00;0.04;0.04;0.04;Matches
283;José Luis Palomino\Jose-Luis-Palomino;ar ARG;DF;Atalanta;29;1990;21;21;1890;1;1;0;0;4;0;0.05;0.05;0.10;0.05;0.10;2.0;2.0;1.2;0.10;0.06;0.15;0.10;0.15;Matches
284;Jordan Lukaku\Jordan-Lukaku;be BEL;DFMF;Lazio;25;1994;2;0;69;0;1;0;0;0;0;0.00;1.30;1.30;0.00;1.30;0.0;0.0;0.3;0.05;0.44;0.50;0.05;0.50;Matches
285;Romelu Lukaku\Romelu-Lukaku;be BEL;FW;Inter;26;1993;24;23;2066;17;2;4;4;2;0;0.74;0.09;0.83;0.57;0.65;13.8;10.7;3.7;0.60;0.16;0.76;0.47;0.63;Matches
286;Saša Lukić\Sasa-Lukic;rs SRB;MF;Torino;22;1996;18;15;1294;0;1;0;0;4;1;0.00;0.07;0.07;0.00;0.07;0.8;0.8;0.4;0.06;0.03;0.09;0.06;0.09;Matches
287;Senad Lulić\Senad-Lulic;ba BIH;DF;Lazio;33;1986;20;20;1583;0;2;0;0;6;0;0.00;0.11;0.11;0.00;0.11;1.1;1.1;2.2;0.06;0.13;0.19;0.06;0.19;Matches
288;Sebastiano Luperto\Sebastiano-Luperto;it ITA;DF;Napoli;22;1996;9;5;525;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
289;Lyanco\Lyanco;br BRA;DF;Torino;22;1997;10;8;676;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.5;0.02;0.07;0.09;0.02;0.09;Matches
290;Charalambos Lykogiannis\Charalambos-Lykogiannis;gr GRE;DF;Cagliari;25;1993;8;6;566;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.03;0.02;0.05;0.03;0.05;Matches
291;Francesco Magnanelli\Francesco-Magnanelli;it ITA;MF;Sassuolo;34;1984;15;10;948;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.3;0.04;0.03;0.07;0.04;0.07;Matches
292;Giangiacomo Magnani\Giangiacomo-Magnani;it ITA;DF;Sassuolo;23;1995;2;0;2;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
293;Giangiacomo Magnani\Giangiacomo-Magnani;it ITA;DFMF;Brescia;23;1995;2;1;114;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.08;0.00;0.08;0.08;0.08;Matches
294;Žan Majer\Zan-Majer;si SVN;MF;Lecce;27;1992;20;18;1419;1;1;0;0;6;0;0.06;0.06;0.13;0.06;0.13;1.1;1.1;1.3;0.07;0.08;0.15;0.07;0.15;Matches
295;Nikola Maksimović\Nikola-Maksimovic;rs SRB;DF;Napoli;27;1991;13;12;1021;1;1;0;0;3;1;0.09;0.09;0.18;0.09;0.18;0.4;0.4;0.7;0.03;0.06;0.09;0.03;0.09;Matches
296;Kévin Malcuit\Kevin-Malcuit;ma MAR;DF;Napoli;28;1991;3;3;250;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.01;0.08;0.10;0.01;0.10;Matches
297;Daniel Maldini\Daniel-Maldini;it ITA;MF;Milan;17;2001;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
298;Ruslan Malinovskyi\Ruslan-Malinovskyi;ua UKR;MFFW;Atalanta;26;1993;22;6;962;4;0;0;0;6;1;0.37;0.00;0.37;0.37;0.37;2.5;2.5;3.5;0.24;0.32;0.56;0.24;0.56;Matches
299;Gianluca Mancini\Gianluca-Mancini;it ITA;DFMF;Roma;23;1996;23;22;1976;1;0;0;0;12;1;0.05;0.00;0.05;0.05;0.05;1.5;1.5;0.6;0.07;0.03;0.10;0.07;0.10;Matches
300;Marco Mancosu\Marco-Mancosu;it ITA;MFFW;Lecce;30;1988;21;17;1513;8;1;5;5;2;0;0.48;0.06;0.54;0.18;0.24;7.4;3.6;1.9;0.44;0.11;0.55;0.21;0.32;Matches
301;Rolando Mandragora\Rolando-Mandragora;it ITA;MF;Udinese;22;1997;24;22;1909;0;2;0;0;2;0;0.00;0.09;0.09;0.00;0.09;3.8;3.8;2.7;0.18;0.13;0.31;0.18;0.31;Matches
302;Massimiliano Mangraviti\Massimiliano-Mangraviti;it ITA;DF;Brescia;21;1998;7;6;523;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.01;0.00;0.01;0.01;0.01;Matches
303;Kostas Manolas\Kostas-Manolas;gr GRE;DF;Napoli;28;1991;19;19;1685;3;0;0;0;2;0;0.16;0.00;0.16;0.16;0.16;1.3;1.3;0.1;0.07;0.00;0.07;0.07;0.07;Matches
304;Federico Marchetti\Federico-Marchetti;it ITA;GK;Genoa;36;1983;1;0;;0;0;0;0;0;1;;;;;;0.0;0.0;0.0;;;;;;Matches
305;Gian Marco Ferrari\Gian-Marco-Ferrari;it ITA;DF;Sassuolo;27;1992;12;12;1065;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;1.0;1.0;0.2;0.08;0.01;0.10;0.08;0.10;Matches
306;Marlon\Marlon;br BRA;DF;Sassuolo;23;1995;15;14;1176;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.8;0.8;0.6;0.06;0.05;0.11;0.06;0.11;Matches
307;Gonzalo Maroni\Gonzalo-Maroni;ar ARG;MF;Sampdoria;20;1999;1;0;22;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
308;Bruno Martella\Bruno-Martella;it ITA;DF;Brescia;26;1992;16;9;859;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.6;0.03;0.07;0.09;0.03;0.09;Matches
309;Lautaro Martínez\Lautaro-Martinez;ar ARG;FW;Inter;21;1997;21;19;1582;11;1;2;2;6;1;0.63;0.06;0.68;0.51;0.57;11.2;9.6;1.7;0.64;0.09;0.73;0.55;0.64;Matches
310;Adam Marušić\Adam-Marusic;me MNE;DF;Lazio;26;1992;10;8;686;2;0;0;0;2;0;0.26;0.00;0.26;0.26;0.26;1.2;1.2;0.2;0.15;0.03;0.18;0.15;0.18;Matches
311;Andrea Masiello\Andrea-Masiello;it ITA;DF;Atalanta;33;1986;7;7;546;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.04;0.04;0.00;0.04;Matches
312;Andrea Masiello\Andrea-Masiello;it ITA;DF;Genoa;33;1986;4;4;360;0;1;0;0;1;0;0.00;0.25;0.25;0.00;0.25;0.1;0.1;0.0;0.01;0.00;0.01;0.01;0.01;Matches
313;Aleš Matějů\Ales-Mateju;cz CZE;DF;Brescia;23;1996;20;18;1640;0;1;0;0;7;1;0.00;0.05;0.05;0.00;0.05;0.1;0.1;1.0;0.00;0.06;0.06;0.00;0.06;Matches
314;Alessandro Matri\Alessandro-Matri;it ITA;FWMF;Brescia;34;1984;8;0;81;0;0;0;0;1;1;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.4;0.47;0.46;0.93;0.47;0.93;Matches
315;Federico Mattiello\Federico-Mattiello;it ITA;DFMF;Cagliari;24;1995;5;0;112;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.03;0.18;0.20;0.03;0.20;Matches
316;Blaise Matuidi\Blaise-Matuidi;fr FRA;MF;Juventus;32;1987;22;17;1527;0;2;0;0;2;0;0.00;0.12;0.12;0.00;0.12;1.0;1.0;1.0;0.06;0.06;0.12;0.06;0.12;Matches
317;Luca Mazzitelli\Luca-Mazzitelli;it ITA;MF;Sassuolo;23;1995;1;0;11;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
318;Ibrahima Mbaye\Ibrahima-Mbaye;sn SEN;DF;Bologna;24;1994;13;12;1059;0;3;0;0;5;0;0.00;0.25;0.25;0.00;0.25;0.4;0.4;0.4;0.03;0.03;0.06;0.03;0.06;Matches
319;Biagio Meccariello\Biagio-Meccariello;it ITA;DF;Lecce;28;1991;9;5;493;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.02;0.03;0.01;0.03;Matches
320;Gary Medel\Gary-Medel;cl CHI;MF;Bologna;31;1987;13;12;978;0;0;0;0;7;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.02;0.03;0.00;0.03;Matches
321;Soualiho Meïté\Soualiho-Meite;fr FRA;MF;Torino;25;1994;21;11;1151;0;2;0;0;2;0;0.00;0.16;0.16;0.00;0.16;0.6;0.6;0.9;0.05;0.07;0.12;0.05;0.12;Matches
322;Alex Meret\Alex-Meret;it ITA;GK;Napoli;22;1997;15;15;1350;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
323;Yıldırım Mert Çetin\Yildirim-Mert-Cetin;tr TUR;DF;Roma;22;1997;5;2;218;0;0;0;0;4;1;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.06;0.00;0.06;0.06;0.06;Matches
324;Dries Mertens\Dries-Mertens;be BEL;FW;Napoli;32;1987;21;12;1218;6;4;0;0;4;0;0.44;0.30;0.74;0.44;0.74;4.0;4.0;4.4;0.29;0.33;0.62;0.29;0.62;Matches
325;Kingsley Michael\Kingsley-Michael;ng NGA;MF;Bologna;19;1999;1;1;77;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.10;0.10;0.00;0.10;Matches
326;Nikola Milenković\Nikola-Milenkovic;rs SRB;DF;Fiorentina;21;1997;24;24;2160;3;0;0;0;5;0;0.12;0.00;0.12;0.12;0.12;2.1;2.1;0.1;0.09;0.00;0.09;0.09;0.09;Matches
327;Arkadiusz Milik\Arkadiusz-Milik;pl POL;FW;Napoli;25;1994;16;14;1236;9;0;0;0;4;0;0.66;0.00;0.66;0.66;0.66;8.7;8.7;1.7;0.64;0.13;0.76;0.64;0.76;Matches
328;Sergej Milinković-Savić\Sergej-Milinkovic-Savic;rs SRB;MF;Lazio;24;1995;25;24;2051;4;4;0;0;6;0;0.18;0.18;0.35;0.18;0.35;4.1;4.1;3.0;0.18;0.13;0.31;0.18;0.31;Matches
329;Vincenzo Millico\Vincenzo-Millico;it ITA;MFDF;Torino;18;2000;6;0;121;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.04;0.13;0.18;0.04;0.18;Matches
330;Antonio Mirante\Antonio-Mirante;it ITA;GK;Roma;36;1983;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
331;Simone Missiroli\Simone-Missiroli;it ITA;MF;SPAL;33;1986;24;23;2045;1;0;0;0;7;0;0.04;0.00;0.04;0.04;0.04;1.1;1.1;0.7;0.05;0.03;0.08;0.05;0.08;Matches
332;Henrikh Mkhitaryan\Henrikh-Mkhitaryan;am ARM;FWMF;Roma;30;1989;13;8;813;6;3;0;0;2;0;0.66;0.33;1.00;0.66;1.00;3.7;3.7;2.1;0.41;0.23;0.64;0.41;0.64;Matches
333;Gabriele Moncini\Gabriele-Moncini;it ITA;FWMF;SPAL;23;1996;4;2;154;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.0;0.32;0.02;0.34;0.32;0.34;Matches
334;Leonardo Morosini\Leonardo-Morosini;it ITA;FWMF;Brescia;23;1995;3;0;23;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
335;Victor Moses\Victor-Moses;ng NGA;DF;Inter;28;1990;3;1;107;0;1;0;0;0;0;0.00;0.84;0.84;0.00;0.84;0.0;0.0;0.4;0.00;0.35;0.35;0.00;0.35;Matches
336;Mert Müldür\Mert-Muldur;tr TUR;DF;Sassuolo;20;1999;11;4;437;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.7;0.06;0.15;0.20;0.06;0.20;Matches
337;Alessandro Murgia\Alessandro-Murgia;it ITA;MF;SPAL;22;1996;16;11;1078;0;1;0;0;2;0;0.00;0.08;0.08;0.00;0.08;1.3;1.3;1.6;0.11;0.13;0.24;0.11;0.24;Matches
338;Luis Muriel\Luis-Muriel;co COL;FW;Atalanta;28;1991;22;9;914;13;0;5;6;0;0;1.28;0.00;1.28;0.79;0.79;11.1;6.6;2.8;1.10;0.27;1.37;0.65;0.92;Matches
339;Jeison Murillo\Jeison-Murillo;co COL;DF;Sampdoria;27;1992;10;7;663;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.01;0.02;0.03;0.01;0.03;Matches
340;Nicola Murru\Nicola-Murru;it ITA;DF;Sampdoria;24;1994;22;22;1887;0;0;0;0;6;1;0.00;0.00;0.00;0.00;0.00;0.3;0.3;1.4;0.01;0.07;0.08;0.01;0.08;Matches
341;Mateo Musacchio\Mateo-Musacchio;ar ARG;DF;Milan;28;1990;18;17;1465;0;0;0;0;4;1;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.6;0.03;0.04;0.06;0.03;0.06;Matches
342;Juan Musso\Juan-Musso;ar ARG;GK;Udinese;25;1994;25;25;2250;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
343;Radja Nainggolan\Radja-Nainggolan;be BEL;MFFW;Cagliari;31;1988;21;20;1746;5;6;0;0;5;0;0.26;0.31;0.57;0.26;0.57;2.3;2.3;5.1;0.12;0.26;0.38;0.12;0.38;Matches
