Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
378;Daniel Podence\Daniel-Podence;pt POR;FWMF;Wolves;25-347;1995;4;120;30;19.0;1.3;1;70;0;3;17;1;1.50;2;1;+1;+0.75;+1.10;1.9;1.4;+0.5;+0.36;+0.20;Matches
379;Paul Pogba\Paul-Pogba;fr FRA;FWMF;Manchester Utd;28-202;1993;7;527;75;83.7;5.9;6;84;4;1;21;0;2.00;12;5;+7;+1.20;+0.32;10.2;5.6;+4.6;+0.79;+2.26;Matches
380;Nick Pope\Nick-Pope;eng ENG;GK;Burnley;29-167;1992;7;630;90;100.0;7.0;7;90;7;0;;0;0.43;5;11;-6;-0.86;;7.4;11.3;-3.9;-0.56;;Matches
381;Dennis Praet\Dennis-Praet;be BEL;MF;Leicester City;27-142;1994;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
382;Teemu Pukki\Teemu-Pukki;fi FIN;FW;Norwich City;31-188;1990;7;573;82;91.0;6.4;7;82;3;0;;0;0.14;2;14;-12;-1.88;+1.27;4.2;13.2;-8.9;-1.40;-2.48;Matches
383;Christian Pulisic\Christian-Pulisic;us USA;MF;Chelsea;23-015;1998;1;81;81;12.9;0.9;1;81;0;0;;0;3.00;3;0;+3;+3.33;+1.86;0.9;0.2;+0.6;+0.68;+0.29;Matches
384;Jesuran Rak Sakyi\Jesuran-Rak-Sakyi;eng ENG;MF;Crystal Palace;18-363;2002;1;14;14;2.6;0.2;0;;0;1;14;2;0.00;0;0;0;0.00;+0.51;0.0;0.0;0.0;+0.32;+0.36;Matches
385;Aaron Ramsdale\Aaron-Ramsdale;eng ENG;GK;Arsenal;23-142;1998;4;360;90;57.1;4.0;4;90;4;0;;2;2.50;5;1;+4;+1.00;+4.00;5.5;4.3;+1.1;+0.28;+2.31;Matches
386;Aaron Ramsey\Aaron-Ramsey;eng ENG;MF;Aston Villa;18-255;2003;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
387;Jacob Ramsey\Jacob-Ramsey;eng ENG;MF;Aston Villa;20-128;2001;5;365;73;67.6;4.1;4;80;2;1;45;0;1.80;7;3;+4;+0.99;+2.01;5.9;4.3;+1.6;+0.39;+1.42;Matches
388;Milot Rashica\Milot-Rashica;xk KVX;FWMF;Norwich City;25-097;1996;7;398;57;63.2;4.4;4;86;2;3;18;0;0.14;2;14;-12;-2.71;-1.94;3.8;9.6;-5.7;-1.30;-0.33;Matches
389;David Raya\David-Raya;es ESP;GK;Brentford;26-018;1995;6;540;90;100.0;6.0;6;90;6;0;;0;1.50;8;5;+3;+0.50;;8.4;6.0;+2.3;+0.39;;Matches
390;Nathan Redmond\Nathan-Redmond;eng ENG;MFFW;Southampton;27-211;1994;6;370;62;58.7;4.1;4;82;2;2;21;1;0.50;3;4;-1;-0.24;+1.14;5.4;6.2;-0.7;-0.18;+0.49;Matches
391;Sergio Reguilón\Sergio-Reguilon;es ESP;DF;Tottenham;24-291;1996;6;540;90;100.0;6.0;6;90;6;0;;0;1.50;4;9;-5;-0.83;;5.6;9.0;-3.5;-0.58;;Matches
392;Declan Rice\Declan-Rice;eng ENG;MF;West Ham;22-262;1999;6;540;90;100.0;6.0;6;90;6;0;;0;1.83;13;8;+5;+0.83;;10.1;6.7;+3.4;+0.56;;Matches
393;Taylor Richards\Taylor-Richards;eng ENG;MF;Brighton;20-303;2000;1;18;18;2.9;0.2;0;;0;1;18;6;0.00;0;0;0;0.00;-0.44;0.3;0.4;-0.1;-0.33;-0.29;Matches
394;Lewis Richardson\Lewis-Richardson;eng ENG;FW;Burnley;18-238;2003;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
395;Richarlison\Richarlison;br BRA;MFFW;Everton;24-146;1997;4;348;87;55.2;3.9;4;87;2;0;;0;2.50;10;4;+6;+1.55;+1.87;7.4;4.4;+3.0;+0.78;+0.47;Matches
396;Jaïro Riedewald\Jairo-Riedewald;nl NED;MF;Crystal Palace;25-024;1996;2;102;51;18.9;1.1;1;76;0;1;26;3;0.00;0;5;-5;-4.41;-4.82;0.7;1.3;-0.5;-0.45;-0.51;Matches
397;Matt Ritchie\Matt-Ritchie;sct SCO;DF;Newcastle Utd;32-023;1989;7;630;90;100.0;7.0;7;90;7;0;;0;0.43;8;16;-8;-1.14;;8.8;13.3;-4.5;-0.65;;Matches
398;Haydon Roberts\Haydon-Roberts;eng ENG;DF;Brighton;19-146;2002;0;;;;;0;;0;0;;5;;;;;;;;;;;;Matches
399;Tyler Roberts\Tyler-Roberts;wls WAL;MF;Leeds United;22-264;1999;7;173;25;27.5;1.9;0;;0;7;25;0;0.86;2;3;-1;-0.52;+0.66;3.7;3.5;+0.2;+0.08;+0.57;Matches
400;Andrew Robertson\Andrew-Robertson;sct SCO;DF;Liverpool;27-206;1994;3;265;88;49.1;2.9;3;88;2;0;;2;1.67;7;4;+3;+1.02;-1.60;9.1;3.9;+5.2;+1.75;+0.18;Matches
401;Joe Rodon\Joe-Rodon;wls WAL;DF;Tottenham;23-346;1997;1;79;79;14.6;0.9;0;;0;1;79;2;0.00;0;3;-3;-3.42;-3.03;0.1;2.4;-2.3;-2.66;-2.44;Matches
402;Rodri\Rodri;es ESP;MF;Manchester City;25-103;1996;4;360;90;66.7;4.0;4;90;4;0;;1;3.00;12;0;+12;+3.00;+3.50;10.9;1.3;+9.7;+2.41;+1.80;Matches
403;Rodrigo\Rodrigo;es ESP;MFFW;Leeds United;30-211;1991;6;432;72;68.6;4.8;6;72;3;0;;1;0.83;3;6;-3;-0.62;+1.19;6.7;7.8;-1.1;-0.23;+0.33;Matches
404;Jay Rodriguez\Jay-Rodriguez;eng ENG;FW;Burnley;32-066;1989;5;155;31;24.6;1.7;1;69;0;4;22;1;0.20;1;0;+1;+0.58;+1.91;2.2;1.0;+1.2;+0.70;+1.67;Matches
405;Mads Roerslev\Mads-Roerslev;dk DEN;DF;Brentford;22-101;1999;2;46;23;8.5;0.5;0;;0;2;23;3;1.50;0;1;-1;-1.96;-2.69;0.4;0.4;0.0;-0.02;-0.45;Matches
406;Cristian Romero\Cristian-Romero;ar ARG;DF;Tottenham;23-159;1998;2;83;42;15.4;0.9;1;82;0;1;1;2;1.50;0;2;-2;-2.17;-1.58;0.8;1.4;-0.6;-0.67;-0.11;Matches
407;Oriol Romeu\Oriol-Romeu;es ESP;MFDF;Southampton;30-009;1991;7;578;83;91.7;6.4;7;83;4;0;;0;0.57;4;8;-4;-0.62;+1.11;7.4;9.8;-2.4;-0.38;+0.06;Matches
408;Cristiano Ronaldo\Cristiano-Ronaldo;pt POR;FW;Manchester Utd;36-240;1985;4;304;76;48.3;3.4;3;90;3;1;34;0;1.75;6;4;+2;+0.59;-1.06;6.8;4.0;+2.9;+0.85;+0.84;Matches
409;Salomón Rondón\Salomon-Rondon;ve VEN;FW;Everton;32-017;1989;4;252;63;40.0;2.8;3;81;2;1;10;0;1.75;3;1;+2;+0.71;0.00;3.7;2.1;+1.5;+0.55;-0.05;Matches
410;Danny Rose\Danny-Rose;eng ENG;DF;Watford;31-093;1990;4;360;90;57.1;4.0;4;90;4;0;;3;1.00;4;5;-1;-0.25;+0.42;3.5;7.4;-3.9;-0.97;-0.72;Matches
411;John Ruddy\John-Ruddy;eng ENG;GK;Wolves;34-344;1986;0;;;;;0;;0;0;;7;;;;;;;;;;;;Matches
412;Antonio Rüdiger\Antonio-Rudiger;de GER;DF;Chelsea;28-214;1993;7;630;90;100.0;7.0;7;90;7;0;;0;2.29;15;3;+12;+1.71;;11.6;8.6;+3.0;+0.43;;Matches
413;Lukas Rupp\Lukas-Rupp;de GER;MF;Norwich City;30-268;1991;5;243;49;38.6;2.7;3;71;1;2;15;2;0.20;0;7;-7;-2.59;-0.96;2.4;5.5;-3.1;-1.16;+0.02;Matches
414;José Sá\Jose-Sa;pt POR;GK;Wolves;28-259;1993;7;630;90;100.0;7.0;7;90;7;0;;0;1.29;5;6;-1;-0.14;;8.8;7.4;+1.4;+0.20;;Matches
415;Allan Saint-Maximin\Allan-Saint-Maximin;fr FRA;FW;Newcastle Utd;24-205;1997;7;630;90;100.0;7.0;7;90;7;0;;0;0.43;8;16;-8;-1.14;;8.8;13.3;-4.5;-0.65;;Matches
416;Romain Saïss\Romain-Saiss;ma MAR;DF;Wolves;31-191;1990;7;578;83;91.7;6.4;7;83;5;0;;0;1.29;5;6;-1;-0.16;-0.16;8.3;6.7;+1.6;+0.24;+0.57;Matches
417;Bukayo Saka\Bukayo-Saka;eng ENG;FWMF;Arsenal;20-028;2001;7;492;70;78.1;5.5;6;77;2;1;32;0;1.43;5;7;-2;-0.37;+1.59;6.8;9.0;-2.1;-0.39;+1.45;Matches
418;Mohamed Salah\Mohamed-Salah;eg EGY;FW;Liverpool;29-110;1992;6;540;90;100.0;6.0;6;90;6;0;;0;2.33;15;4;+11;+1.83;;16.9;7.0;+10.0;+1.66;;Matches
419;Mohammed Salisu\Mohammed-Salisu;gh GHA;DF;Southampton;22-169;1999;7;594;85;94.3;6.6;6;90;6;1;54;0;0.57;5;10;-5;-0.76;-0.76;8.9;11.3;-2.4;-0.37;+0.28;Matches
420;Albert Sambi Lokonga\Albert-Sambi-Lokonga;be BEL;MF;Arsenal;21-346;1999;6;370;62;58.7;4.1;4;83;3;2;20;1;1.67;0;4;-4;-0.97;-0.63;3.8;6.4;-2.6;-0.63;+0.18;Matches
421;Davinson Sánchez\Davinson-Sanchez;co COL;DF;Tottenham;25-113;1996;5;368;74;68.1;4.1;4;90;4;1;8;0;1.80;4;4;0;0.00;+2.62;4.8;5.3;-0.5;-0.12;+1.43;Matches
422;Robert Sánchez\Robert-Sanchez;es ESP;GK;Brighton;23-319;1997;7;630;90;100.0;7.0;7;90;7;0;;0;2.00;8;5;+3;+0.43;;7.4;7.7;-0.3;-0.05;;Matches
423;Jadon Sancho\Jadon-Sancho;eng ENG;FW;Manchester Utd;21-192;2000;6;236;39;37.5;2.6;2;68;0;4;25;1;2.33;3;2;+1;+0.38;-1.22;3.2;4.5;-1.3;-0.51;-1.47;Matches
