"id";"name";"nation";"position";"Squad";"age";"born";"90s";"Ast";"xA";"A-xA";"KP";"Cmp";"Att";"CmpPER";"shortCmp";"shortAtt";"shortCmpPER";"mediumCmp";"mediumAtt";"mediumCmpPER";"longCmp";"longAtt";"longCmpPER";"Left";"Right";"FK";"TB";"CK";"TI";"1/3";"PPA";"CrsPA";"Matches"
1;Yunis Abdelhamid\Yunis-Abdelhamid;ma MAR;DF;Reims;31;1987;27.0;0;0.2;-0.2;2;1275;1460;87.3;8;22;36.4;814;886;91.9;453;552;82.1;967;397;74;1;0;3;45;3;0;Matches
2;Mehdi Abeid\Mehdi-Abeid;dz ALG;MF;Nantes;26;1992;19.5;2;1.4;+0.6;25;768;921;83.4;6;21;28.6;604;655;92.2;158;245;64.5;102;757;42;1;47;4;81;6;4;Matches
3;Charles Abi\Charles-Abi;fr FRA;FW;Saint-Étienne;19;2000;6.5;0;1.0;-1.0;5;71;125;56.8;9;21;42.9;56;92;60.9;6;12;50.0;75;16;0;1;0;0;5;2;0;Matches
4;Amine Adli\Amine-Adli;fr FRA;MFFW;Toulouse;19;2000;0.3;0;0.1;-0.1;2;17;21;81.0;0;0;;16;18;88.9;1;3;33.3;16;2;0;0;3;1;3;1;0;Matches
5;Yacine Adli\Yacine-Adli;fr FRA;MFFW;Bordeaux;19;2000;10.4;3;2.0;+1.0;17;443;552;80.3;3;12;25.0;348;402;86.6;92;138;66.7;59;472;18;1;16;3;46;8;0;Matches
6;Nayef Aguerd\Nayef-Aguerd;ma MAR;DF;Dijon;23;1996;9.6;0;0.0;0.0;0;442;522;84.7;1;8;12.5;264;276;95.7;177;238;74.4;438;54;12;0;0;3;17;0;0;Matches
7;Ruben Aguilar\Ruben-Aguilar;fr FRA;DF;Monaco;26;1993;10.8;2;1.4;+0.6;13;615;728;84.5;11;26;42.3;508;551;92.2;96;151;63.6;14;590;9;0;0;98;36;13;6;Matches
8;Jean-Eudes Aholou\Jean-Eudes-Aholou;ci CIV;MF;Saint-Étienne;25;1994;6.3;1;0.1;+0.9;3;245;289;84.8;5;9;55.6;184;207;88.9;56;73;76.7;234;37;6;0;0;1;15;0;0;Matches
9;Youssef Aït Bennasser\Youssef-Ait-Bennasser;ma MAR;MF;Bordeaux;23;1996;5.2;1;0.1;+0.9;4;334;382;87.4;1;8;12.5;277;302;91.7;56;72;77.8;57;307;5;1;1;0;26;3;0;Matches
10;Rayan Aït Nouri\Rayan-Ait-Nouri;fr FRA;DF;Angers;18;2001;14.3;2;0.9;+1.1;12;625;801;78.0;4;28;14.3;529;602;87.9;92;171;53.8;554;72;7;1;3;142;36;18;12;Matches
11;Ludovic Ajorque\Ludovic-Ajorque;re REU;FW;Strasbourg;25;1994;23.0;4;3.0;+1.0;14;371;509;72.9;12;28;42.9;307;399;76.9;52;82;63.4;254;113;0;2;0;3;14;12;4;Matches
12;Marley Aké\Marley-Ake;fr FRA;FWMF;Marseille;18;2001;1.0;0;0.0;0.0;0;25;29;86.2;1;1;100.0;20;23;87.0;4;5;80.0;2;27;0;0;0;0;1;1;0;Matches
13;Chadrac Akolo\Chadrac-Akolo;cd COD;FWMF;Amiens;24;1995;6.0;1;1.2;-0.2;5;172;206;83.5;6;11;54.5;146;166;88.0;20;29;69.0;14;181;2;0;1;1;15;2;0;Matches
14;Sofiane Alakouch\Sofiane-Alakouch;fr FRA;DF;Nîmes;21;1998;15.6;0;1.3;-1.3;13;664;811;81.9;5;28;17.9;546;615;88.8;113;168;67.3;45;545;14;1;0;184;48;8;4;Matches
15;Haitam Aleesami\Haitam-Aleesami;no NOR;DF;Amiens;28;1991;21.3;1;1.3;-0.3;13;909;1169;77.8;14;35;40.0;763;895;85.3;132;239;55.2;757;124;19;0;4;213;67;12;6;Matches
16;Rúnar Alex Rúnarsson\Runar-Alex-Runarsson;is ISL;GK;Dijon;24;1995;9.0;0;0.1;-0.1;2;214;296;72.3;1;1;100.0;111;112;99.1;102;183;55.7;23;210;21;0;0;0;1;0;0;Matches
17;Rachid Alioui\Rachid-Alioui;ma MAR;FW;Angers;27;1992;17.2;1;1.3;-0.3;18;340;461;73.8;13;32;40.6;290;375;77.3;37;54;68.5;97;296;3;1;1;2;22;6;0;Matches
18;Mickaël Alphonse\Mickael-Alphonse;GPE;DF;Dijon;30;1989;15.3;1;0.4;+0.6;9;500;716;69.8;4;26;15.4;370;447;82.8;126;243;51.9;73;440;7;0;1;161;31;7;2;Matches
19;Romain Amalfitano\Romain-Amalfitano;fr FRA;MF;Dijon;29;1989;18.6;1;0.8;+0.2;8;691;875;79.0;12;31;38.7;489;564;86.7;190;280;67.9;71;753;10;1;5;8;83;12;1;Matches
20;Jordan Amavi\Jordan-Amavi;fr FRA;DF;Marseille;25;1994;24.0;1;1.2;-0.2;14;982;1222;80.4;19;49;38.8;786;908;86.6;177;265;66.8;639;286;13;1;0;204;46;16;8;Matches
21;Thierry Ambrose\Thierry-Ambrose;fr FRA;FW;Metz;22;1997;5.8;0;0.5;-0.5;11;137;188;72.9;3;11;27.3;108;135;80.0;26;42;61.9;37;120;1;0;0;0;19;5;2;Matches
22;Kelvin Amian\Kelvin-Amian;fr FRA;DF;Toulouse;21;1998;18.1;2;0.5;+1.5;3;551;669;82.4;14;31;45.2;444;484;91.7;93;154;60.4;53;465;19;1;0;124;36;8;2;Matches
23;Joachim Andersen\Joachim-Andersen;dk DEN;DF;Lyon;23;1996;16.0;0;0.2;-0.2;4;1133;1240;91.4;4;8;50.0;693;733;94.5;436;499;87.4;162;1001;25;0;0;1;56;3;1;Matches
24;Benjamin André\Benjamin-Andre;fr FRA;MF;Lille;28;1990;21.8;1;0.9;+0.1;12;947;1196;79.2;28;66;42.4;728;868;83.9;191;262;72.9;151;910;20;0;0;1;93;4;2;Matches
25;Victorien Angban\Victorien-Angban;ci CIV;MF;Metz;22;1996;11.3;0;0.1;-0.1;3;544;618;88.0;11;18;61.1;420;457;91.9;113;143;79.0;96;487;22;0;1;1;43;2;0;Matches
26;Houssem Aouar\Houssem-Aouar;fr FRA;MFFW;Lyon;21;1998;21.1;4;3.1;+0.9;27;892;1049;85.0;8;36;22.2;722;804;89.8;162;209;77.5;93;917;14;6;10;4;107;22;0;Matches
27;Adil Aouchiche\Adil-Aouchiche;fr FRA;MF;Paris S-G;17;2002;0.7;0;0.0;0.0;0;24;31;77.4;0;2;0.0;21;23;91.3;3;6;50.0;7;24;0;0;0;0;1;0;0;Matches
28;Dennis Appiah\Dennis-Appiah;fr FRA;DF;Nantes;27;1992;16.8;0;0.2;-0.2;7;683;890;76.7;6;35;17.1;606;705;86.0;71;150;47.3;80;571;13;0;0;174;39;2;1;Matches
29;Luiz Araújo\Luiz-Araujo;br BRA;FWMF;Lille;23;1996;9.1;1;1.9;-0.9;12;223;309;72.2;12;27;44.4;172;223;77.1;39;59;66.1;236;45;7;1;7;6;13;11;2;Matches
30;Alphonse Areola\Alphonse-Areola;fr FRA;GK;Paris S-G;26;1993;3.0;0;0.0;0.0;0;56;58;96.6;3;3;100.0;39;39;100.0;14;16;87.5;4;45;3;0;0;0;0;0;0;Matches
31;Youcef Attal\Youcef-Attal;dz ALG;FWDF;Nice;23;1996;11.2;1;0.7;+0.3;9;411;509;80.7;2;19;10.5;357;411;86.9;52;79;65.8;41;402;13;0;2;52;25;7;0;Matches
32;Jean-Kévin Augustin\Jean-Kevin-Augustin;fr FRA;FW;Monaco;22;1997;2.9;0;0.0;0.0;0;33;40;82.5;1;2;50.0;30;36;83.3;2;2;100.0;6;33;0;0;0;0;2;0;0;Matches
33;Mathias Autret\Mathias-Autret;fr FRA;MFFW;Brest;28;1991;13.6;3;3.0;0.0;30;381;562;67.8;10;35;28.6;280;345;81.2;91;182;50.0;57;466;24;5;46;10;37;24;7;Matches
34;Ludovic Baal\Ludovic-Baal;gf GUF;DF;Brest;33;1986;9.2;0;0.8;-0.8;14;500;619;80.8;5;18;27.8;406;460;88.3;89;141;63.1;479;20;11;2;0;93;42;13;8;Matches
35;Bastian Badu\Bastian-Badu;fr FRA;FW;Montpellier;19;2000;0.1;0;0.0;0.0;0;6;6;100.0;0;0;;6;6;100.0;0;0;;5;0;0;0;0;0;1;0;0;Matches
36;Stéphane Bahoken\Stephane-Bahoken;cm CMR;FW;Angers;27;1992;9.2;0;0.9;-0.9;10;141;189;74.6;7;14;50.0;118;148;79.7;16;27;59.3;14;160;0;1;0;2;7;2;1;Matches
37;Dénys Bain\Denys-Bain;fr FRA;DF;Brest;26;1993;14.1;0;0.0;0.0;0;610;655;93.1;3;7;42.9;391;415;94.2;216;233;92.7;387;244;21;0;0;0;6;0;0;Matches
38;Stefan Bajic\Stefan-Bajic;fr FRA;GK;Saint-Étienne;17;2001;1.0;0;0.0;0.0;0;19;19;100.0;0;0;;13;13;100.0;6;6;100.0;3;12;2;0;0;0;0;0;0;Matches
39;Tiemoué Bakayoko\Tiemoue-Bakayoko;fr FRA;MF;Monaco;24;1994;18.1;1;0.5;+0.5;6;794;912;87.1;15;30;50.0;636;699;91.0;143;183;78.1;175;681;24;0;0;0;72;12;0;Matches
40;Mitchel Bakker\Mitchel-Bakker;nl NED;DF;Paris S-G;19;2000;1.0;0;0.0;0.0;0;91;94;96.8;2;3;66.7;77;79;97.5;12;12;100.0;77;11;0;0;0;5;9;0;0;Matches
41;Keita Baldé\Keita-Balde;sn SEN;FWMF;Monaco;24;1995;9.5;1;0.8;+0.2;3;207;295;70.2;7;22;31.8;178;226;78.8;22;47;46.8;58;189;2;1;6;5;12;6;0;Matches
42;Fodé Ballo-Touré\Fode-Ballo-Toure;fr FRA;DF;Monaco;22;1997;17.6;0;1.3;-1.3;12;645;808;79.8;13;39;33.3;531;591;89.8;101;178;56.7;606;47;14;0;0;139;45;13;7;Matches
43;Florent Balmont\Florent-Balmont;fr FRA;MF;Dijon;39;1980;4.4;0;0.1;-0.1;2;217;260;83.5;7;8;87.5;169;188;89.9;41;64;64.1;10;241;15;0;3;2;19;2;0;Matches
44;Abdoulaye Bamba\Abdoulaye-Bamba;ci CIV;DF;Angers;29;1990;5.1;0;0.3;-0.3;3;164;222;73.9;1;11;9.1;140;160;87.5;23;51;45.1;9;162;4;0;0;40;5;0;0;Matches
45;Jonathan Bamba\Jonathan-Bamba;fr FRA;FWMF;Lille;23;1996;20.6;3;2.3;+0.7;34;646;802;80.5;16;43;37.2;531;604;87.9;99;155;63.9;75;685;16;8;28;17;60;21;0;Matches
46;Danilo Barbosa\Danilo-Barbosa;br BRA;DFMF;Nice;23;1996;11.4;0;0.4;-0.4;7;665;726;91.6;6;11;54.5;511;537;95.2;148;178;83.1;143;567;16;1;0;1;51;5;0;Matches
47;Melvin Bard\Melvin-Bard;fr FRA;DF;Lyon;18;2000;0.5;0;0.1;-0.1;2;40;47;85.1;0;3;0.0;38;41;92.7;2;3;66.7;37;2;0;0;0;5;1;0;0;Matches
48;Toma Bašić\Toma-Basic;hr CRO;MF;Bordeaux;22;1996;11.0;3;3.1;-0.1;23;456;580;78.6;3;14;21.4;336;385;87.3;117;181;64.6;491;56;19;6;30;2;57;7;1;Matches
49;Thomas Basila\Thomas-Basila;fr FRA;DF;Nantes;20;1999;4.6;0;0.1;-0.1;1;208;249;83.5;0;2;0.0;161;182;88.5;47;65;72.3;36;174;2;0;0;24;11;1;1;Matches
50;Gil Bastião Dias\Gil-Bastiao-Dias;pt POR;DFMF;Monaco;22;1996;11.7;0;1.8;-1.8;13;517;639;80.9;13;26;50.0;434;500;86.8;70;113;61.9;454;66;5;2;5;90;37;18;2;Matches
51;Cristian Battocchio\Cristian-Battocchio;it ITA;MF;Brest;27;1992;14.4;1;1.1;-0.1;14;629;793;79.3;7;23;30.4;439;504;87.1;183;266;68.8;52;677;36;1;24;9;52;7;0;Matches
52;Gaëtan Belaud\Gaetan-Belaud;fr FRA;DF;Brest;32;1986;5.5;0;0.2;-0.2;2;242;313;77.3;3;8;37.5;171;197;86.8;68;108;63.0;26;205;2;0;0;59;18;1;0;Matches
53;Haris Belkebla\Haris-Belkebla;dz ALG;MF;Brest;25;1994;19.2;0;0.6;-0.6;8;699;808;86.5;13;34;38.2;508;554;91.7;178;220;80.9;122;650;16;0;0;1;53;4;0;Matches
54;Raoul Bellanova\Raoul-Bellanova;it ITA;DF;Bordeaux;19;2000;0.7;0;0.0;0.0;0;23;29;79.3;0;1;0.0;19;23;82.6;4;5;80.0;2;21;1;0;0;6;0;0;0;Matches
55;Jean-Ricner Bellegarde\Jean-Ricner-Bellegarde;fr FRA;MF;Strasbourg;21;1998;16.7;0;1.3;-1.3;20;604;700;86.3;9;21;42.9;420;469;89.6;175;210;83.3;136;523;18;1;11;2;51;7;0;Matches
56;Sami Ben Amar\Sami-Ben-Amar;ma MAR;FW;Nîmes;21;1998;0.1;0;0.0;0.0;0;6;8;75.0;0;1;0.0;5;6;83.3;1;1;100.0;0;7;0;0;0;0;3;0;0;Matches
57;Wissam Ben Yedder\Wissam-Ben-Yedder;fr FRA;FW;Monaco;28;1990;23.1;4;7.0;-3.0;43;592;782;75.7;21;58;36.2;510;614;83.1;61;110;55.5;358;374;2;14;1;6;47;32;4;Matches
58;Diego Benaglio\Diego-Benaglio;ch SUI;GK;Monaco;35;1983;0.0;0;0.0;0.0;0;0;0;;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0;Matches
59;Cristian Benavente\Cristian-Benavente;pe PER;MFFW;Nantes;25;1994;3.8;1;0.7;+0.3;7;124;156;79.5;2;5;40.0;105;125;84.0;17;26;65.4;69;70;1;0;0;1;13;0;0;Matches
60;Darío Benedetto\Dario-Benedetto;ar ARG;FW;Marseille;33;1986;23.5;0;1.2;-1.2;17;342;504;67.9;19;47;40.4;252;356;70.8;71;101;70.3;45;359;1;1;0;2;26;11;1;Matches
61;Walter Benítez\Walter-Benitez;ar ARG;GK;Nice;26;1993;25.0;0;0.0;0.0;0;633;758;83.5;1;1;100.0;411;416;98.8;221;341;64.8;74;532;32;0;0;0;1;0;0;Matches
62;Loris Benito\Loris-Benito;ch SUI;DF;Bordeaux;27;1992;20.1;0;1.0;-1.0;14;1068;1269;84.2;12;45;26.7;870;959;90.7;186;265;70.2;841;211;22;1;1;161;68;15;6;Matches
63;Bilal Benkhedim\Bilal-Benkhedim;fr FRA;MFFW;Saint-Étienne;18;2001;1.4;0;0.3;-0.3;4;46;64;71.9;2;5;40.0;36;44;81.8;8;15;53.3;2;61;2;0;4;0;1;2;1;Matches
64;Yassine Benrahou\Yassine-Benrahou;fr FRA;MFFW;Nîmes;20;1999;7.6;2;2.0;0.0;16;193;287;67.2;7;16;43.8;140;166;84.3;46;105;43.8;242;34;29;1;38;1;18;4;1;Matches
65;Yassine Benrahou\Yassine-Benrahou;fr FRA;FWMF;Bordeaux;20;1999;1.8;2;0.2;+1.8;5;83;106;78.3;1;3;33.3;70;84;83.3;12;19;63.2;80;16;4;0;4;4;6;4;0;Matches
66;Yassine Benzia\Yassine-Benzia;dz ALG;MF;Dijon;24;1994;1.9;0;0.5;-0.5;4;60;81;74.1;0;2;0.0;47;57;82.5;13;22;59.1;11;66;7;0;1;1;7;1;0;Matches
67;Robert Berić\Robert-Beric;si SVN;FWMF;Saint-Étienne;28;1991;4.6;0;0.2;-0.2;3;46;71;64.8;9;15;60.0;35;52;67.3;2;4;50.0;7;58;0;0;0;0;2;2;0;Matches
68;Paul Bernardoni\Paul-Bernardoni;fr FRA;GK;Nîmes;22;1997;23.5;0;0.0;0.0;0;401;678;59.1;2;3;66.7;168;169;99.4;231;506;45.7;491;84;108;0;0;0;15;1;0;Matches
69;Juan Bernat\Juan-Bernat;es ESP;DFMF;Paris S-G;26;1993;15.4;4;2.4;+1.6;14;1011;1122;90.1;15;38;39.5;907;972;93.3;89;112;79.5;936;49;14;1;0;111;50;16;3;Matches
70;Dimitry Bertaud\Dimitry-Bertaud;fr FRA;GKFW;Montpellier;21;1998;2.2;0;0.0;0.0;0;59;67;88.1;1;1;100.0;24;24;100.0;34;42;81.0;4;44;4;0;0;0;0;0;0;Matches
71;El Bilal Touré\El-Bilal-Toure;ml MLI;FW;Reims;17;2001;4.1;0;0.1;-0.1;2;40;55;72.7;1;2;50.0;36;49;73.5;3;4;75.0;14;28;0;0;0;0;2;0;0;Matches
72;Ludovic Blas\Ludovic-Blas;fr FRA;FWMF;Nantes;21;1997;19.7;1;2.0;-1.0;23;509;635;80.2;9;30;30.0;390;456;85.5;110;149;73.8;502;87;6;3;3;4;49;18;1;Matches
73;Alexis Blin\Alexis-Blin;fr FRA;MF;Amiens;22;1996;20.5;1;0.6;+0.4;7;874;1039;84.1;16;29;55.2;682;775;88.0;176;235;74.9;94;857;30;1;5;2;70;4;0;Matches
74;Antonin Bobichon\Antonin-Bobichon;fr FRA;MF;Nîmes;23;1995;2.0;0;0.1;-0.1;2;79;101;78.2;0;2;0.0;53;58;91.4;26;41;63.4;5;94;9;1;5;0;10;1;1;Matches
75;Antonin Bobichon\Antonin-Bobichon;fr FRA;MF;Angers;23;1995;6.3;0;1.0;-1.0;7;188;245;76.7;3;11;27.3;156;183;85.2;29;51;56.9;12;218;6;1;13;2;20;4;1;Matches
76;Mathieu Bodmer\Mathieu-Bodmer;fr FRA;MF;Amiens;36;1982;0.9;0;0.3;-0.3;1;76;93;81.7;0;2;0.0;62;67;92.5;14;24;58.3;10;74;1;1;0;0;6;1;0;Matches
77;Sacha Boey\Sacha-Boey;fr FRA;DF;Rennes;18;2000;1.8;0;0.1;-0.1;2;62;77;80.5;0;3;0.0;52;60;86.7;10;14;71.4;7;54;0;0;0;11;2;1;1;Matches
78;Quentin Boisgard\Quentin-Boisgard;fr FRA;MFFW;Toulouse;22;1997;11.9;1;1.6;-0.6;16;377;477;79.0;12;23;52.2;332;385;86.2;33;69;47.8;36;408;11;1;13;11;20;7;1;Matches
79;Gabriel Boschilia\Gabriel-Boschilia;br BRA;MFFW;Monaco;23;1996;1.4;0;0.0;0.0;0;59;79;74.7;1;3;33.3;52;61;85.2;6;15;40.0;56;16;1;0;3;3;5;2;0;Matches
80;Denis Bouanga\Denis-Bouanga;ga GAB;FWDF;Saint-Étienne;24;1994;21.7;3;1.7;+1.3;11;389;569;68.4;12;43;27.9;323;412;78.4;54;114;47.4;69;408;2;1;3;44;22;12;4;Matches
81;Hicham Boudaoui\Hicham-Boudaoui;dz ALG;MFFW;Nice;19;1999;5.4;2;1.1;+0.9;6;152;199;76.4;5;14;35.7;131;159;82.4;16;26;61.5;23;163;1;0;0;2;9;3;0;Matches
82;Ryad Boudebouz\Ryad-Boudebouz;dz ALG;MFFW;Saint-Étienne;29;1990;16.9;3;2.8;+0.2;38;666;918;72.5;20;40;50.0;475;570;83.3;171;308;55.5;754;132;45;3;49;2;55;17;4;Matches
83;Farid Boulaya\Farid-Boulaya;dz ALG;FW;Metz;26;1993;8.2;1;1.5;-0.5;19;242;354;68.4;6;21;28.6;187;234;79.9;49;99;49.5;57;276;5;5;19;2;25;10;2;Matches
84;Benjamin Bourigeaud\Benjamin-Bourigeaud;fr FRA;MF;Rennes;25;1994;20.9;2;2.2;-0.2;26;919;1218;75.5;12;40;30.0;622;720;86.4;285;458;62.2;117;1023;61;0;57;15;102;17;6;Matches
85;Bilal Boutobba\Bilal-Boutobba;fr FRA;MFDF;Montpellier;20;1998;0.0;0;0.0;0.0;0;3;6;50.0;1;2;50.0;0;2;0.0;2;2;100.0;4;1;0;0;0;0;0;1;1;Matches
86;John Boye\John-Boye;gh GHA;DF;Metz;32;1987;22.5;0;0.1;-0.1;1;745;862;86.4;3;9;33.3;494;537;92.0;248;316;78.5;156;645;18;0;0;3;19;2;0;Matches
87;Domagoj Bradarić\Domagoj-Bradaric;hr CRO;DF;Lille;19;1999;14.8;1;1.7;-0.7;18;590;783;75.4;6;25;24.0;482;542;88.9;102;216;47.2;549;73;24;0;7;130;36;18;13;Matches
88;Anthony Briançon\Anthony-Briancon;fr FRA;DF;Nîmes;24;1994;19.3;0;0.1;-0.1;2;704;835;84.3;2;15;13.3;371;409;90.7;331;411;80.5;39;734;64;0;0;4;45;0;0;Matches
89;Jimmy Briand\Jimmy-Briand;fr FRA;FW;Bordeaux;33;1985;17.0;1;1.0;0.0;15;274;343;79.9;23;38;60.5;230;273;84.2;21;32;65.6;52;254;3;3;0;3;12;2;0;Matches
90;Dylan Bronn\Dylan-Bronn;tn TUN;DF;Metz;24;1995;8.0;0;0.0;0.0;0;215;263;81.7;4;5;80.0;105;118;89.0;106;140;75.7;27;218;9;0;0;2;9;0;0;Matches
91;Lucas Buadés\Lucas-Buades;fr FRA;FW;Nîmes;21;1997;1.3;0;0.0;0.0;0;13;18;72.2;0;1;0.0;13;17;76.5;0;0;;3;12;0;0;0;0;0;0;0;Matches
92;Patrick Burner\Patrick-Burner;fr FRA;DF;Nice;23;1996;15.9;1;0.6;+0.4;7;931;1089;85.5;5;28;17.9;796;852;93.4;130;209;62.2;40;893;23;2;0;130;73;5;1;Matches
93;Ludovic Butelle\Ludovic-Butelle;fr FRA;GK;Angers;36;1983;25.0;0;0.0;0.0;1;432;661;65.4;5;5;100.0;166;168;98.8;261;488;53.5;300;197;77;0;0;0;8;1;0;Matches
94;Marcin Bułka\Marcin-Bulka;pl POL;GK;Paris S-G;19;1999;1.0;0;0.0;0.0;0;17;18;94.4;0;0;;14;14;100.0;3;4;75.0;2;13;1;0;0;0;0;0;0;Matches
95;Yohan Cabaye\Yohan-Cabaye;fr FRA;MF;Saint-Étienne;33;1986;9.6;1;0.5;+0.5;9;404;504;80.2;7;16;43.8;294;330;89.1;103;158;65.2;17;453;12;0;12;1;58;5;1;Matches
96;Manuel Cabit\Manuel-Cabit;mq MTQ;DF;Metz;26;1993;3.0;1;0.7;+0.3;2;104;155;67.1;1;8;12.5;89;102;87.3;14;45;31.1;79;26;4;0;0;42;5;3;2;Matches
97;Anthony Caci\Anthony-Caci;fr FRA;DF;Strasbourg;22;1997;7.7;4;1.9;+2.1;12;416;520;80.0;3;13;23.1;312;343;91.0;101;164;61.6;149;272;6;3;0;79;50;12;8;Matches
98;Jhonder Cádiz\Jhonder-Cadiz;ve VEN;FWMF;Dijon;24;1995;8.7;2;1.2;+0.8;8;119;186;64.0;1;10;10.0;98;135;72.6;20;41;48.8;19;116;0;2;0;3;9;4;0;Matches
99;Mathieu Cafaro\Mathieu-Cafaro;fr FRA;FWMF;Reims;22;1997;10.3;2;1.7;+0.3;15;203;351;57.8;2;18;11.1;137;173;79.2;64;160;40.0;30;300;15;0;38;6;26;9;3;Matches
100;Jonathan Cafu\Jonathan-Cafu;br BRA;DF;Bordeaux;28;1991;2.2;0;0.2;-0.2;2;75;92;81.5;0;2;0.0;72;86;83.7;3;4;75.0;14;66;0;0;0;10;0;1;0;Matches
101;Arturo Calabresi\Arturo-Calabresi;it ITA;DF;Amiens;23;1996;20.9;1;0.9;+0.1;5;714;964;74.1;14;39;35.9;570;667;85.5;130;258;50.4;59;613;15;0;0;227;56;7;1;Matches
102;Duje Ćaleta-Car\Duje-Caleta-Car;hr CRO;DF;Marseille;22;1996;20.9;1;0.2;+0.8;3;941;1058;88.9;7;10;70.0;591;631;93.7;343;417;82.3;323;653;32;0;0;4;57;3;0;Matches
103;Mahdi Camara\Mahdi-Camara;fr FRA;MF;Saint-Étienne;21;1998;9.2;0;0.1;-0.1;2;358;431;83.1;12;21;57.1;285;322;88.5;61;88;69.3;12;386;3;0;0;0;20;1;0;Matches
104;Souleymane Camara\Souleymane-Camara;sn SEN;FWMF;Montpellier;36;1982;1.7;0;0.5;-0.5;5;33;43;76.7;1;2;50.0;28;36;77.8;4;5;80.0;5;26;0;0;0;0;3;1;0;Matches
105;Eduardo Camavinga\Eduardo-Camavinga;fr FRA;MF;Rennes;16;2002;22.5;1;0.7;+0.3;6;819;924;88.6;9;21;42.9;575;642;89.6;235;261;90.0;749;92;29;2;0;1;51;4;1;Matches
106;Pierrick Capelle\Pierrick-Capelle;fr FRA;MFDF;Angers;32;1987;19.4;2;1.6;+0.4;21;646;790;81.8;16;35;45.7;537;603;89.1;93;152;61.2;594;108;8;1;4;32;44;9;3;Matches
107;Maxence Caqueret\Maxence-Caqueret;fr FRA;MF;Lyon;19;2000;6.2;0;0.4;-0.4;5;331;381;86.9;5;14;35.7;255;281;90.7;71;86;82.6;43;327;3;1;0;0;28;8;0;Matches
108;Irvin Cardona\Irvin-Cardona;fr FRA;FWMF;Brest;21;1997;15.9;3;1.9;+1.1;17;283;427;66.3;15;36;41.7;218;299;72.9;50;92;54.3;45;339;1;0;1;2;19;15;1;Matches
109;Lionel Carole\Lionel-Carole;fr FRA;DF;Strasbourg;28;1991;14.1;0;0.8;-0.8;14;623;797;78.2;9;30;30.0;455;519;87.7;159;248;64.1;578;73;15;1;0;109;51;18;7;Matches
110;Matis Carvalho\Matis-Carvalho;pt POR;GK;Montpellier;20;1999;0.8;0;0.0;0.0;0;13;27;48.1;0;0;;9;9;100.0;4;18;22.2;15;8;4;0;0;0;0;0;0;Matches
111;Moreto Cassamã\Moreto-Cassama;gw GNB;MF;Reims;21;1998;5.6;1;0.4;+0.6;7;376;429;87.6;3;8;37.5;233;254;91.7;140;167;83.8;30;389;20;0;12;0;27;3;0;Matches
112;Jean-Charles Castelletto\Jean-Charles-Castelletto;cm CMR;DF;Brest;24;1995;20.4;0;0.2;-0.2;4;845;956;88.4;8;11;72.7;570;607;93.9;267;338;79.0;89;799;20;0;0;1;57;5;0;Matches
113;Edinson Cavani\Edinson-Cavani;uy URU;FW;Paris S-G;32;1987;6.7;1;1.4;-0.4;10;120;140;85.7;7;9;77.8;96;108;88.9;17;23;73.9;23;107;0;0;0;1;6;3;0;Matches
114;Zeki Çelik\Zeki-Celik;tr TUR;DF;Lille;22;1997;22.0;2;1.8;+0.2;17;1048;1302;80.5;23;57;40.4;829;949;87.4;196;296;66.2;83;917;16;2;1;245;85;17;5;Matches
115;Fabien Centonze\Fabien-Centonze;fr FRA;DF;Metz;23;1996;27.0;2;1.8;+0.2;20;949;1253;75.7;18;56;32.1;766;905;84.6;165;292;56.5;145;782;22;0;1;239;53;8;1;Matches
116;Florian Chabrolle\Florian-Chabrolle;fr FRA;MF;Marseille;21;1998;0.2;0;0.0;0.0;0;14;16;87.5;0;2;0.0;13;13;100.0;1;1;100.0;2;14;0;0;0;0;2;1;0;Matches
117;Fouad Chafik\Fouad-Chafik;ma MAR;DF;Dijon;32;1986;16.0;2;1.7;+0.3;22;658;858;76.7;9;27;33.3;494;572;86.4;155;259;59.8;32;646;18;0;0;146;59;26;11;Matches
118;Gaëtan Charbonnier\Gaetan-Charbonnier;fr FRA;FWMF;Brest;30;1988;22.7;5;3.3;+1.7;32;624;818;76.3;11;44;25.0;506;599;84.5;107;175;61.1;97;648;5;4;6;8;56;21;3;Matches
119;Brendan Chardonnet\Brendan-Chardonnet;fr FRA;DF;Brest;24;1994;8.1;0;0.0;0.0;0;424;469;90.4;1;2;50.0;248;263;94.3;175;204;85.8;47;393;10;0;0;0;26;1;0;Matches
120;Xavier Chavalerin\Xavier-Chavalerin;fr FRA;MF;Reims;28;1991;23.9;3;2.2;+0.8;38;848;1096;77.4;14;31;45.2;615;695;88.5;219;370;59.2;887;146;61;5;58;7;75;25;6;Matches
121;Aurélien Chedjou\Aurelien-Chedjou;cm CMR;DF;Amiens;34;1985;21.9;0;0.2;-0.2;2;827;993;83.3;9;16;56.3;509;555;91.7;309;422;73.2;150;777;40;0;0;2;79;2;0;Matches
122;Rayan Cherki\Rayan-Cherki;fr FRA;MFFW;Lyon;15;2003;1.5;0;0.1;-0.1;1;44;66;66.7;3;10;30.0;37;45;82.2;4;11;36.4;36;27;2;1;1;3;0;0;0;Matches
