"id";"name";"nation";"position";"team";"age";"born";"90s";"Gls";"PK";"PKatt";"Sh";"SoT";"FK";"SoT%";"Sh/90";"SoT/90";"G/Sh";"G/SoT";"xG";"npxG";"npxG/Sh";"G-xG";"np:G-xG";"Matches"
1;Issah Abbas\Issah-Abbas;gh GHA;FW;Utrecht;20;1998;9.3;2;0;0;20;6;;30.0;2.15;0.64;0.10;0.33;Matches
2;Dirk Abels\Dirk-Abels;nl NED;DF;Sparta R'dam;22;1997;20.0;0;0;0;9;2;;22.2;0.45;0.10;0.00;0.00;Matches
3;Abdallah Aberkane\Abdallah-Aberkane;nl NED;DF;Sparta R'dam;19;2000;0.0;0;0;0;0;0;;;0.00;0.00;;;Matches
4;Nassim El Ablak\Nassim-El-Ablak;nl NED;MF;Fortuna Sittard;19;2000;0.6;0;0;0;2;0;;0.0;3.16;0.00;0.00;;Matches
5;Zakaria Aboukhlal\Zakaria-Aboukhlal;nl NED;FW;AZ Alkmaar;19;2000;2.1;0;0;0;11;2;;18.2;5.27;0.96;0.00;0.00;Matches
6;Zakaria Aboukhlal\Zakaria-Aboukhlal;nl NED;FW;PSV Eindhoven;19;2000;0.0;0;0;0;0;0;;;;;;;Matches
7;Amir Absalem\Amir-Absalem;nl NED;DF;Groningen;22;1997;3.9;0;0;0;4;0;;0.0;1.02;0.00;0.00;;Matches
8;Giorgi Aburjania\Giorgi-Aburjania;ge GEO;MF;Twente;24;1995;6.1;2;0;0;6;2;;33.3;0.98;0.33;0.33;1.00;Matches
9;Ragnar Ache\Ragnar-Ache;de GER;FW;Sparta R'dam;21;1998;16.5;5;0;0;28;10;;35.7;1.70;0.61;0.18;0.50;Matches
10;Luka Adžić\Luka-Adzic;rs SRB;FW;Emmen;20;1998;1.0;1;0;0;6;2;;33.3;6.00;2.00;0.17;0.50;Matches
11;Ibrahim Afellay\Ibrahim-Afellay;nl NED;MF;PSV Eindhoven;33;1986;1.2;0;0;0;5;2;;40.0;4.29;1.71;0.00;0.00;Matches
12;Hamdi Akujobi\Hamdi-Akujobi;nl NED;MF;Heerenveen;19;2000;0.4;0;0;0;1;1;;100.0;2.50;2.50;0.00;0.00;Matches
13;Edson Álvarez\Edson-Alvarez;mx MEX;MFDF;Ajax;21;1997;6.1;0;0;0;6;1;;16.7;0.98;0.16;0.00;0.00;Matches
14;Gregoire Amiot\Gregoire-Amiot;fr FRA;DF;Fortuna Sittard;24;1995;6.5;0;0;0;3;0;;0.0;0.46;0.00;0.00;;Matches
15;Martin Angha\Martin-Angha;ch SUI;DF;Fortuna Sittard;25;1994;13.8;1;0;0;8;1;;12.5;0.58;0.07;0.13;1.00;Matches
16;Miguel Araujo\Miguel-Araujo;pe PER;DF;Emmen;24;1994;11.0;1;0;0;14;4;;28.6;1.27;0.36;0.07;0.25;Matches
17;Jafar Arias\Jafar-Arias;cw CUW;MFFW;Emmen;24;1995;8.9;0;0;0;23;3;;13.0;2.57;0.34;0.00;0.00;Matches
18;Jonas Arweiler\Jonas-Arweiler;de GER;FW;Utrecht;22;1997;0.3;1;0;0;2;1;;50.0;6.67;3.33;0.50;1.00;Matches
19;Joel Asoro\Joel-Asoro;se SWE;FWMF;Groningen;20;1999;13.1;3;0;0;37;10;;27.0;2.81;0.76;0.08;0.30;Matches
20;Adil Auassar\Adil-Auassar;nl NED;MF;Sparta R'dam;32;1986;19.2;2;0;0;18;5;;27.8;0.94;0.26;0.11;0.40;Matches
21;Yassin Ayoub\Yassin-Ayoub;nl NED;MF;Feyenoord;25;1994;0.5;0;0;0;1;0;;0.0;2.05;0.00;0.00;;Matches
22;Marouan Azarkan\Marouan-Azarkan;nl NED;FW;Feyenoord;17;2001;0.2;0;0;0;0;0;;;0.00;0.00;;;Matches
23;Ryan Babel\Ryan-Babel;nl NED;FW;Ajax;32;1986;4.3;0;0;0;11;3;;27.3;2.56;0.70;0.00;0.00;Matches
24;Nikolai Baden Frederiksen\Nikolai-Baden-Frederiksen;dk DEN;FW;Fortuna Sittard;19;2000;0.5;0;0;0;0;0;;;0.00;0.00;;;Matches
25;Jean-Christophe Bahebeck\Jean-Christophe-Bahebeck;fr FRA;FW;Utrecht;26;1993;6.5;3;1;1;30;7;;23.3;4.63;1.08;0.07;0.29;Matches
26;Destan Bajselmani\Destan-Bajselmani;nl NED;DF;Zwolle;20;1999;2.3;0;0;0;0;0;;;0.00;0.00;;;Matches
27;Saïd Bakari\Said-Bakari;km COM;DFFW;RKC Waalwijk;24;1994;13.9;1;0;0;10;3;;30.0;0.72;0.22;0.10;0.33;Matches
28;Navajo Bakboord\Navajo-Bakboord;nl NED;DF;Heracles Almelo;20;1999;9.0;0;0;0;4;0;;0.0;0.44;0.00;0.00;;Matches
29;Danny Bakker\Danny-Bakker;nl NED;MF;ADO Den Haag;24;1995;15.5;0;0;0;11;3;;27.3;0.71;0.19;0.00;0.00;Matches
30;Nick Bakker\Nick-Bakker;nl NED;DF;Emmen;27;1992;7.0;1;0;0;2;1;;50.0;0.29;0.14;0.50;1.00;Matches
31;Tudor Băluță\Tudor-Baluta;ro ROU;MF;ADO Den Haag;20;1999;3.0;0;0;0;1;0;;0.0;0.34;0.00;0.00;;Matches
32;Naoufal Bannis\Naoufal-Bannis;nl NED;MF;Feyenoord;17;2002;0.7;0;0;0;3;0;;0.0;4.58;0.00;0.00;;Matches
33;Aaron Bastiaans\Aaron-Bastiaans;nl NED;MF;VVV-Venlo;17;2002;0.2;1;0;0;1;1;;100.0;5.63;5.63;1.00;1.00;Matches
34;Timo Baumgartl\Timo-Baumgartl;de GER;DF;PSV Eindhoven;23;1996;12.1;1;0;0;6;2;;33.3;0.49;0.16;0.17;0.50;Matches
35;Riechedly Bazoer\Riechedly-Bazoer;nl NED;MF;Vitesse;22;1996;18.7;3;0;0;46;10;;21.7;2.46;0.53;0.07;0.30;Matches
36;Filip Bednarek\Filip-Bednarek;pl POL;GK;Heerenveen;26;1992;5.0;0;0;0;0;0;;;0.00;0.00;;;Matches
37;Donny van de Beek\Donny-van-de-Beek;nl NED;MF;Ajax;22;1997;20.3;8;0;0;43;16;;37.2;2.12;0.79;0.19;0.50;Matches
38;Sven van Beek\Sven-van-Beek;nl NED;DF;Feyenoord;25;1994;0.0;0;0;0;0;0;;;0.00;0.00;;;Matches
39;Iliass Bel Hassani\Iliass-Bel-Hassani;ma MAR;FWMF;Zwolle;26;1992;10.9;5;0;0;20;12;;60.0;1.84;1.11;0.25;0.42;Matches
40;Hilal Ben Moussa\Hilal-Ben-Moussa;nl NED;MF;Emmen;27;1992;4.7;0;0;0;2;0;;0.0;0.43;0.00;0.00;;Matches
41;Charlison Benschop\Charlison-Benschop;cw CUW;FW;Groningen;29;1989;9.4;3;2;2;18;7;;38.9;1.91;0.74;0.06;0.14;Matches
42;Mitchell van Bergen\Mitchell-van-Bergen;nl NED;FW;Heerenveen;19;1999;23.9;4;0;0;62;26;;41.9;2.60;1.09;0.06;0.15;Matches
43;Emil Berggreen\Emil-Berggreen;dk DEN;FW;Twente;26;1993;3.9;1;0;0;8;3;;37.5;2.06;0.77;0.13;0.33;Matches
44;Steven Berghuis\Steven-Berghuis;nl NED;FW;Feyenoord;27;1991;22.4;14;6;6;87;43;;49.4;3.88;1.92;0.09;0.19;Matches
45;Emil Bergström\Emil-Bergstrom;se SWE;DF;Utrecht;26;1993;1.0;0;0;0;0;0;;;0.00;0.00;;;Matches
46;Steven Bergwijn\Steven-Bergwijn;nl NED;FWMF;PSV Eindhoven;21;1997;14.8;5;1;1;36;17;;47.2;2.43;1.15;0.11;0.24;Matches
47;Matúš Bero\Matus-Bero;sk SVK;MFFW;Vitesse;23;1995;20.7;3;1;1;18;5;;27.8;0.87;0.24;0.11;0.40;Matches
48;Jan-Niklas Beste\Jan-Niklas-Beste;de GER;DF;Emmen;20;1999;4.5;0;0;0;1;1;;100.0;0.22;0.22;0.00;0.00;Matches
49;Tom Beugelsdijk\Tom-Beugelsdijk;nl NED;DF;ADO Den Haag;28;1990;16.9;1;0;0;11;2;;18.2;0.65;0.12;0.09;0.50;Matches
50;Peet Bijen\Peet-Bijen;nl NED;DF;Twente;24;1995;17.9;1;0;0;7;2;;28.6;0.39;0.11;0.14;0.50;Matches
51;Glenn Bijl\Glenn-Bijl;nl NED;DF;Emmen;24;1995;22.9;1;0;0;27;3;;11.1;1.18;0.13;0.04;0.33;Matches
52;Teun Bijleveld\Teun-Bijleveld;nl NED;MF;Heracles Almelo;21;1998;2.3;0;0;0;5;1;;20.0;2.20;0.44;0.00;0.00;Matches
53;Justin Bijlow\Justin-Bijlow;nl NED;GK;Feyenoord;21;1998;6.0;0;0;0;0;0;;;0.00;0.00;;;Matches
54;Mario Bilate\Mario-Bilate;nl NED;FW;RKC Waalwijk;28;1991;14.0;0;0;0;29;6;;20.7;2.07;0.43;0.00;0.00;Matches
55;Marco Bizot\Marco-Bizot;nl NED;GK;AZ Alkmaar;28;1991;22.0;0;0;0;0;0;;;0.00;0.00;;;Matches
56;Aleksandar Bjelica\Aleksandar-Bjelica;rs SRB;DFMF;ADO Den Haag;25;1994;0.5;0;0;0;1;0;;0.0;1.87;0.00;0.00;;Matches
57;Janis Blaswich\Janis-Blaswich;de GER;GK;Heracles Almelo;28;1991;25.0;0;0;0;0;0;;;0.00;0.00;;;Matches
58;Daley Blind\Daley-Blind;nl NED;DFMF;Ajax;29;1990;18.4;0;0;0;20;4;;20.0;1.09;0.22;0.00;0.00;Matches
59;Myron Boadu\Myron-Boadu;nl NED;FW;AZ Alkmaar;18;2001;21.6;14;0;0;58;30;;51.7;2.69;1.39;0.24;0.47;Matches
60;Rody de Boer\Rody-de-Boer;nl NED;GK;AZ Alkmaar;21;1997;1.9;0;0;0;0;0;;;0.00;0.00;;;Matches
61;Tom Boere\Tom-Boere;nl NED;FW;Twente;26;1992;0.0;0;0;0;0;0;;;0.00;0.00;;;Matches
62;Omar Bogle\Omar-Bogle;eng ENG;FW;ADO Den Haag;26;1993;2.9;1;0;0;5;4;;80.0;1.70;1.36;0.20;0.25;Matches
63;Henk Bos\Henk-Bos;nl NED;MF;Emmen;26;1992;1.4;0;0;0;0;0;;;0.00;0.00;;;Matches
64;Olivier Boscagli\Olivier-Boscagli;fr FRA;DF;PSV Eindhoven;21;1997;6.8;0;0;0;2;0;;0.0;0.29;0.00;0.00;;Matches
65;Jesse Bosch\Jesse-Bosch;nl NED;MF;Twente;;;2.7;0;0;0;1;0;;0.0;0.37;0.00;0.00;;Matches
66;Sven Botman\Sven-Botman;nl NED;DF;Heerenveen;19;2000;25.0;2;0;0;23;9;;39.1;0.92;0.36;0.09;0.22;Matches
67;Eric Botteghin\Eric-Botteghin;br BRA;DF;Feyenoord;31;1987;18.8;2;0;0;8;5;;62.5;0.42;0.27;0.25;0.40;Matches
68;Róbert Boženík\Robert-Bozenik;sk SVK;FW;Feyenoord;19;1999;2.4;2;0;0;12;6;;50.0;5.02;2.51;0.17;0.33;Matches
69;Wout Brama\Wout-Brama;nl NED;MF;Twente;32;1986;6.7;0;0;0;6;2;;33.3;0.90;0.30;0.00;0.00;Matches
70;Joshua Brenet\Joshua-Brenet;nl NED;DF;Vitesse;25;1994;1.9;0;0;0;0;0;;;0.00;0.00;;;Matches
71;Tim Breukers\Tim-Breukers;nl NED;DF;Heracles Almelo;31;1987;15.0;0;0;0;3;0;;0.0;0.20;0.00;0.00;;Matches
72;Jorn Brondeel\Jorn-Brondeel;be BEL;GK;Twente;25;1993;1.8;0;0;0;0;0;;;0.00;0.00;;;Matches
73;Damian van Bruggen\Damian-van-Bruggen;nl NED;MFDF;VVV-Venlo;23;1996;2.4;0;0;0;0;0;;;0.00;0.00;;;Matches
74;Jordy Bruijn\Jordy-Bruijn;nl NED;MFFW;Heerenveen;23;1996;7.5;1;0;0;19;6;;31.6;2.54;0.80;0.05;0.17;Matches
75;Bruma\Bruma;pt POR;FWMF;PSV Eindhoven;24;1994;10.7;3;0;0;29;9;;31.0;2.72;0.84;0.10;0.33;Matches
76;Thomas Bruns\Thomas-Bruns;nl NED;MF;Zwolle;27;1992;4.9;1;0;0;6;4;;66.7;1.22;0.81;0.17;0.25;Matches
77;Thomas Bruns\Thomas-Bruns;nl NED;MF;VVV-Venlo;27;1992;4.7;0;0;0;9;2;;22.2;1.93;0.43;0.00;0.00;Matches
78;Thomas Buitink\Thomas-Buitink;nl NED;MFFW;Vitesse;19;2000;4.2;0;0;0;9;3;;33.3;2.16;0.72;0.00;0.00;Matches
79;Mick van Buren\Mick-van-Buren;nl NED;FW;ADO Den Haag;26;1992;1.0;0;0;0;1;0;;0.0;0.98;0.00;0.00;;Matches
80;Wouter Burger\Wouter-Burger;nl NED;MF;Feyenoord;18;2001;2.7;0;0;0;0;0;;;0.00;0.00;;;Matches
81;Delano Burgzorg\Delano-Burgzorg;nl NED;FW;Heracles Almelo;20;1998;3.7;0;0;0;4;3;;75.0;1.08;0.81;0.00;0.00;Matches
82;Lorenzo Burnet\Lorenzo-Burnet;nl NED;DF;Emmen;28;1991;17.0;0;0;0;8;2;;25.0;0.47;0.12;0.00;0.00;Matches
83;Oriol Busquets\Oriol-Busquets;es ESP;MFDF;Twente;20;1999;17.7;0;0;0;6;1;;16.7;0.34;0.06;0.00;0.00;Matches
84;Aitor Cantalapiedra\Aitor-Cantalapiedra;es ESP;FW;Twente;23;1996;20.3;7;4;5;58;25;;43.1;2.86;1.23;0.05;0.12;Matches
85;Àlex Carbonell\Alex-Carbonell;es ESP;MF;Fortuna Sittard;21;1997;7.7;0;0;0;8;2;;25.0;1.04;0.26;0.00;0.00;Matches
86;Lee Cattermole\Lee-Cattermole;eng ENG;MF;VVV-Venlo;31;1988;8.7;0;0;0;6;2;;33.3;0.69;0.23;0.00;0.00;Matches
87;Václav Černý\Vaclav-Cerny;cz CZE;FW;Utrecht;21;1997;3.8;0;0;0;11;1;;9.1;2.86;0.26;0.00;0.00;Matches
88;Michael Chacon\Michael-Chacon;nl NED;MF;Emmen;25;1994;22.4;0;0;0;12;1;;8.3;0.54;0.04;0.00;0.00;Matches
89;Paweł Cibicki\Pawel-Cibicki;se SWE;FW;ADO Den Haag;25;1994;1.3;0;0;0;1;0;;0.0;0.77;0.00;0.00;;Matches
90;Jeremy Cijntje\Jeremy-Cijntje;cw CUW;MFFW;Heracles Almelo;21;1998;2.7;0;0;0;5;2;;40.0;1.84;0.74;0.00;0.00;Matches
91;Amadou Ciss\Amadou-Ciss;sn SEN;MFFW;Fortuna Sittard;19;1999;21.0;6;0;0;29;15;;51.7;1.38;0.71;0.21;0.40;Matches
92;Max Clark\Max-Clark;eng ENG;DF;Vitesse;23;1996;21.9;1;0;0;19;7;;36.8;0.87;0.32;0.05;0.14;Matches
93;Jordy Clasie\Jordy-Clasie;nl NED;MFDF;AZ Alkmaar;28;1991;10.1;0;0;0;7;1;;14.3;0.69;0.10;0.00;0.00;Matches
94;Pelle Clement\Pelle-Clement;nl NED;MF;Zwolle;23;1996;23.2;2;0;0;22;5;;22.7;0.95;0.22;0.09;0.40;Matches
95;Tim Coremans\Tim-Coremans;nl NED;GK;Sparta R'dam;28;1991;10.0;0;0;0;0;0;;;0.00;0.00;;;Matches
96;Karim Coulibaly\Karim-Coulibaly;fr FRA;MF;Willem II;26;1993;0.1;0;0;0;1;0;;0.0;10.00;0.00;0.00;;Matches
97;George Cox\George-Cox;eng ENG;DF;Fortuna Sittard;;;20.1;1;0;0;3;1;;33.3;0.15;0.05;0.33;1.00;Matches
98;Vito van Crooy\Vito-van-Crooy;nl NED;FW;Zwolle;23;1996;11.1;0;0;0;23;12;;52.2;2.07;1.08;0.00;0.00;Matches
99;Lennart-Marten Czyborra\Lennart-Marten-Czyborra;de GER;DF;Heracles Almelo;20;1999;18.4;2;0;0;6;4;;66.7;0.33;0.22;0.33;0.50;Matches
100;Adrián Dalmau\Adrian-Dalmau;es ESP;FW;Utrecht;25;1994;4.0;3;0;0;12;8;;66.7;3.02;2.01;0.25;0.38;Matches
101;Vitalie Damașcan\Vitalie-Damascan;md MDA;FW;Fortuna Sittard;20;1999;12.1;6;0;0;30;14;;46.7;2.47;1.15;0.20;0.43;Matches
102;Wessel Dammers\Wessel-Dammers;nl NED;DF;Fortuna Sittard;24;1995;9.1;0;0;0;4;0;;0.0;0.44;0.00;0.00;;Matches
103;Lennerd Daneels\Lennerd-Daneels;be BEL;FW;RKC Waalwijk;21;1998;1.8;0;0;0;4;2;;50.0;2.28;1.14;0.00;0.00;Matches
104;Danilo\Danilo;br BRA;FW;Ajax;20;1999;0.2;0;0;0;1;1;;100.0;5.00;5.00;0.00;0.00;Matches
105;Damil Dankerlui\Damil-Dankerlui;nl NED;DFMF;Willem II;22;1996;8.3;1;0;0;6;1;;16.7;0.72;0.12;0.17;1.00;Matches
106;Oussama Darfalou\Oussama-Darfalou;dz ALG;FW;VVV-Venlo;25;1993;7.0;3;1;1;24;6;;25.0;3.43;0.86;0.08;0.33;Matches
107;Oussama Darfalou\Oussama-Darfalou;dz ALG;FW;Vitesse;25;1993;0.6;0;0;0;5;1;;20.0;8.33;1.67;0.00;0.00;Matches
108;Eli Dasa\Eli-Dasa;il ISR;DFMF;Vitesse;26;1992;8.4;0;0;0;6;1;;16.7;0.72;0.12;0.00;0.00;Matches
109;Laurens De Bock\Laurens-De-Bock;be BEL;DF;ADO Den Haag;26;1992;6.8;0;0;0;2;2;;100.0;0.29;0.29;0.00;0.00;Matches
110;Rick Dekker\Rick-Dekker;nl NED;MFDF;Zwolle;24;1995;13.2;0;0;0;0;0;;;0.00;0.00;;;Matches
111;Tristan Dekker\Tristan-Dekker;nl NED;DF;VVV-Venlo;21;1998;0.6;0;0;0;0;0;;;0.00;0.00;;;Matches
112;Hannes Delcroix\Hannes-Delcroix;be BEL;DF;RKC Waalwijk;20;1999;21.9;1;0;0;9;2;;22.2;0.41;0.09;0.11;0.50;Matches
113;Arjen van der Heide\Arjen-van-der-Heide;nl NED;FW;Heerenveen;17;2001;0.3;0;0;0;4;2;;50.0;11.61;5.81;0.00;0.00;Matches
114;Jan-Arie van der Heijden\Jan-Arie-van-der-Heijden;nl NED;DF;Feyenoord;31;1988;4.0;0;0;0;1;0;;0.0;0.25;0.00;0.00;;Matches
115;Mark van der Maarel\Mark-van-der-Maarel;nl NED;DF;Utrecht;29;1989;14.9;0;0;0;11;1;;9.1;0.74;0.07;0.00;0.00;Matches
116;Richard van der Venne\Richard-van-der-Venne;nl NED;MF;RKC Waalwijk;27;1992;5.1;0;0;0;15;2;;13.3;2.94;0.39;0.00;0.00;Matches
117;Silvester van der Water\Silvester-van-der-Water;nl NED;FWMF;Heracles Almelo;22;1996;17.5;5;0;0;44;15;;34.1;2.51;0.86;0.11;0.33;Matches
118;Halil Dervişoğlu\Halil-Dervisoglu;tr TUR;FW;Sparta R'dam;19;1999;13.7;5;1;1;28;10;;35.7;2.05;0.73;0.14;0.40;Matches
119;Cyriel Dessers\Cyriel-Dessers;be BEL;FW;Heracles Almelo;24;1994;24.7;15;1;1;80;44;;55.0;3.24;1.78;0.18;0.32;Matches
120;Sergiño Dest\Sergino-Dest;us USA;DF;Ajax;18;2000;15.0;0;0;0;21;2;;9.5;1.40;0.13;0.00;0.00;Matches
121;Nouha Dicko\Nouha-Dicko;ml MLI;FW;Vitesse;27;1992;12.4;4;0;0;37;11;;29.7;2.97;0.88;0.11;0.36;Matches
122;Mark Diemers\Mark-Diemers;nl NED;MFFW;Fortuna Sittard;25;1993;25.8;7;3;4;72;26;;36.1;2.79;1.01;0.06;0.15;Matches
123;Stan van Dijck\Stan-van-Dijck;nl NED;DF;VVV-Venlo;18;2000;0.1;0;0;0;2;2;;100.0;18.00;18.00;0.00;0.00;Matches
124;Ritsu Doan\Ritsu-Doan;jp JPN;FW;PSV Eindhoven;21;1998;10.4;2;0;0;23;8;;34.8;2.22;0.77;0.09;0.25;Matches
125;Ritsu Doan\Ritsu-Doan;jp JPN;MF;Groningen;21;1998;2.0;1;0;0;5;4;;80.0;2.50;2.00;0.20;0.25;Matches
126;Danilho Doekhi\Danilho-Doekhi;nl NED;DF;Vitesse;21;1998;25.0;0;0;0;10;0;;0.0;0.40;0.00;0.00;;Matches
127;Kasper Dolberg\Kasper-Dolberg;dk DEN;FW;Ajax;21;1997;0.9;0;0;0;1;1;;100.0;1.10;1.10;0.00;0.00;Matches
128;Jacky Donkor\Jacky-Donkor;be BEL;FW;Fortuna Sittard;20;1998;0.1;0;0;0;0;0;;;0.00;0.00;;;Matches
129;Dabney dos Santos\Dabney-dos-Santos;nl NED;MFFW;Heracles Almelo;23;1996;8.5;0;0;0;9;3;;33.3;1.06;0.35;0.00;0.00;Matches
130;Marc-Olivier Doué\Marc-Olivier-Doue;fr FRA;MF;Zwolle;18;2000;0.0;0;0;0;1;1;;100.0;45.00;45.00;0.00;0.00;Matches
131;Ibrahim Drešević\Ibrahim-Dresevic;xk KVX;DF;Heerenveen;22;1997;25.0;2;0;0;24;7;;29.2;0.96;0.28;0.08;0.29;Matches
132;Anders Dreyer\Anders-Dreyer;dk DEN;FW;Heerenveen;21;1998;2.5;1;0;0;10;1;;10.0;4.05;0.41;0.10;1.00;Matches
133;Joel Drommel\Joel-Drommel;nl NED;GK;Twente;22;1996;23.2;0;0;0;0;0;;;0.00;0.00;;;Matches
134;Henrico Drost\Henrico-Drost;nl NED;DF;RKC Waalwijk;32;1987;2.5;0;0;0;0;0;;;0.00;0.00;;;Matches
135;Ferdy Druijf\Ferdy-Druijf;nl NED;FW;AZ Alkmaar;21;1998;2.3;0;0;0;7;1;;14.3;3.03;0.43;0.00;0.00;Matches
136;Deroy Duarte\Deroy-Duarte;nl NED;FW;Sparta R'dam;20;1999;4.4;0;0;0;5;3;;60.0;1.15;0.69;0.00;0.00;Matches
137;Laros Duarte\Laros-Duarte;nl NED;MF;Sparta R'dam;22;1997;6.9;0;0;0;6;0;;0.0;0.87;0.00;0.00;;Matches
138;Mark Duffy\Mark-Duffy;eng ENG;MF;ADO Den Haag;33;1985;1.8;0;0;0;0;0;;;0.00;0.00;;;Matches
139;Mike van Duinen\Mike-van-Duinen;nl NED;FW;Zwolle;27;1991;8.8;2;0;0;25;9;;36.0;2.84;1.02;0.08;0.22;Matches
140;Denzel Dumfries\Denzel-Dumfries;nl NED;DF;PSV Eindhoven;23;1996;23.9;6;0;0;44;13;;29.5;1.84;0.54;0.14;0.46;Matches
141;Carel Eiting\Carel-Eiting;nl NED;MF;Ajax;21;1998;4.0;0;0;0;7;0;;0.0;1.75;0.00;0.00;;Matches
142;Chidera Ejuke\Chidera-Ejuke;ng NGA;FW;Heerenveen;21;1998;21.9;9;0;0;58;24;;41.4;2.65;1.10;0.16;0.38;Matches
143;Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp;nl NED;MF;Ajax;19;2000;1.5;1;0;0;6;3;;50.0;4.12;2.06;0.17;0.33;Matches
144;Stanley Elbers\Stanley-Elbers;nl NED;FW;Zwolle;27;1992;0.8;0;0;0;1;0;;0.0;1.30;0.00;0.00;;Matches
145;Stanley Elbers\Stanley-Elbers;nl NED;FW;RKC Waalwijk;27;1992;7.5;1;0;0;17;8;;47.1;2.28;1.07;0.06;0.13;Matches
146;Urby Emanuelson\Urby-Emanuelson;nl NED;DFMF;Utrecht;33;1986;6.4;0;0;0;6;1;;16.7;0.94;0.16;0.00;0.00;Matches
147;Runar Espejord\Runar-Espejord;no NOR;FW;Heerenveen;23;1996;1.3;0;0;0;7;1;;14.3;5.29;0.76;0.00;0.00;Matches
148;Javier Espinosa\Javier-Espinosa;es ESP;MFFW;Twente;26;1992;16.4;1;0;0;16;7;;43.8;0.98;0.43;0.06;0.14;Matches
149;Clint Essers\Clint-Essers;nl NED;DF;Fortuna Sittard;22;1997;12.5;0;0;0;6;3;;50.0;0.48;0.24;0.00;0.00;Matches
150;Håkon Evjen\Hakon-Evjen;no NOR;MF;AZ Alkmaar;19;2000;0.9;0;0;0;2;1;;50.0;2.17;1.08;0.00;0.00;Matches
151;Milan van Ewijk\Milan-van-Ewijk;nl NED;DF;ADO Den Haag;;;11.2;0;0;0;3;0;;0.0;0.27;0.00;0.00;;Matches
152;Hicham Faik\Hicham-Faik;nl NED;MF;Heerenveen;27;1992;23.7;3;2;3;46;13;;28.3;1.94;0.55;0.02;0.08;Matches
153;Erik Falkenburg\Erik-Falkenburg;nl NED;FWMF;ADO Den Haag;31;1988;10.5;1;0;0;10;2;;20.0;0.95;0.19;0.10;0.50;Matches
154;Lassana Faye\Lassana-Faye;nl NED;DF;Sparta R'dam;21;1998;21.4;0;0;0;0;0;;;0.00;0.00;;;Matches
155;Leroy Fer\Leroy-Fer;nl NED;MF;Feyenoord;29;1990;20.9;2;1;1;14;2;;14.3;0.67;0.10;0.07;0.50;Matches
156;Leandro Fernandes\Leandro-Fernandes;nl NED;MF;Fortuna Sittard;19;1999;1.3;0;0;0;2;1;;50.0;1.49;0.74;0.00;0.00;Matches
157;Zian Flemming\Zian-Flemming;nl NED;MF;Zwolle;20;1998;2.4;0;0;0;6;5;;83.3;2.48;2.06;0.00;0.00;Matches
158;Sherel Floranus\Sherel-Floranus;nl NED;DF;Heerenveen;20;1998;23.8;1;0;0;7;4;;57.1;0.29;0.17;0.14;0.25;Matches
159;Navarone Foor\Navarone-Foor;nl NED;MF;Vitesse;27;1992;10.6;0;0;0;13;5;;38.5;1.23;0.47;0.00;0.00;Matches
160;Jeffry Fortes\Jeffry-Fortes;cv CPV;DF;Sparta R'dam;30;1989;4.1;0;0;0;3;1;;33.3;0.74;0.25;0.00;0.00;Matches
161;Lassina Franck Traoré\Lassina-Franck-Traore;bf BFA;FW;Ajax;18;2001;2.9;2;0;0;10;2;;20.0;3.44;0.69;0.20;1.00;Matches
162;Kerim Frei\Kerim-Frei;tr TUR;MFFW;Emmen;25;1993;3.5;1;0;0;8;4;;50.0;2.29;1.14;0.13;0.25;Matches
163;Juriën Gaari\Jurien-Gaari;cw CUW;DF;RKC Waalwijk;25;1993;16.5;0;0;0;6;1;;16.7;0.36;0.06;0.00;0.00;Matches
164;Cody Gakpo\Cody-Gakpo;nl NED;FWMF;PSV Eindhoven;20;1999;16.2;7;0;0;38;15;;39.5;2.35;0.93;0.18;0.47;Matches
165;Lutsharel Geertruida\Lutsharel-Geertruida;nl NED;DF;Feyenoord;19;2000;11.6;0;0;0;3;0;;0.0;0.26;0.00;0.00;;Matches
166;Roy Gelmi\Roy-Gelmi;ch SUI;DF;VVV-Venlo;24;1995;1.0;0;0;0;0;0;;;0.00;0.00;;;Matches
167;Reza Ghoochannejad\Reza-Ghoochannejad;ir IRN;FW;Zwolle;31;1987;7.9;7;1;1;23;11;;47.8;2.92;1.39;0.26;0.55;Matches
168;Paul Gladon\Paul-Gladon;nl NED;FW;Willem II;27;1992;2.0;1;0;0;17;4;;23.5;8.36;1.97;0.06;0.25;Matches
169;Hilary Gong\Hilary-Gong;ng NGA;FW;Vitesse;20;1998;0.3;0;0;0;1;0;;0.0;3.75;0.00;0.00;;Matches
170;John Goossens\John-Goossens;nl NED;MFFW;ADO Den Haag;31;1988;20.4;2;1;2;29;9;;31.0;1.42;0.44;0.03;0.11;Matches
171;Thijmen Goppel\Thijmen-Goppel;nl NED;FW;ADO Den Haag;22;1997;2.5;0;0;0;1;1;;100.0;0.41;0.41;0.00;0.00;Matches
172;Ferhat Görgülü\Ferhat-Gorgulu;nl NED;DF;Emmen;27;1991;2.8;0;0;0;2;1;;50.0;0.72;0.36;0.00;0.00;Matches
