"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
317;Armando Obispo\Armando-Obispo;nl NED;DF;Vitesse;20;1999;25;25;2247;0;1;0;0;1;0;0.00;0.04;0.04;0.00;0.04;Matches
318;Jens Odgaard\Jens-Odgaard;dk DEN;FW;Heerenveen;20;1999;23;22;1846;7;1;1;3;0;0;0.34;0.05;0.39;0.29;0.34;Matches
319;Justin Ogenia\Justin-Ogenia;cw CUW;FW;Willem II;20;1999;1;0;18;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
320;André Onana\Andre-Onana;cm CMR;GK;Ajax;23;1996;23;23;2070;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
321;Peter van Ooijen\Peter-van-Ooijen;nl NED;MFFW;VVV-Venlo;27;1992;22;21;1728;5;2;0;0;4;0;0.26;0.10;0.36;0.26;0.36;Matches
322;Johnatan Opoku\Johnatan-Opoku;nl NED;FWMF;VVV-Venlo;29;1990;18;13;1234;6;3;3;3;0;0;0.44;0.22;0.66;0.22;0.44;Matches
323;Mohammed Osman\Mohammed-Osman;sy SYR;MF;Heracles Almelo;25;1994;13;10;931;0;3;0;0;4;0;0.00;0.29;0.29;0.00;0.29;Matches
324;Yassin Oukili\Yassin-Oukili;;MF;Vitesse;;;2;0;18;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
325;Bilal Ould-Chikh\Bilal-Ould-Chikh;ma MAR;FW;ADO Den Haag;22;1997;12;3;354;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;Matches
326;Thomas Ouwejan\Thomas-Ouwejan;nl NED;MFDF;AZ Alkmaar;22;1996;10;4;438;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
327;Joris van Overeem\Joris-van-Overeem;nl NED;MF;Utrecht;25;1994;13;10;935;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;Matches
328;Oğuzhan Özyakup\Oguzhan-Ozyakup;tr TUR;MF;Feyenoord;26;1992;1;1;63;1;0;0;0;1;0;1.43;0.00;1.43;1.43;1.43;Matches
329;Kenneth Paal\Kenneth-Paal;nl NED;DF;Zwolle;22;1997;19;19;1660;3;2;0;0;6;0;0.16;0.11;0.27;0.16;0.27;Matches
330;Tobias Pachonik\Tobias-Pachonik;de GER;DF;VVV-Venlo;24;1995;25;25;2224;1;3;0;0;2;0;0.04;0.12;0.16;0.04;0.16;Matches
331;Sergio Padt\Sergio-Padt;nl NED;GK;Groningen;29;1990;25;25;2250;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
332;Maarten Paes\Maarten-Paes;nl NED;GK;Utrecht;21;1998;18;18;1620;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
333;Felix Passlack\Felix-Passlack;de GER;MFDF;Fortuna Sittard;21;1998;25;25;2177;2;2;0;0;7;0;0.08;0.08;0.17;0.08;0.17;Matches
334;Remko Pasveer\Remko-Pasveer;nl NED;GK;Vitesse;35;1983;25;25;2250;0;2;0;0;0;0;0.00;0.08;0.08;0.00;0.08;Matches
335;Vangelis Pavlidis\Vangelis-Pavlidis;gr GRE;FW;Willem II;20;1998;24;24;2088;11;2;1;3;2;0;0.47;0.09;0.56;0.43;0.52;Matches
336;Desevio Payne\Desevio-Payne;us USA;DF;Emmen;23;1995;2;0;56;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
337;Sergio Peña\Sergio-Pena;pe PER;MF;Emmen;23;1995;22;21;1871;4;3;1;1;3;0;0.19;0.14;0.34;0.14;0.29;Matches
338;Gastón Pereiro\Gaston-Pereiro;uy URU;MF;PSV Eindhoven;24;1995;4;1;102;2;0;0;0;1;0;1.76;0.00;1.76;1.76;1.76;Matches
339;Jordens Peters\Jordens-Peters;nl NED;DF;Willem II;32;1987;25;25;2248;0;1;0;0;4;0;0.00;0.04;0.04;0.00;0.04;Matches
340;Kristoffer Peterson\Kristoffer-Peterson;se SWE;FW;Utrecht;24;1994;5;5;352;1;0;0;0;0;0;0.26;0.00;0.26;0.26;0.26;Matches
341;Shaquille Pinas\Shaquille-Pinas;nl NED;DFMF;ADO Den Haag;21;1998;25;25;2236;3;0;0;0;4;1;0.12;0.00;0.12;0.12;0.12;Matches
342;Michael Pinto\Michael-Pinto;pt POR;DF;Fortuna Sittard;26;1993;7;7;577;0;1;0;0;0;1;0.00;0.16;0.16;0.00;0.16;Matches
343;Michael Pinto\Michael-Pinto;pt POR;DF;Sparta R'dam;26;1993;3;2;189;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
344;Joël Piroe\Joel-Piroe;nl NED;FW;Sparta R'dam;19;1999;17;1;338;1;0;0;0;1;0;0.27;0.00;0.27;0.27;0.27;Matches
345;Julio Pleguezuelo\Julio-Pleguezuelo;es ESP;DF;Twente;22;1997;18;15;1418;0;0;0;0;2;1;0.00;0.00;0.00;0.00;0.00;Matches
346;Bram van Polen\Bram-van-Polen;nl NED;DF;Zwolle;33;1985;8;7;630;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;Matches
347;Thomas Poll\Thomas-Poll;nl NED;DF;Groningen;18;2001;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
348;Robin Polley\Robin-Polley;gh GHA;DF;ADO Den Haag;20;1998;2;1;100;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
349;Danny Post\Danny-Post;nl NED;MF;VVV-Venlo;30;1989;19;18;1615;1;0;0;0;9;1;0.06;0.00;0.06;0.06;0.06;Matches
350;Romano Postema\Romano-Postema;nl NED;FW;Groningen;17;2002;10;2;253;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
351;Quincy Promes\Quincy-Promes;nl NED;FWMF;Ajax;27;1992;19;17;1405;11;4;0;0;3;0;0.70;0.26;0.96;0.70;0.96;Matches
352;Robin Pröpper\Robin-Propper;nl NED;DF;Heracles Almelo;25;1993;18;18;1536;0;1;0;0;5;0;0.00;0.06;0.06;0.00;0.06;Matches
353;Paul Quasten\Paul-Quasten;cz CZE;DF;RKC Waalwijk;34;1985;12;10;887;1;1;0;0;2;0;0.10;0.10;0.20;0.10;0.20;Matches
354;Johnny Quiñónez\Johnny-Quinonez;ec ECU;MF;Willem II;21;1998;5;0;102;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
355;Freddy Quispel\Freddy-Quispel;nl NED;FW;Emmen;;;3;0;27;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
356;Patrik Raitanen\Patrik-Raitanen;fi FIN;DF;Fortuna Sittard;18;2001;2;0;29;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
357;Bart Ramselaar\Bart-Ramselaar;nl NED;MF;Utrecht;23;1996;15;11;971;3;1;0;0;0;0;0.28;0.09;0.37;0.28;0.37;Matches
358;Jan Ras\Jan-Ras;nl NED;MF;Heerenveen;20;1999;3;0;45;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
359;Mohamed Rayhi\Mohamed-Rayhi;nl NED;MFFW;Sparta R'dam;25;1994;24;23;1876;7;3;1;2;5;1;0.34;0.14;0.48;0.29;0.43;Matches
360;Daishawn Redan\Daishawn-Redan;nl NED;FW;Groningen;18;2001;4;3;268;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
361;Tijjani Reijnders\Tijjani-Reijnders;nl NED;MF;RKC Waalwijk;21;1998;7;4;452;0;1;0;0;1;0;0.00;0.20;0.20;0.00;0.20;Matches
362;Tijjani Reijnders\Tijjani-Reijnders;nl NED;MF;AZ Alkmaar;21;1998;3;0;38;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
363;Etiënne Reijnen\Etienne-Reijnen;nl NED;DF;Zwolle;32;1987;4;3;264;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
364;Ricardo van Rhijn\Ricardo-van-Rhijn;nl NED;DF;Heerenveen;28;1991;18;15;1384;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;Matches
365;Ben Rienstra\Ben-Rienstra;nl NED;MF;Heerenveen;29;1990;1;1;74;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
366;Daan Rienstra\Daan-Rienstra;nl NED;MF;RKC Waalwijk;26;1992;21;20;1671;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;Matches
367;Dante Rigo\Dante-Rigo;be BEL;MFFW;Sparta R'dam;20;1998;15;10;822;0;2;0;0;2;0;0.00;0.22;0.22;0.00;0.22;Matches
368;Ricardo Rodríguez\Ricardo-Rodriguez;ch SUI;DF;PSV Eindhoven;26;1992;5;4;380;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
369;Godfried Roemeratoe\Godfried-Roemeratoe;nl NED;MF;Twente;19;1999;15;12;1119;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;Matches
370;Mitchell van Rooijen\Mitchell-van-Rooijen;nl NED;MF;Utrecht;20;1998;1;1;66;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
371;Ruben Roosken\Ruben-Roosken;nl NED;DF;Emmen;;;3;0;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
372;Pablo Rosario\Pablo-Rosario;nl NED;MF;PSV Eindhoven;22;1997;25;25;2165;2;3;0;0;0;0;0.08;0.12;0.21;0.08;0.21;Matches
373;Nils Röseler\Nils-Roseler;de GER;DF;VVV-Venlo;27;1992;24;24;2104;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;Matches
374;Maximilian Rossmann\Maximilian-Rossmann;de GER;DF;Heracles Almelo;24;1995;7;4;299;2;0;0;0;1;0;0.60;0.00;0.60;0.60;0.60;Matches
375;Llazaros Rota\Llazaros-Rota;al ALB;DF;Fortuna Sittard;21;1997;5;4;413;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
376;Robbin Ruiter\Robbin-Ruiter;nl NED;GK;PSV Eindhoven;32;1987;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
377;Dries Saddiki\Dries-Saddiki;nl NED;MF;Willem II;22;1996;24;24;2037;0;1;0;0;6;0;0.00;0.04;0.04;0.00;0.04;Matches
378;Michal Sadílek\Michal-Sadilek;cz CZE;DF;PSV Eindhoven;20;1999;14;13;1101;1;2;0;0;3;0;0.08;0.16;0.25;0.08;0.25;Matches
379;Görkem Sağlam\Gorkem-Saglam;de GER;MF;Willem II;21;1998;2;1;92;0;1;0;0;0;0;0.00;0.98;0.98;0.00;0.98;Matches
380;Trent Sainsbury\Trent-Sainsbury;au AUS;DF;PSV Eindhoven;27;1992;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
381;Bassala Sambou\Bassala-Sambou;eng ENG;FW;Fortuna Sittard;21;1997;22;12;1199;2;1;0;0;1;0;0.15;0.08;0.23;0.15;0.23;Matches
382;Lamine Sané\Lamine-Sane;sn SEN;DFMF;Utrecht;32;1987;1;0;1;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
383;Mustafa Saymak\Mustafa-Saymak;nl NED;MFFW;Zwolle;26;1993;15;12;852;3;2;0;0;1;0;0.32;0.21;0.53;0.32;0.53;Matches
384;Steffen Schäfer\Steffen-Schafer;de GER;DF;VVV-Venlo;25;1994;9;8;677;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
385;Samuel Scheimann\Samuel-Scheimann;il ISR;DF;VVV-Venlo;31;1987;8;3;316;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
386;Xandro Schenk\Xandro-Schenk;nl NED;DF;Twente;26;1993;22;22;1900;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;Matches
387;Lucas Schoofs\Lucas-Schoofs;be BEL;DF;Heracles Almelo;22;1997;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
388;Sam Schreck\Sam-Schreck;de GER;MF;Groningen;20;1999;12;5;409;0;1;0;0;1;0;0.00;0.22;0.22;0.00;0.22;Matches
389;Perr Schuurs\Perr-Schuurs;nl NED;DF;Ajax;19;1999;10;7;732;1;0;0;0;0;0;0.12;0.00;0.12;0.12;0.12;Matches
390;Daniel Schwaab\Daniel-Schwaab;de GER;DF;PSV Eindhoven;30;1988;17;16;1432;1;2;0;0;2;0;0.06;0.13;0.19;0.06;0.19;Matches
391;Lindon Selahi\Lindon-Selahi;al ALB;MF;Twente;20;1999;24;22;1784;2;1;0;0;7;0;0.10;0.05;0.15;0.10;0.15;Matches
392;Marcos Senesi\Marcos-Senesi;ar ARG;DF;Feyenoord;22;1997;15;14;1305;1;0;0;0;2;0;0.07;0.00;0.07;0.07;0.07;Matches
393;Thulani Serero\Thulani-Serero;za RSA;MF;Vitesse;29;1990;3;2;216;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
394;Dylan Seys\Dylan-Seys;be BEL;FW;RKC Waalwijk;22;1996;3;0;60;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
395;Kaj Sierhuis\Kaj-Sierhuis;nl NED;FW;Groningen;21;1998;16;14;1048;6;1;0;1;0;0;0.52;0.09;0.60;0.52;0.60;Matches
396;Jerome Sinclair\Jerome-Sinclair;eng ENG;FW;VVV-Venlo;22;1996;22;10;1040;0;1;0;0;4;0;0.00;0.09;0.09;0.00;0.09;Matches
397;Luis Sinisterra\Luis-Sinisterra;co COL;FW;Feyenoord;20;1999;21;21;1627;5;4;0;0;2;0;0.28;0.22;0.50;0.28;0.50;Matches
398;Luciano Slagveer\Luciano-Slagveer;nl NED;MFFW;Emmen;25;1993;9;7;530;2;2;0;0;2;0;0.34;0.34;0.68;0.34;0.68;Matches
399;Kian Slor\Kian-Slor;nl NED;FW;Groningen;17;2002;1;0;25;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
400;Bryan Smeets\Bryan-Smeets;nl NED;FWMF;Sparta R'dam;26;1992;22;20;1776;4;6;0;1;4;0;0.20;0.30;0.51;0.20;0.51;Matches
401;Jorrit Smeets\Jorrit-Smeets;nl NED;MF;Fortuna Sittard;24;1995;23;23;1976;0;0;0;0;6;0;0.00;0.00;0.00;0.00;0.00;Matches
402;Rein Smit\Rein-Smit;nl NED;FW;Heerenveen;18;2001;1;0;11;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
403;Leon Sopic\Leon-Sopic;hr CRO;FW;Emmen;18;2000;1;0;2;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
404;Elia Soriano\Elia-Soriano;it ITA;FW;VVV-Venlo;30;1989;16;12;1082;2;0;0;0;0;0;0.17;0.00;0.17;0.17;0.17;Matches
405;Sylla Sow\Sylla-Sow;nl NED;FW;RKC Waalwijk;22;1996;20;14;1239;4;2;0;0;5;0;0.29;0.15;0.44;0.29;0.44;Matches
406;Jordan Spence\Jordan-Spence;eng ENG;DF;ADO Den Haag;29;1990;3;2;249;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
407;Stijn Spierings\Stijn-Spierings;nl NED;MF;RKC Waalwijk;23;1996;17;17;1524;3;3;0;0;5;1;0.18;0.18;0.35;0.18;0.35;Matches
408;Fabian Sporkslede\Fabian-Sporkslede;nl NED;DF;RKC Waalwijk;25;1993;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
409;Tommy St. Jago\Tommy-St-Jago;nl NED;DF;Utrecht;19;2000;1;0;4;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
410;Jerry St. Juste\Jerry-St-Juste;nl NED;DF;Feyenoord;22;1996;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
411;Calvin Stengs\Calvin-Stengs;nl NED;FWMF;AZ Alkmaar;20;1998;24;23;2068;5;7;0;0;0;0;0.22;0.30;0.52;0.22;0.52;Matches
412;Sander van de Streek\Sander-van-de-Streek;nl NED;FWMF;Utrecht;26;1993;21;20;1680;4;0;0;0;0;0;0.21;0.00;0.21;0.21;0.21;Matches
413;Rico Strieder\Rico-Strieder;de GER;MF;Zwolle;27;1992;6;6;465;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
414;Rico Strieder\Rico-Strieder;de GER;MF;Utrecht;27;1992;5;2;160;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
415;Sam Stubbs\Sam-Stubbs;eng ENG;DF;ADO Den Haag;20;1998;7;7;630;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
416;Yukinari Sugawara\Yukinari-Sugawara;jp JPN;FWDF;AZ Alkmaar;19;2000;16;5;638;2;1;0;0;1;0;0.28;0.14;0.42;0.28;0.42;Matches
417;Crysencio Summerville\Crysencio-Summerville;nl NED;FW;ADO Den Haag;17;2001;20;16;1419;2;1;0;0;2;0;0.13;0.06;0.19;0.13;0.19;Matches
418;Tomáš Suslov\Tomas-Suslov;sk SVK;FW;Groningen;17;2002;1;0;3;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
419;Jonas Svensson\Jonas-Svensson;no NOR;DF;AZ Alkmaar;26;1993;22;22;1933;1;5;0;0;3;0;0.05;0.23;0.28;0.05;0.28;Matches
420;Adrian Szöke\Adrian-Szoke;rs SRB;MF;Heracles Almelo;21;1998;10;1;168;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
421;Dušan Tadić\Dusan-Tadic;rs SRB;FW;Ajax;30;1988;24;24;2082;9;14;3;3;1;0;0.39;0.61;0.99;0.26;0.86;Matches
422;Nicolás Tagliafico\Nicolas-Tagliafico;ar ARG;DF;Ajax;26;1992;23;22;1964;3;3;0;0;6;0;0.14;0.14;0.27;0.14;0.27;Matches
423;Anas Tahiri\Anas-Tahiri;be BEL;MFFW;RKC Waalwijk;24;1995;22;13;1190;2;1;0;0;1;0;0.15;0.08;0.23;0.15;0.23;Matches
424;Oussama Tannane\Oussama-Tannane;ma MAR;MFFW;Vitesse;25;1994;17;16;1347;5;4;2;2;5;0;0.33;0.27;0.60;0.20;0.47;Matches
425;Renato Tapia\Renato-Tapia;pe PER;MF;Feyenoord;24;1995;15;7;752;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
426;Mike te Wierik\Mike-te-Wierik;nl NED;DF;Groningen;27;1992;22;22;1923;1;0;0;0;5;1;0.05;0.00;0.05;0.05;0.05;Matches
427;Tesfaldet Tekie\Tesfaldet-Tekie;se SWE;MF;Fortuna Sittard;22;1997;20;19;1665;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
428;Dennis Telgenkamp\Dennis-Telgenkamp;nl NED;GK;Emmen;32;1987;25;25;2250;0;1;0;0;2;0;0.00;0.04;0.04;0.00;0.04;Matches
429;Jordan Teze\Jordan-Teze;nl NED;DF;PSV Eindhoven;19;1999;2;1;135;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
430;George Thomas\George-Thomas;wal WAL;MFFW;ADO Den Haag;22;1997;2;2;178;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
431;Ryan Thomas\Ryan-Thomas;nz NZL;MF;PSV Eindhoven;24;1994;10;9;709;2;2;0;0;1;1;0.25;0.25;0.51;0.25;0.51;Matches
432;Lennart Thy\Lennart-Thy;de GER;FWMF;Zwolle;27;1992;24;19;1671;6;2;2;2;1;0;0.32;0.11;0.43;0.22;0.32;Matches
433;Jens Toornstra\Jens-Toornstra;nl NED;MF;Feyenoord;30;1989;20;18;1626;4;3;0;0;3;0;0.22;0.17;0.39;0.22;0.39;Matches
434;Sondre Tronstad\Sondre-Tronstad;no NOR;MF;Vitesse;23;1995;5;4;375;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
435;Giovanni Troupée\Giovanni-Troupee;nl NED;DF;Twente;21;1998;7;7;630;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
436;Giovanni Troupée\Giovanni-Troupee;nl NED;DF;Utrecht;21;1998;8;0;54;0;1;0;0;0;0;0.00;1.67;1.67;0.00;1.67;Matches
437;Filip Ugrinic\Filip-Ugrinic;ch SUI;MF;Emmen;20;1999;13;6;598;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;Matches
438;Adnan Ugur\Adnan-Ugur;be BEL;MF;Fortuna Sittard;18;2001;6;4;294;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
439;Lars Unnerstall\Lars-Unnerstall;de GER;GK;PSV Eindhoven;29;1990;13;13;1170;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
440;Etienne Vaessen\Etienne-Vaessen;nl NED;GK;RKC Waalwijk;24;1995;23;23;2022;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;Matches
441;Dario Van den Buijs\Dario-Van-den-Buijs;be BEL;DF;Heracles Almelo;23;1995;11;4;426;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
442;Bruno Varela\Bruno-Varela;pt POR;GK;Ajax;24;1994;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
443;Keziah Veendorp\Keziah-Veendorp;nl NED;DF;Emmen;22;1997;18;14;1384;1;0;0;0;3;0;0.07;0.00;0.07;0.07;0.07;Matches
444;Joey Veerman\Joey-Veerman;nl NED;MF;Heerenveen;20;1998;21;19;1677;4;4;0;0;3;0;0.21;0.21;0.43;0.21;0.43;Matches
445;Lars Veldwijk\Lars-Veldwijk;za RSA;FW;Sparta R'dam;27;1991;15;3;453;4;0;0;0;0;0;0.79;0.00;0.79;0.79;0.79;Matches
446;Stefan Velkov\Stefan-Velkov;bg BUL;DF;RKC Waalwijk;22;1996;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
447;Joël Veltman\Joel-Veltman;nl NED;DF;Ajax;27;1992;19;19;1651;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
448;Nick Venema\Nick-Venema;nl NED;FW;Utrecht;20;1999;3;1;107;1;0;0;0;0;0;0.84;0.00;0.84;0.84;0.84;Matches
449;Dylan Vente\Dylan-Vente;nl NED;FW;RKC Waalwijk;20;1999;17;10;949;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;Matches
450;Dylan Vente\Dylan-Vente;nl NED;FW;Feyenoord;20;1999;1;1;64;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
451;Calvin Verdonk\Calvin-Verdonk;nl NED;DF;Twente;22;1997;21;21;1861;1;2;0;0;4;1;0.05;0.10;0.15;0.05;0.15;Matches
452;Paul Verhaegh\Paul-Verhaegh;nl NED;DF;Twente;35;1983;6;5;385;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
453;Kenneth Vermeer\Kenneth-Vermeer;nl NED;GK;Feyenoord;33;1986;16;16;1440;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
454;Kevin Vermeulen\Kevin-Vermeulen;nl NED;MF;RKC Waalwijk;28;1990;5;1;92;1;0;0;0;0;0;0.98;0.00;0.98;0.98;0.98;Matches
455;Nick Viergever\Nick-Viergever;nl NED;DF;PSV Eindhoven;29;1989;22;22;1957;0;0;0;0;5;1;0.00;0.00;0.00;0.00;0.00;Matches
456;Ron Vlaar\Ron-Vlaar;nl NED;DF;AZ Alkmaar;34;1985;10;10;781;2;1;0;0;0;0;0.23;0.12;0.35;0.23;0.35;Matches
457;Robbert de Vos\Robbert-de-Vos;nl NED;MF;Emmen;23;1996;10;4;371;1;0;0;0;2;0;0.24;0.00;0.24;0.24;0.24;Matches
458;Bart Vriends\Bart-Vriends;nl NED;DF;Sparta R'dam;28;1991;25;25;2244;2;1;0;0;4;0;0.08;0.04;0.12;0.08;0.12;Matches
459;Patrick Vroegh\Patrick-Vroegh;nl NED;MF;Vitesse;19;1999;6;2;216;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
460;Marious Vrousai\Marious-Vrousai;gr GRE;MFFW;Willem II;21;1998;20;10;934;2;3;0;0;0;0;0.19;0.29;0.48;0.19;0.48;Matches
461;Haris Vučkić\Haris-Vuckic;si SVN;FW;Twente;26;1992;24;22;1963;11;1;1;1;2;0;0.50;0.05;0.55;0.46;0.50;Matches
462;Django Warmerdam\Django-Warmerdam;nl NED;DFMF;Groningen;23;1995;21;19;1633;1;1;0;0;2;1;0.06;0.06;0.11;0.06;0.11;Matches
463;Ingo van Weert\Ingo-van-Weert;nl NED;DF;RKC Waalwijk;25;1994;8;2;210;1;0;0;0;0;0;0.43;0.00;0.43;0.43;0.43;Matches
464;Timon Wellenreuther\Timon-Wellenreuther;de GER;GK;Willem II;23;1995;24;24;2160;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;Matches
465;Sai van Wermeskerken\Sai-van-Wermeskerken;jp JPN;DF;Zwolle;25;1994;18;14;1277;0;2;0;0;1;0;0.00;0.14;0.14;0.00;0.14;Matches
466;Jarno Westerman\Jarno-Westerman;nl NED;FW;Zwolle;17;2002;4;1;91;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
467;Owen Wijndal\Owen-Wijndal;nl NED;DF;AZ Alkmaar;19;1999;23;23;2017;0;6;0;0;7;0;0.00;0.27;0.27;0.00;0.27;Matches
468;Dani de Wit\Dani-de-Wit;nl NED;MF;AZ Alkmaar;21;1998;21;18;1439;3;1;0;0;3;0;0.19;0.06;0.25;0.19;0.25;Matches
469;Michael Woud\Michael-Woud;nz NZL;GK;Willem II;20;1999;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
470;Lucas Woudenberg\Lucas-Woudenberg;nl NED;DF;Heerenveen;25;1994;14;11;975;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
471;Haji Wright\Haji-Wright;us USA;FW;VVV-Venlo;21;1998;21;15;1331;0;0;0;1;0;0;0.00;0.00;0.00;0.00;0.00;Matches
472;Stijn Wuytens\Stijn-Wuytens;be BEL;DF;AZ Alkmaar;29;1989;21;21;1798;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;Matches
473;John Yeboah\John-Yeboah;de GER;FWMF;VVV-Venlo;19;2000;17;9;918;1;0;0;0;0;0;0.10;0.00;0.10;0.10;0.10;Matches
474;Deyovaisio Zeefuik\Deyovaisio-Zeefuik;nl NED;DF;Groningen;21;1998;25;25;2204;0;2;0;0;3;1;0.00;0.08;0.08;0.00;0.08;Matches
475;Agim Zeka\Agim-Zeka;al ALB;FW;Fortuna Sittard;20;1998;5;0;79;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;Matches
476;Rafik Zekhnini\Rafik-Zekhnini;no NOR;FW;Twente;21;1998;20;5;690;1;1;0;0;1;0;0.13;0.13;0.26;0.13;0.26;Matches
477;Michael Zetterer\Michael-Zetterer;de GER;GK;Zwolle;24;1995;13;13;1170;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
478;Hakim Ziyech\Hakim-Ziyech;ma MAR;MFFW;Ajax;26;1993;20;20;1549;6;13;0;0;1;0;0.35;0.76;1.10;0.35;1.10;Matches
479;Jeroen Zoet\Jeroen-Zoet;nl NED;GK;PSV Eindhoven;28;1991;11;11;990;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;Matches
