Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
261;Patrick Osterhage\Patrick-Osterhage;de GER;MF;Bochum;21-208;2000;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
262;Tomáš Ostrák\Tomas-Ostrak;cz CZE;MF;Köln;21-204;2000;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
263;Reece Oxford\Reece-Oxford;eng ENG;DF;Augsburg;22-255;1998;1;90;90;50.0;1.0;1;90;1;0;;0;1.00;0;0;0;0.00;+4.00;0.2;1.4;-1.2;-1.19;+1.56;Matches
264;Salih Özcan\Salih-Ozcan;de GER;MF;Köln;23-229;1998;1;15;15;8.3;0.2;0;;0;1;15;1;3.00;0;0;0;0.00;-0.55;0.1;0.4;-0.4;-2.20;-1.33;Matches
265;Levin Öztunalı\Levin-Oztunali;de GER;FWMF;Union Berlin;25-166;1996;2;58;29;32.2;0.6;0;;0;2;29;0;1.00;0;0;0;0.00;0.00;0.7;0.3;+0.4;+0.67;+0.71;Matches
266;Exequiel Palacios\Exequiel-Palacios;ar ARG;MF;Leverkusen;22-327;1998;2;155;78;86.1;1.7;2;78;0;0;;0;2.00;4;1;+3;+1.74;-1.86;2.5;1.5;+1.0;+0.60;+2.26;Matches
267;Miloš Pantović\Milos-Pantovic;rs SRB;MF;Bochum;25-052;1996;2;115;58;63.9;1.3;1;70;0;1;45;0;1.50;2;0;+2;+1.57;+2.95;1.0;1.7;-0.6;-0.50;+2.10;Matches
268;Antonios Papadopoulos\Antonios-Papadopoulos;de GER;DF;Dortmund;21-352;1999;1;13;13;4.8;0.1;0;;0;1;13;1;3.00;0;1;-1;-6.92;-8.32;0.1;0.8;-0.8;-5.21;-6.59;Matches
269;Matondo-Merveille Papela\Matondo-Merveille-Papela;de GER;MF;Mainz 05;20-222;2001;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
270;Felix Passlack\Felix-Passlack;de GER;DF;Dortmund;23-091;1998;3;176;59;65.2;2.0;2;85;1;1;7;0;2.00;7;5;+2;+1.02;+0.07;5.6;3.7;+1.9;+0.97;-0.27;Matches
271;Paulinho\Paulinho;br BRA;FW;Leverkusen;21-044;2000;2;82;41;45.6;0.9;1;67;0;1;15;0;2.00;3;0;+3;+3.29;+2.37;2.0;1.3;+0.7;+0.76;+0.87;Matches
272;Mads Pedersen\Mads-Pedersen;dk DEN;MFDF;Augsburg;24-361;1996;2;28;14;15.6;0.3;0;;0;2;14;0;0.50;0;2;-2;-6.43;-5.24;0.2;2.1;-2.0;-6.35;-5.18;Matches
273;Peter Pekarík\Peter-Pekarik;sk SVK;DF;Hertha BSC;34-302;1986;2;148;74;82.2;1.6;2;74;1;0;;0;0.00;2;5;-3;-1.82;-1.82;2.8;2.9;-0.1;-0.06;-0.88;Matches
274;Philipp Pentke\Philipp-Pentke;de GER;GK;Hoffenheim;36-119;1985;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
275;Pavao Pervan\Pavao-Pervan;at AUT;GK;Wolfsburg;33-288;1987;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
276;Jens Petter Hauge\Jens-Petter-Hauge;no NOR;FW;Eint Frankfurt;21-320;1999;2;114;57;63.3;1.3;1;69;0;1;45;0;0.50;1;2;-1;-0.79;+1.94;2.9;1.1;+1.8;+1.41;+3.18;Matches
277;Maximilian Philipp\Maximilian-Philipp;de GER;MF;Wolfsburg;27-180;1994;2;149;75;82.8;1.7;2;75;0;0;;0;3.00;1;1;0;0.00;-5.81;3.4;1.5;+1.9;+1.14;-0.67;Matches
278;Amos Pieper\Amos-Pieper;de GER;DF;Arminia;23-223;1998;2;180;90;100.0;2.0;2;90;2;0;;0;1.00;1;1;0;0.00;;1.5;3.8;-2.3;-1.14;;Matches
279;Marvin Plattenhardt\Marvin-Plattenhardt;de GER;DF;Hertha BSC;29-214;1992;2;180;90;100.0;2.0;2;90;2;0;;0;0.00;2;5;-3;-1.50;;3.3;3.1;+0.2;+0.09;;Matches
280;Alassane Pléa\Alassane-Plea;fr FRA;FW;M'Gladbach;28-171;1993;2;125;63;69.4;1.4;2;63;0;0;;0;0.50;1;4;-3;-2.16;-0.52;1.8;3.7;-1.9;-1.38;-2.94;Matches
281;Joel Pohjanpalo\Joel-Pohjanpalo;fi FIN;FW;Leverkusen;26-349;1994;2;12;6;6.7;0.1;0;;0;2;6;0;2.00;1;0;+1;+7.50;+5.89;0.1;0.4;-0.3;-2.53;-3.01;Matches
282;Sebastian Polter\Sebastian-Polter;de GER;FW;Bochum;30-149;1991;1;90;90;50.0;1.0;1;90;1;0;;0;3.00;2;0;+2;+2.00;+3.00;0.8;0.8;0.0;0.00;+2.52;Matches
283;Marin Pongračić\Marin-Pongracic;hr CRO;DF;Wolfsburg;23-351;1997;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
284;Stefan Posch\Stefan-Posch;at AUT;DF;Hoffenheim;24-106;1997;3;270;90;100.0;3.0;3;90;3;0;;0;1.33;8;5;+3;+1.00;;6.2;6.1;+0.2;+0.05;;Matches
285;Yussuf Poulsen\Yussuf-Poulsen;dk DEN;FW;RB Leipzig;27-074;1994;1;9;9;5.0;0.1;0;;0;1;9;0;3.00;0;0;0;0.00;-1.58;0.1;0.1;0.0;+0.49;-0.55;Matches
286;Manuel Prietl\Manuel-Prietl;at AUT;MF;Arminia;30-025;1991;2;180;90;100.0;2.0;2;90;2;0;;0;1.00;1;1;0;0.00;;1.5;3.8;-2.3;-1.14;;Matches
287;Tymoteusz Puchacz\Tymoteusz-Puchacz;pl POL;DFMF;Union Berlin;22-217;1999;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
288;Sidney Raebiger\Sidney-Raebiger;de GER;MF;RB Leipzig;16-133;2005;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
289;Diant Ramaj\Diant-Ramaj;de GER;GK;Eint Frankfurt;19-343;2001;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
290;Guilherme Ramos\Guilherme-Ramos;pt POR;DF;Arminia;24-017;1997;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
291;David Raum\David-Raum;de GER;DF;Hoffenheim;23-128;1998;3;231;77;85.6;2.6;3;77;2;0;;0;1.33;5;5;0;0.00;-6.92;3.8;5.9;-2.1;-0.83;-6.13;Matches
292;Reinier\Reinier;br BRA;MF;Dortmund;19-221;2002;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
293;Panagiotis Retsos\Panagiotis-Retsos;gr GRE;DF;Leverkusen;23-019;1998;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
294;Marco Reus\Marco-Reus;de GER;MFFW;Dortmund;32-089;1989;3;266;89;98.5;3.0;3;89;2;0;;0;2.00;9;6;+3;+1.02;+1.02;8.0;4.9;+3.1;+1.05;-0.76;Matches
295;Elvis Rexhbeçaj\Elvis-Rexhbecaj;de GER;MF;Bochum;23-300;1997;2;161;81;89.4;1.8;2;81;1;0;;0;1.50;2;1;+1;+0.56;+0.56;1.3;3.5;-2.2;-1.25;+0.11;Matches
296;Gio Reyna\Gio-Reyna;us USA;MF;Dortmund;18-288;2002;3;218;73;80.7;2.4;3;73;0;0;;0;2.00;7;5;+2;+0.83;-0.91;5.6;4.1;+1.5;+0.63;-2.24;Matches
297;Chris Richards\Chris-Richards;us USA;DF;Bayern Munich;21-153;2000;1;3;3;1.7;0.0;0;;0;1;3;1;3.00;0;0;0;0.00;-0.51;0.0;0.0;0.0;0.00;-1.26;Matches
298;Omar Richards\Omar-Richards;eng ENG;DF;Bayern Munich;23-194;1998;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
299;Marco Richter\Marco-Richter;de GER;FW;Hertha BSC;23-277;1997;2;49;25;27.2;0.5;0;;0;2;25;0;0.00;0;2;-2;-3.67;-2.99;0.8;0.9;-0.1;-0.20;-0.40;Matches
300;Manuel Riemann\Manuel-Riemann;de GER;GK;Bochum;32-353;1988;2;180;90;100.0;2.0;2;90;2;0;;0;1.50;2;1;+1;+0.50;;1.3;3.8;-2.5;-1.26;;Matches
301;Romario Rösch\Romario-Rosch;de GER;MF;Mainz 05;22-058;1999;1;1;1;0.6;0.0;0;;0;1;1;0;3.00;0;0;0;0.00;+0.50;0.0;0.0;0.0;-3.49;-3.45;Matches
302;Jérôme Roussillon\Jerome-Roussillon;fr FRA;DF;Wolfsburg;28-234;1993;2;174;87;96.7;1.9;2;87;0;0;;0;3.00;3;1;+2;+1.03;+1.03;4.2;1.8;+2.5;+1.28;+0.52;Matches
303;Sebastian Rudy\Sebastian-Rudy;de GER;MF;Hoffenheim;31-181;1990;3;258;86;95.6;2.9;3;86;2;0;;0;1.33;8;5;+3;+1.05;+1.05;6.2;6.0;+0.2;+0.07;+0.44;Matches
