Rk;Player;Nation;Pos;Squad;Age;Born;90s;Total-Cmp;Total-Att;Total-Cmp%;Total-TotDist;Total-PrgDist;Short-Cmp;Short-Att;Short-Cmp%;Medium-Cmp;Medium-Att;Medium-Cmp%;Long-Cmp;Long-Att;Long-Cmp%;Ast;xA;A-xA;KP;1/3;PPA;CrsPA;Prog;Matches;
302;Erik Thommy\Erik-Thommy;de GER;DFMF;Stuttgart;27-008;1994;0.4;22;23;95.7;355;46;11;12;91.7;9;9;100.0;1;1;100.0;0;0.1;-0.1;2;1;0;0;1;Matches
303;Marcus Thuram\Marcus-Thuram;fr FRA;FW;M'Gladbach;24-022;1997;0.5;7;8;87.5;112;25;3;3;100.0;4;4;100.0;0;0;;0;0.0;0.0;0;0;1;0;2;Matches
304;Steffen Tigges\Steffen-Tigges;de GER;MF;Dortmund;23-028;1998;0.0;0;2;0.0;0;0;0;1;0.0;0;1;0.0;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
305;Corentin Tolisso\Corentin-Tolisso;fr FRA;MF;Bayern Munich;27-025;1994;0.3;9;9;100.0;127;21;3;3;100.0;5;5;100.0;0;0;;0;0.0;0.0;0;1;0;0;0;Matches
306;Jordan Torunarigha\Jordan-Torunarigha;de GER;DF;Hertha BSC;24-021;1997;0.1;1;2;50.0;19;2;0;0;;1;2;50.0;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
307;Lucas Tousart\Lucas-Tousart;fr FRA;MFFW;Hertha BSC;24-121;1997;1.1;19;23;82.6;325;116;6;7;85.7;12;13;92.3;1;3;33.3;0;0.0;0.0;0;2;0;0;1;Matches
308;Kevin Trapp\Kevin-Trapp;de GER;GK;Eint Frankfurt;31-051;1990;2.0;62;83;74.7;1927;1338;14;14;100.0;21;22;95.5;27;47;57.4;0;0.0;0.0;0;0;0;0;0;Matches
309;Christopher Trimmel\Christopher-Trimmel;at AUT;DF;Union Berlin;34-185;1987;1.1;30;39;76.9;550;232;16;18;88.9;8;11;72.7;6;8;75.0;0;0.0;0.0;0;0;1;1;2;Matches
310;Dayot Upamecano\Dayot-Upamecano;fr FRA;DF;Bayern Munich;22-305;1998;2.0;124;141;87.9;2867;853;21;24;87.5;79;81;97.5;22;33;66.7;0;0.0;0.0;0;8;0;0;11;Matches
311;Mark Uth\Mark-Uth;de GER;FW;Köln;30-004;1991;1.5;18;31;58.1;447;162;5;10;50.0;6;10;60.0;7;10;70.0;0;0.5;-0.5;5;3;0;0;3;Matches
312;Ruben Vargas\Ruben-Vargas;ch SUI;FW;Augsburg;23-023;1998;1.9;37;54;68.5;865;146;15;19;78.9;12;19;63.2;9;13;69.2;0;0.1;-0.1;1;3;3;0;5;Matches
313;Andreas Voglsammer\Andreas-Voglsammer;de GER;FW;Union Berlin;29-231;1992;0.6;9;17;52.9;199;68;3;8;37.5;3;4;75.0;3;4;75.0;0;0.0;0.0;1;3;0;0;2;Matches
314;Kevin Vogt\Kevin-Vogt;de GER;DF;Hoffenheim;29-339;1991;3.0;192;213;90.1;4452;1331;39;40;97.5;116;120;96.7;35;50;70.0;0;0.0;0.0;0;7;0;0;11;Matches
315;Wout Weghorst\Wout-Weghorst;nl NED;FW;Wolfsburg;29-021;1992;2.0;26;41;63.4;400;85;17;21;81.0;6;12;50.0;2;3;66.7;0;0.4;-0.4;2;2;1;0;1;Matches
316;Silvan Widmer\Silvan-Widmer;ch SUI;DF;Mainz 05;28-176;1993;2.0;44;77;57.1;688;247;26;31;83.9;16;25;64.0;1;18;5.6;0;0.1;-0.1;1;2;1;0;4;Matches
317;Florian Wirtz\Florian-Wirtz;de GER;MF;Leverkusen;18-117;2003;0.1;1;3;33.3;14;0;1;1;100.0;0;1;0.0;0;1;0.0;1;0.1;+0.9;1;0;0;0;0;Matches
318;Axel Witsel\Axel-Witsel;be BEL;DF;Dortmund;32-228;1989;2.7;220;230;95.7;4795;1275;49;52;94.2;138;141;97.9;32;34;94.1;0;0.0;0.0;0;21;1;1;12;Matches
319;Hannes Wolf\Hannes-Wolf;at AUT;FWMF;M'Gladbach;22-134;1999;1.6;23;37;62.2;263;78;19;24;79.2;4;8;50.0;0;3;0.0;0;0.0;0.0;0;0;1;1;0;Matches
320;Marius Wolf\Marius-Wolf;de GER;MF;Dortmund;26-093;1995;0.2;6;10;60.0;83;41;4;6;66.7;2;2;100.0;0;1;0.0;0;0.1;-0.1;1;0;1;0;1;Matches
321;Jeong Woo-yeong\Jeong-Woo-yeong;kr KOR;FWMF;Freiburg;21-342;1999;1.5;28;40;70.0;373;91;18;19;94.7;7;12;58.3;1;5;20.0;0;0.0;0.0;0;2;0;0;1;Matches
322;Deyovaisio Zeefuik\Deyovaisio-Zeefuik;nl NED;MF;Hertha BSC;23-170;1998;0.4;9;10;90.0;144;94;5;5;100.0;3;3;100.0;1;2;50.0;0;0.0;0.0;0;1;1;0;3;Matches
323;Robin Zentner\Robin-Zentner;de GER;GK;Mainz 05;26-304;1994;2.0;36;57;63.2;962;570;5;6;83.3;20;20;100.0;10;30;33.3;0;0.0;0.0;0;2;0;0;0;Matches
324;Simon Zoller\Simon-Zoller;de GER;FW;Bochum;30-063;1991;2.0;41;51;80.4;722;80;16;17;94.1;20;26;76.9;4;6;66.7;2;0.4;+1.6;3;3;1;1;2;Matches
