id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
326;Łukasz Piszczek\Lukasz-Piszczek;pl POL;DF;Dortmund;34;1985;15.2;1;0;0;11;3;0;23;16;18;0;0;0;153;19;18;51.4;Matches
327;Claudio Pizarro\Claudio-Pizarro;pe PER;FWMF;Werder Bremen;40;1978;2.3;0;0;0;1;7;1;1;2;0;0;0;0;22;8;14;36.4;Matches
328;Marvin Plattenhardt\Marvin-Plattenhardt;de GER;DF;Hertha BSC;27;1992;10.0;0;0;0;4;14;1;44;6;10;0;0;0;87;8;6;57.1;Matches
329;Alassane Pléa\Alassane-Plea;fr FRA;FW;M'gladbach;26;1993;19.1;2;1;1;14;33;12;39;9;10;0;0;0;89;21;47;30.9;Matches
330;Thomas Pledl\Thomas-Pledl;de GER;DFFW;Düsseldorf;25;1994;0.8;0;0;0;1;0;1;7;0;0;0;0;0;9;0;2;0.0;Matches
331;Joel Pohjanpalo\Joel-Pohjanpalo;fi FIN;MF;Leverkusen;24;1994;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0;Matches
332;Sebastian Polter\Sebastian-Polter;de GER;FW;Union Berlin;28;1991;3.4;1;1;0;10;8;6;1;1;1;1;0;0;15;10;25;28.6;Matches
333;Marin Pongračić\Marin-Pongracic;hr CRO;DFMF;Wolfsburg;21;1997;1.5;1;1;0;2;1;0;0;0;0;0;0;0;26;4;1;80.0;Matches
334;Stefan Posch\Stefan-Posch;at AUT;DF;Hoffenheim;22;1997;16.8;9;0;0;27;11;0;10;24;32;0;2;0;166;46;34;57.5;Matches
335;Yussuf Poulsen\Yussuf-Poulsen;dk DEN;FW;RB Leipzig;25;1994;11.5;2;0;0;27;23;0;8;2;11;1;0;0;57;30;48;38.5;Matches
336;Kai Pröger\Kai-Proger;de GER;MFFW;Paderborn 07;27;1992;19.4;0;0;0;9;22;10;160;12;20;1;0;0;127;5;13;27.8;Matches
337;Grischa Prömel\Grischa-Promel;de GER;MF;Union Berlin;24;1995;3.0;1;0;0;7;7;1;1;6;4;0;0;0;32;1;3;25.0;Matches
338;Robin Quaison\Robin-Quaison;se SWE;FWMF;Mainz 05;25;1993;22.1;1;0;0;16;21;11;8;9;10;0;0;0;117;23;49;31.9;Matches
339;Raffael\Raffael;br BRA;MF;M'gladbach;34;1985;0.5;0;0;0;1;3;0;3;0;0;0;0;0;9;0;3;0.0;Matches
340;Benito Raman\Benito-Raman;be BEL;FW;Schalke 04;24;1994;15.1;2;0;0;17;8;16;13;5;7;0;0;0;78;2;15;11.8;Matches
341;Milot Rashica\Milot-Rashica;xk KVX;FWMF;Werder Bremen;23;1996;19.2;2;0;0;24;37;7;105;4;12;0;0;0;123;6;28;17.6;Matches
342;Ante Rebić\Ante-Rebic;hr CRO;FW;Eint Frankfurt;25;1993;1.0;1;0;0;5;1;1;0;1;0;0;0;0;2;0;6;0.0;Matches
343;Daishawn Redan\Daishawn-Redan;nl NED;FW;Hertha BSC;18;2001;0.2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;;Matches
344;Fabian Reese\Fabian-Reese;de GER;FW;Schalke 04;21;1997;1.0;0;0;0;0;1;1;1;0;1;0;0;0;5;3;5;37.5;Matches
345;Ken Reichel\Ken-Reichel;de GER;DF;Union Berlin;32;1986;1.5;0;0;0;0;4;0;6;4;4;0;0;0;23;5;4;55.6;Matches
346;Karim Rekik\Karim-Rekik;nl NED;DF;Hertha BSC;24;1994;14.0;0;0;0;9;11;0;2;19;11;0;2;1;120;29;14;67.4;Matches
347;Panagiotis Retsos\Panagiotis-Retsos;gr GRE;DF;Leverkusen;20;1998;1.3;0;0;0;1;0;0;0;2;0;0;0;0;18;2;0;100.0;Matches
348;Marco Reus\Marco-Reus;de GER;MFFW;Dortmund;30;1989;16.7;1;0;0;17;17;7;16;7;22;0;0;0;70;5;31;13.9;Matches
349;Elvis Rexhbeçaj\Elvis-Rexhbecaj;de GER;MF;Köln;21;1997;2.3;2;0;0;5;7;0;3;1;5;0;0;0;22;4;4;50.0;Matches
350;Giovanni Reyna\Giovanni-Reyna;us USA;MFFW;Dortmund;16;2002;1.3;1;0;0;2;5;0;5;0;2;0;0;0;13;1;4;20.0;Matches
351;Marco Richter\Marco-Richter;de GER;MFFW;Augsburg;21;1997;18.3;2;0;0;26;28;3;41;19;13;0;0;0;145;14;25;35.9;Matches
352;Marcel Risse\Marcel-Risse;de GER;MFFW;Köln;29;1989;1.4;1;0;0;3;0;0;16;0;1;0;0;0;18;0;0;;Matches
353;Marlon Ritter\Marlon-Ritter;de GER;MFFW;Paderborn 07;24;1994;0.8;2;0;0;2;2;0;7;1;0;0;0;0;6;1;3;25.0;Matches
354;Sebastian Rode\Sebastian-Rode;de GER;MF;Eint Frankfurt;28;1990;13.8;2;0;0;23;16;1;8;19;29;0;0;0;169;11;25;30.6;Matches
355;Jérôme Roussillon\Jerome-Roussillon;fr FRA;DF;Wolfsburg;26;1993;19.6;1;0;0;12;22;2;64;19;20;0;0;0;186;13;17;43.3;Matches
356;Sebastian Rudy\Sebastian-Rudy;de GER;MFDF;Hoffenheim;29;1990;23.4;8;0;0;23;27;1;60;17;42;0;1;0;239;17;19;47.2;Matches
357;Lukas Rupp\Lukas-Rupp;de GER;MFFW;Hoffenheim;28;1991;3.8;0;0;0;10;6;1;0;5;3;0;0;0;31;2;6;25.0;Matches
358;Julian Ryerson\Julian-Ryerson;no NOR;DF;Union Berlin;21;1997;2.6;2;0;0;7;2;0;10;4;3;0;0;0;24;3;7;30.0;Matches
359;Frederik Rønnow\Frederik-Ronnow;dk DEN;GK;Eint Frankfurt;26;1992;8.0;0;0;0;0;1;0;0;0;0;0;0;0;50;0;0;;Matches
360;João Victor Santos Sá\Joao-Victor-Santos-Sa;br BRA;FWMF;Wolfsburg;25;1994;13.1;2;0;0;17;24;6;17;8;16;0;0;0;106;21;38;35.6;Matches
361;Abdelhamid Sabiri\Abdelhamid-Sabiri;de GER;MF;Paderborn 07;22;1996;8.7;4;0;0;18;12;0;1;5;13;0;0;0;65;18;20;47.4;Matches
362;Marcel Sabitzer\Marcel-Sabitzer;at AUT;MFFW;RB Leipzig;25;1994;22.7;3;0;0;14;30;3;100;22;24;0;0;0;207;16;22;42.1;Matches
363;Nuri Şahin\Nuri-Sahin;tr TUR;MF;Werder Bremen;30;1988;14.0;5;1;1;22;15;0;72;33;22;0;0;0;157;19;16;54.3;Matches
364;Roland Sallai\Roland-Sallai;hu HUN;FWMF;Freiburg;22;1997;6.5;1;0;0;11;24;5;26;5;11;0;0;0;30;9;19;32.1;Matches
365;Diadie Samassékou\Diadie-Samassekou;ml MLI;MF;Hoffenheim;23;1996;8.8;2;0;0;8;7;0;2;19;23;0;0;0;89;13;12;52.0;Matches
366;Renato Sanches\Renato-Sanches;pt POR;MF;Bayern Munich;21;1997;0.1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;Matches
367;Jadon Sancho\Jadon-Sancho;eng ENG;FWMF;Dortmund;19;2000;20.1;1;0;0;6;14;7;60;14;13;0;0;0;116;1;11;8.3;Matches
368;Salif Sané\Salif-Sane;sn SEN;DF;Schalke 04;28;1990;7.5;3;0;0;8;14;0;0;14;8;0;0;0;93;44;4;91.7;Matches
369;Marcelo Saracchi\Marcelo-Saracchi;uy URU;DF;RB Leipzig;21;1998;2.0;1;0;0;1;1;0;7;1;3;0;0;0;26;4;3;57.1;Matches
370;Josh Sargent\Josh-Sargent;us USA;FWMF;Werder Bremen;19;2000;9.4;1;0;0;9;17;2;3;7;6;0;0;0;45;28;32;46.7;Matches
371;Louis Schaub\Louis-Schaub;at AUT;MF;Köln;24;1994;7.0;0;0;0;8;11;1;19;3;9;0;0;0;59;6;9;40.0;Matches
372;Patrik Schick\Patrik-Schick;cz CZE;FW;RB Leipzig;23;1996;10.0;2;0;0;13;17;7;7;0;4;0;0;0;35;32;28;53.3;Matches
373;Julian Schieber\Julian-Schieber;de GER;FW;Augsburg;30;1989;0.5;1;0;0;2;0;0;0;0;1;0;0;0;3;0;3;0.0;Matches
374;Kingsley Schindler\Kingsley-Schindler;de GER;FWMF;Köln;26;1993;8.9;0;0;0;11;9;3;31;5;3;0;0;0;65;6;21;22.2;Matches
375;Xaver Schlager\Xaver-Schlager;at AUT;MF;Wolfsburg;21;1997;11.6;2;0;0;21;16;0;10;10;28;0;0;0;131;14;13;51.9;Matches
376;Keven Schlotterbeck\Keven-Schlotterbeck;de GER;DF;Union Berlin;22;1997;13.6;4;1;0;16;19;1;1;25;20;0;0;0;162;38;28;57.6;Matches
377;Nico Schlotterbeck\Nico-Schlotterbeck;de GER;DF;Freiburg;19;1999;4.1;0;0;0;6;9;0;5;4;5;0;0;0;45;21;6;77.8;Matches
378;Marcel Schmelzer\Marcel-Schmelzer;de GER;FW;Dortmund;31;1988;0.0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;100.0;Matches
379;Jonathan Schmid\Jonathan-Schmid;fr FRA;DF;Freiburg;29;1990;23.9;1;0;0;11;27;3;83;24;23;0;0;0;169;22;20;52.4;Matches
380;Manuel Schmiedebach\Manuel-Schmiedebach;de GER;MF;Union Berlin;30;1988;1.6;0;0;0;3;2;0;0;1;2;0;0;0;23;0;1;0.0;Matches
381;Benno Schmitz\Benno-Schmitz;de GER;DF;Köln;24;1994;9.4;0;0;0;11;1;0;24;17;11;0;0;0;105;16;15;51.6;Matches
382;Sebastian Schonlau\Sebastian-Schonlau;de GER;DF;Paderborn 07;24;1994;19.0;2;0;0;16;16;1;2;34;28;0;1;0;219;51;32;61.4;Matches
383;Alessandro Schöpf\Alessandro-Schopf;at AUT;MFFW;Schalke 04;25;1994;7.7;3;0;0;10;8;0;8;9;12;0;0;0;73;1;9;10.0;Matches
384;Markus Schubert\Markus-Schubert;de GER;GK;Schalke 04;21;1998;5.2;0;0;0;0;2;0;0;0;0;0;0;0;26;0;0;;Matches
385;Nico Schulz\Nico-Schulz;de GER;DF;Dortmund;26;1993;6.3;0;0;0;11;3;4;13;7;6;0;0;0;47;2;2;50.0;Matches
386;Alexander Schwolow\Alexander-Schwolow;de GER;GK;Freiburg;27;1992;15.2;0;0;0;0;1;0;0;0;0;0;0;0;75;0;0;;Matches
387;Davie Selke\Davie-Selke;de GER;FW;Werder Bremen;24;1995;2.8;2;0;0;6;3;1;2;0;1;0;0;0;7;10;15;40.0;Matches
388;Davie Selke\Davie-Selke;de GER;FW;Hertha BSC;24;1995;10.6;3;0;0;26;20;6;3;2;3;0;0;0;40;70;64;52.2;Matches
389;Suat Serdar\Suat-Serdar;de GER;MF;Schalke 04;22;1997;16.4;2;0;0;28;30;1;1;24;41;0;0;0;165;15;15;50.0;Matches
390;Khiry Shelton\Khiry-Shelton;us USA;FWMF;Paderborn 07;26;1993;0.4;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;;Matches
391;André Silva\Andre-Silva;pt POR;FW;Eint Frankfurt;23;1995;9.4;0;0;0;11;12;8;7;1;1;0;0;0;43;19;36;34.5;Matches
392;Sarpreet Singh\Sarpreet-Singh;nz NZL;MF;Bayern Munich;20;1999;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;Matches
393;Daley Sinkgraven\Daley-Sinkgraven;nl NED;DF;Leverkusen;24;1995;6.3;1;0;0;10;3;0;5;5;12;0;0;0;64;6;5;54.5;Matches
394;Ellyes Skhiri\Ellyes-Skhiri;tn TUN;MF;Köln;24;1995;21.7;2;0;0;20;15;3;2;51;35;0;0;0;280;29;23;55.8;Matches
395;Robert Skov\Robert-Skov;dk DEN;DF;Hoffenheim;23;1996;20.8;3;0;0;13;20;1;110;12;25;0;0;0;159;11;14;44.0;Matches
396;Steven Skrzybski\Steven-Skrzybski;de GER;FWMF;Düsseldorf;26;1992;2.0;0;0;0;0;5;1;2;0;1;0;0;0;15;0;4;0.0;Matches
397;Dennis Smarsch\Dennis-Smarsch;de GER;GK;Hertha BSC;20;1999;0.7;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;;Matches
398;Lasse Sobiech\Lasse-Sobiech;de GER;DF;Köln;28;1991;1.0;1;0;0;2;0;0;0;4;0;0;0;0;18;10;3;76.9;Matches
399;Marcel Sobottka\Marcel-Sobottka;de GER;MF;Düsseldorf;25;1994;4.3;0;0;0;11;5;0;0;6;9;0;0;0;40;5;8;38.5;Matches
400;Yann Sommer\Yann-Sommer;ch SUI;GK;M'gladbach;30;1988;25.0;0;0;0;0;0;0;0;1;0;0;0;0;144;0;0;;Matches
401;Djibril Sow\Djibril-Sow;ch SUI;MF;Eint Frankfurt;22;1997;15.9;2;0;0;31;28;0;38;28;30;0;0;0;203;20;28;41.7;Matches
402;Dennis Srbeny\Dennis-Srbeny;de GER;FWMF;Paderborn 07;25;1994;5.9;1;0;0;6;10;2;0;2;4;0;0;0;24;17;24;41.5;Matches
403;Jerry St. Juste\Jerry-St-Juste;nl NED;DF;Mainz 05;22;1996;16.7;6;0;0;15;10;1;6;42;28;0;0;0;137;31;38;44.9;Matches
404;Kostas Stafylidis\Kostas-Stafylidis;gr GRE;DF;Hoffenheim;25;1993;4.4;0;0;0;6;4;0;10;2;0;0;0;0;39;6;6;50.0;Matches
405;Benjamin Stambouli\Benjamin-Stambouli;fr FRA;DF;Schalke 04;28;1990;9.0;2;0;0;9;4;0;2;12;21;0;0;0;96;11;10;52.4;Matches
406;Niklas Stark\Niklas-Stark;de GER;DF;Hertha BSC;24;1995;15.8;6;0;0;19;7;0;1;16;21;0;0;1;112;35;20;63.6;Matches
407;Renato Steffen\Renato-Steffen;ch SUI;FWMF;Wolfsburg;27;1991;10.8;4;0;0;23;21;4;29;14;13;0;0;0;105;16;20;44.4;Matches
408;Zack Steffen\Zack-Steffen;us USA;GK;Düsseldorf;24;1995;17.0;0;0;0;0;2;0;0;0;0;0;0;0;108;0;0;;Matches
409;Lars Stindl\Lars-Stindl;de GER;FWMF;M'gladbach;30;1988;8.5;4;0;0;11;13;2;4;5;11;0;0;0;51;15;22;40.5;Matches
410;Kevin Stöger\Kevin-Stoger;at AUT;MF;Düsseldorf;25;1993;6.5;3;0;0;15;16;0;22;8;9;0;0;0;68;1;4;20.0;Matches
411;Tobias Strobl\Tobias-Strobl;de GER;MFDF;M'gladbach;29;1990;5.0;1;0;0;9;9;0;0;5;7;0;0;0;46;8;6;57.1;Matches
412;Christian Strohdiek\Christian-Strohdiek;de GER;DF;Paderborn 07;31;1988;12.0;2;0;0;8;11;0;5;19;11;0;1;0;136;40;30;57.1;Matches
413;Neven Subotić\Neven-Subotic;rs SRB;DF;Union Berlin;30;1988;18.7;3;1;1;12;3;0;8;29;16;0;0;0;205;63;18;77.8;Matches
414;Marek Suchý\Marek-Suchy;cz CZE;DF;Augsburg;31;1988;1.5;0;0;0;1;0;0;0;1;1;0;0;0;7;1;0;100.0;Matches
415;Niklas Süle\Niklas-Sule;de GER;DF;Bayern Munich;23;1995;7.1;1;0;0;6;4;0;1;6;4;0;0;0;70;16;3;84.2;Matches
416;Markus Suttner\Markus-Suttner;at AUT;DFFW;Düsseldorf;32;1987;9.9;1;0;0;7;3;0;52;13;10;0;0;0;113;12;16;42.9;Matches
417;Ádám Szalai\Adam-Szalai;hu HUN;FW;Mainz 05;31;1987;11.6;0;0;0;19;22;7;6;2;4;0;0;0;44;37;60;38.1;Matches
418;Jonathan Tah\Jonathan-Tah;de GER;DF;Leverkusen;23;1996;19.6;4;1;0;25;9;0;2;21;15;0;0;0;237;58;21;73.4;Matches
419;Edmond Tapsoba\Edmond-Tapsoba;bf BFA;DF;Leverkusen;20;1999;5.0;1;0;0;7;1;0;0;2;9;0;0;0;66;10;7;58.8;Matches
420;Georg Teigl\Georg-Teigl;at AUT;DFMF;Augsburg;28;1991;1.1;0;0;0;2;1;0;0;3;0;0;0;0;2;1;1;50.0;Matches
421;Bernard Tekpetey\Bernard-Tekpetey;gh GHA;FWMF;Düsseldorf;21;1997;5.0;4;0;0;14;13;3;13;2;6;0;0;0;37;3;10;23.1;Matches
422;Lino Tempelmann\Lino-Tempelmann;de GER;MF;Freiburg;20;1999;0.4;0;0;0;1;0;0;1;0;0;0;0;0;2;0;2;0.0;Matches
423;Simon Terodde\Simon-Terodde;de GER;FWMF;Köln;31;1988;8.6;4;0;0;23;10;2;1;2;5;0;0;0;40;37;44;45.7;Matches
424;Malick Thiaw\Malick-Thiaw;fi FIN;DF;Schalke 04;17;2001;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
425;Niclas Thiede\Niclas-Thiede;de GER;GK;Freiburg;20;1999;0.8;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;;Matches
426;Jan Thielmann\Jan-Thielmann;de GER;FWMF;Köln;17;2002;3.8;2;0;0;4;3;1;8;6;6;0;0;0;38;4;4;50.0;Matches
427;Erik Thommy\Erik-Thommy;de GER;FWMF;Düsseldorf;24;1994;17.5;3;0;0;16;40;6;99;12;18;0;0;1;118;12;30;28.6;Matches
428;Marcus Thuram\Marcus-Thuram;fr FRA;FW;M'gladbach;21;1997;20.0;3;0;0;41;50;17;22;10;16;1;0;0;122;62;44;58.5;Matches
429;Marcel Tisserand\Marcel-Tisserand;cd COD;DF;Wolfsburg;26;1993;13.4;8;1;1;26;5;1;8;34;11;0;0;0;191;40;26;60.6;Matches
430;Jean-Clair Todibo\Jean-Clair-Todibo;fr FRA;DF;Schalke 04;19;1999;3.0;1;0;0;4;5;0;0;10;8;0;0;0;41;10;2;83.3;Matches
431;Corentin Tolisso\Corentin-Tolisso;fr FRA;MF;Bayern Munich;24;1994;7.1;0;0;0;6;7;0;6;4;8;0;0;0;86;8;8;50.0;Matches
432;Ömer Toprak\Omer-Toprak;tr TUR;DF;Werder Bremen;30;1989;8.0;2;0;0;6;5;2;2;11;6;0;0;1;85;21;12;63.6;Matches
433;Lucas Torró\Lucas-Torro;es ESP;MFFW;Eint Frankfurt;25;1994;1.5;2;0;0;2;4;0;0;3;4;0;0;0;22;7;2;77.8;Matches
434;Jordan Torunarigha\Jordan-Torunarigha;de GER;DF;Hertha BSC;21;1997;7.2;1;0;0;6;2;0;0;14;13;0;0;0;75;29;7;80.6;Matches
435;Almamy Touré\Almamy-Toure;ml MLI;DF;Eint Frankfurt;23;1996;12.2;2;0;0;10;1;0;50;21;13;0;0;0;131;29;20;59.2;Matches
436;Ibrahima Traoré\Ibrahima-Traore;gn GUI;FW;M'gladbach;31;1988;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
437;Kevin Trapp\Kevin-Trapp;de GER;GK;Eint Frankfurt;29;1990;13.0;0;0;0;0;1;0;0;3;0;0;0;0;84;0;0;;Matches
438;Christopher Trimmel\Christopher-Trimmel;at AUT;DF;Union Berlin;32;1987;22.8;5;0;0;25;18;1;185;44;29;0;1;0;201;27;24;52.9;Matches
439;Anthony Ujah\Anthony-Ujah;ng NGA;FWMF;Union Berlin;28;1990;6.7;0;0;0;11;3;3;4;1;3;0;0;0;36;35;41;46.1;Matches
440;Sven Ulreich\Sven-Ulreich;de GER;GK;Bayern Munich;30;1988;0.0;1;0;0;0;0;0;0;0;0;;;0;;;;;Matches
441;Dayot Upamecano\Dayot-Upamecano;fr FRA;DF;RB Leipzig;20;1998;20.6;5;0;0;17;11;1;2;35;39;0;0;0;270;45;24;65.2;Matches
442;Mark Uth\Mark-Uth;de GER;MF;Köln;27;1991;6.7;3;0;0;12;10;3;52;4;8;0;0;0;47;8;13;38.1;Matches
443;Mark Uth\Mark-Uth;de GER;FWMF;Schalke 04;27;1991;3.9;0;0;0;8;2;2;3;2;3;0;0;0;14;7;14;33.3;Matches
444;Ruben Vargas\Ruben-Vargas;ch SUI;MFFW;Augsburg;20;1998;19.9;7;0;0;30;23;6;16;15;19;1;0;0;104;15;32;31.9;Matches
445;Sebastian Vasiliadis\Sebastian-Vasiliadis;gr GRE;MF;Paderborn 07;21;1997;23.4;8;0;0;38;21;0;13;19;43;0;0;0;237;16;24;40.0;Matches
446;Miloš Veljković\Milos-Veljkovic;rs SRB;DF;Werder Bremen;23;1995;13.9;4;0;0;10;6;0;0;15;17;0;0;0;116;21;25;45.7;Matches
447;Birger Verstraete\Birger-Verstraete;be BEL;MF;Köln;25;1994;7.4;3;0;0;13;16;0;31;4;12;0;0;0;81;6;13;31.6;Matches
448;Kevin Vogt\Kevin-Vogt;de GER;DFMF;Werder Bremen;27;1991;5.7;2;0;0;8;4;1;0;13;3;0;0;0;78;7;8;46.7;Matches
449;Kevin Vogt\Kevin-Vogt;de GER;DF;Hoffenheim;27;1991;10.7;2;0;0;9;8;0;1;8;6;0;0;0;119;12;6;66.7;Matches
450;Kevin Volland\Kevin-Volland;de GER;FW;Leverkusen;27;1992;20.2;3;0;0;19;17;29;39;4;10;0;0;0;92;27;45;37.5;Matches
451;Luca Waldschmidt\Luca-Waldschmidt;de GER;FWMF;Freiburg;23;1996;9.5;1;0;0;8;10;3;5;2;5;1;0;0;46;7;28;20.0;Matches
452;Wout Weghorst\Wout-Weghorst;nl NED;FW;Wolfsburg;26;1992;22.6;5;0;0;37;28;15;6;2;8;0;1;0;100;102;78;56.7;Matches
453;Julian Weigl\Julian-Weigl;de GER;MFDF;Dortmund;23;1995;11.3;4;0;0;8;10;0;1;8;12;0;0;0;106;12;6;66.7;Matches
454;Mitchell Weiser\Mitchell-Weiser;de GER;DF;Leverkusen;25;1994;9.0;3;0;0;13;16;0;21;19;21;0;0;0;107;16;13;55.2;Matches
455;Wendell\Wendell;br BRA;DF;Leverkusen;26;1993;16.7;6;1;1;24;18;1;22;31;39;0;0;0;204;24;25;49.0;Matches
456;Oscar Wendt\Oscar-Wendt;se SWE;DF;M'gladbach;33;1985;15.9;3;0;0;14;7;0;70;18;16;0;0;0;127;9;26;25.7;Matches
457;Timo Werner\Timo-Werner;de GER;FW;RB Leipzig;23;1996;22.8;3;0;0;15;22;36;69;4;7;1;0;0;122;6;22;21.4;Matches
458;Felix Wiedwald\Felix-Wiedwald;de GER;GK;Eint Frankfurt;29;1990;3.0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;;Matches
459;William\William;br BRA;DF;Wolfsburg;24;1995;15.2;0;0;0;30;15;1;55;27;34;0;0;0;144;20;16;55.6;Matches
460;Axel Witsel\Axel-Witsel;be BEL;MF;Dortmund;30;1989;20.1;2;0;0;31;33;1;6;26;23;0;0;0;193;16;5;76.2;Matches
461;Hannes Wolf\Hannes-Wolf;at AUT;FW;RB Leipzig;20;1999;0.2;0;0;0;2;0;0;0;0;1;0;0;0;1;0;1;0.0;Matches
462;Marius Wolf\Marius-Wolf;de GER;FWMF;Hertha BSC;24;1995;15.7;2;1;1;15;19;1;39;15;13;0;0;0;128;20;26;43.5;Matches
463;Nick Woltemade\Nick-Woltemade;de GER;FW;Werder Bremen;17;2002;0.6;0;0;0;1;0;0;0;0;0;0;0;0;2;0;3;0.0;Matches
464;Dan-Axel Zagadou\Dan-Axel-Zagadou;fr FRA;DF;Dortmund;20;1999;10.6;1;0;0;6;1;0;1;15;11;0;0;0;119;36;13;73.5;Matches
465;Denis Zakaria\Denis-Zakaria;ch SUI;MF;M'gladbach;22;1996;21.6;7;0;0;24;16;0;3;39;54;0;0;0;217;27;20;57.4;Matches
466;Robin Zentner\Robin-Zentner;de GER;GK;Mainz 05;24;1994;21.5;1;0;0;0;2;0;0;0;0;0;0;0;142;0;1;0.0;Matches
467;Jean Zimmer\Jean-Zimmer;de GER;DFMF;Düsseldorf;25;1993;5.9;2;0;0;8;8;0;25;2;4;0;0;0;36;0;5;0.0;Matches
468;Matthias Zimmermann\Matthias-Zimmermann;de GER;DFMF;Düsseldorf;27;1992;25.0;4;0;0;35;17;5;98;28;27;0;1;0;243;29;33;46.8;Matches
469;Leopold Zingerle\Leopold-Zingerle;de GER;GK;Paderborn 07;25;1994;19.0;1;0;0;0;2;0;0;0;1;0;0;0;114;0;0;;Matches
470;Joshua Zirkzee\Joshua-Zirkzee;nl NED;FW;Bayern Munich;18;2001;1.9;0;0;0;1;1;0;0;1;2;0;0;0;17;2;2;50.0;Matches
471;Ben Zolinski\Ben-Zolinski;de GER;FWMF;Paderborn 07;27;1992;11.1;2;0;0;21;16;9;3;7;6;0;0;0;64;14;28;33.3;Matches
472;Steven Zuber\Steven-Zuber;ch SUI;DF;Hoffenheim;27;1991;3.8;0;0;0;3;4;0;7;4;2;0;0;0;34;0;0;;Matches
