Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
316;Batista Mendy\Batista-Mendy;fr FRA;MF;Angers;21-264;2000;6.6;17;11;7;7;3;6;17;35.3;11;133;43;32.3;52;69;12;20;2;0;18;8;25;2;0;Matches
317;Gideon Mensah\Gideon-Mensah;gh GHA;DF;Bordeaux;23-077;1998;2.5;7;3;4;1;2;1;4;25.0;3;49;13;26.5;20;18;11;1;0;0;1;3;10;4;0;Matches
318;Quentin Merlin\Quentin-Merlin;fr FRA;MF;Nantes;19-140;2002;0.3;2;1;1;0;1;2;2;100.0;0;18;5;27.8;5;11;2;0;0;0;0;0;2;0;0;Matches
319;Lionel Messi\Lionel-Messi;ar ARG;MFFW;Paris S-G;34-101;1987;1.1;1;1;0;1;0;0;1;0.0;1;13;4;30.8;1;6;6;0;0;0;0;0;1;0;0;Matches
320;Mexer\Mexer;mz MOZ;DF;Bordeaux;33-025;1988;5.6;10;6;9;1;0;4;7;57.1;3;24;11;45.8;18;4;2;4;2;0;2;14;24;25;0;Matches
321;Georges Mikautadze\Georges-Mikautadze;ge GEO;FW;Metz;20-337;2000;0.0;0;0;0;0;0;0;0;;0;1;0;0.0;0;0;1;0;0;0;0;1;1;0;0;Matches
322;Terem Moffi\Terem-Moffi;ng NGA;FW;Lorient;22-131;1999;7.4;5;4;0;1;4;1;6;16.7;5;91;26;28.6;5;47;39;5;0;0;5;2;7;6;0;Matches
323;Florent Mollet\Florent-Mollet;fr FRA;FWMF;Montpellier;29-318;1991;6.5;8;4;4;3;1;2;11;18.2;9;92;28;30.4;15;49;28;7;0;0;7;3;11;3;0;Matches
324;Thomas Monconduit\Thomas-Monconduit;fr FRA;MF;Lorient;30-235;1991;5.1;8;6;5;3;0;2;7;28.6;5;98;21;21.4;38;52;8;5;1;0;4;7;15;16;0;Matches
325;Jérémy Morel\Jeremy-Morel;mg MAD;DF;Lorient;37-184;1984;2.0;3;3;2;1;0;0;0;;0;17;6;35.3;8;8;1;3;1;0;2;5;8;9;0;Matches
326;Harold Moukoudi\Harold-Moukoudi;cm CMR;DF;Saint-Étienne;23-310;1997;8.0;14;10;11;3;0;3;11;27.3;8;76;41;53.9;45;31;0;20;4;0;16;17;31;35;2;Matches
327;Steve Mounié\Steve-Mounie;bj BEN;FW;Brest;27-004;1994;6.1;3;1;0;2;1;1;8;12.5;7;122;26;21.3;7;86;29;2;1;0;1;2;5;5;0;Matches
328;Samuel Moutoussamy\Samuel-Moutoussamy;cd COD;MF;Nantes;25-052;1996;2.1;9;7;4;4;1;3;7;42.9;4;76;11;14.5;29;39;8;1;0;0;1;2;11;3;0;Matches
329;Marshall Munetsi\Marshall-Munetsi;zw ZIM;MF;Reims;25-103;1996;8.1;30;14;14;14;2;9;21;42.9;12;168;53;31.5;50;98;20;16;3;0;13;20;50;26;0;Matches
330;Kévin N'Doram\Kevin-NDoram;fr FRA;MF;Metz;25-254;1996;1.3;1;1;0;1;0;0;3;0.0;3;19;3;15.8;4;12;3;1;0;0;1;3;4;4;0;Matches
331;Vital N'Simba\Vital-NSimba;cd COD;DF;Clermont Foot;28-087;1993;5.7;16;13;8;4;4;7;9;77.8;2;59;24;40.7;26;20;13;9;0;0;9;13;29;4;0;Matches
332;Mickael Nade\Mickael-Nade;fr FRA;DF;Saint-Étienne;22-213;1999;4.4;12;7;11;1;0;5;6;83.3;1;45;20;44.4;35;7;3;7;1;0;6;10;22;19;0;Matches
333;Paul Nardi\Paul-Nardi;fr FRA;GK;Lorient;27-138;1994;8.0;0;0;0;0;0;0;1;0.0;1;3;0;0.0;3;0;0;0;0;0;0;0;0;0;1;Matches
334;Keylor Navas\Keylor-Navas;cr CRC;GK;Paris S-G;34-292;1986;6.0;0;0;0;0;0;0;0;;0;1;0;0.0;1;0;0;0;0;0;0;0;0;0;0;Matches
335;Papa Ndiaga Yade\Papa-Ndiaga-Yade;sn SEN;DFMF;Metz;21-271;2000;2.3;7;3;3;2;2;1;5;20.0;4;39;11;28.2;20;11;8;2;0;0;2;5;12;1;0;Matches
336;Dan Ndoye\Dan-Ndoye;ch SUI;FWMF;Nice;20-343;2000;2.3;1;1;0;1;0;0;5;0.0;5;37;7;18.9;2;20;15;3;0;0;3;0;1;1;0;Matches
337;Neymar\Neymar;br BRA;FWMF;Paris S-G;29-240;1992;3.7;7;4;1;3;3;3;12;25.0;9;50;12;24.0;12;18;20;1;0;0;1;4;11;0;0;Matches
