id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;TklW;Int;PKwon;PKcon;OG;Succ;Att;Succ%;#Pl;Megs;Tkl;Cont;Tkl%;Past;Matches
210;Jérémy Gélin\Jeremy-Gelin;fr FRA;DFMF;Rennes;22;1997;10.2;1;0;0;7;9;0;1;6;15;0;0;0;1;1;100.0;1;0;13;22;59.1;9;Matches
211;Valère Germain\Valere-Germain;fr FRA;FW;Marseille;29;1990;15.0;1;0;0;14;14;2;26;19;7;1;0;0;4;12;33.3;5;1;23;42;54.8;19;Matches
212;Saman Ghoddos\Saman-Ghoddos;ir IRN;FWMF;Amiens;25;1993;2.6;1;0;0;7;1;1;16;2;4;0;0;0;3;5;60.0;3;0;3;7;42.9;4;Matches
213;Andrei Girotto\Andrei-Girotto;br BRA;DF;Nantes;27;1992;23.2;6;1;1;31;14;2;4;52;32;0;0;0;3;6;50.0;4;0;74;112;66.1;38;Matches
214;Kamil Glik\Kamil-Glik;pl POL;DF;Monaco;31;1988;22.0;4;0;0;23;14;1;0;11;25;0;2;0;0;0;;0;0;28;39;71.8;11;Matches
215;Joris Gnagnon\Joris-Gnagnon;fr FRA;DF;Rennes;22;1997;13.2;2;0;0;15;6;0;3;15;18;0;0;0;1;2;50.0;1;0;22;25;88.0;3;Matches
216;Eddy Gnahoré\Eddy-Gnahore;fr FRA;MF;Amiens;25;1993;12.6;4;1;1;29;5;1;5;20;11;0;0;0;6;7;85.7;6;0;27;48;56.3;21;Matches
217;Mauro Goicoechea\Mauro-Goicoechea;uy URU;GK;Toulouse;31;1988;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
218;Aleksandr Golovin\Aleksandr-Golovin;ru RUS;MF;Monaco;23;1996;22.0;6;1;1;31;34;2;123;35;27;0;0;0;45;66;68.2;46;1;51;105;48.6;54;Matches
219;Alfred Gomis\Alfred-Gomis;sn SEN;GK;Dijon;25;1993;18.0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;100.0;1;0;0;1;0.0;1;Matches
220;Mathieu Goncalves\Mathieu-Goncalves;fr FRA;DF;Toulouse;18;2001;3.5;1;0;0;4;1;0;0;4;2;0;2;1;1;1;100.0;1;0;7;13;53.8;6;Matches
221;Álvaro González\Alvaro-Gonzalez;es ESP;DF;Marseille;29;1990;18.1;4;1;0;15;13;0;1;8;18;0;0;1;1;2;50.0;1;0;18;24;75.0;6;Matches
222;Prince-Désir Gouano\Prince-Desir-Gouano;fr FRA;DF;Amiens;25;1993;3.0;0;0;0;4;2;0;1;2;2;0;0;0;0;0;;0;0;2;2;100.0;0;Matches
223;Amine Gouiri\Amine-Gouiri;fr FRA;FW;Lyon;19;2000;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
224;Max Gradel\Max-Gradel;ci CIV;FWMF;Toulouse;31;1987;17.5;3;0;0;25;44;2;77;28;10;2;0;0;36;71;50.7;38;3;40;78;51.3;38;Matches
225;Samuel Grandsir\Samuel-Grandsir;fr FRA;FWMF;Brest;22;1996;15.7;0;0;0;20;16;6;53;19;10;0;0;0;23;48;47.9;25;1;33;56;58.9;23;Matches
226;Clément Grenier\Clement-Grenier;fr FRA;MF;Rennes;28;1991;9.4;2;0;0;12;11;0;22;10;8;0;0;0;6;10;60.0;7;0;17;46;37.0;29;Matches
227;Jérémy Grimm\Jeremy-Grimm;fr FRA;FW;Strasbourg;32;1987;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
228;Bruno Guimarães\Bruno-Guimaraes;br BRA;MF;Lyon;21;1997;2.0;1;0;0;3;3;0;0;7;1;0;0;0;4;4;100.0;4;0;8;11;72.7;3;Matches
229;Sehrou Guirassy\Sehrou-Guirassy;fr FRA;FW;Amiens;23;1996;21.4;6;0;0;41;63;14;8;4;4;4;0;0;22;38;57.9;25;2;6;11;54.5;5;Matches
230;Rafik Guitane\Rafik-Guitane;fr FRA;MFDF;Rennes;20;1999;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
231;Régis Gurtner\Regis-Gurtner;fr FRA;GK;Amiens;32;1986;28.0;0;0;0;0;6;0;0;0;0;0;0;0;1;1;100.0;1;0;0;2;0.0;2;Matches
232;Luiz Gustavo\Luiz-Gustavo;br BRA;MF;Marseille;32;1987;2.1;0;0;0;8;1;0;2;6;6;0;0;0;0;0;;0;0;7;9;77.8;2;Matches
233;Romain Hamouma\Romain-Hamouma;fr FRA;FWMF;Saint-Étienne;32;1987;9.6;3;1;1;14;19;4;46;14;0;0;0;0;11;26;42.3;11;0;16;26;61.5;10;Matches
234;Benjamin Henrichs\Benjamin-Henrichs;de GER;DFMF;Monaco;22;1997;9.9;3;0;0;13;21;0;17;13;17;0;0;0;8;19;42.1;10;2;25;47;53.2;22;Matches
235;Christophe Hérelle\Christophe-Herelle;mq MTQ;DF;Nice;26;1992;11.9;3;1;0;16;11;0;10;7;17;0;1;0;4;10;40.0;4;2;16;20;80.0;4;Matches
236;Ander Herrera\Ander-Herrera;es ESP;MFDF;Paris S-G;29;1989;6.1;0;0;0;5;4;1;7;10;5;0;0;0;3;5;60.0;3;0;21;35;60.0;14;Matches
237;Vitorino Hilton\Vitorino-Hilton;br BRA;DF;Montpellier;41;1977;26.9;2;0;0;17;31;0;4;22;49;1;0;0;4;6;66.7;4;0;34;56;60.7;22;Matches
238;Josué Homawoo\Josue-Homawoo;fr FRA;DF;Nantes;21;1997;0.5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;0;6;6;100.0;0;Matches
239;Franck Honorat\Franck-Honorat;fr FRA;FWDF;Saint-Étienne;22;1996;9.4;1;0;0;7;6;0;53;16;5;0;0;0;7;18;38.9;9;1;20;38;52.6;18;Matches
240;Adrien Hunou\Adrien-Hunou;fr FRA;FWMF;Rennes;25;1994;12.4;2;0;0;18;33;4;9;16;4;1;0;0;11;16;68.8;11;0;23;43;53.5;20;Matches
241;Suk Hyun-jun\Suk-Hyun-jun;kr KOR;FWMF;Reims;28;1991;2.8;3;0;0;16;4;2;1;4;1;0;0;0;1;5;20.0;1;1;4;5;80.0;1;Matches
242;Didier Ibrahim Ndong\Didier-Ibrahim-Ndong;ga GAB;MF;Dijon;25;1994;25.5;5;0;0;35;14;3;23;55;48;0;0;0;23;38;60.5;26;0;76;106;71.7;30;Matches
243;Mauro Icardi\Mauro-Icardi;ar ARG;FW;Paris S-G;26;1993;14.1;0;0;0;12;9;12;4;4;1;1;0;0;5;9;55.6;5;0;6;19;31.6;13;Matches
244;Jonathan Ikone\Jonathan-Ikone;fr FRA;MFFW;Lille;21;1998;22.1;6;0;0;16;25;3;20;13;4;0;0;0;62;114;54.4;71;6;19;36;52.8;17;Matches
245;Yun Il-lok\Yun-Il-lok;kr KOR;MFFW;Montpellier;27;1992;1.2;0;0;0;1;0;0;5;1;0;0;0;0;3;6;50.0;3;0;2;4;50.0;2;Matches
246;Edmilson Indjai\Edmilson-Indjai;gw GNB;FW;Saint-Étienne;19;2000;0.5;0;0;0;2;3;0;0;0;1;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
247;Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin;fr FRA;DF;Toulouse;27;1991;14.0;4;0;0;16;8;0;0;16;26;0;0;0;1;1;100.0;1;0;23;29;79.3;6;Matches
248;Christophe Jallet\Christophe-Jallet;fr FRA;DF;Amiens;35;1983;9.5;0;0;0;7;5;0;40;15;18;0;0;0;6;8;75.0;6;0;28;52;53.8;24;Matches
249;Corentin Jean\Corentin-Jean;fr FRA;DF;Toulouse;24;1995;0.1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0.0;1;0;0;0;;0;Matches
250;Benjamin Jeannot\Benjamin-Jeannot;fr FRA;MF;Dijon;27;1992;1.9;0;0;0;0;3;0;1;1;2;0;0;0;0;0;;0;0;1;6;16.7;5;Matches
251;Jemerson\Jemerson;br BRA;DFMF;Monaco;26;1992;11.8;2;1;0;21;8;0;4;14;15;0;0;0;1;1;100.0;1;0;30;43;69.8;13;Matches
252;Jesé\Jese;es ESP;FW;Paris S-G;26;1993;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
253;Vukašin Jovanović\Vukasin-Jovanovic;rs SRB;DF;Bordeaux;23;1996;6.3;4;0;0;9;8;0;0;10;15;0;0;0;2;2;100.0;2;0;24;32;75.0;8;Matches
254;Stevan Jovetić\Stevan-Jovetic;me MNE;MFFW;Monaco;29;1989;4.3;2;0;0;9;5;0;5;1;2;0;0;0;13;22;59.1;13;0;1;6;16.7;5;Matches
255;Abdoul Kader Bamba\Abdoul-Kader-Bamba;fr FRA;FWMF;Nantes;25;1994;15.5;5;0;0;20;47;3;50;17;11;0;0;0;54;96;56.3;60;1;28;51;54.9;23;Matches
256;Gaël Kakuta\Gael-Kakuta;cd COD;MFFW;Amiens;28;1991;22.3;4;0;0;30;27;1;93;31;15;0;0;0;48;84;57.1;54;5;44;75;58.7;31;Matches
257;Lovre Kalinić\Lovre-Kalinic;hr CRO;GK;Toulouse;29;1990;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
258;Samuel Kalu\Samuel-Kalu;ng NGA;FWDF;Bordeaux;21;1997;14.3;3;0;0;29;29;3;29;19;21;0;0;0;50;84;59.5;54;2;43;65;66.2;22;Matches
259;François Kamano\Francois-Kamano;gn GUI;DFMF;Bordeaux;23;1996;7.1;1;0;0;10;16;1;9;8;3;1;0;0;10;25;40.0;10;2;14;22;63.6;8;Matches
260;Boubacar Kamara\Boubacar-Kamara;fr FRA;DFMF;Marseille;19;1999;23.8;7;1;0;23;30;0;0;53;37;0;1;0;15;23;65.2;15;1;76;117;65.0;41;Matches
261;Hassane Kamara\Hassane-Kamara;gm GAM;DFMF;Reims;24;1994;18.0;4;0;0;17;19;3;56;31;56;0;0;0;33;51;64.7;35;1;66;88;75.0;22;Matches
262;Wilfried Kanga\Wilfried-Kanga;fr FRA;FW;Angers;21;1998;0.7;0;0;0;2;0;1;1;0;0;0;0;0;1;1;100.0;1;0;0;1;0.0;1;Matches
263;Thilo Kehrer\Thilo-Kehrer;de GER;DF;Paris S-G;22;1996;5.3;0;0;0;6;3;1;2;6;1;0;0;0;0;2;0.0;0;0;10;16;62.5;6;Matches
264;Jules Keita\Jules-Keita;gn GUI;MFFW;Dijon;21;1998;1.7;0;0;0;3;2;0;0;1;3;0;0;0;9;20;45.0;12;0;2;6;33.3;4;Matches
265;Saîf-Eddine Khaoui\Saif-Eddine-Khaoui;tn TUN;MFFW;Marseille;24;1995;1.1;1;0;0;4;1;0;8;1;1;0;0;0;2;4;50.0;2;0;3;5;60.0;2;Matches
266;Wahbi Khazri\Wahbi-Khazri;tn TUN;FWMF;Saint-Étienne;28;1991;12.8;4;0;0;21;19;5;60;11;5;0;0;0;19;41;46.3;20;0;18;37;48.6;19;Matches
267;Presnel Kimpembe\Presnel-Kimpembe;fr FRA;DF;Paris S-G;23;1995;13.6;6;0;0;16;18;0;1;25;21;0;0;0;12;13;92.3;12;0;41;51;80.4;10;Matches
268;Timothée Kolodziejczak\Timothee-Kolodziejczak;fr FRA;DF;Saint-Étienne;27;1991;13.5;5;0;0;15;5;1;20;12;26;0;2;0;3;5;60.0;4;0;17;33;51.5;16;Matches
269;Ghislain Konan\Ghislain-Konan;ci CIV;DF;Reims;23;1995;14.1;0;0;0;16;22;0;46;23;24;0;0;0;38;62;61.3;42;4;38;55;69.1;17;Matches
270;Moussa Konaté\Moussa-Konate;sn SEN;FW;Amiens;26;1993;6.8;0;0;0;13;12;1;1;4;2;0;0;0;6;10;60.0;7;1;5;10;50.0;5;Matches
271;Kouadio Koné\Kouadio-Kone;fr FRA;MF;Toulouse;18;2001;8.7;5;1;1;16;25;0;0;20;15;0;0;0;12;15;80.0;13;0;28;51;54.9;23;Matches
272;Lamine Koné\Lamine-Kone;ci CIV;DF;Strasbourg;30;1989;16.4;4;0;0;16;10;2;4;20;23;0;0;0;6;7;85.7;6;0;32;42;76.2;10;Matches
273;Moussa Koné\Moussa-Kone;sn SEN;FW;Nîmes;22;1996;0.8;0;0;0;2;2;2;0;1;1;0;0;0;0;0;;0;0;1;4;25.0;3;Matches
274;Youssouf Koné\Youssouf-Kone;ml MLI;DF;Lyon;24;1995;9.1;1;1;0;4;6;0;25;15;7;0;0;0;17;26;65.4;19;1;24;33;72.7;9;Matches
275;Laurent Koscielny\Laurent-Koscielny;fr FRA;DF;Bordeaux;33;1985;23.3;2;0;0;15;11;2;0;16;27;0;1;0;1;2;50.0;1;0;26;37;70.3;11;Matches
276;Nianzou Kouassi\Nianzou-Kouassi;fr FRA;DFMF;Paris S-G;17;2002;5.0;1;0;0;6;8;0;0;4;3;0;0;0;2;2;100.0;2;0;5;7;71.4;2;Matches
277;Efthimis Koulouris\Efthimis-Koulouris;gr GRE;FW;Toulouse;23;1996;16.2;0;0;0;13;12;4;12;5;2;0;0;0;10;19;52.6;10;0;9;20;45.0;11;Matches
278;Rene Krhin\Rene-Krhin;si SVN;DFMF;Nantes;29;1990;3.6;0;0;0;2;3;0;0;3;6;0;1;0;0;0;;0;0;4;9;44.4;5;Matches
279;Layvin Kurzawa\Layvin-Kurzawa;fr FRA;DF;Paris S-G;26;1992;9.5;4;0;0;20;7;1;21;9;17;1;0;0;11;17;64.7;11;0;22;37;59.5;15;Matches
280;Dereck Kutesa\Dereck-Kutesa;ch SUI;FWMF;Reims;21;1997;5.6;0;0;0;5;5;2;6;7;0;0;0;0;14;26;53.8;15;0;8;16;50.0;8;Matches
281;Enock Kwateng\Enock-Kwateng;fr FRA;DF;Bordeaux;22;1997;10.9;4;0;0;20;12;0;26;21;23;0;0;0;9;14;64.3;10;0;37;66;56.1;29;Matches
282;Gaëtan Laborde\Gaetan-Laborde;fr FRA;FW;Montpellier;25;1994;24.0;1;0;0;42;31;7;33;18;7;1;0;0;27;69;39.1;31;2;23;46;50.0;23;Matches
283;Alban Lafont\Alban-Lafont;fr FRA;GK;Nantes;20;1999;26.0;3;0;0;3;2;0;0;0;0;0;2;0;0;0;;0;0;0;0;;0;Matches
284;Jack Lahne\Jack-Lahne;se SWE;FW;Amiens;17;2001;0.1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;1;1;100.0;0;Matches
285;Kenny Lala\Kenny-Lala;fr FRA;DF;Strasbourg;27;1991;22.7;1;0;0;17;18;2;131;26;20;0;0;0;42;66;63.6;46;2;41;53;77.4;12;Matches
286;Loïck Landre\Loick-Landre;fr FRA;DF;Nîmes;27;1992;9.3;2;0;0;10;11;1;0;9;15;0;0;0;0;0;;0;0;15;21;71.4;6;Matches
287;Gautier Larsonneur\Gautier-Larsonneur;fr FRA;GK;Brest;22;1997;25.6;2;0;0;2;4;0;0;0;4;0;1;0;3;3;100.0;3;0;0;4;0.0;4;Matches
288;Paul Lasne\Paul-Lasne;fr FRA;MFFW;Brest;30;1989;13.6;1;0;0;15;13;1;11;17;7;0;0;0;7;8;87.5;7;0;24;41;58.5;17;Matches
289;Wesley Lautoa\Wesley-Lautoa;nc NCL;DFMF;Dijon;31;1987;19.8;3;0;0;21;26;1;2;39;36;0;0;0;13;17;76.5;13;2;57;105;54.3;48;Matches
290;Mickaël Le Bihan\Mickael-Le-Bihan;fr FRA;FW;Nice;29;1990;1.1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
291;Damien Le Tallec\Damien-Le-Tallec;fr FRA;MFDF;Montpellier;29;1990;26.4;3;0;0;37;20;0;7;34;39;0;0;0;4;7;57.1;4;1;50;99;50.5;49;Matches
292;James Lea Siliki\James-Lea-Siliki;fr FRA;MF;Rennes;23;1996;11.2;3;0;0;31;33;0;18;18;11;0;0;0;8;15;53.3;10;0;26;43;60.5;17;Matches
293;Adrien Lebeau\Adrien-Lebeau;fr FRA;MF;Strasbourg;20;1999;0.1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;100.0;1;0;0;1;0.0;1;Matches
294;Benjamin Lecomte\Benjamin-Lecomte;fr FRA;GK;Monaco;28;1991;27.0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
295;Pierre Lees-Melou\Pierre-Lees-Melou;fr FRA;MF;Nice;26;1993;24.0;5;0;0;35;32;1;46;42;30;0;0;0;28;38;73.7;29;3;68;128;53.1;60;Matches
296;Jordan Lefort\Jordan-Lefort;fr FRA;DF;Amiens;25;1993;9.3;2;0;0;4;6;0;7;4;7;0;0;0;5;6;83.3;5;0;5;9;55.6;4;Matches
297;Nicolas Lemaître\Nicolas-Lemaitre;fr FRA;GK;Reims;22;1997;1.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
298;Donovan Léon\Donovan-Leon;gf GUF;GK;Brest;26;1992;1.4;0;0;0;1;2;0;0;0;0;0;1;0;0;0;;0;0;0;0;;0;Matches
299;Aaron Leya Iseka\Aaron-Leya-Iseka;be BEL;FW;Toulouse;21;1997;8.4;2;0;0;19;10;6;3;5;1;1;0;0;6;12;50.0;8;0;5;6;83.3;1;Matches
300;Dimitri Liénard\Dimitri-Lienard;fr FRA;MF;Strasbourg;31;1988;16.5;3;0;0;15;7;2;126;28;18;0;1;0;15;25;60.0;16;0;42;69;60.9;27;Matches
301;Isaac Lihadji\Isaac-Lihadji;fr FRA;DFMF;Marseille;17;2002;0.3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
302;Lucas Lima\Lucas-Lima;br BRA;FWDF;Nantes;27;1991;3.0;0;0;0;6;6;0;32;4;1;0;0;0;2;3;66.7;2;1;5;7;71.4;2;Matches
303;Anthony Limbombe\Anthony-Limbombe;be BEL;FWMF;Nantes;25;1994;1.5;0;0;0;2;1;1;10;0;0;0;0;0;1;4;25.0;1;0;2;4;50.0;2;Matches
304;Gautier Lloris\Gautier-Lloris;fr FRA;DF;Nice;24;1995;3.0;1;0;0;1;1;0;0;4;3;0;0;1;0;0;;0;0;5;7;71.4;2;Matches
305;Enzo Loiodice\Enzo-Loiodice;fr FRA;MF;Dijon;18;2000;2.1;0;0;0;7;0;0;5;5;1;0;0;0;0;1;0.0;0;0;5;7;71.4;2;Matches
306;Anthony Lopes\Anthony-Lopes;pt POR;GK;Lyon;28;1990;25.0;1;0;0;0;6;0;0;0;1;0;0;1;0;0;;0;0;0;0;;0;Matches
307;Rony Lopes\Rony-Lopes;pt POR;FW;Monaco;23;1995;0.9;0;0;0;0;3;1;0;1;0;0;0;0;1;1;100.0;1;0;2;2;100.0;0;Matches
308;Maxime Lopez\Maxime-Lopez;fr FRA;MFFW;Marseille;21;1997;12.3;2;0;0;9;5;1;24;10;8;0;0;0;15;29;51.7;18;2;13;39;33.3;26;Matches
309;Albert Lottin\Albert-Lottin;fr FRA;MF;Bordeaux;17;2001;0.5;0;0;0;0;0;0;0;3;1;0;0;0;2;3;66.7;2;0;3;5;60.0;2;Matches
310;Imran Louza\Imran-Louza;fr FRA;MFFW;Nantes;20;1999;21.4;3;0;0;44;33;0;74;43;19;0;1;0;26;51;51.0;30;3;56;89;62.9;33;Matches
311;Jean Lucas\Jean-Lucas;br BRA;MF;Lyon;21;1998;2.1;3;0;0;7;5;0;4;9;3;0;0;0;6;9;66.7;6;0;14;23;60.9;9;Matches
312;Arnaud Lusamba\Arnaud-Lusamba;fr FRA;MFFW;Nice;22;1997;10.0;1;0;0;9;20;1;12;16;5;0;0;0;20;28;71.4;20;0;25;42;59.5;17;Matches
313;Yann M'Vila\Yann-MVila;fr FRA;MFDF;Saint-Étienne;29;1990;20.6;1;0;0;13;16;0;2;20;45;0;1;0;6;7;85.7;6;0;33;62;53.2;29;Matches
314;Yvann Macon\Yvann-Macon;GPE;DF;Saint-Étienne;20;1998;1.1;1;0;0;1;3;0;3;2;3;0;0;0;1;1;100.0;1;0;4;5;80.0;1;Matches
315;Hugo Magnetti\Hugo-Magnetti;fr FRA;MF;Brest;21;1998;2.5;0;0;0;2;6;0;6;11;7;0;0;0;3;4;75.0;3;0;14;18;77.8;4;Matches
316;Thiago Maia\Thiago-Maia;br BRA;MF;Lille;22;1997;0.5;0;0;0;1;1;0;0;3;1;0;0;0;0;0;;0;0;4;5;80.0;1;Matches
317;Habib Maïga\Habib-Maiga;ci CIV;MF;Metz;23;1996;24.3;7;0;0;45;24;1;51;66;29;0;0;0;33;45;73.3;33;0;93;143;65.0;50;Matches
318;Mike Maignan\Mike-Maignan;fr FRA;GK;Lille;23;1995;27.0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
319;Josh Maja\Josh-Maja;ng NGA;FW;Bordeaux;20;1998;7.0;0;0;0;16;10;4;0;5;1;0;0;0;15;22;68.2;17;1;6;15;40.0;9;Matches
320;Abdul Majeed Waris\Abdul-Majeed-Waris;gh GHA;FW;Strasbourg;27;1991;4.1;1;0;0;8;20;1;7;6;4;0;0;0;8;19;42.1;11;0;9;13;69.2;4;Matches
321;Jean-Victor Makengo\Jean-Victor-Makengo;fr FRA;MFFW;Toulouse;21;1998;10.0;1;0;0;17;14;1;8;9;2;0;0;0;15;29;51.7;18;0;15;26;57.7;11;Matches
322;Hianga Mananga Mbock\Hianga-Mananga-Mbock;fr FRA;MF;Brest;19;1999;1.6;0;0;0;1;3;0;0;0;3;0;0;0;2;2;100.0;2;0;0;0;;0;Matches
323;Vincent Manceau\Vincent-Manceau;fr FRA;DF;Angers;30;1989;22.0;1;0;0;14;11;1;42;29;21;0;0;0;6;14;42.9;6;1;49;78;62.8;29;Matches
324;Steve Mandanda\Steve-Mandanda;fr FRA;GK;Marseille;34;1985;26.3;1;0;0;0;2;0;0;0;1;0;0;0;1;2;50.0;1;0;0;4;0.0;4;Matches
325;Reinildo Mandava\Reinildo-Mandava;mz MOZ;DF;Lille;25;1994;12.3;4;0;0;21;21;1;41;32;20;0;1;1;11;19;57.9;12;0;48;65;73.8;17;Matches
326;Thomas Mangani\Thomas-Mangani;fr FRA;MF;Angers;32;1987;20.5;0;0;0;24;21;1;135;23;11;0;0;0;23;28;82.1;24;1;34;81;42.0;47;Matches
327;Myziane Maolida\Myziane-Maolida;fr FRA;FWMF;Nice;20;1999;7.3;0;0;0;10;6;1;9;10;3;0;1;0;12;22;54.5;14;0;14;25;56.0;11;Matches
328;Faitout Maouassa\Faitout-Maouassa;fr FRA;DF;Rennes;21;1998;19.2;3;0;0;14;30;2;60;29;23;0;1;0;25;48;52.1;27;1;58;68;85.3;10;Matches
329;Fernando Marçal\Fernando-Marcal;br BRA;DF;Lyon;30;1989;9.2;1;2;0;17;10;0;30;17;23;0;0;2;9;13;69.2;9;0;32;43;74.4;11;Matches
330;Marcelo\Marcelo;br BRA;DF;Lyon;32;1987;15.7;4;0;0;11;7;0;1;14;19;0;0;0;0;1;0.0;0;0;29;37;78.4;8;Matches
331;Jordan Marié\Jordan-Marie;fr FRA;MF;Dijon;27;1991;2.2;0;0;0;7;2;0;4;5;4;0;0;0;3;4;75.0;3;0;6;10;60.0;4;Matches
332;Guillermo Maripán\Guillermo-Maripan;cl CHI;DF;Monaco;25;1994;18.5;2;0;0;13;5;1;4;27;23;0;1;0;3;6;50.0;4;1;50;72;69.4;22;Matches
333;Marquinhos\Marquinhos;br BRA;MFDF;Paris S-G;25;1994;16.4;1;0;0;19;6;0;3;25;24;0;0;0;9;10;90.0;10;0;43;63;68.3;20;Matches
334;Jonas Martin\Jonas-Martin;fr FRA;MF;Strasbourg;29;1990;2.8;0;0;0;4;4;0;7;7;1;0;0;0;3;3;100.0;3;0;8;12;66.7;4;Matches
335;Jonas Martin\Jonas-Martin;fr FRA;MF;Rennes;29;1990;1.2;1;0;0;3;1;0;1;3;0;0;0;0;0;0;;0;0;5;6;83.3;1;Matches
336;Pablo Martinez\Pablo-Martinez;fr FRA;DF;Nîmes;30;1989;25.0;5;1;1;25;31;0;0;28;57;0;2;0;6;7;85.7;6;0;42;70;60.0;28;Matches
337;Gelson Martins\Gelson-Martins;pt POR;DFFW;Monaco;24;1995;18.7;3;1;0;14;22;2;64;20;18;0;1;0;61;104;58.7;64;3;31;65;47.7;34;Matches
338;Stephy Mavididi\Stephy-Mavididi;eng ENG;FWMF;Dijon;21;1998;14.7;0;0;0;20;21;0;14;14;6;0;0;0;39;74;52.7;46;2;22;37;59.5;15;Matches
339;Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting;cm CMR;FWMF;Paris S-G;30;1989;5.0;0;0;0;2;6;5;2;4;1;0;0;0;12;18;66.7;13;2;10;13;76.9;3;Matches
340;Kévin Mayi\Kevin-Mayi;fr FRA;FW;Brest;26;1993;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;0;0;0;0;;0;Matches
341;Kylian Mbappé\Kylian-Mbappe;fr FRA;FW;Paris S-G;20;1998;16.8;0;0;0;11;22;18;44;2;2;1;0;0;59;115;51.3;70;4;4;12;33.3;8;Matches
342;Loïc Mbe Soh\Loic-Mbe-Soh;fr FRA;DF;Paris S-G;18;2001;0.7;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0.0;0;0;2;2;100.0;0;Matches
343;Isaac Mbenza\Isaac-Mbenza;be BEL;FW;Amiens;23;1996;0.9;0;0;0;2;0;0;4;0;0;0;0;0;1;3;33.3;1;0;1;1;100.0;0;Matches
344;Nathanael Mbuku\Nathanael-Mbuku;fr FRA;MFFW;Reims;17;2002;4.3;0;0;0;7;18;1;8;4;2;0;0;0;14;24;58.3;14;0;6;9;66.7;3;Matches
345;Farid El Melali\Farid-El-Melali;dz ALG;MFFW;Angers;22;1997;3.3;0;0;0;7;7;0;7;6;3;0;0;0;9;22;40.9;10;0;13;26;50.0;13;Matches
346;Pedro Mendes\Pedro-Mendes;pt POR;DF;Montpellier;28;1990;14.3;9;1;1;24;20;0;6;26;24;0;0;0;6;7;85.7;7;0;35;43;81.4;8;Matches
347;Thiago Mendes\Thiago-Mendes;br BRA;MF;Lyon;27;1992;20.2;4;1;1;21;19;0;9;31;41;0;0;0;15;20;75.0;15;0;47;70;67.1;23;Matches
348;Stiven Mendoza\Stiven-Mendoza;co COL;FWMF;Amiens;27;1992;12.2;2;0;0;21;21;1;20;11;8;0;0;0;27;46;58.7;29;2;18;35;51.4;17;Matches
349;Alexandre Mendy\Alexandre-Mendy;fr FRA;FWMF;Brest;25;1994;9.2;3;0;0;21;11;3;3;2;0;0;0;0;7;10;70.0;8;1;4;10;40.0;6;Matches
350;Edouard Mendy\Edouard-Mendy;sn SEN;GK;Rennes;27;1992;23.0;1;0;0;1;5;0;0;0;0;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
351;Hamza Mendyl\Hamza-Mendyl;ma MAR;DF;Dijon;21;1997;15.0;6;1;0;23;4;0;40;27;28;0;0;0;23;46;50.0;25;2;58;82;70.7;24;Matches
352;Thomas Meunier\Thomas-Meunier;be BEL;DF;Paris S-G;27;1991;13.8;3;0;0;20;2;0;54;16;18;0;0;0;9;19;47.4;11;2;28;45;62.2;17;Matches
353;Mexer\Mexer;mz MOZ;DF;Bordeaux;30;1988;15.6;5;0;0;14;13;1;9;14;17;0;0;0;11;18;61.1;11;1;21;45;46.7;24;Matches
354;Florian Miguel\Florian-Miguel;fr FRA;DF;Nîmes;22;1996;22.9;8;1;1;44;49;2;64;31;32;1;0;0;13;34;38.2;16;2;52;84;61.9;32;Matches
355;Georges Mikautadze\Georges-Mikautadze;fr FRA;FW;Metz;18;2000;0.1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.0;0;0;0;0;;0;Matches
