Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
355;Remi Oudin\Remi-Oudin;fr FRA;FWDF;Bordeaux;24-283;1996;3;195;65;72.2;2.2;1;90;1;2;53;0;0.67;2;4;-2;-0.92;-0.92;1.4;4.3;-2.9;-1.34;-0.78;Matches
356;Alexandre Oukidja\Alexandre-Oukidja;dz ALG;GK;Metz;33-040;1988;3;270;90;100.0;3.0;3;90;3;0;;0;0.67;4;6;-2;-0.67;;2.5;4.3;-1.8;-0.61;;Matches
357;Azzedine Ounahi\Azzedine-Ounahi;ma MAR;MF;Angers;21-131;2000;2;27;14;10.0;0.3;0;;0;2;14;0;2.00;1;0;+1;+3.33;+1.85;0.2;0.0;+0.2;+0.51;+0.17;Matches
358;Vincent Pajot\Vincent-Pajot;fr FRA;MF;Metz;31-009;1990;2;168;84;62.2;1.9;2;84;1;0;;0;0.50;1;3;-2;-1.07;-1.07;1.7;2.7;-1.1;-0.57;+0.12;Matches
359;Nicolas Pallois\Nicolas-Pallois;fr FRA;DF;Nantes;33-343;1987;4;360;90;100.0;4.0;4;90;4;0;;0;1.00;3;3;0;0.00;;3.5;5.8;-2.3;-0.58;;Matches
360;Emerson Palmieri\Emerson-Palmieri;it ITA;DF;Lyon;27-025;1994;2;180;90;50.0;2.0;2;90;2;0;;0;2.00;4;3;+1;+0.50;+2.00;5.6;2.5;+3.0;+1.50;+1.45;Matches
361;Lucas Paquetá\Lucas-Paqueta;br BRA;FWMF;Lyon;24-001;1997;4;239;60;66.4;2.7;3;69;1;1;31;0;1.25;5;2;+3;+1.13;+4.85;5.7;3.3;+2.3;+0.88;+0.28;Matches
362;Rubén Pardo\Ruben-Pardo;es ESP;MF;Bordeaux;28-310;1992;1;6;6;2.2;0.1;0;;0;1;6;1;1.00;0;0;0;0.00;+0.68;0.0;0.0;0.0;0.00;+1.15;Matches
363;Strahinja Pavlović\Strahinja-Pavlovic;rs SRB;DF;Monaco;20-096;2001;2;180;90;66.7;2.0;2;90;2;0;;1;0.00;0;3;-3;-1.50;-1.50;1.3;1.5;-0.2;-0.12;-1.84;Matches
364;Dimitri Payet\Dimitri-Payet;fr FRA;FWMF;Marseille;34-152;1987;2;180;90;72.0;2.0;2;90;2;0;;0;1.33;5;4;+1;+0.50;+1.79;3.9;2.0;+1.9;+0.93;+0.93;Matches
365;Timothee Pembele\Timothee-Pembele;fr FRA;DF;Bordeaux;18-353;2002;2;107;54;39.6;1.2;1;62;0;1;45;0;1.00;3;1;+2;+1.68;+3.89;0.8;1.2;-0.4;-0.36;+1.27;Matches
366;Nicolas Penneteau\Nicolas-Penneteau;fr FRA;GK;Reims;40-181;1981;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
367;Mathias Pereira Lage\Mathias-Pereira-Lage;pt POR;DF;Angers;24-271;1996;2;18;9;6.7;0.2;0;;0;2;9;1;3.00;1;0;+1;+5.00;+3.57;0.3;0.1;+0.2;+1.02;+0.71;Matches
368;Danilo Pereira\Danilo-Pereira;pt POR;MF;Paris S-G;29-353;1991;2;121;61;44.8;1.3;1;90;1;1;31;1;3.00;3;2;+1;+0.74;-1.67;2.4;1.1;+1.3;+0.97;+0.24;Matches
369;Luan Peres Petroni\Luan-Peres-Petroni;br BRA;DF;Marseille;27-040;1994;2;180;90;72.0;2.0;2;90;2;0;;0;1.33;5;4;+1;+0.50;+1.79;3.9;2.0;+1.9;+0.93;+0.93;Matches
370;Lucas Perrin\Lucas-Perrin;fr FRA;DF;Strasbourg;22-282;1998;2;180;90;66.7;2.0;2;90;2;0;;1;0.50;3;5;-2;-1.00;+1.00;2.7;3.7;-1.0;-0.49;+0.01;Matches
371;Danijel Petković\Danijel-Petkovic;me MNE;GK;Angers;28-095;1993;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
372;Denis Petrić\Denis-Petric;rs SRB;GK;Nantes;33-096;1988;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
373;Léo Pétrot\Leo-Petrot;fr FRA;DF;Lorient;24-135;1997;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
374;Romain Philippoteaux\Romain-Philippoteaux;fr FRA;MF;Brest;33-179;1988;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
375;Jérémy Pied\Jeremy-Pied;fr FRA;DFFW;Lille;32-186;1989;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
376;Ronaël Pierre-Gabriel\Ronael-Pierre-Gabriel;fr FRA;DF;Brest;23-076;1998;3;243;81;90.0;2.7;3;81;0;0;;0;0.67;3;4;-1;-0.37;+2.96;2.9;3.1;-0.2;-0.08;-0.31;Matches
377;Julian Pollersbeck\Julian-Pollersbeck;de GER;GK;Lyon;27-012;1994;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
378;Gaëtan Poussin\Gaetan-Poussin;fr FRA;GK;Bordeaux;22-227;1999;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
379;Sanjin Prcić\Sanjin-Prcic;ba BIH;MF;Strasbourg;27-281;1993;2;137;69;50.7;1.5;2;69;0;0;;1;0.50;2;4;-2;-1.31;+0.04;1.6;2.6;-1.0;-0.69;-0.39;Matches
380;Nemanja Radonjić\Nemanja-Radonjic;rs SRB;MF;Marseille;25-194;1996;1;18;18;7.2;0.2;0;;0;1;18;1;1.00;0;0;0;0.00;0.00;0.2;0.0;+0.2;+1.06;+0.47;Matches
381;Rafinha\Rafinha;br BRA;MF;Paris S-G;28-197;1993;1;3;3;1.1;0.0;0;;0;1;3;2;3.00;0;0;0;0.00;-1.69;0.1;0.0;+0.1;+1.61;+0.78;Matches
382;Predrag Rajković\Predrag-Rajkovic;rs SRB;GK;Reims;25-301;1995;3;270;90;100.0;3.0;3;90;3;0;;0;1.00;4;4;0;0.00;;3.9;3.6;+0.4;+0.12;;Matches
383;Elba Rashani\Elba-Rashani;xk KVX;FWMF;Clermont Foot;28-111;1993;3;60;20;22.2;0.7;0;;0;3;20;0;2.33;4;0;+4;+6.00;+6.00;2.9;1.6;+1.3;+1.96;+1.77;Matches
