Rk;Player;Nation;Pos;Squad;Age;Born;90s;Total-Cmp;Total-Att;Total-Cmp%;Total-TotDist;Total-PrgDist;Short-Cmp;Short-Att;Short-Cmp%;Medium-Cmp;Medium-Att;Medium-Cmp%;Long-Cmp;Long-Att;Long-Cmp%;Ast;xA;A-xA;KP;1/3;PPA;CrsPA;Prog;Matches;
47;Jason Berthomier\Jason-Berthomier;fr FRA;MF;Clermont Foot;31-270;1990;5.6;372;456;81.6;6592;1728;195;212;92.0;130;151;86.1;43;80;53.8;2;1.6;+0.4;17;29;8;2;33;Matches
48;Giulian Biancone\Giulian-Biancone;fr FRA;DF;Troyes;21-186;2000;6.0;199;260;76.5;3774;1542;77;94;81.9;90;109;82.6;27;45;60.0;1;0.2;+0.8;4;8;6;5;13;Matches
49;El Bilal Touré\El-Bilal-Toure;ml MLI;FW;Reims;20-000;2001;2.6;42;62;67.7;656;85;22;29;75.9;19;24;79.2;1;4;25.0;0;0.3;-0.3;5;2;2;1;2;Matches
50;Jean-Claude Billong\Jean-Claude-Billong;cm CMR;DF;Clermont Foot;27-279;1993;1.2;43;50;86.0;828;285;15;16;93.8;22;26;84.6;5;5;100.0;0;0.0;0.0;0;1;0;0;0;Matches
51;Nathan Bitumazala\Nathan-Bitumazala;fr FRA;DF;Paris S-G;18-297;2002;0.1;10;10;100.0;129;28;7;7;100.0;3;3;100.0;0;0;;0;0.0;0.0;0;0;0;0;1;Matches
52;Marco Bizot\Marco-Bizot;nl NED;GK;Brest;30-207;1991;9.0;212;286;74.1;7063;4682;22;22;100.0;108;109;99.1;82;155;52.9;0;0.1;-0.1;1;3;0;0;0;Matches
53;Ludovic Blas\Ludovic-Blas;fr FRA;MFFW;Nantes;23-276;1997;7.7;163;213;76.5;3309;663;61;73;83.6;73;92;79.3;27;33;81.8;0;0.5;-0.5;9;20;9;3;14;Matches
54;Myron Boadu\Myron-Boadu;nl NED;FW;Monaco;20-262;2001;2.9;40;46;87.0;522;78;25;28;89.3;12;12;100.0;1;2;50.0;1;0.1;+0.9;1;0;1;0;2;Matches
55;Jérôme Boateng\Jerome-Boateng;de GER;DF;Lyon;33-030;1988;1.8;70;84;83.3;1638;419;16;17;94.1;37;41;90.2;17;25;68.0;0;0.0;0.0;0;4;1;0;3;Matches
56;Antonin Bobichon\Antonin-Bobichon;fr FRA;MF;Angers;26-019;1995;0.1;2;2;100.0;25;13;1;1;100.0;1;1;100.0;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
57;Quentin Boisgard\Quentin-Boisgard;fr FRA;MF;Lorient;24-200;1997;0.4;14;18;77.8;220;61;7;7;100.0;7;8;87.5;0;2;0.0;0;0.0;0.0;1;1;0;0;2;Matches
58;Sven Botman\Sven-Botman;nl NED;DF;Lille;21-264;2000;8.0;442;501;88.2;9755;3027;141;151;93.4;194;211;91.9;104;127;81.9;0;0.0;0.0;1;31;1;0;21;Matches
59;Denis Bouanga\Denis-Bouanga;ga GAB;FWMF;Saint-Étienne;26-326;1994;6.6;152;216;70.4;2591;876;88;102;86.3;38;60;63.3;17;35;48.6;0;0.7;-0.7;9;10;7;3;22;Matches
60;Hicham Boudaoui\Hicham-Boudaoui;dz ALG;MF;Nice;22-010;1999;4.1;83;116;71.6;1194;203;44;55;80.0;28;40;70.0;4;8;50.0;1;1.0;0.0;2;5;1;1;4;Matches
61;Ryad Boudebouz\Ryad-Boudebouz;dz ALG;MF;Saint-Étienne;31-226;1990;0.7;37;50;74.0;545;83;24;25;96.0;7;13;53.8;4;8;50.0;0;0.1;-0.1;1;3;0;0;1;Matches
62;Sofiane Boufal\Sofiane-Boufal;ma MAR;FWMF;Angers;28-016;1993;5.3;169;220;76.8;3019;959;74;84;88.1;59;69;85.5;24;48;50.0;0;0.9;-0.9;10;14;6;2;17;Matches
63;Farid Boulaya\Farid-Boulaya;dz ALG;MF;Metz;28-220;1993;0.5;9;14;64.3;157;61;5;6;83.3;3;5;60.0;1;3;33.3;0;0.0;0.0;0;0;1;0;1;Matches
64;Ismaëlben Boura\Ismaelben-Boura;fr FRA;DF;Lens;21-050;2000;1.1;60;72;83.3;1029;382;27;29;93.1;23;26;88.5;7;14;50.0;0;0.0;0.0;0;2;1;0;2;Matches
65;Benjamin Bourigeaud\Benjamin-Bourigeaud;fr FRA;MFFW;Rennes;27-262;1994;7.5;253;371;68.2;5390;2007;90;111;81.1;102;126;81.0;56;116;48.3;2;2.4;-0.4;25;24;18;4;45;Matches
66;Redwan Bourles\Redwan-Bourles;fr FRA;MF;Lorient;18-274;2003;0.1;0;1;0.0;0;0;0;1;0.0;0;0;;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
67;Domagoj Bradarić\Domagoj-Bradaric;hr CRO;DFMF;Lille;21-297;1999;0.3;9;12;75.0;176;38;5;6;83.3;2;2;100.0;2;3;66.7;0;0.1;-0.1;1;0;0;0;1;Matches
68;Bilal Brahimi\Bilal-Brahimi;fr FRA;FW;Angers;21-203;2000;0.3;5;10;50.0;69;4;2;3;66.7;3;5;60.0;0;0;;0;0.0;0.0;1;0;0;0;0;Matches
69;Lilian Brassier\Lilian-Brassier;fr FRA;DF;Brest;21-335;1999;8.0;344;400;86.0;8893;2812;64;72;88.9;166;179;92.7;110;141;78.0;0;0.2;-0.2;3;30;5;1;24;Matches
70;Jimmy Briand\Jimmy-Briand;fr FRA;FW;Bordeaux;36-062;1985;1.0;20;22;90.9;264;34;11;12;91.7;7;8;87.5;0;0;;0;0.0;0.0;1;1;0;0;1;Matches
71;Dylan Bronn\Dylan-Bronn;tn TUN;DF;Metz;26-106;1995;7.0;298;358;83.2;6707;2322;74;83;89.2;165;178;92.7;55;87;63.2;0;0.0;0.0;0;24;1;0;29;Matches
72;Osman Bukari\Osman-Bukari;gh GHA;FWMF;Nantes;22-294;1998;2.8;49;69;71.0;592;135;31;38;81.6;15;23;65.2;0;3;0.0;0;0.4;-0.4;3;1;2;1;5;Matches
73;Oriol Busquets\Oriol-Busquets;es ESP;MF;Clermont Foot;22-256;1999;0.7;34;38;89.5;626;138;14;15;93.3;14;16;87.5;6;7;85.7;0;0.0;0.0;0;1;0;0;0;Matches
