"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
477;Joe Willock\Joe-Willock;eng ENG;MF;Arsenal;19;1999;6.4;0;0.5;-0.5;11;221;269;82.2;10;15;66.7;172;197;87.3;39;57;68.4;30;220;1;0;1;1;25;5;0;Matches
478;Jack Wilshere\Jack-Wilshere;eng ENG;MF;West Ham;27;1992;1.9;0;0.0;0.0;0;50;59;84.7;1;2;50.0;44;49;89.8;5;8;62.5;50;3;2;0;0;0;3;0;0;Matches
479;Callum Wilson\Callum-Wilson;eng ENG;FW;Bournemouth;27;1992;26.1;0;2.2;-2.2;21;281;423;66.4;18;53;34.0;235;325;72.3;28;45;62.2;42;318;0;5;0;1;24;10;1;Matches
480;Harry Wilson\Harry-Wilson;wal WAL;MFFW;Bournemouth;22;1997;16.1;0;1.8;-1.8;15;382;503;75.9;6;31;19.4;284;332;85.5;92;140;65.7;427;46;7;6;15;8;30;19;2;Matches
481;Harry Winks\Harry-Winks;eng ENG;MF;Tottenham;23;1996;17.7;0;0.9;-0.9;13;1089;1238;88.0;15;26;57.7;821;885;92.8;253;327;77.4;152;1043;25;4;6;4;121;14;1;Matches
482;Chris Wood\Chris-Wood;nz NZL;FW;Burnley;27;1991;23.0;1;0.8;+0.2;17;263;409;64.3;16;32;50.0;227;340;66.8;20;37;54.1;51;219;0;0;0;1;8;5;0;Matches
483;Granit Xhaka\Granit-Xhaka;ch SUI;MF;Arsenal;26;1992;21.2;1;0.9;+0.1;12;1285;1457;88.2;11;26;42.3;914;995;91.9;360;436;82.6;1146;221;45;3;0;11;151;19;2;Matches
484;Andriy Yarmolenko\Andriy-Yarmolenko;ua UKR;MF;West Ham;29;1989;9.2;1;2.5;-1.5;13;260;324;80.2;10;18;55.6;202;232;87.1;48;74;64.9;238;70;3;1;1;2;11;6;1;Matches
485;DeAndre Yedlin\DeAndre-Yedlin;us USA;DF;Newcastle Utd;26;1993;8.6;0;0.2;-0.2;5;195;272;71.7;6;16;37.5;154;187;82.4;35;69;50.7;13;202;1;0;0;34;10;3;1;Matches
486;Maya Yoshida\Maya-Yoshida;jp JPN;DF;Southampton;30;1988;6.2;0;0.0;0.0;0;207;247;83.8;3;4;75.0;151;167;90.4;53;76;69.7;49;174;5;0;0;3;10;1;0;Matches
487;Ashley Young\Ashley-Young;eng ENG;DF;Manchester Utd;34;1985;10.6;0;1.2;-1.2;17;565;735;76.9;3;20;15.0;441;495;89.1;121;220;55.0;86;502;28;1;35;119;58;11;1;Matches
488;Pablo Zabaleta\Pablo-Zabaleta;ar ARG;DF;West Ham;34;1985;6.5;0;0.4;-0.4;4;247;326;75.8;1;14;7.1;211;246;85.8;35;66;53.0;27;201;4;0;0;64;28;3;0;Matches
489;Wilfried Zaha\Wilfried-Zaha;ci CIV;MFFW;Crystal Palace;26;1992;28.3;3;2.4;+0.6;27;744;951;78.2;16;63;25.4;631;750;84.1;97;138;70.3;128;783;1;0;0;22;44;58;9;Matches
490;Christoph Zimmermann\Christoph-Zimmermann;de GER;DF;Norwich City;26;1993;14.4;1;0.0;+1.0;0;479;585;81.9;3;10;30.0;306;331;92.4;170;244;69.7;76;461;17;0;0;3;22;1;0;Matches
491;Oleksandr Zinchenko\Oleksandr-Zinchenko;ua UKR;DF;Manchester City;22;1996;10.1;0;0.7;-0.7;12;831;924;89.9;9;19;47.4;692;746;92.8;130;159;81.8;737;65;5;1;1;77;79;18;9;Matches
492;Kurt Zouma\Kurt-Zouma;fr FRA;DF;Chelsea;24;1994;20.0;0;0.0;0.0;1;1280;1450;88.3;4;16;25.0;810;879;92.2;466;555;84.0;256;1102;22;0;0;4;73;2;0;Matches
