Rk;Player;Nation;Pos;Squad;Age;Born;90s;Total-Cmp;Total-Att;Total-Cmp%;Total-TotDist;Total-PrgDist;Short-Cmp;Short-Att;Short-Cmp%;Medium-Cmp;Medium-Att;Medium-Cmp%;Long-Cmp;Long-Att;Long-Cmp%;Ast;xA;A-xA;KP;1/3;PPA;CrsPA;Prog;Matches;
40;Yassine Bounou\Yassine-Bounou;ma MAR;GK;Sevilla;30-145;1991;1.0;25;32;78.1;643;234;5;5;100.0;12;12;100.0;8;15;53.3;0;0.0;0.0;0;0;0;0;0;Matches
41;Lucas Boyé\Lucas-Boye;ar ARG;FW;Elche;25-181;1996;1.9;31;40;77.5;528;77;17;19;89.5;8;9;88.9;5;8;62.5;0;0.1;-0.1;1;3;0;0;3;Matches
42;Martin Braithwaite\Martin-Braithwaite;dk DEN;FW;Barcelona;30-084;1991;1.7;34;40;85.0;487;69;22;23;95.7;12;15;80.0;0;1;0.0;1;1.3;-0.3;2;0;1;0;1;Matches
43;Darko Brašanac\Darko-Brasanac;rs SRB;FWMF;Osasuna;29-197;1992;1.9;61;78;78.2;980;140;33;38;86.8;22;28;78.6;4;5;80.0;0;0.3;-0.3;4;2;1;0;4;Matches
44;Ante Budimir\Ante-Budimir;hr CRO;FW;Osasuna;30-037;1991;1.0;11;19;57.9;139;22;9;13;69.2;2;5;40.0;0;0;;0;0.0;0.0;0;1;0;0;0;Matches
45;Sergio Busquets\Sergio-Busquets;es ESP;MF;Barcelona;33-043;1988;1.9;103;124;83.1;2068;566;43;47;91.5;40;49;81.6;18;25;72.0;0;0.0;0.0;0;14;1;0;9;Matches
46;Erick Cabaco\Erick-Cabaco;uy URU;DF;Getafe;26-131;1995;0.8;35;40;87.5;994;291;4;4;100.0;15;16;93.8;16;20;80.0;0;0.0;0.0;0;6;0;0;2;Matches
47;Leandro Cabrera\Leandro-Cabrera;uy URU;DF;Espanyol;30-072;1991;3.0;111;144;77.1;2830;1146;18;22;81.8;61;66;92.4;30;53;56.6;0;0.0;0.0;0;9;0;0;9;Matches
48;Calderón\Calderon;es ESP;DF;Betis;21-233;2000;0.7;43;47;91.5;802;215;18;19;94.7;17;20;85.0;6;6;100.0;0;0.1;-0.1;1;1;3;1;3;Matches
49;José Campaña\Jose-Campana;es ESP;MF;Levante;28-089;1993;1.7;102;119;85.7;1996;697;37;38;97.4;51;60;85.0;13;19;68.4;0;0.2;-0.2;4;13;1;0;16;Matches
50;Sergio Canales\Sergio-Canales;es ESP;MF;Betis;30-193;1991;2.0;173;191;90.6;3670;697;58;59;98.3;85;89;95.5;30;41;73.2;0;0.1;-0.1;3;19;6;0;20;Matches
51;Álex Cantero\Alex-Cantero;es ESP;FW;Levante;21-081;2000;0.1;1;1;100.0;10;0;1;1;100.0;0;0;;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
52;Étienne Capoue\Etienne-Capoue;fr FRA;MF;Villarreal;33-048;1988;1.7;91;99;91.9;1642;488;39;39;100.0;41;48;85.4;10;11;90.9;0;0.0;0.0;1;9;0;0;9;Matches
53;Isaac Carcelen\Isaac-Carcelen;es ESP;MF;Cádiz;28-127;1993;0.7;15;21;71.4;322;69;4;7;57.1;8;8;100.0;3;4;75.0;0;0.0;0.0;0;1;0;0;0;Matches
54;Diego Carlos\Diego-Carlos;br BRA;DF;Sevilla;28-166;1993;2.0;159;170;93.5;3781;998;33;34;97.1;94;96;97.9;32;40;80.0;0;0.0;0.0;0;12;1;0;6;Matches
55;Yannick Carrasco\Yannick-Carrasco;be BEL;FWDF;Atlético Madrid;27-358;1993;2.0;40;54;74.1;588;118;26;31;83.9;9;10;90.0;3;8;37.5;0;0.2;-0.2;3;1;2;0;2;Matches
56;Guido Carrillo\Guido-Carrillo;ar ARG;FWMF;Elche;30-095;1991;0.3;3;6;50.0;21;4;3;5;60.0;0;0;;0;0;;0;0.0;0.0;0;1;0;0;0;Matches
57;Dani Carvajal\Dani-Carvajal;es ESP;DF;Real Madrid;29-229;1992;0.3;21;24;87.5;446;82;7;7;100.0;9;9;100.0;5;7;71.4;0;0.0;0.0;1;0;1;0;1;Matches
58;William Carvalho\William-Carvalho;pt POR;MFFW;Betis;29-143;1992;0.2;31;33;93.9;532;105;12;12;100.0;18;20;90.0;1;1;100.0;0;0.0;0.0;0;5;1;0;5;Matches
59;Casemiro\Casemiro;br BRA;MF;Real Madrid;29-186;1992;2.0;127;147;86.4;2762;777;36;38;94.7;60;67;89.6;29;37;78.4;1;0.4;+0.6;3;18;3;0;18;Matches
60;Kiko Casilla\Kiko-Casilla;es ESP;GK;Elche;34-330;1986;2.0;51;71;71.8;1420;973;9;9;100.0;29;30;96.7;13;32;40.6;0;0.0;0.0;0;0;0;0;0;Matches
61;Catena\Catena;es ESP;DF;Rayo Vallecano;26-304;1994;2.0;49;65;75.4;1271;471;5;7;71.4;29;33;87.9;15;25;60.0;0;0.0;0.0;0;5;0;0;4;Matches
62;Franco Cervi\Franco-Cervi;ar ARG;MF;Celta Vigo;27-094;1994;0.7;13;19;68.4;187;52;7;9;77.8;5;7;71.4;0;1;0.0;0;0.0;0.0;0;1;0;0;1;Matches
63;Denis Cheryshev\Denis-Cheryshev;ru RUS;MF;Valencia;30-245;1990;2.8;42;64;65.6;785;231;16;24;66.7;20;23;87.0;4;13;30.8;1;0.3;+0.7;1;1;1;0;5;Matches
64;Víctor Chust\Victor-Chust;es ESP;DF;Cádiz;21-176;2000;0.1;9;11;81.8;189;52;1;1;100.0;7;8;87.5;1;2;50.0;0;0.0;0.0;0;0;0;0;1;Matches
65;Pathé Ciss\Pathe-Ciss;sn SEN;MFFW;Rayo Vallecano;27-165;1994;0.5;18;21;85.7;413;71;6;7;85.7;6;6;100.0;5;7;71.4;0;0.0;0.0;0;1;0;0;2;Matches
66;Carlos Clerc\Carlos-Clerc;es ESP;DF;Levante;29-188;1992;2.0;72;85;84.7;1200;511;35;37;94.6;30;34;88.2;5;10;50.0;0;0.0;0.0;0;4;2;0;7;Matches
67;Santi Comesaña\Santi-Comesana;es ESP;MF;Rayo Vallecano;24-327;1996;1.6;48;60;80.0;971;285;21;27;77.8;15;19;78.9;10;12;83.3;0;0.0;0.0;0;3;0;0;6;Matches
68;Francis Coquelin\Francis-Coquelin;fr FRA;MF;Villarreal;30-107;1991;0.5;24;26;92.3;360;113;13;14;92.9;10;10;100.0;1;2;50.0;0;0.0;0.0;0;3;1;0;3;Matches
69;Ángel Correa\Angel-Correa;ar ARG;FWMF;Atlético Madrid;26-172;1995;1.6;34;48;70.8;473;70;21;29;72.4;6;7;85.7;3;4;75.0;0;0.0;0.0;0;3;1;0;3;Matches
70;Thierry Correia\Thierry-Correia;pt POR;DF;Valencia;22-172;1999;3.0;101;132;76.5;2117;1161;40;46;87.0;40;47;85.1;20;33;60.6;0;0.3;-0.3;1;13;1;0;16;Matches
71;Thibaut Courtois\Thibaut-Courtois;be BEL;GK;Real Madrid;29-109;1992;2.0;40;50;80.0;972;348;5;5;100.0;27;27;100.0;8;18;44.4;0;0.0;0.0;0;0;0;0;0;Matches
72;Marc Cucurella\Marc-Cucurella;es ESP;DFMF;Getafe;23-037;1998;0.3;15;21;71.4;203;35;10;11;90.9;4;5;80.0;0;3;0.0;0;0.1;-0.1;1;0;0;0;0;Matches
73;Sergi Darder\Sergi-Darder;es ESP;MF;Espanyol;27-249;1993;1.9;65;81;80.2;1341;311;26;31;83.9;23;25;92.0;15;21;71.4;0;0.5;-0.5;2;3;0;0;5;Matches
74;Rodrigo De Paul\Rodrigo-De-Paul;ar ARG;MF;Atlético Madrid;27-096;1994;1.0;38;47;80.9;898;307;16;19;84.2;9;10;90.0;13;16;81.3;1;0.9;+0.1;4;7;1;0;3;Matches
75;Yusuf Demir\Yusuf-Demir;at AUT;FW;Barcelona;18-087;2003;0.3;12;13;92.3;125;33;11;12;91.7;1;1;100.0;0;0;;0;0.0;0.0;0;0;1;0;1;Matches
76;Memphis Depay\Memphis-Depay;nl NED;FW;Barcelona;27-196;1994;2.0;58;80;72.5;961;298;34;36;94.4;17;25;68.0;5;13;38.5;1;0.4;+0.6;5;4;5;2;7;Matches
77;Sergiño Dest\Sergino-Dest;us USA;DF;Barcelona;20-298;2000;1.7;76;84;90.5;1276;359;40;41;97.6;30;33;90.9;6;6;100.0;0;0.0;0.0;0;4;2;1;3;Matches
78;Boulaye Dia\Boulaye-Dia;sn SEN;FW;Villarreal;24-285;1996;2.0;31;42;73.8;473;28;13;18;72.2;14;16;87.5;1;2;50.0;0;0.2;-0.2;2;0;0;0;1;Matches
79;Mouctar Diakhaby\Mouctar-Diakhaby;fr FRA;MFDF;Valencia;24-252;1996;0.1;1;3;33.3;34;0;0;0;;0;1;0.0;1;2;50.0;0;0.0;0.0;0;0;0;0;0;Matches
80;Víctor Díaz\Victor-Diaz;es ESP;DF;Granada;33-077;1988;0.1;6;6;100.0;142;37;1;1;100.0;4;4;100.0;1;1;100.0;0;0.0;0.0;0;0;1;1;0;Matches
81;Landry Dimata\Landry-Dimata;be BEL;FW;Espanyol;23-361;1997;1.9;19;27;70.4;330;67;10;14;71.4;6;8;75.0;2;2;100.0;0;0.2;-0.2;3;3;1;0;2;Matches
82;Stole Dimitrievski\Stole-Dimitrievski;mk MKD;GK;Rayo Vallecano;27-246;1993;1.8;28;60;46.7;1250;963;3;3;100.0;5;6;83.3;20;51;39.2;0;0.0;0.0;0;4;0;0;0;Matches
83;Matías Dituro\Matias-Dituro;ar ARG;GK;Celta Vigo;34-112;1987;2.0;55;73;75.3;1836;1166;6;6;100.0;25;25;100.0;24;42;57.1;0;0.0;0.0;0;1;0;0;0;Matches
84;Djené\Djene;tg TOG;DF;Getafe;29-240;1991;2.0;92;100;92.0;1897;672;30;33;90.9;48;49;98.0;14;17;82.4;0;0.1;-0.1;2;12;2;0;9;Matches
85;Marko Dmitrović\Marko-Dmitrovic;rs SRB;GK;Sevilla;29-216;1992;1.0;26;30;86.7;493;182;8;8;100.0;16;16;100.0;2;6;33.3;0;0.0;0.0;0;0;0;0;0;Matches
86;Carlos Dominguez\Carlos-Dominguez;es ESP;DF;Celta Vigo;20-239;2001;0.9;54;62;87.1;1387;331;8;9;88.9;29;30;96.7;17;23;73.9;0;0.0;0.0;0;4;1;0;6;Matches
87;Domingos Duarte\Domingos-Duarte;pt POR;DF;Granada;26-171;1995;2.0;40;55;72.7;854;368;13;16;81.3;18;22;81.8;9;16;56.3;0;0.0;0.0;0;2;0;0;3;Matches
88;Óscar Duarte\Oscar-Duarte;cr CRC;DF;Levante;32-086;1989;1.0;60;65;92.3;1094;422;25;26;96.2;29;30;96.7;5;8;62.5;0;0.0;0.0;0;1;0;0;2;Matches
89;Rubén Duarte\Ruben-Duarte;es ESP;DFMF;Alavés;25-314;1995;1.7;68;90;75.6;1225;572;32;36;88.9;28;34;82.4;8;17;47.1;0;0.0;0.0;0;3;1;1;4;Matches
90;Hugo Duro\Hugo-Duro;es ESP;MF;Getafe;21-291;1999;0.1;4;5;80.0;58;6;2;2;100.0;2;2;100.0;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
91;Aritz Elustondo\Aritz-Elustondo;es ESP;DF;Real Sociedad;27-153;1994;1.9;83;91;91.2;1840;756;26;26;100.0;42;44;95.5;15;19;78.9;0;0.0;0.0;0;5;0;0;7;Matches
92;Adri Embarba\Adri-Embarba;es ESP;MF;Espanyol;29-113;1992;2.6;38;76;50.0;807;286;15;20;75.0;9;20;45.0;11;28;39.3;0;0.3;-0.3;5;2;2;0;4;Matches
93;Emerson\Emerson;br BRA;DF;Barcelona;22-226;1999;0.3;17;21;81.0;349;46;8;8;100.0;6;7;85.7;3;5;60.0;0;0.0;0.0;0;0;0;0;1;Matches
94;Youssef En-Nesyri\Youssef-En-Nesyri;ma MAR;FW;Sevilla;24-088;1997;2.0;18;21;85.7;270;109;8;8;100.0;5;7;71.4;2;3;66.7;1;0.8;+0.2;2;2;1;0;3;Matches
95;Aarón Escandell\Aaron-Escandell;es ESP;GK;Granada;25-335;1995;2.0;44;82;53.7;1852;1353;10;10;100.0;5;7;71.4;29;65;44.6;0;0.0;0.0;0;2;0;0;0;Matches
96;Alfonso Espino\Alfonso-Espino;uy URU;DF;Cádiz;29-235;1992;2.0;47;79;59.5;1019;540;18;20;90.0;14;24;58.3;12;30;40.0;0;0.2;-0.2;2;1;3;2;3;Matches
97;Pervis Estupiñán\Pervis-Estupinan;ec ECU;DF;Villarreal;23-219;1998;0.5;22;29;75.9;367;75;11;12;91.7;9;11;81.8;2;5;40.0;0;0.0;0.0;0;0;0;0;1;Matches
98;Fali\Fali;es ESP;DF;Cádiz;28-016;1993;2.0;36;43;83.7;842;212;8;9;88.9;20;22;90.9;8;12;66.7;0;0.0;0.0;0;4;1;0;3;Matches
99;Aleix Febas\Aleix-Febas;es ESP;MF;Mallorca;25-207;1996;0.2;5;8;62.5;103;26;0;2;0.0;3;4;75.0;1;1;100.0;0;0.0;0.0;0;0;0;0;0;Matches
100;Nabil Fekir\Nabil-Fekir;fr FRA;MF;Betis;28-041;1993;1.9;85;101;84.2;1410;488;40;42;95.2;38;42;90.5;4;10;40.0;0;0.4;-0.4;5;11;1;0;13;Matches
101;Aitor Fernández\Aitor-Fernandez;es ESP;GK;Levante;30-117;1991;2.0;41;58;70.7;1429;1086;6;6;100.0;15;15;100.0;19;36;52.8;0;0.0;0.0;0;0;0;0;0;Matches
102;Álex Fernández\Alex-Fernandez;es ESP;MFFW;Cádiz;28-317;1992;1.4;35;53;66.0;714;238;15;17;88.2;15;20;75.0;5;15;33.3;0;0.1;-0.1;2;4;0;0;4;Matches
103;Fernando\Fernando;br BRA;MF;Sevilla;34-034;1987;2.0;121;133;91.0;2753;434;29;32;90.6;66;68;97.1;25;31;80.6;0;0.0;0.0;1;8;0;0;3;Matches
104;Fidel\Fidel;es ESP;MF;Elche;31-305;1989;2.0;100;118;84.7;1960;511;48;52;92.3;33;35;94.3;18;27;66.7;0;0.2;-0.2;3;7;2;1;13;Matches
105;José Fontán\Jose-Fontan;es ESP;DF;Celta Vigo;21-198;2000;1.0;55;61;90.2;1261;241;11;11;100.0;34;35;97.1;10;15;66.7;0;0.0;0.0;0;0;0;0;0;Matches
106;Dimitri Foulquier\Dimitri-Foulquier;fr FRA;DF;Granada;28-158;1993;2.0;52;76;68.4;740;388;31;35;88.6;17;22;77.3;3;10;30.0;0;0.0;0.0;1;4;1;1;5;Matches
107;Juan Foyth\Juan-Foyth;ar ARG;DF;Villarreal;23-228;1998;1.9;87;93;93.5;1669;655;36;37;97.3;38;41;92.7;13;15;86.7;0;0.0;0.0;0;6;3;0;9;Matches
108;Enric Franquesa\Enric-Franquesa;es ESP;FW;Levante;24-183;1997;0.1;0;1;0.0;0;0;0;0;;0;1;0.0;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
109;Jorge de Frutos\Jorge-de-Frutos;es ESP;MFFW;Levante;24-189;1997;1.9;40;54;74.1;598;137;22;26;84.6;15;19;78.9;2;6;33.3;1;0.3;+0.7;3;2;2;2;2;Matches
110;Javi Galán\Javi-Galan;es ESP;DF;Celta Vigo;26-282;1994;2.0;81;110;73.6;1530;329;36;40;90.0;34;43;79.1;9;19;47.4;0;0.0;0.0;0;3;1;0;9;Matches
111;Iñigo Ruiz de Galarreta\Inigo-Ruiz-de-Galarreta;es ESP;MF;Mallorca;28-022;1993;1.7;71;79;89.9;1301;399;30;32;93.8;31;34;91.2;8;9;88.9;0;0.0;0.0;1;10;1;0;11;Matches
112;Álvaro García\Alvaro-Garcia;es ESP;FW;Rayo Vallecano;28-305;1992;1.8;20;34;58.8;269;86;14;18;77.8;3;7;42.9;1;5;20.0;0;0.0;0.0;0;0;0;0;2;Matches
113;Dani García\Dani-Garcia;es ESP;MF;Athletic Club;31-096;1990;1.7;37;47;78.7;613;151;13;15;86.7;21;26;80.8;1;3;33.3;0;0.0;0.0;1;5;1;0;5;Matches
114;David García\David-Garcia;es ESP;DF;Osasuna;27-195;1994;2.0;70;83;84.3;1579;604;14;17;82.4;44;50;88.0;12;16;75.0;0;0.0;0.0;1;10;0;0;9;Matches
115;Eric García\Eric-Garcia;es ESP;DF;Barcelona;20-231;2001;1.9;129;136;94.9;2806;750;36;37;97.3;73;75;97.3;20;24;83.3;0;0.0;0.0;1;7;1;0;10;Matches
116;Francisco Garcia\Francisco-Garcia;es ESP;DF;Rayo Vallecano;22-014;1999;2.0;63;77;81.8;1067;442;30;32;93.8;22;26;84.6;8;15;53.3;0;0.1;-0.1;3;2;1;1;0;Matches
117;Manu García\Manu-Garcia;es ESP;MF;Alavés;23-238;1998;2.0;79;92;85.9;1806;422;18;21;85.7;38;41;92.7;18;24;75.0;0;0.4;-0.4;7;10;4;1;9;Matches
118;Raúl García\Raul-Garcia;es ESP;FW;Athletic Club;35-048;1986;0.3;3;6;50.0;75;18;0;0;;3;5;60.0;0;0;;0;0.0;0.0;0;1;0;0;0;Matches
119;Rubén García\Ruben-Garcia;es ESP;DFMF;Osasuna;28-045;1993;1.8;71;98;72.4;1491;776;27;32;84.4;30;37;81.1;13;25;52.0;0;0.1;-0.1;2;10;9;4;20;Matches
120;Unai García\Unai-Garcia;es ESP;DF;Osasuna;29-206;1992;1.0;27;34;79.4;813;323;4;5;80.0;15;16;93.8;8;13;61.5;0;0.0;0.0;0;7;0;0;4;Matches
121;Óscar Gil\Oscar-Gil;es ESP;DF;Espanyol;24-124;1997;2.9;79;96;82.3;1312;407;40;44;90.9;27;30;90.0;9;19;47.4;0;0.1;-0.1;1;3;1;1;3;Matches
122;Dani Gómez\Dani-Gomez;es ESP;FW;Levante;23-029;1998;0.3;5;5;100.0;96;22;3;3;100.0;1;1;100.0;1;1;100.0;0;0.0;0.0;0;2;0;0;1;Matches
123;Maxi Gómez\Maxi-Gomez;uy URU;FW;Valencia;25-014;1996;3.0;28;53;52.8;479;61;13;22;59.1;11;20;55.0;3;7;42.9;1;0.5;+0.5;4;1;1;0;2;Matches
124;Moi Gómez\Moi-Gomez;es ESP;MF;Villarreal;27-066;1994;1.2;32;45;71.1;543;123;18;24;75.0;9;12;75.0;3;6;50.0;0;0.1;-0.1;3;3;2;1;3;Matches
125;Papu Gómez\Papu-Gomez;ar ARG;MF;Sevilla;33-194;1988;0.9;53;58;91.4;954;129;27;28;96.4;16;17;94.1;9;12;75.0;0;0.1;-0.1;2;1;1;0;1;Matches
126;Sergi Gómez\Sergi-Gomez;es ESP;DF;Espanyol;29-153;1992;3.0;115;137;83.9;2561;765;22;24;91.7;71;74;95.9;20;36;55.6;0;0.0;0.0;0;4;0;0;2;Matches
