Rk;Player;Nation;Pos;Squad;Age;Born;90s;Att;Pass Types-Live;Pass Types-Dead;Pass Types-FK;Pass Types-TB;Pass Types-Press;Pass Types-Sw;Pass Types-Crs;Pass Types-CK;Corner Kicks-In;Corner Kicks-Out;Corner Kicks-Str;Height-Ground;Height-Low;Height-High;Body Parts-Left;Body Parts-Right;Body Parts-Head;Body Parts-TI;Body Parts-Other;Cmp;Outcomes-Off;Outcomes-Out;Outcomes-Int;Outcomes-Blocks;Matches;
46;Erick Cabaco\Erick-Cabaco;uy URU;DF;Getafe;26-131;1995;0.8;40;38;2;2;0;0;3;0;0;0;0;0;31;2;7;5;33;2;0;0;35;0;2;0;0;Matches
47;Leandro Cabrera\Leandro-Cabrera;uy URU;DF;Espanyol;30-072;1991;3.0;144;135;9;5;0;10;6;0;0;0;0;0;96;8;40;118;16;5;2;0;111;1;5;1;1;Matches
48;Calderón\Calderon;es ESP;DF;Betis;21-233;2000;0.7;47;43;4;0;0;4;2;3;0;0;0;0;34;6;7;34;7;1;4;0;43;0;0;0;1;Matches
49;José Campaña\Jose-Campana;es ESP;MF;Levante;28-089;1993;1.7;119;107;12;5;0;13;3;3;6;2;2;0;88;15;16;13;102;2;1;0;102;1;3;3;1;Matches
50;Sergio Canales\Sergio-Canales;es ESP;MF;Betis;30-193;1991;2.0;191;185;6;5;0;24;8;2;0;0;0;0;155;4;32;169;16;4;1;0;173;0;1;3;1;Matches
51;Álex Cantero\Alex-Cantero;es ESP;FW;Levante;21-081;2000;0.1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;Matches
52;Étienne Capoue\Etienne-Capoue;fr FRA;MF;Villarreal;33-048;1988;1.7;99;98;1;1;0;29;2;0;0;0;0;0;85;5;9;11;82;2;0;0;91;1;0;4;0;Matches
53;Isaac Carcelen\Isaac-Carcelen;es ESP;MF;Cádiz;28-127;1993;0.7;21;20;1;1;0;2;0;1;0;0;0;0;13;6;2;2;16;3;0;0;15;0;0;0;2;Matches
54;Diego Carlos\Diego-Carlos;br BRA;DF;Sevilla;28-166;1993;2.0;170;169;1;1;1;24;7;0;0;0;0;0;144;9;17;35;128;3;0;1;159;0;3;1;0;Matches
55;Yannick Carrasco\Yannick-Carrasco;be BEL;FWDF;Atlético Madrid;27-358;1993;2.0;54;43;11;4;0;6;2;1;3;0;2;0;37;5;12;1;48;2;3;0;40;1;3;1;3;Matches
56;Guido Carrillo\Guido-Carrillo;ar ARG;FWMF;Elche;30-095;1991;0.3;6;6;0;0;0;3;0;0;0;0;0;0;4;0;2;1;3;1;0;0;3;0;0;0;1;Matches
57;Dani Carvajal\Dani-Carvajal;es ESP;DF;Real Madrid;29-229;1992;0.3;24;21;3;2;0;1;2;2;0;0;0;0;16;4;4;2;20;1;1;0;21;0;1;0;1;Matches
58;William Carvalho\William-Carvalho;pt POR;MFFW;Betis;29-143;1992;0.2;33;33;0;0;0;6;0;0;0;0;0;0;29;4;0;6;25;1;0;0;31;0;0;0;1;Matches
59;Casemiro\Casemiro;br BRA;MF;Real Madrid;29-186;1992;2.0;147;142;5;5;1;23;8;1;0;0;0;0;103;15;29;18;124;2;0;0;127;0;2;1;3;Matches
60;Kiko Casilla\Kiko-Casilla;es ESP;GK;Elche;34-330;1986;2.0;71;45;26;5;0;4;1;0;0;0;0;0;34;5;32;2;52;0;0;16;51;0;1;1;1;Matches
61;Catena\Catena;es ESP;DF;Rayo Vallecano;26-304;1994;2.0;65;59;6;6;0;10;4;1;0;0;0;0;38;10;17;5;57;1;0;0;49;0;0;3;0;Matches
62;Franco Cervi\Franco-Cervi;ar ARG;MF;Celta Vigo;27-094;1994;0.7;19;18;1;0;0;4;0;0;0;0;0;0;13;3;3;11;5;2;1;0;13;0;1;1;0;Matches
63;Denis Cheryshev\Denis-Cheryshev;ru RUS;MF;Valencia;30-245;1990;2.8;64;57;7;3;0;11;2;7;2;1;0;0;34;16;14;45;9;5;2;2;42;0;2;5;1;Matches
64;Víctor Chust\Victor-Chust;es ESP;DF;Cádiz;21-176;2000;0.1;11;10;1;0;0;1;1;0;0;0;0;0;7;1;3;1;7;2;1;0;9;0;1;0;0;Matches
65;Pathé Ciss\Pathe-Ciss;sn SEN;MFFW;Rayo Vallecano;27-165;1994;0.5;21;21;0;0;0;3;2;0;0;0;0;0;11;6;4;2;15;0;0;2;18;1;0;0;0;Matches
66;Carlos Clerc\Carlos-Clerc;es ESP;DF;Levante;29-188;1992;2.0;85;66;19;0;0;9;1;3;0;0;0;0;47;29;9;61;2;3;19;0;72;0;2;0;2;Matches
67;Santi Comesaña\Santi-Comesana;es ESP;MF;Rayo Vallecano;24-327;1996;1.6;60;59;1;1;0;12;3;0;0;0;0;0;37;8;15;8;41;7;0;0;48;0;3;1;0;Matches
68;Francis Coquelin\Francis-Coquelin;fr FRA;MF;Villarreal;30-107;1991;0.5;26;26;0;0;0;9;1;0;0;0;0;0;20;3;3;4;19;0;0;0;24;0;0;0;0;Matches
