Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
372;Yacine Qasmi\Yacine-Qasmi;ma MAR;MF;Rayo Vallecano;30-273;1991;0.0;0;0;0;0;0;0;0;;0;1;0;0.0;0;0;1;0;0;0;0;0;0;0;0;Matches
373;Quini\Quini;es ESP;DF;Granada;32-009;1989;2.3;9;8;7;1;1;4;11;36.4;7;34;12;35.3;17;16;1;6;1;0;5;7;16;9;0;Matches
374;Dani Raba\Dani-Raba;es ESP;MF;Villarreal;25-339;1995;0.4;0;0;0;0;0;0;0;;0;4;2;50.0;1;2;1;0;0;0;0;1;1;1;0;Matches
375;Uroš Račić\Uros-Racic;rs SRB;MF;Valencia;23-200;1998;1.8;2;1;1;1;0;1;5;20.0;4;32;8;25.0;12;19;1;6;1;0;5;4;6;4;0;Matches
376;Nemanja Radoja\Nemanja-Radoja;rs SRB;MF;Levante;28-239;1993;3.5;6;4;3;2;1;2;4;50.0;2;56;14;25.0;24;28;4;8;3;0;5;6;12;4;1;Matches
377;Antonio Raillo\Antonio-Raillo;es ESP;DF;Mallorca;29-360;1991;1.0;0;0;0;0;0;0;0;;0;10;3;30.0;7;3;0;1;0;0;1;0;0;3;0;Matches
378;Ivan Rakitić\Ivan-Rakitic;hr CRO;MF;Sevilla;33-207;1988;2.7;6;5;3;1;2;0;5;0.0;5;35;10;28.6;10;13;12;5;1;0;4;2;8;5;0;Matches
379;Sandro Ramírez\Sandro-Ramirez;es ESP;FW;Getafe;26-086;1995;3.1;1;0;0;0;1;0;0;;0;60;14;23.3;1;26;33;3;0;0;3;1;2;0;0;Matches
380;Lluís Recasens\Lluis-Recasens;es ESP;DF;Espanyol;19-307;2001;0.5;2;1;2;0;0;0;1;0.0;1;6;2;33.3;5;1;0;0;0;0;0;1;3;3;0;Matches
381;Manolo Reina\Manolo-Reina;es ESP;GK;Mallorca;36-185;1985;7.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;Matches
382;Karim Rekik\Karim-Rekik;nl NED;DF;Sevilla;26-305;1994;2.9;5;4;3;2;0;1;1;100.0;0;30;13;43.3;12;13;5;2;0;0;2;4;9;7;0;Matches
383;Álex Remiro\Alex-Remiro;es ESP;GK;Real Sociedad;26-193;1995;6.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;Matches
384;Nico Ribaudo\Nico-Ribaudo;es ESP;MFFW;Espanyol;20-175;2001;2.6;5;4;2;3;0;2;7;28.6;5;40;11;27.5;15;15;10;3;2;0;1;3;8;3;0;Matches
385;Luis Rioja\Luis-Rioja;es ESP;MFFW;Alavés;27-352;1993;6.2;7;4;3;3;1;0;11;0.0;11;99;22;22.2;31;46;22;8;0;0;8;8;15;5;0;Matches
386;Rober\Rober;es ESP;DF;Levante;26-229;1995;4.9;5;2;5;0;0;3;4;75.0;1;33;11;33.3;24;8;1;9;5;0;4;6;11;28;0;Matches
387;Sergi Roberto\Sergi-Roberto;es ESP;MFDF;Barcelona;29-238;1992;2.9;5;2;2;1;2;1;4;25.0;3;29;7;24.1;6;14;9;1;0;0;1;0;5;3;0;Matches
388;Rubén Rochina\Ruben-Rochina;es ESP;FW;Granada;30-194;1991;1.2;4;0;1;2;1;2;3;66.7;1;23;6;26.1;5;9;9;1;0;0;1;0;4;1;0;Matches
