Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
82;Guido Carrillo\Guido-Carrillo;ar ARG;FWMF;Elche;30-095;1991;2;29;15;16.1;0.3;0;;0;2;15;0;0.50;0;0;0;0.00;+0.60;0.1;0.0;0.0;+0.12;+0.65;Matches
83;Dani Carvajal\Dani-Carvajal;es ESP;DF;Real Madrid;29-229;1992;1;26;26;14.4;0.3;0;;0;1;26;0;1.00;2;1;+1;+3.46;+2.29;0.7;1.0;-0.3;-1.10;-0.89;Matches
84;William Carvalho\William-Carvalho;pt POR;MFFW;Betis;29-143;1992;1;22;22;12.2;0.2;0;;0;1;22;1;1.00;0;0;0;0.00;0.00;0.2;0.1;+0.1;+0.33;+0.13;Matches
85;Casemiro\Casemiro;br BRA;MF;Real Madrid;29-186;1992;2;180;90;100.0;2.0;2;90;2;0;;0;2.00;7;4;+3;+1.50;;3.0;3.6;-0.7;-0.33;;Matches
86;Kiko Casilla\Kiko-Casilla;es ESP;GK;Elche;34-330;1986;2;180;90;100.0;2.0;2;90;2;0;;0;0.50;0;1;-1;-0.50;;1.1;1.9;-0.9;-0.43;;Matches
87;Catena\Catena;es ESP;DF;Rayo Vallecano;26-304;1994;2;180;90;100.0;2.0;2;90;2;0;;0;0.00;0;4;-4;-2.00;;0.8;5.5;-4.8;-2.38;;Matches
88;Franco Cervi\Franco-Cervi;ar ARG;MF;Celta Vigo;27-094;1994;2;59;30;32.8;0.7;0;;0;2;30;0;0.50;0;1;-1;-1.53;-1.53;1.2;0.9;+0.2;+0.36;+1.43;Matches
89;César\Cesar;es ESP;MF;Elche;20-127;2001;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
90;Chapela\Chapela;es ESP;FW;Cádiz;22-099;1999;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
91;Chema\Chema;es ESP;DF;Getafe;29-178;1992;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
92;Denis Cheryshev\Denis-Cheryshev;ru RUS;MF;Valencia;30-245;1990;3;254;85;94.1;2.8;3;85;0;0;;0;2.33;5;1;+4;+1.42;+1.42;4.8;1.9;+2.9;+1.04;+3.77;Matches
93;Víctor Chust\Victor-Chust;es ESP;DF;Cádiz;21-176;2000;1;10;10;5.6;0.1;0;;0;1;10;1;1.00;1;0;+1;+9.00;+9.53;0.3;0.5;-0.2;-1.50;-1.24;Matches
94;Jasper Cillessen\Jasper-Cillessen;nl NED;GK;Valencia;32-128;1989;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
