id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
336;Aihen Muñoz\Aihen-Munoz;es ESP;DF;Real Sociedad;21;1997;7.0;0;0;0;4;2;0;28;2;6;0;0;0;51;9;9;50.0;Matches
337;Javier Muñoz\Javier-Munoz;es ESP;MF;Alavés;24;1995;0.6;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;;Matches
338;Jeison Murillo\Jeison-Murillo;co COL;DF;Celta Vigo;27;1992;8.0;2;0;0;10;8;3;1;6;9;0;0;0;76;25;19;56.8;Matches
339;Nacho\Nacho;es ESP;DF;Real Madrid;29;1990;4.4;3;0;0;9;7;0;16;9;5;0;0;0;31;13;7;65.0;Matches
340;Nacho\Nacho;es ESP;DF;Valladolid;30;1989;13.1;2;0;0;19;7;2;43;15;21;0;0;0;117;8;11;42.1;Matches
341;Naldo\Naldo;br BRA;DF;Espanyol;30;1988;13.7;7;1;1;18;4;1;2;19;14;0;0;0;133;28;19;59.6;Matches
342;Marc Navarro\Marc-Navarro;es ESP;DF;Leganés;24;1995;2.4;1;0;0;6;0;0;7;0;2;0;0;0;12;2;5;28.6;Matches
343;Ximo Navarro\Ximo-Navarro;es ESP;DF;Alavés;29;1990;16.6;8;0;0;25;20;0;18;41;22;0;0;0;179;33;25;56.9;Matches
344;Jesús Navas\Jesus-Navas;es ESP;DF;Sevilla;33;1985;27.0;4;0;0;14;20;0;178;19;15;0;0;0;263;10;24;29.4;Matches
345;Raúl Navas\Raul-Navas;es ESP;DF;Osasuna;31;1988;4.4;1;0;0;3;3;0;0;8;6;0;0;0;45;7;4;63.6;Matches
346;Neto\Neto;br BRA;GK;Barcelona;30;1989;1.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;;Matches
347;Carlos Neva\Carlos-Neva;es ESP;DF;Granada;23;1996;16.1;1;0;0;6;25;0;53;15;4;0;0;0;118;6;21;22.2;Matches
348;Saúl Ñíguez\Saul-Niguez;es ESP;MFDF;Atlético Madrid;24;1994;26.0;6;0;0;46;21;6;28;41;48;0;0;0;293;89;78;53.3;Matches
349;Fernando Niño\Fernando-Nino;es ESP;FW;Villarreal;18;2000;0.2;1;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0.0;Matches
350;Nolito\Nolito;es ESP;FW;Sevilla;32;1986;10.0;0;0;0;22;9;10;14;1;9;1;0;0;56;7;13;35.0;Matches
351;Unai Núñez\Unai-Nunez;es ESP;DF;Athletic Bilbao;22;1997;10.6;5;0;0;15;4;0;1;17;8;0;0;1;86;34;22;60.7;Matches
352;Allan Nyom\Allan-Nyom;cm CMR;DFMF;Getafe;31;1988;20.0;10;0;0;45;15;3;67;13;15;0;0;0;144;27;22;55.1;Matches
353;Jan Oblak\Jan-Oblak;si SVN;GK;Atlético Madrid;26;1993;26.7;0;0;0;0;7;0;0;1;0;0;0;0;103;0;0;;Matches
354;Lucas Ocampos\Lucas-Ocampos;ar ARG;FW;Sevilla;25;1994;21.3;8;1;1;30;45;9;71;19;23;1;0;0;145;20;28;41.7;Matches
355;Álvaro Odriozola\Alvaro-Odriozola;es ESP;DF;Real Madrid;23;1995;3.8;3;1;1;7;5;0;6;1;4;0;0;0;19;1;2;33.3;Matches
356;Lucas Olaza\Lucas-Olaza;uy URU;DF;Celta Vigo;25;1994;25.0;4;0;0;20;17;0;156;27;26;1;0;0;226;23;25;47.9;Matches
357;Kiko Olivas\Kiko-Olivas;es ESP;DF;Valladolid;30;1988;27.0;1;0;0;10;24;3;0;48;27;0;1;0;258;38;38;50.0;Matches
358;Paulo Oliveira\Paulo-Oliveira;pt POR;DF;Eibar;27;1992;17.7;7;1;1;16;13;0;3;32;11;0;0;1;206;60;28;68.2;Matches
359;Mathías Olivera\Mathias-Olivera;uy URU;DF;Getafe;21;1997;10.4;4;1;1;18;9;2;22;15;26;0;0;0;130;39;33;54.2;Matches
360;Kenneth Omeruo\Kenneth-Omeruo;ng NGA;DF;Leganés;25;1993;17.8;5;0;0;14;6;0;0;30;23;0;1;0;177;57;22;72.2;Matches
361;Javier Ontiveros\Javier-Ontiveros;es ESP;FWMF;Villarreal;21;1997;4.9;1;0;0;13;9;0;28;1;16;1;0;0;45;2;5;28.6;Matches
362;Fabián Orellana\Fabian-Orellana;cl CHI;MFFW;Eibar;33;1986;23.1;8;1;0;20;46;9;102;19;16;1;0;0;148;12;39;23.5;Matches
363;Mikel Oyarzabal\Mikel-Oyarzabal;es ESP;FWMF;Real Sociedad;22;1997;24.0;3;0;0;27;37;11;69;10;11;0;0;0;167;30;41;42.3;Matches
364;Fernando Pacheco\Fernando-Pacheco;es ESP;GK;Alavés;27;1992;24.0;0;0;0;0;1;0;0;0;0;0;0;0;118;0;0;;Matches
365;Daniel Parejo\Daniel-Parejo;es ESP;MF;Valencia;30;1989;24.6;6;1;1;18;74;3;125;18;37;1;1;0;253;9;12;42.9;Matches
366;Thomas Partey\Thomas-Partey;gh GHA;MF;Atlético Madrid;26;1993;20.4;10;0;0;38;20;0;23;36;25;0;1;0;287;33;21;61.1;Matches
367;Gabriel Paulista\Gabriel-Paulista;br BRA;DF;Valencia;28;1990;23.2;5;0;0;14;17;0;1;45;8;0;0;0;216;55;26;67.9;Matches
368;Alfonso Pedraza\Alfonso-Pedraza;es ESP;DF;Betis;23;1996;8.8;1;0;0;10;13;1;18;10;14;0;0;0;61;5;3;62.5;Matches
369;Marc Pedraza\Marc-Pedraza;es ESP;MF;Mallorca;32;1987;0.8;0;0;0;2;0;0;0;1;2;0;0;0;7;0;2;0.0;Matches
370;Pedrosa\Pedrosa;es ESP;DFMF;Espanyol;21;1998;9.5;1;0;0;7;11;1;25;8;10;0;0;0;74;7;5;58.3;Matches
371;Rubén Peña\Ruben-Pena;es ESP;DF;Villarreal;28;1991;15.7;5;0;0;29;19;0;66;22;20;0;0;1;151;12;12;50.0;Matches
372;Luis Perea\Luis-Perea;es ESP;FWMF;Osasuna;21;1997;0.2;0;0;0;0;1;0;0;0;0;0;0;0;2;1;3;25.0;Matches
373;Victor Perea\Victor-Perea;es ESP;DF;Espanyol;19;2000;10.0;2;0;0;14;19;0;49;9;7;0;0;1;84;5;20;20.0;Matches
374;Gonzalo Pereira Cejudo\Gonzalo-Pereira-Cejudo;es ESP;DF;Levante;22;1997;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
375;Carles Pérez\Carles-Perez;es ESP;FW;Barcelona;21;1998;5.3;0;0;0;4;4;2;16;1;3;0;0;0;31;1;8;11.1;Matches
376;Iñigo Pérez\Inigo-Perez;es ESP;MFDF;Osasuna;31;1988;5.7;1;0;0;7;6;0;20;4;4;0;0;0;65;3;6;33.3;Matches
377;Juan Pérez\Juan-Perez;es ESP;GK;Osasuna;23;1996;2.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;;Matches
378;Lucas Pérez\Lucas-Perez;es ESP;FW;Alavés;30;1988;21.6;3;0;0;21;9;19;101;2;9;0;0;0;97;9;22;29.0;Matches
379;Rubén Pérez\Ruben-Perez;es ESP;MF;Leganés;30;1989;16.4;6;0;0;23;25;0;6;28;26;0;1;0;254;22;21;51.2;Matches
380;Pablo Piatti\Pablo-Piatti;ar ARG;DFMF;Espanyol;30;1989;0.6;0;0;0;0;2;1;5;0;1;0;0;0;6;0;0;;Matches
381;Cristiano Piccini\Cristiano-Piccini;it ITA;DF;Valencia;26;1992;0.8;0;0;0;1;1;0;2;2;0;0;0;0;13;1;0;100.0;Matches
382;Tomás Pina Isla\Tomas-Pina-Isla;es ESP;MF;Alavés;31;1987;10.0;3;0;0;24;12;0;1;12;16;1;0;0;109;24;14;63.2;Matches
383;Pipa\Pipa;es ESP;DFMF;Espanyol;21;1998;1.3;1;0;0;3;1;0;4;1;1;0;1;0;13;1;2;33.3;Matches
384;Gerard Piqué\Gerard-Pique;es ESP;DF;Barcelona;32;1987;24.7;11;0;0;25;15;0;0;26;17;0;2;0;265;80;28;74.1;Matches
385;Óscar Plano\Oscar-Plano;es ESP;MF;Valladolid;28;1991;21.8;3;0;0;38;46;4;34;27;25;1;0;0;162;19;47;28.8;Matches
386;Pere Pons\Pere-Pons;es ESP;MF;Alavés;26;1993;8.1;1;0;0;19;8;0;6;10;14;1;0;0;88;17;9;65.4;Matches
387;Pedro Porro\Pedro-Porro;es ESP;DFMF;Valladolid;19;1999;8.2;1;0;0;4;12;0;34;8;14;0;0;0;64;5;9;35.7;Matches
388;Francisco Portillo\Francisco-Portillo;es ESP;MF;Getafe;29;1990;3.7;2;0;0;9;3;0;5;1;5;0;0;0;30;3;7;30.0;Matches
389;Portu\Portu;es ESP;FWMF;Real Sociedad;27;1992;19.8;5;0;0;24;17;14;78;8;19;0;0;0;97;13;33;28.3;Matches
390;Sergio Postigo\Sergio-Postigo;es ESP;DF;Levante;30;1988;19.5;5;0;0;13;10;2;0;27;15;0;0;0;148;27;21;56.3;Matches
391;Darío Poveda\Dario-Poveda;es ESP;FW;Atlético Madrid;22;1997;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;66.7;Matches
392;Alejandro Pozo Pozo\Alejandro-Pozo-Pozo;es ESP;DF;Mallorca;20;1999;5.7;0;0;0;6;6;1;21;11;13;0;0;0;66;0;7;0.0;Matches
393;Alejandro Pozo Pozo\Alejandro-Pozo-Pozo;es ESP;FWMF;Sevilla;20;1999;0.4;0;0;0;0;0;0;1;0;1;0;0;0;4;0;0;;Matches
394;Abdón Prats\Abdon-Prats;es ESP;FWMF;Mallorca;26;1992;1.9;1;0;0;6;2;0;1;0;0;0;0;0;7;14;12;53.8;Matches
395;Andrés Prieto\Andres-Prieto;es ESP;GK;Espanyol;25;1993;0.0;1;0;0;0;0;0;0;0;0;;;0;;;;;Matches
396;Antonio Puertas\Antonio-Puertas;es ESP;FWMF;Granada;27;1992;20.2;5;0;0;27;32;2;33;10;17;0;0;0;128;34;62;35.4;Matches
397;Riqui Puig\Riqui-Puig;es ESP;MF;Barcelona;19;1999;0.2;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0.0;Matches
398;Quini\Quini;es ESP;DF;Granada;29;1989;8.0;2;0;0;8;6;0;17;10;12;0;0;0;79;8;6;57.1;Matches
399;Xavi Quintillà\Xavi-Quintilla;es ESP;DF;Villarreal;22;1996;15.3;5;0;0;24;11;1;73;9;10;0;0;0;114;7;26;21.2;Matches
400;Quique\Quique;es ESP;FW;Eibar;29;1990;4.2;0;0;0;8;11;2;3;0;2;0;0;0;16;17;29;37.0;Matches
401;Nemanja Radoja\Nemanja-Radoja;rs SRB;MF;Levante;26;1993;15.8;2;0;0;13;16;2;5;18;13;0;0;0;153;35;16;68.6;Matches
402;Rafinha\Rafinha;br BRA;MF;Celta Vigo;26;1993;16.2;2;0;0;22;66;2;17;26;34;0;0;0;174;25;21;54.3;Matches
403;Rafinha\Rafinha;br BRA;FWMF;Barcelona;26;1993;2.1;0;0;0;3;12;0;12;1;3;0;0;0;19;0;4;0.0;Matches
404;Baba Rahman\Baba-Rahman;gh GHA;DF;Mallorca;25;1994;1.2;1;0;0;1;0;0;6;1;2;0;0;0;14;1;3;25.0;Matches
405;Antonio Raillo\Antonio-Raillo;es ESP;DF;Mallorca;27;1991;22.2;6;1;1;22;7;3;0;16;22;0;2;0;190;45;21;68.2;Matches
406;Ivan Rakitić\Ivan-Rakitic;hr CRO;MF;Barcelona;31;1988;10.7;2;0;0;13;23;1;13;10;7;0;0;0;95;10;11;47.6;Matches
407;Sandro Ramírez\Sandro-Ramirez;es ESP;FWMF;Valladolid;24;1995;12.1;2;0;0;15;34;5;30;4;9;1;0;0;62;6;16;27.3;Matches
408;Iván Ramis\Ivan-Ramis;es ESP;DF;Eibar;34;1984;5.1;1;0;0;4;5;0;1;4;2;0;0;0;64;20;8;71.4;Matches
409;Adrián Ramos\Adrian-Ramos;co COL;FW;Granada;33;1986;2.5;0;0;0;5;6;3;3;1;1;0;0;0;10;12;23;34.3;Matches
410;Sergio Ramos\Sergio-Ramos;es ESP;DF;Real Madrid;33;1986;24.7;7;0;0;37;20;4;1;35;35;0;1;0;290;48;33;59.3;Matches
411;Raúl\Raul;es ESP;FWMF;Betis;18;2000;0.2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;33.3;Matches
412;Recio\Recio;es ESP;MF;Leganés;28;1991;14.5;9;0;0;33;39;1;20;16;18;0;0;0;162;9;10;47.4;Matches
413;Sergio Reguilón\Sergio-Reguilon;es ESP;DF;Sevilla;22;1996;20.8;7;0;0;43;35;3;91;29;29;0;0;0;196;27;27;50.0;Matches
414;Manolo Reina\Manolo-Reina;es ESP;GK;Mallorca;34;1985;26.0;4;0;0;0;7;0;0;5;0;0;0;0;158;0;0;;Matches
415;Álex Remiro\Alex-Remiro;es ESP;GK;Real Sociedad;24;1995;20.0;0;0;0;0;4;0;0;0;0;0;0;0;85;0;0;;Matches
416;Luis Rioja\Luis-Rioja;es ESP;MF;Alavés;25;1993;13.3;2;0;0;14;10;1;48;15;8;0;0;0;72;5;19;20.8;Matches
417;Rodrigo Riquelme\Rodrigo-Riquelme;es ESP;MF;Atlético Madrid;19;2000;0.1;0;0;0;0;1;0;1;0;0;0;0;0;2;0;1;0.0;Matches
418;Cristian Rivera\Cristian-Rivera;es ESP;MF;Leganés;22;1997;3.4;3;0;0;6;5;0;2;4;3;0;0;0;31;4;3;57.1;Matches
419;Sergi Roberto\Sergi-Roberto;es ESP;DFMF;Barcelona;27;1992;19.3;8;0;0;17;29;1;22;24;14;0;0;0;159;18;17;51.4;Matches
420;Joel Robles\Joel-Robles;es ESP;GK;Betis;29;1990;25.1;3;1;0;1;1;0;0;0;0;0;0;0;130;0;0;;Matches
421;Marc Roca\Marc-Roca;es ESP;MF;Espanyol;22;1996;23.0;7;0;0;54;16;0;36;23;43;0;0;0;292;26;32;44.8;Matches
422;Rubén Rochina\Ruben-Rochina;es ESP;MF;Levante;28;1991;14.0;4;0;0;22;39;1;49;11;19;1;0;0;116;14;13;51.9;Matches
423;Rodrigo\Rodrigo;es ESP;FW;Valencia;28;1991;15.3;2;1;0;14;23;5;17;7;7;1;0;0;58;22;27;44.9;Matches
424;Kévin Rodrigues\Kevin-Rodrigues;pt POR;DFFW;Leganés;25;1994;15.1;4;1;1;26;15;1;94;23;22;0;0;0;131;17;31;35.4;Matches
425;Kévin Rodrigues\Kevin-Rodrigues;pt POR;DF;Real Sociedad;25;1994;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100.0;Matches
426;Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz;es ESP;MFFW;Leganés;21;1998;18.6;4;1;0;23;32;1;85;17;8;0;0;0;153;14;30;31.8;Matches
427;Ángel Rodríguez\Angel-Rodriguez;es ESP;FW;Getafe;32;1987;12.2;4;0;0;43;24;24;23;3;8;0;0;0;57;19;67;22.1;Matches
428;Dani Rodríguez\Dani-Rodriguez;es ESP;MFFW;Mallorca;31;1988;24.5;4;0;0;46;49;5;28;26;30;2;0;0;183;22;44;33.3;Matches
429;Guido Rodríguez\Guido-Rodriguez;ar ARG;MF;Betis;25;1994;2.0;2;0;0;3;3;1;0;5;5;0;0;0;17;3;2;60.0;Matches
430;James Rodríguez\James-Rodriguez;co COL;MF;Real Madrid;28;1991;3.8;1;0;0;5;5;2;22;2;8;0;0;0;23;2;5;28.6;Matches
431;Rodrygo\Rodrygo;br BRA;FW;Real Madrid;18;2001;7.4;0;0;0;7;13;1;27;8;3;0;0;0;38;4;13;23.5;Matches
432;Facundo Roncaglia\Facundo-Roncaglia;ar ARG;DF;Osasuna;32;1987;11.3;4;2;1;15;9;0;9;13;12;0;2;0;157;25;20;55.6;Matches
433;Roberto Rosales\Roberto-Rosales;ve VEN;DF;Leganés;30;1988;13.3;5;0;0;21;5;1;53;19;15;0;0;0;111;19;24;44.2;Matches
434;Rubén\Ruben;es ESP;GK;Osasuna;35;1984;13.6;0;0;0;0;1;0;0;1;0;0;0;0;74;0;0;;Matches
435;Waldo Rubio\Waldo-Rubio;es ESP;MFFW;Valladolid;23;1995;4.9;3;0;0;8;4;2;10;4;4;0;0;0;34;3;4;42.9;Matches
436;Aitor Ruibal\Aitor-Ruibal;es ESP;DFFW;Leganés;23;1996;5.6;2;0;0;15;5;4;17;1;10;0;0;0;41;2;10;16.7;Matches
437;Jorge Sáenz\Jorge-Saenz;es ESP;DFFW;Celta Vigo;22;1996;1.4;1;1;0;2;1;0;0;3;0;0;0;0;16;2;2;50.0;Matches
438;Borja Sainz\Borja-Sainz;es ESP;MFFW;Alavés;18;2001;3.8;1;0;0;10;5;2;7;2;6;0;0;0;40;3;9;25.0;Matches
439;Yannis Salibur\Yannis-Salibur;fr FRA;FWMF;Mallorca;28;1991;0.6;0;0;0;2;3;0;2;1;0;0;0;0;4;1;0;100.0;Matches
440;Mohammed Salisu\Mohammed-Salisu;gh GHA;DF;Valladolid;20;1999;26.3;2;0;0;19;10;1;1;32;29;0;1;0;234;62;32;66.0;Matches
441;Fede San Emeterio\Fede-San-Emeterio;es ESP;MF;Valladolid;22;1997;11.8;3;0;0;17;16;0;3;22;13;0;0;0;111;16;16;50.0;Matches
442;Mikel San José\Mikel-San-Jose;es ESP;MF;Athletic Bilbao;30;1989;3.9;3;0;0;6;1;1;0;11;7;0;0;0;36;15;10;60.0;Matches
443;Oihan Sancet\Oihan-Sancet;es ESP;MF;Athletic Bilbao;19;2000;4.5;1;0;0;8;7;0;1;0;3;0;0;0;26;7;3;70.0;Matches
444;Germán Sánchez\German-Sanchez;es ESP;DF;Granada;32;1986;17.7;9;1;1;20;17;0;0;24;10;0;0;0;169;39;41;48.8;Matches
445;Manuel Sánchez\Manuel-Sanchez;es ESP;DF;Atlético Madrid;18;2000;0.7;1;0;0;2;0;1;4;0;1;0;0;0;3;1;2;33.3;Matches
446;Víctor Sánchez\Victor-Sanchez;es ESP;MFDF;Espanyol;31;1987;17.6;10;1;1;46;29;0;68;25;32;0;2;0;207;33;29;53.2;Matches
447;Luca Sangalli\Luca-Sangalli;es ESP;MF;Real Sociedad;24;1995;4.1;0;0;0;1;7;0;5;1;1;0;0;0;37;5;5;50.0;Matches
448;Oier Sanjurjo\Oier-Sanjurjo;es ESP;MF;Osasuna;33;1986;18.5;10;1;1;32;31;1;8;21;22;0;0;0;291;47;47;50.0;Matches
449;Ivan Šaponjić\Ivan-Saponjic;rs SRB;DF;Atlético Madrid;21;1997;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;100.0;Matches
450;Joan Sastre Vanrell\Joan-Sastre-Vanrell;es ESP;DF;Mallorca;22;1997;14.2;4;0;0;18;19;0;62;21;16;0;1;0;108;6;10;37.5;Matches
451;Stefan Savić\Stefan-Savic;me MNE;DF;Atlético Madrid;28;1991;14.0;3;0;0;11;8;0;0;19;6;0;0;1;132;33;17;66.0;Matches
452;Aleksandar Sedlar\Aleksandar-Sedlar;rs SRB;DF;Mallorca;27;1991;2.8;1;0;0;4;4;0;0;5;2;0;0;0;28;6;5;54.5;Matches
453;Nélson Semedo\Nelson-Semedo;pt POR;DF;Barcelona;25;1993;15.4;1;0;0;16;24;2;10;16;28;1;0;0;102;9;4;69.2;Matches
454;Josep Señé\Josep-Sene;es ESP;MF;Mallorca;27;1991;1.5;0;0;0;1;3;0;1;1;1;0;0;0;12;1;1;50.0;Matches
455;Salva Sevilla\Salva-Sevilla;es ESP;MF;Mallorca;35;1984;20.6;9;1;1;25;15;1;99;10;14;0;0;0;203;3;11;21.4;Matches
456;Sidnei\Sidnei;br BRA;DF;Betis;29;1989;8.6;1;0;0;6;4;0;0;17;7;0;1;0;79;15;6;71.4;Matches
457;Jonathan Silva\Jonathan-Silva;ar ARG;DF;Leganés;25;1994;23.6;11;0;0;31;29;3;106;25;16;0;0;1;173;23;30;43.4;Matches
458;Rui Silva\Rui-Silva;pt POR;GK;Granada;25;1994;26.0;1;0;0;0;3;0;0;1;0;0;0;0;155;0;0;;Matches
459;Unai Simón\Unai-Simon;es ESP;GK;Athletic Bilbao;22;1997;24.0;2;0;0;1;2;0;0;1;0;0;0;0;107;0;0;;Matches
460;Dimitris Siovas\Dimitris-Siovas;gr GRE;DF;Leganés;30;1988;15.4;4;0;0;17;5;2;5;33;21;0;1;0;177;53;26;67.1;Matches
461;Pione Sisto\Pione-Sisto;dk DEN;FWMF;Celta Vigo;24;1995;8.5;2;0;0;7;22;5;35;4;10;0;0;0;54;1;9;10.0;Matches
462;Antonio Sivera\Antonio-Sivera;es ESP;GK;Alavés;22;1996;3.0;1;0;0;1;0;0;0;0;0;0;1;0;16;0;0;;Matches
463;Fyodor Smolov\Fyodor-Smolov;ru RUS;FW;Celta Vigo;29;1990;4.0;2;0;0;7;3;5;5;4;0;0;0;0;11;9;16;36.0;Matches
464;Rubén Sobrino\Ruben-Sobrino;es ESP;FWMF;Valencia;27;1992;1.4;0;0;0;6;6;1;2;0;4;0;0;0;10;3;6;33.3;Matches
465;Roberto Soldado\Roberto-Soldado;es ESP;FW;Granada;34;1985;19.6;11;0;0;33;37;17;11;4;3;1;0;0;58;33;62;34.7;Matches
466;Carlos Soler\Carlos-Soler;es ESP;MF;Valencia;22;1997;15.4;3;0;0;19;13;1;12;9;15;0;0;0;101;10;7;58.8;Matches
467;Kévin Soni\Kevin-Soni;cm CMR;FW;Espanyol;21;1998;0.0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;Matches
468;David Soria\David-Soria;es ESP;GK;Getafe;26;1993;27.0;1;0;0;1;0;0;0;0;0;0;0;0;162;0;0;;Matches
469;Juan Soriano\Juan-Soriano;es ESP;GK;Leganés;21;1997;11.0;2;0;0;1;1;0;0;0;0;0;1;0;54;0;0;;Matches
470;Damián Suárez\Damian-Suarez;uy URU;DF;Getafe;31;1988;21.4;11;0;0;41;39;0;122;22;35;0;0;0;232;26;37;41.3;Matches
471;Denis Suárez\Denis-Suarez;es ESP;MFFW;Celta Vigo;25;1994;14.7;2;0;0;13;30;0;82;14;10;1;0;0;92;2;12;14.3;Matches
472;Luis Suárez\Luis-Suarez;uy URU;FW;Barcelona;32;1987;14.2;4;0;0;13;14;9;9;0;2;0;0;0;39;4;5;44.4;Matches
473;Ki Sung-yueng\Ki-Sung-yueng;kr KOR;MF;Mallorca;30;1989;0.1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;;Matches
474;Suso\Suso;es ESP;FWMF;Sevilla;25;1993;3.9;0;0;0;4;3;0;21;1;1;0;0;0;25;1;3;25.0;Matches
475;Tachi\Tachi;es ESP;MFDF;Alavés;21;1997;0.1;0;0;0;1;0;0;0;2;0;0;0;0;3;1;0;100.0;Matches
476;Rodrigo Tarín\Rodrigo-Tarin;es ESP;DF;Leganés;23;1996;4.0;1;0;0;3;3;0;0;2;2;0;0;0;22;4;2;66.7;Matches
477;Álvaro Tejero\Alvaro-Tejero;es ESP;DF;Eibar;23;1996;13.3;3;0;0;15;15;1;65;24;10;0;0;0;132;14;20;41.2;Matches
478;Cristian Tello\Cristian-Tello;es ESP;MFFW;Betis;27;1991;5.0;0;0;0;3;2;0;19;2;2;0;0;0;35;2;4;33.3;Matches
479;Marc-André ter Stegen\Marc-Andre-ter-Stegen;de GER;GK;Barcelona;27;1992;26.0;0;0;0;0;2;0;0;1;0;0;0;0;131;0;0;;Matches
480;David Timor\David-Timor;es ESP;MF;Getafe;29;1989;3.5;2;0;0;6;7;0;3;5;2;0;0;0;61;10;9;52.6;Matches
481;Jean-Clair Todibo\Jean-Clair-Todibo;fr FRA;DF;Barcelona;19;1999;0.9;0;0;0;1;0;0;0;0;1;0;0;0;8;1;2;33.3;Matches
482;Karl Toko Ekambi\Karl-Toko-Ekambi;cm CMR;FW;Villarreal;26;1992;11.1;0;0;0;7;7;7;4;3;2;0;1;0;34;7;26;21.2;Matches
483;Raúl de Tomás\Raul-de-Tomas;es ESP;FW;Espanyol;24;1994;6.0;1;0;0;9;11;3;4;3;2;1;0;0;33;8;27;22.9;Matches
484;Toño\Tono;es ESP;DF;Levante;29;1989;13.0;0;0;0;13;13;5;42;7;10;0;0;0;111;14;15;48.3;Matches
485;Ferrán Torres\Ferran-Torres;es ESP;MFFW;Valencia;19;2000;19.7;5;0;0;15;29;11;65;10;13;0;0;0;100;29;28;50.9;Matches
486;Óliver Torres\Oliver-Torres;es ESP;FWMF;Sevilla;24;1994;12.4;5;0;0;23;13;0;30;9;21;0;0;0;104;4;21;16.0;Matches
487;Pau Torres\Pau-Torres;es ESP;DF;Villarreal;22;1997;23.0;4;0;0;24;5;0;2;18;19;0;2;0;238;32;31;50.8;Matches
488;Roberto Torres\Roberto-Torres;es ESP;MFFW;Osasuna;30;1989;23.0;1;0;0;14;26;2;116;21;15;0;1;0;151;13;20;39.4;Matches
489;Aleksandar Trajkovski\Aleksandar-Trajkovski;mk MKD;MF;Mallorca;26;1992;1.6;0;0;0;4;4;0;13;2;2;0;0;0;14;1;1;50.0;Matches
490;Manu Trigueros\Manu-Trigueros;es ESP;MF;Villarreal;27;1991;13.4;4;0;0;21;26;0;24;3;19;0;0;0;95;10;21;32.3;Matches
491;Kieran Trippier\Kieran-Trippier;eng ENG;DF;Atlético Madrid;28;1990;17.0;2;0;0;19;11;2;112;19;24;0;1;0;146;16;20;44.4;Matches
492;Samuel Umtiti\Samuel-Umtiti;fr FRA;DF;Barcelona;25;1993;9.3;4;0;0;17;14;1;0;24;8;0;0;0;108;20;7;74.1;Matches
493;Enes Ünal\Enes-Unal;tr TUR;FW;Valladolid;22;1997;19.0;2;0;0;30;45;15;8;6;6;1;0;0;100;73;108;40.3;Matches
494;Tomáš Vaclík\Tomas-Vaclik;cz CZE;GK;Sevilla;30;1989;25.5;0;0;0;0;3;0;0;0;0;0;0;0;122;0;0;;Matches
495;Álvaro Vadillo\Alvaro-Vadillo;es ESP;FWMF;Granada;24;1994;13.6;0;0;0;9;20;9;92;7;9;0;0;0;59;6;23;20.7;Matches
496;Germán Valera\German-Valera;es ESP;FW;Atlético Madrid;17;2002;0.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;;Matches
497;Martin Valjent\Martin-Valjent;sk SVK;DF;Mallorca;23;1995;27.0;4;0;0;13;8;1;1;31;16;0;0;0;244;40;36;52.6;Matches
498;Jesús Vallejo\Jesus-Vallejo;es ESP;DF;Granada;22;1997;2.0;0;0;0;0;0;1;1;2;1;0;0;0;17;1;2;33.3;Matches
499;Manu Vallejo\Manu-Vallejo;es ESP;MFFW;Valencia;22;1997;3.5;0;0;0;5;3;1;3;3;2;0;0;0;13;5;7;41.7;Matches
500;Federico Valverde\Federico-Valverde;uy URU;MF;Real Madrid;21;1998;14.1;1;0;0;15;7;0;11;19;13;0;0;0;116;17;8;68.0;Matches
501;Raphaël Varane\Raphael-Varane;fr FRA;DF;Real Madrid;26;1993;23.0;2;0;0;13;6;1;2;20;19;0;0;0;224;58;21;73.4;Matches
502;Matías Vargas\Matias-Vargas;ar ARG;FWMF;Espanyol;21;1997;10.5;1;0;0;8;18;1;38;2;9;0;0;0;76;3;14;17.6;Matches
503;Franco Vázquez\Franco-Vazquez;ar ARG;MFFW;Sevilla;30;1989;9.9;4;0;0;21;33;6;16;7;17;0;0;0;111;24;25;49.0;Matches
504;Kevin Vázquez\Kevin-Vazquez;es ESP;DF;Celta Vigo;26;1993;8.2;5;0;0;10;13;1;15;14;8;0;0;0;85;11;11;50.0;Matches
505;Lucas Vázquez\Lucas-Vazquez;es ESP;MFFW;Real Madrid;28;1991;7.1;1;0;0;20;12;2;41;7;11;1;0;0;58;2;5;28.6;Matches
