Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Standard-Sh;Standard-SoT;Standard-SoT%;Standard-Sh/90;Standard-SoT/90;Standard-G/Sh;Standard-G/SoT;Standard-Dist;Standard-FK;Performance-PK;Performance-PKatt;Expected-xG;Expected-npxG;Expected-npxG/Sh;Expected-G-xG;Expected-np:G-xG;Matches;
65;Erick Cabaco\Erick-Cabaco;uy URU;DF;Getafe;26-167;1995;0.8;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
66;Leandro Cabrera\Leandro-Cabrera;uy URU;DF;Espanyol;30-108;1991;7.0;1;5;2;40.0;0.71;0.29;0.20;0.50;11.6;0;0;0;0.3;0.3;0.07;+0.7;+0.7;Matches
67;Cala\Cala;es ESP;DF;Cádiz;31-311;1989;2.5;0;2;0;0.0;0.79;0.00;0.00;;8.9;0;0;0;0.2;0.2;0.11;-0.2;-0.2;Matches
68;Calderón\Calderon;es ESP;DF;Betis;21-269;2000;0.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
69;Fernando Calero\Fernando-Calero;es ESP;DF;Espanyol;26-019;1995;0.5;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
70;Víctor Camarasa\Victor-Camarasa;es ESP;MFFW;Betis;27-128;1994;0.8;0;1;0;0.0;1.22;0.00;0.00;;34.1;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
71;Eduardo Camavinga\Eduardo-Camavinga;fr FRA;MF;Real Madrid;18-327;2002;1.7;1;1;1;100.0;0.59;0.59;1.00;1.00;4.0;0;0;0;0.5;0.5;0.52;+0.5;+0.5;Matches
72;José Campaña\Jose-Campana;es ESP;MF;Levante;28-125;1993;3.4;1;3;1;33.3;0.89;0.30;0.33;1.00;19.3;1;0;0;0.2;0.2;0.07;+0.8;+0.8;Matches
73;Sergio Canales\Sergio-Canales;es ESP;FWMF;Betis;30-229;1991;5.4;1;13;3;23.1;2.42;0.56;0.08;0.33;20.9;0;0;0;1.1;1.1;0.08;-0.1;-0.1;Matches
74;Álex Cantero\Alex-Cantero;es ESP;FWMF;Levante;21-117;2000;2.2;0;5;2;40.0;2.30;0.92;0.00;0.00;15.5;0;0;0;1.4;1.4;0.29;-1.4;-1.4;Matches
75;Étienne Capoue\Etienne-Capoue;fr FRA;MF;Villarreal;33-084;1988;5.7;0;2;2;100.0;0.35;0.35;0.00;0.00;18.0;0;0;0;0.1;0.1;0.04;-0.1;-0.1;Matches
76;Isaac Carcelen\Isaac-Carcelen;es ESP;DFMF;Cádiz;28-163;1993;5.5;0;2;0;0.0;0.36;0.00;0.00;;25.7;1;0;0;0.1;0.1;0.04;-0.1;-0.1;Matches
77;Cárdenas\Cardenas;es ESP;GK;Levante;24-189;1997;3.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
78;Diego Carlos\Diego-Carlos;br BRA;DF;Sevilla;28-202;1993;6.0;0;5;2;40.0;0.83;0.33;0.00;0.00;14.2;0;0;0;0.3;0.3;0.06;-0.3;-0.3;Matches
