"id";"name";"nation";"position";"Squad";"age";"born";"90s";"Gls";"PK";"PKatt";"Sh";"SoT";"FK";"SoT%";"Sh/90";"SoT/90";"G/Sh";"G/SoT";"xG";"npxG";"npxG/Sh";"G-xG";"np:G-xG";"Matches"
140;Charles De Ketelaere\Charles-De-Ketelaere;be BEL;MFFW;be Club Brugge;18;2001;1.4;0;0;0;2;0;0;0.0;1.43;0.00;0.00;;0.1;0.1;0.07;-0.1;-0.1;Matches
141;Mattia De Sciglio\Mattia-De-Sciglio;it ITA;DF;it Juventus;26;1992;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
142;Miloš Degenek\Milos-Degenek;au AUS;DF;rs Red Star;25;1994;6.0;0;0;0;1;0;0;0.0;0.17;0.00;0.00;;0.1;0.1;0.13;-0.1;-0.1;Matches
143;Thomas Delaney\Thomas-Delaney;dk DEN;MF;de Dortmund;27;1991;2.7;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
144;Simon Deli\Simon-Deli;ci CIV;DF;be Club Brugge;27;1991;6.0;0;0;0;5;0;0;0.0;0.83;0.00;0.00;;0.2;0.2;0.05;-0.2;-0.2;Matches
145;Moussa Dembélé\Moussa-Dembele;fr FRA;FW;fr Lyon;23;1996;6.1;0;0;0;9;0;0;0.0;1.47;0.00;0.00;;0.6;0.6;0.07;-0.6;-0.6;Matches
146;Ousmane Dembélé\Ousmane-Dembele;fr FRA;FW;es Barcelona;22;1997;1.5;0;0;0;4;1;0;25.0;2.65;0.66;0.00;0.00;0.2;0.2;0.05;-0.2;-0.2;Matches
147;Merih Demiral\Merih-Demiral;tr TUR;DF;it Juventus;21;1998;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
148;Kerem Demirbay\Kerem-Demirbay;de GER;MF;de Leverkusen;26;1993;4.2;0;0;0;11;1;1;9.1;2.64;0.24;0.00;0.00;0.4;0.4;0.04;-0.4;-0.4;Matches
149;Diego Demme\Diego-Demme;de GER;MF;de RB Leipzig;27;1991;4.0;1;0;0;4;1;0;25.0;0.99;0.25;0.25;1.00;0.4;0.4;0.10;+0.6;+0.6;Matches
150;Diego Demme\Diego-Demme;de GER;MF;it Napoli;27;1991;0.9;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
151;Jason Denayer\Jason-Denayer;be BEL;DFMF;fr Lyon;24;1995;6.0;0;0;0;2;0;0;0.0;0.33;0.00;0.00;;0.1;0.1;0.07;-0.1;-0.1;Matches
152;Emmanuel Dennis\Emmanuel-Dennis;ng NGA;FWMF;be Club Brugge;21;1997;5.1;2;0;0;16;8;0;50.0;3.14;1.57;0.13;0.25;2.6;2.6;0.16;-0.6;-0.6;Matches
153;Dentinho\Dentinho;br BRA;FWMF;ua Shakhtar;30;1989;0.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
154;Memphis Depay\Memphis-Depay;nl NED;FWMF;fr Lyon;25;1994;4.4;5;1;1;16;10;1;62.5;3.65;2.28;0.25;0.40;2.5;1.8;0.11;+2.5;+2.2;Matches
155;Sergiño Dest\Sergino-Dest;us USA;DF;nl Ajax;18;2000;4.5;0;0;0;3;1;0;33.3;0.67;0.22;0.00;0.00;0.1;0.1;0.04;-0.1;-0.1;Matches
156;Sébastien Dewaest\Sebastien-Dewaest;be BEL;DF;be Genk;28;1991;4.0;0;0;0;3;1;0;33.3;0.75;0.25;0.00;0.00;0.2;0.2;0.08;-0.2;-0.2;Matches
157;Giovanni Di Lorenzo\Giovanni-Di-Lorenzo;it ITA;DFMF;it Napoli;25;1993;7.0;0;0;0;2;0;0;0.0;0.29;0.00;0.00;;0.2;0.2;0.08;-0.2;-0.2;Matches
158;Ángel Di María\Angel-Di-Maria;ar ARG;FW;fr Paris S-G;31;1988;5.6;2;0;0;16;7;1;43.8;2.86;1.25;0.13;0.29;2.0;2.0;0.12;0.0;0.0;Matches
159;Moussa Diaby\Moussa-Diaby;fr FRA;MFFW;de Leverkusen;20;1999;2.0;0;0;0;6;2;0;33.3;3.00;1.00;0.00;0.00;0.2;0.2;0.04;-0.2;-0.2;Matches
160;Mbaye Diagne\Mbaye-Diagne;sn SEN;FW;be Club Brugge;27;1991;0.4;0;0;1;1;0;0;0.0;2.25;0.00;0.00;;0.8;0.0;0.02;-0.8;0.0;Matches
161;Mouctar Diakhaby\Mouctar-Diakhaby;fr FRA;DF;es Valencia;22;1996;2.9;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
162;Abdou Diallo\Abdou-Diallo;fr FRA;DF;fr Paris S-G;23;1996;1.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
163;Rúben Dias\Ruben-Dias;pt POR;DF;pt Benfica;22;1997;6.0;0;0;0;1;0;0;0.0;0.17;0.00;0.00;;0.0;0.0;0.05;0.0;0.0;Matches
164;Krepin Diatta\Krepin-Diatta;sn SEN;DFMF;be Club Brugge;20;1999;4.8;1;0;0;5;1;1;20.0;1.03;0.21;0.20;1.00;0.3;0.3;0.05;+0.7;+0.7;Matches
165;Brahim Díaz\Brahim-Diaz;es ESP;FW;es Real Madrid;19;1999;0.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
166;Eric Dier\Eric-Dier;eng ENG;MFDF;eng Tottenham;25;1994;2.5;0;0;0;1;0;0;0.0;0.41;0.00;0.00;;0.4;0.4;0.43;-0.4;-0.4;Matches
167;Virgil van Dijk\Virgil-van-Dijk;nl NED;DF;eng Liverpool;28;1991;7.0;0;0;0;9;1;0;11.1;1.29;0.14;0.00;0.00;0.4;0.4;0.04;-0.4;-0.4;Matches
168;Emir Dilaver\Emir-Dilaver;at AUT;DF;hr Dinamo Zagreb;28;1991;6.0;0;0;0;2;1;0;50.0;0.33;0.17;0.00;0.00;0.1;0.1;0.05;-0.1;-0.1;Matches
169;Tiago Djaló\Tiago-Djalo;pt POR;DF;fr Lille;19;2000;3.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
170;Berat Djimsiti\Berat-Djimsiti;al ALB;DF;it Atalanta;26;1993;4.0;0;0;0;3;0;0;0.0;0.75;0.00;0.00;;0.3;0.3;0.09;-0.3;-0.3;Matches
171;Dodô\Dodo;br BRA;DF;ua Shakhtar;20;1998;3.1;1;0;0;2;1;0;50.0;0.64;0.32;0.50;1.00;0.4;0.4;0.22;+0.6;+0.6;Matches
172;Jaume Doménech\Jaume-Domenech;es ESP;GK;es Valencia;28;1990;2.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
173;Ryan Donk\Ryan-Donk;nl NED;DF;tr Galatasaray;33;1986;4.0;0;0;0;1;0;0;0.0;0.25;0.00;0.00;;0.0;0.0;0.02;0.0;0.0;Matches
174;Gabriel Dos Santos\Gabriel-Dos-Santos;br BRA;DF;fr Lille;21;1997;6.0;0;0;0;3;1;0;33.3;0.50;0.17;0.00;0.00;0.1;0.1;0.03;-0.1;-0.1;Matches
175;Aleksandar Dragović\Aleksandar-Dragovic;at AUT;DF;de Leverkusen;28;1991;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
176;Julian Draxler\Julian-Draxler;de GER;FW;fr Paris S-G;25;1993;0.2;0;0;0;1;0;0;0.0;4.09;0.00;0.00;;0.1;0.1;0.11;-0.1;-0.1;Matches
177;Sebastián Driussi\Sebastian-Driussi;ar ARG;MF;ru Zenit;23;1996;4.0;0;0;0;11;1;1;9.1;2.73;0.25;0.00;0.00;0.5;0.5;0.05;-0.5;-0.5;Matches
178;Leo Dubois\Leo-Dubois;fr FRA;DF;fr Lyon;24;1994;5.9;0;0;0;7;3;0;42.9;1.19;0.51;0.00;0.00;0.2;0.2;0.02;-0.2;-0.2;Matches
179;Paulo Dybala\Paulo-Dybala;ar ARG;FWMF;it Juventus;25;1993;3.3;3;0;0;13;5;2;38.5;3.95;1.52;0.23;0.60;1.4;1.4;0.11;+1.6;+1.6;Matches
180;Artem Dzyuba\Artem-Dzyuba;ru RUS;FW;ru Zenit;30;1988;6.0;2;0;0;7;3;0;42.9;1.17;0.50;0.29;0.67;0.8;0.8;0.12;+1.2;+1.2;Matches
181;Éder\Eder;pt POR;FW;ru Loko Moscow;31;1987;3.8;0;0;0;4;1;0;25.0;1.05;0.26;0.00;0.00;0.2;0.2;0.05;-0.2;-0.2;Matches
182;Ederson\Ederson;br BRA;GK;eng Manchester City;25;1993;5.5;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
183;Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp;nl NED;MF;nl Ajax;19;2000;0.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
184;Omar Elabdellaoui\Omar-Elabdellaoui;no NOR;DF;gr Olympiacos;27;1991;5.1;0;0;0;3;1;0;33.3;0.59;0.20;0.00;0.00;0.1;0.1;0.03;-0.1;-0.1;Matches
185;Elif Elmas\Elif-Elmas;mk MKD;MF;it Napoli;19;1999;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
186;Christian Eriksen\Christian-Eriksen;dk DEN;MF;eng Tottenham;27;1992;3.3;1;0;0;8;5;2;62.5;2.44;1.53;0.13;0.20;0.7;0.7;0.08;+0.3;+0.3;Matches
187;Aleksandr Erokhin\Aleksandr-Erokhin;ru RUS;MF;ru Zenit;29;1989;1.8;0;0;0;1;0;0;0.0;0.54;0.00;0.00;;0.0;0.0;0.05;0.0;0.0;Matches
188;Sebastiano Esposito\Sebastiano-Esposito;it ITA;FWMF;it Inter;17;2002;0.6;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
189;Fabinho\Fabinho;br BRA;MF;eng Liverpool;25;1993;5.2;0;0;0;6;1;0;16.7;1.15;0.19;0.00;0.00;0.2;0.2;0.03;-0.2;-0.2;Matches
190;Radamel Falcao\Radamel-Falcao;co COL;FW;tr Galatasaray;33;1986;2.3;0;0;0;4;0;1;0.0;1.73;0.00;0.00;;0.2;0.2;0.06;-0.2;-0.2;Matches
191;Patrick Farkas\Patrick-Farkas;at AUT;DF;at RB Salzburg;26;1992;0.1;0;0;0;1;0;0;0.0;15.00;0.00;0.00;;0.0;0.0;0.01;0.0;0.0;Matches
192;Ansu Fati\Ansu-Fati;es ESP;FW;es Barcelona;16;2002;1.0;1;0;0;2;1;0;50.0;1.96;0.98;0.50;1.00;0.1;0.1;0.07;+0.9;+0.9;Matches
193;Sofiane Feghouli\Sofiane-Feghouli;dz ALG;FW;tr Galatasaray;29;1989;3.8;0;0;0;4;1;0;25.0;1.05;0.26;0.00;0.00;0.2;0.2;0.04;-0.2;-0.2;Matches
194;Ljubomir Fejsa\Ljubomir-Fejsa;rs SRB;MF;pt Benfica;30;1988;1.7;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
195;Felipe\Felipe;br BRA;DF;es Atletico Madrid;30;1989;6.0;1;0;0;3;2;0;66.7;0.50;0.33;0.33;0.50;0.2;0.2;0.08;+0.8;+0.8;Matches
196;João Félix\Joao-Felix;pt POR;FWMF;es Atletico Madrid;19;1999;3.2;2;1;1;15;5;0;33.3;4.64;1.55;0.07;0.20;2.2;1.5;0.10;-0.2;-0.5;Matches
197;Gedson Fernandes\Gedson-Fernandes;pt POR;MF;eng Tottenham;20;1999;0.7;0;0;0;1;0;0;0.0;1.41;0.00;0.00;;0.0;0.0;0.04;0.0;0.0;Matches
198;Gedson Fernandes\Gedson-Fernandes;pt POR;MFFW;pt Benfica;20;1999;1.5;0;0;0;4;0;0;0.0;2.67;0.00;0.00;;0.2;0.2;0.06;-0.2;-0.2;Matches
199;Fernandinho\Fernandinho;br BRA;DF;eng Manchester City;34;1985;5.6;0;0;0;2;0;0;0.0;0.36;0.00;0.00;;0.1;0.1;0.07;-0.1;-0.1;Matches
200;Roberto Firmino\Roberto-Firmino;br BRA;FWMF;eng Liverpool;27;1991;5.7;0;0;0;9;2;0;22.2;1.57;0.35;0.00;0.00;0.6;0.6;0.06;-0.6;-0.6;Matches
201;Junior Firpo\Junior-Firpo;es ESP;DF;es Barcelona;22;1996;3.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
202;Phil Foden\Phil-Foden;eng ENG;MF;eng Manchester City;19;2000;2.1;2;0;0;5;2;0;40.0;2.43;0.97;0.40;1.00;0.7;0.7;0.14;+1.3;+1.3;Matches
203;José Fonte\Jose-Fonte;pt POR;DF;fr Lille;35;1983;4.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
204;Emil Forsberg\Emil-Forsberg;se SWE;MFFW;de RB Leipzig;27;1991;5.3;3;2;2;16;8;0;50.0;3.04;1.52;0.06;0.13;3.0;1.5;0.09;0.0;-0.5;Matches
205;Juan Foyth\Juan-Foyth;ar ARG;DF;eng Tottenham;21;1998;2.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
206;Remo Freuler\Remo-Freuler;ch SUI;MF;it Atalanta;27;1992;5.4;1;0;0;5;2;0;40.0;0.92;0.37;0.20;0.50;0.4;0.4;0.07;+0.6;+0.6;Matches
207;Michal Frydrych\Michal-Frydrych;cz CZE;DF;cz Slavia Prague;29;1990;1.9;0;0;0;2;0;0;0.0;1.03;0.00;0.00;;0.1;0.1;0.07;-0.1;-0.1;Matches
208;Gabriel\Gabriel;br BRA;MF;pt Benfica;25;1993;4.9;0;0;0;7;2;0;28.6;1.43;0.41;0.00;0.00;0.4;0.4;0.06;-0.4;-0.4;Matches
209;Gianluca Gaetano\Gianluca-Gaetano;it ITA;MF;it Napoli;19;2000;0.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
210;Roberto Gagliardini\Roberto-Gagliardini;it ITA;MF;it Inter;25;1994;2.4;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
211;Kévin Gameiro\Kevin-Gameiro;fr FRA;FW;es Valencia;32;1987;2.5;0;0;0;5;1;0;20.0;1.97;0.39;0.00;0.00;0.3;0.3;0.07;-0.3;-0.3;Matches
212;Idrissa Gana Gueye\Idrissa-Gana-Gueye;sn SEN;MF;fr Paris S-G;29;1989;4.5;0;0;0;3;0;0;0.0;0.67;0.00;0.00;;0.1;0.1;0.04;-0.1;-0.1;Matches
213;Ezequiel Garay\Ezequiel-Garay;ar ARG;DF;es Valencia;32;1986;4.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
214;Eric García\Eric-Garcia;es ESP;DF;eng Manchester City;18;2001;1.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
215;Mateo García\Mateo-Garcia;ar ARG;FWMF;rs Red Star;22;1996;5.4;0;0;0;3;1;0;33.3;0.55;0.18;0.00;0.00;0.3;0.3;0.08;-0.3;-0.3;Matches
216;Mario Gavranović\Mario-Gavranovic;ch SUI;FW;hr Dinamo Zagreb;29;1989;0.9;0;0;0;1;0;0;0.0;1.08;0.00;0.00;;0.3;0.3;0.27;-0.3;-0.3;Matches
217;Paulo Gazzaniga\Paulo-Gazzaniga;ar ARG;GK;eng Tottenham;27;1992;4.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
218;Olivier Giroud\Olivier-Giroud;fr FRA;FW;eng Chelsea;32;1986;0.9;0;0;0;2;2;0;100.0;2.31;2.31;0.00;0.00;0.1;0.1;0.05;-0.1;-0.1;Matches
219;Marko Gjira\Marko-Gjira;hr CRO;MFDF;hr Dinamo Zagreb;20;1999;0.7;0;0;0;1;0;0;0.0;1.53;0.00;0.00;;0.0;0.0;0.04;0.0;0.0;Matches
220;Serge Gnabry\Serge-Gnabry;de GER;FWMF;de Bayern Munich;24;1995;5.2;6;0;0;22;11;0;50.0;4.24;2.12;0.27;0.55;2.5;2.5;0.11;+3.5;+3.5;Matches
221;Marko Gobeljić\Marko-Gobeljic;rs SRB;DF;rs Red Star;26;1992;5.5;0;0;0;4;1;0;25.0;0.73;0.18;0.00;0.00;0.1;0.1;0.04;-0.1;-0.1;Matches
222;Diego Godín\Diego-Godin;uy URU;DF;it Inter;33;1986;5.0;0;0;0;1;0;0;0.0;0.20;0.00;0.00;;0.1;0.1;0.05;-0.1;-0.1;Matches
223;Amer Gojak\Amer-Gojak;ba BIH;MF;hr Dinamo Zagreb;22;1997;1.9;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
224;Pierluigi Gollini\Pierluigi-Gollini;it ITA;GK;it Atalanta;24;1995;7.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
225;Joe Gomez\Joe-Gomez;eng ENG;DF;eng Liverpool;22;1997;4.3;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
226;Maxi Gómez\Maxi-Gomez;uy URU;FW;es Valencia;22;1996;4.7;0;0;0;7;4;0;57.1;1.50;0.86;0.00;0.00;1.1;1.1;0.16;-1.1;-1.1;Matches
227;Papu Gómez\Papu-Gomez;ar ARG;MFFW;it Atalanta;31;1988;6.4;1;0;0;14;6;1;42.9;2.19;0.94;0.07;0.17;1.6;1.6;0.12;-0.6;-0.6;Matches
228;Leon Goretzka\Leon-Goretzka;de GER;MF;de Bayern Munich;24;1995;1.9;1;0;0;9;5;0;55.6;4.63;2.57;0.11;0.20;0.6;0.6;0.06;+0.4;+0.4;Matches
229;Robin Gosens\Robin-Gosens;de GER;DF;it Atalanta;25;1994;5.4;1;0;0;8;1;0;12.5;1.49;0.19;0.13;1.00;0.8;0.8;0.10;+0.2;+0.2;Matches
230;Mario Götze\Mario-Gotze;de GER;FW;de Dortmund;27;1992;0.8;0;0;0;2;1;0;50.0;2.61;1.30;0.00;0.00;0.3;0.3;0.15;-0.3;-0.3;Matches
231;Amine Gouiri\Amine-Gouiri;fr FRA;FW;fr Lyon;19;2000;0.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
232;Antoine Griezmann\Antoine-Griezmann;fr FRA;FW;es Barcelona;28;1991;5.9;2;0;0;9;5;0;55.6;1.53;0.85;0.22;0.40;1.5;1.5;0.17;+0.5;+0.5;Matches
233;Álex Grimaldo\Alex-Grimaldo;es ESP;DF;pt Benfica;23;1995;6.0;0;0;0;9;4;3;44.4;1.50;0.67;0.00;0.00;0.3;0.3;0.03;-0.3;-0.3;Matches
234;Gonçalo Guedes\Goncalo-Guedes;pt POR;FWMF;es Valencia;22;1996;1.7;0;0;0;4;0;0;0.0;2.34;0.00;0.00;;0.2;0.2;0.06;-0.2;-0.2;Matches
235;Raphaël Guerreiro\Raphael-Guerreiro;pt POR;DF;de Dortmund;25;1993;5.1;0;0;0;3;1;0;33.3;0.59;0.20;0.00;0.00;0.3;0.3;0.09;-0.3;-0.3;Matches
236;Guilherme\Guilherme;br BRA;MF;gr Olympiacos;28;1991;5.0;1;0;0;11;3;0;27.3;2.20;0.60;0.09;0.33;0.6;0.6;0.06;+0.4;+0.4;Matches
237;Bruno Guimarães\Bruno-Guimaraes;br BRA;MF;fr Lyon;21;1997;1.0;0;0;0;1;1;0;100.0;1.00;1.00;0.00;0.00;0.0;0.0;0.02;0.0;0.0;Matches
238;Péter Gulácsi\Peter-Gulacsi;hu HUN;GK;de RB Leipzig;29;1990;6.7;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
239;İlkay Gündoğan\Ilkay-Gundogan;de GER;MF;eng Manchester City;28;1990;7.0;2;0;0;14;6;0;42.9;2.00;0.86;0.14;0.33;1.8;1.8;0.13;+0.2;+0.2;Matches
240;Ianis Hagi\Ianis-Hagi;ro ROU;MF;be Genk;20;1998;1.6;0;0;0;5;0;1;0.0;3.21;0.00;0.00;;0.4;0.4;0.09;-0.4;-0.4;Matches
241;Amadou Haidara\Amadou-Haidara;ml MLI;MF;de RB Leipzig;21;1998;2.5;0;0;0;2;0;0;0.0;0.79;0.00;0.00;;0.1;0.1;0.06;-0.1;-0.1;Matches
242;Izet Hajrović\Izet-Hajrovic;ba BIH;MF;hr Dinamo Zagreb;27;1991;0.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
243;Achraf Hakimi\Achraf-Hakimi;ma MAR;DFFW;de Dortmund;20;1998;6.9;4;0;0;16;5;0;31.3;2.31;0.72;0.25;0.80;1.8;1.8;0.11;+2.2;+2.2;Matches
244;Marcel Halstenberg\Marcel-Halstenberg;de GER;DF;de RB Leipzig;27;1991;3.4;0;0;0;2;1;0;50.0;0.58;0.29;0.00;0.00;0.0;0.0;0.02;0.0;0.0;Matches
245;Samir Handanović\Samir-Handanovic;si SVN;GK;it Inter;35;1984;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
246;Taylor Harwood-Bellis\Taylor-Harwood-Bellis;eng ENG;DF;eng Manchester City;17;2002;0.1;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
247;Hans Hateboer\Hans-Hateboer;nl NED;DF;it Atalanta;25;1994;4.6;2;0;0;6;2;0;33.3;1.32;0.44;0.33;1.00;1.4;1.4;0.24;+0.6;+0.6;Matches
248;Kai Havertz\Kai-Havertz;de GER;MFFW;de Leverkusen;20;1999;4.8;0;0;0;7;1;0;14.3;1.45;0.21;0.00;0.00;0.9;0.9;0.13;-0.9;-0.9;Matches
249;Eden Hazard\Eden-Hazard;be BEL;FW;es Real Madrid;28;1991;4.2;0;0;0;11;4;0;36.4;2.63;0.96;0.00;0.00;1.4;1.4;0.13;-1.4;-1.4;Matches
250;Thorgan Hazard\Thorgan-Hazard;be BEL;FW;de Dortmund;26;1993;4.6;0;0;0;5;3;0;60.0;1.09;0.66;0.00;0.00;0.7;0.7;0.15;-0.7;-0.7;Matches
251;Hwang Hee-chan\Hwang-Hee-chan;kr KOR;FW;at RB Salzburg;23;1996;6.0;3;0;0;14;9;0;64.3;2.33;1.50;0.21;0.33;2.2;2.2;0.15;+0.8;+0.8;Matches
252;Jordan Henderson\Jordan-Henderson;eng ENG;MF;eng Liverpool;29;1990;4.5;0;0;0;4;0;0;0.0;0.88;0.00;0.00;;0.1;0.1;0.03;-0.1;-0.1;Matches
253;Mario Hermoso\Mario-Hermoso;es ESP;DF;es Atletico Madrid;24;1995;3.9;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
254;Lucas Hernández\Lucas-Hernandez;fr FRA;DF;de Bayern Munich;23;1996;1.7;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
255;Ander Herrera\Ander-Herrera;es ESP;MFFW;fr Paris S-G;29;1989;1.1;0;0;0;1;0;0;0.0;0.91;0.00;0.00;;0.0;0.0;0.03;0.0;0.0;Matches
256;Héctor Herrera\Hector-Herrera;mx MEX;MF;es Atletico Madrid;29;1990;2.3;1;0;0;3;1;0;33.3;1.31;0.44;0.33;1.00;0.2;0.2;0.05;+0.8;+0.8;Matches
257;Son Heung-min\Son-Heung-min;kr KOR;FW;eng Tottenham;27;1992;4.1;5;0;0;18;10;0;55.6;4.44;2.47;0.28;0.50;3.5;3.5;0.21;+1.5;+1.5;Matches
258;Bryan Heynen\Bryan-Heynen;be BEL;MF;be Genk;22;1997;2.9;0;0;0;4;2;0;50.0;1.36;0.68;0.00;0.00;0.3;0.3;0.07;-0.3;-0.3;Matches
259;Gonzalo Higuaín\Gonzalo-Higuain;ar ARG;FW;it Juventus;31;1987;4.7;2;0;0;13;6;0;46.2;2.79;1.29;0.15;0.33;1.5;1.5;0.11;+0.5;+0.5;Matches
260;David Hovorka\David-Hovorka;cz CZE;DF;cz Slavia Prague;25;1993;3.0;0;0;0;2;0;0;0.0;0.67;0.00;0.00;;0.1;0.1;0.03;-0.1;-0.1;Matches
261;Benedikt Höwedes\Benedikt-Howedes;de GER;DF;ru Loko Moscow;31;1988;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
262;Lukáš Hrádecký\Lukas-Hradecky;fi FIN;GK;de Leverkusen;29;1989;6.0;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
263;Patrik Hrošovský\Patrik-Hrosovsky;sk SVK;MF;be Genk;27;1992;4.6;0;0;0;4;1;0;25.0;0.87;0.22;0.00;0.00;0.1;0.1;0.03;-0.1;-0.1;Matches
264;Callum Hudson-Odoi\Callum-Hudson-Odoi;eng ENG;FW;eng Chelsea;18;2000;1.9;0;0;0;7;0;0;0.0;3.68;0.00;0.00;;0.3;0.3;0.05;-0.3;-0.3;Matches
265;Mats Hummels\Mats-Hummels;de GER;DF;de Dortmund;30;1988;7.0;0;0;0;2;0;0;0.0;0.29;0.00;0.00;;0.1;0.1;0.03;-0.1;-0.1;Matches
266;Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar;nl NED;FW;nl Ajax;35;1983;0.4;0;0;0;1;0;0;0.0;2.73;0.00;0.00;;0.1;0.1;0.08;-0.1;-0.1;Matches
267;Josef Hušbauer\Josef-Husbauer;cz CZE;MF;cz Slavia Prague;29;1990;2.3;0;0;0;8;1;0;12.5;3.48;0.43;0.00;0.00;0.3;0.3;0.04;-0.3;-0.3;Matches
268;Roger Ibanez\Roger-Ibanez;br BRA;DF;it Atalanta;20;1998;0.2;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
269;Mauro Icardi\Mauro-Icardi;ar ARG;FW;fr Paris S-G;26;1993;4.5;5;0;0;11;7;0;63.6;2.47;1.57;0.45;0.71;4.1;4.1;0.38;+0.9;+0.9;Matches
270;Brian Idowu\Brian-Idowu;ng NGA;DF;ru Loko Moscow;27;1992;2.6;0;0;0;1;0;0;0.0;0.38;0.00;0.00;;0.1;0.1;0.07;-0.1;-0.1;Matches
271;Vladislav Ignatyev\Vladislav-Ignatyev;ru RUS;DFMF;ru Loko Moscow;32;1987;4.9;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
272;Jonathan Ikone\Jonathan-Ikone;fr FRA;MFFW;fr Lille;21;1998;2.7;1;0;0;6;4;0;66.7;2.25;1.50;0.17;0.25;1.0;1.0;0.17;0.0;0.0;Matches
273;Josip Iličić\Josip-Ilicic;si SVN;FWMF;it Atalanta;31;1988;4.7;1;0;1;7;4;0;57.1;1.48;0.85;0.14;0.25;1.1;0.3;0.04;-0.1;+0.7;Matches
274;Selçuk İnan\Selcuk-Inan;tr TUR;MFFW;tr Galatasaray;34;1985;0.7;0;0;0;0;0;0;;0.00;0.00;;;0.0;0.0;;0.0;0.0;Matches
275;Lorenzo Insigne\Lorenzo-Insigne;it ITA;MF;it Napoli;28;1991;3.0;1;0;0;14;3;0;21.4;4.65;1.00;0.07;0.33;1.3;1.3;0.09;-0.3;-0.3;Matches
276;Isco\Isco;es ESP;MFFW;es Real Madrid;27;1992;3.0;1;0;0;7;3;0;42.9;2.32;0.99;0.14;0.33;1.5;1.5;0.21;-0.5;-0.5;Matches
277;Ismaily\Ismaily;br BRA;DF;ua Shakhtar;29;1990;6.0;0;0;0;3;0;0;0.0;0.50;0.00;0.00;;0.2;0.2;0.05;-0.2;-0.2;Matches
