"id";"name";"nation";"position";"team";"age";"born";"90s";"Ast";"xA";"A-xA";"KP";"Cmp";"Att";"CmpPER";"shortCmp";"shortAtt";"shortCmpPER";"mediumCmp";"mediumAtt";"mediumCmpPER";"longCmp";"longAtt";"longCmpPER";"Left";"Right";"FK";"TB";"CK";"TI";"1/3";"PPA";"CrsPA";"Matches"
260;Yunus Mallı\Yunus-Malli;tr TUR;FWMF;Union Berlin;27;1992;3.9;1;0.1;+0.9;1;58;85;68.2;5;8;62.5;50;68;73.5;3;9;33.3;4;69;0;0;3;0;3;0;0;Matches
261;Streli Mamba\Streli-Mamba;de GER;FW;Paderborn 07;25;1994;13.6;2;1.5;+0.5;8;160;213;75.1;9;18;50.0;132;167;79.0;19;28;67.9;22;160;0;1;0;4;8;1;0;Matches
262;Aarón Martín\Aaron-Martin;es ESP;DF;Mainz 05;22;1997;16.5;0;2.5;-2.5;26;563;762;73.9;4;24;16.7;444;519;85.5;115;219;52.5;553;40;34;1;44;140;37;14;9;Matches
263;Javi Martínez\Javi-Martinez;es ESP;DFMF;Bayern Munich;30;1988;6.2;0;0.1;-0.1;1;436;470;92.8;2;2;100.0;298;314;94.9;136;154;88.3;88;359;8;1;0;0;33;4;0;Matches
264;Omar Mascarell\Omar-Mascarell;es ESP;MF;Schalke 04;26;1993;22.5;1;0.9;+0.1;8;1102;1280;86.1;11;30;36.7;677;746;90.8;414;504;82.1;234;933;46;2;2;1;75;7;0;Matches
265;Jean-Philippe Mateta\Jean-Philippe-Mateta;fr FRA;FW;Mainz 05;22;1997;4.8;0;0.1;-0.1;2;60;89;67.4;3;7;42.9;51;72;70.8;6;10;60.0;18;51;0;0;0;0;2;1;0;Matches
266;Rabbi Matondo\Rabbi-Matondo;wal WAL;FW;Schalke 04;18;2000;5.8;0;0.5;-0.5;4;78;114;68.4;7;14;50.0;62;86;72.1;9;14;64.3;11;95;0;3;0;1;2;1;0;Matches
267;Philipp Max\Philipp-Max;de GER;DF;Augsburg;25;1993;21.6;5;4.2;+0.8;47;688;1018;67.6;5;34;14.7;522;619;84.3;161;365;44.1;706;102;66;0;73;169;55;33;12;Matches
268;Alexandru Maxim\Alexandru-Maxim;ro ROU;MF;Mainz 05;29;1990;1.2;0;0.5;-0.5;5;61;78;78.2;1;3;33.3;46;50;92.0;14;25;56.0;5;65;3;0;10;3;5;0;0;Matches
269;Kevin Mbabu\Kevin-Mbabu;ch SUI;DF;Wolfsburg;24;1995;9.8;0;0.7;-0.7;7;357;516;69.2;7;39;17.9;258;318;81.1;92;159;57.9;60;302;2;0;0;120;29;5;4;Matches
270;Weston McKennie\Weston-McKennie;us USA;MFDF;Schalke 04;20;1998;14.7;0;1.1;-1.1;9;557;706;78.9;9;26;34.6;410;485;84.5;138;195;70.8;127;478;10;1;0;22;40;8;0;Matches
271;Joshua Mees\Joshua-Mees;de GER;MFFW;Union Berlin;23;1996;1.7;0;0.0;0.0;2;37;48;77.1;3;7;42.9;28;34;82.4;6;7;85.7;7;32;0;0;0;1;2;1;1;Matches
272;Admir Mehmedi\Admir-Mehmedi;ch SUI;FWMF;Wolfsburg;28;1991;9.7;2;1.2;+0.8;14;305;435;70.1;11;33;33.3;242;307;78.8;52;95;54.7;34;359;14;3;18;9;27;11;1;Matches
273;Münir Mercan\Munir-Mercan;de GER;FW;Schalke 04;18;2000;0.0;0;0.0;0.0;0;5;6;83.3;0;0;;5;5;100.0;0;1;0.0;4;1;0;0;0;1;0;0;0;Matches
274;Jorge Meré\Jorge-Mere;es ESP;DF;Köln;22;1997;4.7;0;0.1;-0.1;2;189;221;85.5;1;1;100.0;100;109;91.7;88;111;79.3;46;160;9;0;0;0;13;0;0;Matches
275;Sven Michel\Sven-Michel;de GER;FW;Paderborn 07;29;1990;11.3;1;0.7;+0.3;11;170;274;62.0;5;28;17.9;149;210;71.0;16;36;44.4;192;43;0;1;0;1;10;7;1;Matches
276;Juan Miranda\Juan-Miranda;es ESP;DF;Schalke 04;19;2000;2.9;0;0.2;-0.2;3;103;129;79.8;2;2;100.0;77;91;84.6;24;36;66.7;96;3;3;0;0;21;6;6;2;Matches
277;Maximilian Mittelstädt\Maximilian-Mittelstadt;de GER;DF;Hertha BSC;22;1997;15.8;2;1.2;+0.8;16;618;878;70.4;12;42;28.6;462;555;83.2;144;281;51.2;531;134;22;1;15;147;44;11;5;Matches
278;Anthony Modeste\Anthony-Modeste;fr FRA;FW;Köln;31;1988;8.7;1;0.8;+0.2;3;87;155;56.1;4;10;40.0;66;107;61.7;17;38;44.7;11;88;0;1;0;0;7;3;0;Matches
279;Kevin Möhwald\Kevin-Mohwald;de GER;MF;Werder Bremen;26;1993;0.8;0;0.0;0.0;0;35;41;85.4;2;3;66.7;25;27;92.6;8;11;72.7;4;35;1;0;0;0;4;0;0;Matches
280;Niklas Moisander\Niklas-Moisander;fi FIN;DF;Werder Bremen;33;1985;11.0;0;0.0;0.0;1;750;849;88.3;2;8;25.0;488;520;93.8;260;321;81.0;545;268;25;0;0;1;57;5;0;Matches
281;Alfredo Morales\Alfredo-Morales;us USA;MF;Düsseldorf;29;1990;15.6;2;0.6;+1.4;6;337;471;71.5;11;26;42.3;254;338;75.1;72;107;67.3;69;298;4;2;0;2;30;7;1;Matches
282;Jan Morávek\Jan-Moravek;cz CZE;MF;Augsburg;29;1989;5.0;1;0.4;+0.6;4;145;184;78.8;7;10;70.0;108;125;86.4;30;49;61.2;25;140;2;0;1;1;10;2;0;Matches
283;Nordi Mukiele\Nordi-Mukiele;fr FRA;DF;RB Leipzig;21;1997;13.8;1;1.1;-0.1;11;718;915;78.5;27;69;39.1;555;653;85.0;136;193;70.5;52;723;16;1;0;88;47;8;2;Matches
