"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
225;Joe Gomez\Joe-Gomez;eng ENG;DF;eng Liverpool;22;1997;6;4;391;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.03;0.03;0.00;0.03;Matches
226;Maxi Gómez\Maxi-Gomez;uy URU;FW;es Valencia;22;1996;6;5;420;0;1;0;0;1;0;0.00;0.21;0.21;0.00;0.21;1.1;1.1;0.2;0.24;0.04;0.28;0.24;0.28;Matches
227;Papu Gómez\Papu-Gomez;ar ARG;MFFW;it Atalanta;31;1988;7;7;576;1;2;0;0;0;0;0.16;0.31;0.47;0.16;0.47;1.6;1.6;2.5;0.26;0.39;0.64;0.26;0.64;Matches
228;Leon Goretzka\Leon-Goretzka;de GER;MF;de Bayern Munich;24;1995;4;2;175;1;0;0;0;0;0;0.51;0.00;0.51;0.51;0.51;0.6;0.6;0.4;0.29;0.21;0.50;0.29;0.50;Matches
229;Robin Gosens\Robin-Gosens;de GER;DF;it Atalanta;25;1994;6;5;483;1;0;0;0;1;0;0.19;0.00;0.19;0.19;0.19;0.8;0.8;0.3;0.15;0.05;0.19;0.15;0.19;Matches
230;Mario Götze\Mario-Gotze;de GER;FW;de Dortmund;27;1992;3;1;69;0;1;0;0;0;0;0.00;1.30;1.30;0.00;1.30;0.3;0.3;0.5;0.38;0.62;1.00;0.38;1.00;Matches
231;Amine Gouiri\Amine-Gouiri;fr FRA;FW;fr Lyon;19;2000;1;0;7;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
232;Antoine Griezmann\Antoine-Griezmann;fr FRA;FW;es Barcelona;28;1991;7;6;528;2;0;0;0;2;0;0.34;0.00;0.34;0.34;0.34;1.5;1.5;0.2;0.26;0.03;0.29;0.26;0.29;Matches
233;Álex Grimaldo\Alex-Grimaldo;es ESP;DF;pt Benfica;23;1995;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.8;0.05;0.14;0.19;0.05;0.19;Matches
234;Gonçalo Guedes\Goncalo-Guedes;pt POR;FWMF;es Valencia;22;1996;2;2;154;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.13;0.03;0.16;0.13;0.16;Matches
235;Raphaël Guerreiro\Raphael-Guerreiro;pt POR;DF;de Dortmund;25;1993;7;5;458;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.06;0.02;0.07;0.06;0.07;Matches
236;Guilherme\Guilherme;br BRA;MF;gr Olympiacos;28;1991;5;5;450;1;1;0;0;2;0;0.20;0.20;0.40;0.20;0.40;0.6;0.6;1.0;0.13;0.20;0.33;0.13;0.33;Matches
237;Bruno Guimarães\Bruno-Guimaraes;br BRA;MF;fr Lyon;21;1997;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
238;Péter Gulácsi\Peter-Gulacsi;hu HUN;GK;de RB Leipzig;29;1990;7;7;604;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
239;İlkay Gündoğan\Ilkay-Gundogan;de GER;MF;eng Manchester City;28;1990;7;7;630;2;2;0;0;0;0;0.29;0.29;0.57;0.29;0.57;1.8;1.8;0.9;0.26;0.13;0.40;0.26;0.40;Matches
240;Ianis Hagi\Ianis-Hagi;ro ROU;MF;be Genk;20;1998;5;1;140;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.5;0.28;0.30;0.58;0.28;0.58;Matches
241;Amadou Haidara\Amadou-Haidara;ml MLI;MF;de RB Leipzig;21;1998;5;2;229;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.05;0.10;0.15;0.05;0.15;Matches
242;Izet Hajrović\Izet-Hajrovic;ba BIH;MF;hr Dinamo Zagreb;27;1991;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
243;Achraf Hakimi\Achraf-Hakimi;ma MAR;DFFW;de Dortmund;20;1998;7;7;623;4;0;0;0;0;0;0.58;0.00;0.58;0.58;0.58;1.8;1.8;0.8;0.26;0.11;0.37;0.26;0.37;Matches
244;Marcel Halstenberg\Marcel-Halstenberg;de GER;DF;de RB Leipzig;27;1991;4;4;308;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.01;0.07;0.08;0.01;0.08;Matches
245;Samir Handanović\Samir-Handanovic;si SVN;GK;it Inter;35;1984;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
246;Taylor Harwood-Bellis\Taylor-Harwood-Bellis;eng ENG;DF;eng Manchester City;17;2002;1;0;8;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
247;Hans Hateboer\Hans-Hateboer;nl NED;DF;it Atalanta;25;1994;7;5;410;2;1;0;0;2;0;0.44;0.22;0.66;0.44;0.66;1.4;1.4;0.5;0.32;0.11;0.43;0.32;0.43;Matches
248;Kai Havertz\Kai-Havertz;de GER;MFFW;de Leverkusen;20;1999;5;5;434;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.9;0.9;0.4;0.20;0.09;0.29;0.20;0.29;Matches
249;Eden Hazard\Eden-Hazard;be BEL;FW;es Real Madrid;28;1991;5;5;376;0;1;0;0;1;0;0.00;0.24;0.24;0.00;0.24;1.4;1.4;0.7;0.33;0.18;0.51;0.33;0.51;Matches
250;Thorgan Hazard\Thorgan-Hazard;be BEL;FW;de Dortmund;26;1993;6;5;412;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;1.7;0.16;0.37;0.53;0.16;0.53;Matches
251;Hwang Hee-chan\Hwang-Hee-chan;kr KOR;FW;at RB Salzburg;23;1996;6;6;540;3;3;0;0;0;0;0.50;0.50;1.00;0.50;1.00;2.2;2.2;2.7;0.36;0.45;0.81;0.36;0.81;Matches
252;Jordan Henderson\Jordan-Henderson;eng ENG;MF;eng Liverpool;29;1990;5;5;409;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.5;0.03;0.11;0.14;0.03;0.14;Matches
253;Mario Hermoso\Mario-Hermoso;es ESP;DF;es Atletico Madrid;24;1995;5;3;351;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
254;Lucas Hernández\Lucas-Hernandez;fr FRA;DF;de Bayern Munich;23;1996;2;2;149;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
255;Ander Herrera\Ander-Herrera;es ESP;MFFW;fr Paris S-G;29;1989;3;1;99;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
256;Héctor Herrera\Hector-Herrera;mx MEX;MF;es Atletico Madrid;29;1990;5;2;206;1;0;0;0;1;0;0.44;0.00;0.44;0.44;0.44;0.2;0.2;0.4;0.07;0.18;0.25;0.07;0.25;Matches
257;Son Heung-min\Son-Heung-min;kr KOR;FW;eng Tottenham;27;1992;6;4;365;5;2;0;0;0;0;1.23;0.49;1.73;1.23;1.73;3.5;3.5;0.9;0.86;0.22;1.08;0.86;1.08;Matches
258;Bryan Heynen\Bryan-Heynen;be BEL;MF;be Genk;22;1997;4;3;265;0;1;0;0;0;0;0.00;0.34;0.34;0.00;0.34;0.3;0.3;0.5;0.10;0.16;0.26;0.10;0.26;Matches
259;Gonzalo Higuaín\Gonzalo-Higuain;ar ARG;FW;it Juventus;31;1987;7;4;419;2;2;0;0;0;0;0.43;0.43;0.86;0.43;0.86;1.5;1.5;0.9;0.32;0.18;0.50;0.32;0.50;Matches
260;David Hovorka\David-Hovorka;cz CZE;DF;cz Slavia Prague;25;1993;3;3;270;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.01;0.04;0.02;0.04;Matches
261;Benedikt Höwedes\Benedikt-Howedes;de GER;DF;ru Loko Moscow;31;1988;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
262;Lukáš Hrádecký\Lukas-Hradecky;fi FIN;GK;de Leverkusen;29;1989;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
263;Patrik Hrošovský\Patrik-Hrosovsky;sk SVK;MF;be Genk;27;1992;5;5;414;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.03;0.04;0.07;0.03;0.07;Matches
264;Callum Hudson-Odoi\Callum-Hudson-Odoi;eng ENG;FW;eng Chelsea;18;2000;4;1;171;0;1;0;0;0;0;0.00;0.53;0.53;0.00;0.53;0.3;0.3;0.4;0.18;0.22;0.40;0.18;0.40;Matches
265;Mats Hummels\Mats-Hummels;de GER;DF;de Dortmund;30;1988;7;7;630;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.01;0.02;0.03;0.01;0.03;Matches
266;Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar;nl NED;FW;nl Ajax;35;1983;4;0;33;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.23;0.00;0.23;0.23;0.23;Matches
267;Josef Hušbauer\Josef-Husbauer;cz CZE;MF;cz Slavia Prague;29;1990;5;2;207;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.2;0.13;0.10;0.24;0.13;0.24;Matches
268;Roger Ibanez\Roger-Ibanez;br BRA;DF;it Atalanta;20;1998;1;0;19;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
269;Mauro Icardi\Mauro-Icardi;ar ARG;FW;fr Paris S-G;26;1993;6;6;401;5;0;0;0;1;0;1.12;0.00;1.12;1.12;1.12;4.1;4.1;0.1;0.93;0.02;0.94;0.93;0.94;Matches
270;Brian Idowu\Brian-Idowu;ng NGA;DF;ru Loko Moscow;27;1992;4;2;237;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.00;0.03;0.03;0.03;Matches
271;Vladislav Ignatyev\Vladislav-Ignatyev;ru RUS;DFMF;ru Loko Moscow;32;1987;5;5;440;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.02;0.02;0.00;0.02;Matches
272;Jonathan Ikone\Jonathan-Ikone;fr FRA;MFFW;fr Lille;21;1998;4;3;240;1;0;0;0;1;0;0.37;0.00;0.37;0.37;0.37;1.0;1.0;0.6;0.37;0.23;0.60;0.37;0.60;Matches
273;Josip Iličić\Josip-Ilicic;si SVN;FWMF;it Atalanta;31;1988;6;5;426;1;0;0;1;2;0;0.21;0.00;0.21;0.21;0.21;1.1;0.3;1.4;0.22;0.29;0.51;0.06;0.35;Matches
274;Selçuk İnan\Selcuk-Inan;tr TUR;MFFW;tr Galatasaray;34;1985;2;0;59;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
275;Lorenzo Insigne\Lorenzo-Insigne;it ITA;MF;it Napoli;28;1991;4;3;271;1;1;0;0;1;0;0.33;0.33;0.66;0.33;0.66;1.3;1.3;0.5;0.42;0.16;0.58;0.42;0.58;Matches
276;Isco\Isco;es ESP;MFFW;es Real Madrid;27;1992;4;3;272;1;0;0;0;0;0;0.33;0.00;0.33;0.33;0.33;1.5;1.5;0.1;0.49;0.05;0.53;0.49;0.53;Matches
277;Ismaily\Ismaily;br BRA;DF;ua Shakhtar;29;1990;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.5;0.03;0.08;0.11;0.03;0.11;Matches
278;Junya Ito\Junya-Ito;jp JPN;MFFW;be Genk;26;1993;6;6;441;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.2;0.06;0.04;0.10;0.06;0.10;Matches
279;Mirko Ivanić\Mirko-Ivanic;me MNE;MF;rs Red Star;25;1993;2;1;104;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.06;0.00;0.06;0.06;0.06;Matches
280;Branislav Ivanović\Branislav-Ivanovic;rs SRB;DF;ru Zenit;35;1984;6;6;520;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.03;0.00;0.03;0.03;0.03;Matches
281;Luka Ivanušec\Luka-Ivanusec;hr CRO;MFDF;hr Dinamo Zagreb;20;1998;4;1;99;1;0;0;0;0;0;0.91;0.00;0.91;0.91;0.91;0.3;0.3;0.0;0.26;0.00;0.26;0.26;0.26;Matches
282;Reece James\Reece-James;eng ENG;DF;eng Chelsea;19;1999;5;3;292;1;0;0;0;1;0;0.31;0.00;0.31;0.31;0.31;0.1;0.1;0.6;0.05;0.18;0.23;0.05;0.23;Matches
283;Jardel\Jardel;br BRA;DF;pt Benfica;33;1986;2;1;164;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
284;Gabriel Jesus\Gabriel-Jesus;br BRA;FWMF;eng Manchester City;22;1997;6;5;410;5;2;0;1;0;0;1.10;0.44;1.54;1.10;1.54;3.7;3.0;1.8;0.82;0.39;1.21;0.66;1.04;Matches
285;Frenkie de Jong\Frenkie-de-Jong;nl NED;MF;es Barcelona;22;1997;7;6;567;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.01;0.02;0.03;0.01;0.03;Matches
286;Siem de Jong\Siem-de-Jong;nl NED;MF;nl Ajax;30;1989;4;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
287;Jorginho\Jorginho;it ITA;MF;eng Chelsea;27;1991;7;7;612;2;0;2;2;3;0;0.29;0.00;0.29;0.00;0.00;1.7;0.2;0.5;0.26;0.07;0.32;0.03;0.10;Matches
288;Jota\Jota;pt POR;FW;pt Benfica;20;1999;2;1;67;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;;;;;;;;;Matches
289;Dušan Jovančić\Dusan-Jovancic;rs SRB;MF;rs Red Star;28;1990;3;3;179;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.07;0.03;0.10;0.07;0.10;Matches
290;Luka Jović\Luka-Jovic;rs SRB;FW;es Real Madrid;21;1997;4;1;111;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.2;0.30;0.19;0.50;0.30;0.50;Matches
291;Vinicius Júnior\Vinicius-Junior;br BRA;FW;es Real Madrid;19;2000;5;2;193;1;1;0;0;1;0;0.47;0.47;0.93;0.47;0.93;0.6;0.6;1.1;0.26;0.50;0.75;0.26;0.75;Matches
292;Zlatko Junuzović\Zlatko-Junuzovic;at AUT;MF;at RB Salzburg;31;1987;6;6;506;0;3;0;0;1;0;0.00;0.53;0.53;0.00;0.53;0.1;0.1;1.4;0.01;0.25;0.26;0.01;0.26;Matches
293;Damian Kądzior\Damian-Kadzior;pl POL;MF;hr Dinamo Zagreb;27;1992;2;1;59;0;1;0;0;0;0;0.00;1.53;1.53;0.00;1.53;0.0;0.0;0.1;0.00;0.16;0.16;0.00;0.16;Matches
294;Kevin Kampl\Kevin-Kampl;si SVN;MF;de RB Leipzig;28;1990;2;1;135;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.03;0.03;0.00;0.03;Matches
295;Harry Kane\Harry-Kane;eng ENG;FW;eng Tottenham;26;1993;5;5;450;6;0;2;2;1;0;1.20;0.00;1.20;0.80;0.80;4.6;3.1;0.7;0.92;0.14;1.06;0.61;0.75;Matches
296;Lee Kangin\Lee-Kangin;kr KOR;MFFW;es Valencia;18;2001;5;1;124;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.06;0.00;0.06;0.06;0.06;Matches
297;N'Golo Kanté\NGolo-Kante;fr FRA;MF;eng Chelsea;28;1991;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.9;0.11;0.29;0.40;0.11;0.40;Matches
298;Vyacheslav Karavayev\Vyacheslav-Karavayev;ru RUS;DF;ru Zenit;24;1995;6;4;415;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.00;0.02;0.02;0.02;Matches
299;Thilo Kehrer\Thilo-Kehrer;de GER;DF;fr Paris S-G;22;1996;1;0;15;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
300;Naby Keïta\Naby-Keita;gn GUI;MFFW;eng Liverpool;24;1995;4;3;251;1;0;0;0;0;0;0.36;0.00;0.36;0.36;0.36;0.8;0.8;0.6;0.30;0.21;0.51;0.30;0.51;Matches
301;Mikhail Kerzhakov\Mikhail-Kerzhakov;ru RUS;GK;ru Zenit;32;1987;4;4;360;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
302;Sami Khedira\Sami-Khedira;de GER;MF;it Juventus;32;1987;5;4;265;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.4;0.00;0.15;0.15;0.00;0.15;Matches
303;Joshua Kimmich\Joshua-Kimmich;de GER;MFDF;de Bayern Munich;24;1995;7;6;562;1;0;0;0;2;0;0.16;0.00;0.16;0.16;0.16;0.2;0.2;0.9;0.03;0.15;0.18;0.03;0.18;Matches
304;Presnel Kimpembe\Presnel-Kimpembe;fr FRA;DF;fr Paris S-G;23;1995;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
305;Simon Kjær\Simon-Kjaer;dk DEN;DF;it Atalanta;30;1989;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.03;0.00;0.03;0.03;0.03;Matches
306;Lukas Klostermann\Lukas-Klostermann;de GER;DF;de RB Leipzig;23;1996;7;6;547;0;1;0;0;0;0;0.00;0.16;0.16;0.00;0.16;0.3;0.3;0.6;0.05;0.09;0.14;0.05;0.14;Matches
307;Anton Kochenkov\Anton-Kochenkov;ru RUS;GK;ru Loko Moscow;32;1987;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
308;Sekou Koita\Sekou-Koita;ml MLI;MF;at RB Salzburg;19;1999;1;0;1;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
309;Koke\Koke;es ESP;MF;es Atletico Madrid;27;1992;7;7;590;0;1;0;0;1;0;0.00;0.15;0.15;0.00;0.15;0.0;0.0;1.2;0.00;0.18;0.18;0.00;0.18;Matches
310;Ondřej Kolář\Ondrej-Kolar;cz CZE;GK;cz Slavia Prague;24;1994;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
311;Aleksandr Kolomeytsev\Aleksandr-Kolomeytsev;ru RUS;MFFW;ru Loko Moscow;30;1989;3;0;19;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.12;0.12;0.00;0.12;Matches
312;Ibrahima Konaté\Ibrahima-Konate;fr FRA;DF;de RB Leipzig;20;1999;2;2;113;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
313;Geoffrey Kondogbia\Geoffrey-Kondogbia;cf CTA;MF;es Valencia;26;1993;4;4;315;1;0;0;0;0;0;0.29;0.00;0.29;0.29;0.29;0.2;0.2;0.0;0.07;0.00;0.07;0.07;0.07;Matches
314;Youssouf Koné\Youssouf-Kone;ml MLI;DF;fr Lyon;24;1995;5;4;392;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.03;0.02;0.05;0.03;0.05;Matches
315;Yevhen Konoplyanka\Yevhen-Konoplyanka;ua UKR;FWMF;ua Shakhtar;29;1989;4;2;180;1;0;0;0;0;0;0.50;0.00;0.50;0.50;0.50;0.3;0.3;0.0;0.15;0.02;0.16;0.15;0.16;Matches
316;Odilon Kossonou\Odilon-Kossonou;ci CIV;DF;be Club Brugge;18;2001;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.10;0.10;0.00;0.10;Matches
317;Nianzou Kouassi\Nianzou-Kouassi;fr FRA;MF;fr Paris S-G;17;2002;1;1;75;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.04;0.04;0.00;0.04;Matches
318;Kalidou Koulibaly\Kalidou-Koulibaly;sn SEN;DF;it Napoli;28;1991;6;6;540;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.05;0.00;0.06;0.05;0.06;Matches
319;Mateo Kovačić\Mateo-Kovacic;hr CRO;MF;eng Chelsea;25;1994;7;6;522;1;0;0;0;0;0;0.17;0.00;0.17;0.17;0.17;0.5;0.5;1.1;0.08;0.19;0.27;0.08;0.27;Matches
320;Viktor Kovalenko\Viktor-Kovalenko;ua UKR;MF;ua Shakhtar;23;1996;5;4;338;0;1;0;0;0;0;0.00;0.27;0.27;0.00;0.27;0.2;0.2;0.4;0.05;0.12;0.17;0.05;0.17;Matches
321;Toni Kroos\Toni-Kroos;de GER;MF;es Real Madrid;29;1990;5;5;450;1;1;0;0;1;0;0.20;0.20;0.40;0.20;0.40;0.8;0.8;1.3;0.16;0.25;0.41;0.16;0.41;Matches
322;Grzegorz Krychowiak\Grzegorz-Krychowiak;pl POL;MF;ru Loko Moscow;29;1990;6;6;533;1;0;0;0;2;0;0.17;0.00;0.17;0.17;0.17;1.3;1.3;0.1;0.22;0.02;0.24;0.22;0.24;Matches
323;Serhiy Kryvtsov\Serhiy-Kryvtsov;ua UKR;DF;ua Shakhtar;28;1991;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.00;0.05;0.05;0.00;0.05;Matches
324;Ondřej Kúdela\Ondrej-Kudela;cz CZE;DF;cz Slavia Prague;32;1987;6;6;540;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.0;0.08;0.00;0.08;0.08;0.08;Matches
325;Daniil Kulikov\Daniil-Kulikov;ru RUS;MF;ru Loko Moscow;21;1998;1;0;25;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.13;0.00;0.13;0.13;0.13;Matches
326;Layvin Kurzawa\Layvin-Kurzawa;fr FRA;DF;fr Paris S-G;26;1992;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.07;0.00;0.07;0.07;0.07;Matches
327;Daler Kuzyaev\Daler-Kuzyaev;ru RUS;MF;ru Zenit;26;1993;4;1;136;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.6;0.09;0.40;0.50;0.09;0.50;Matches
328;Solomon Kvirkvelia\Solomon-Kvirkvelia;ge GEO;DF;ru Loko Moscow;27;1992;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
329;Rajiv van La Parra\Rajiv-van-La-Parra;nl NED;FW;rs Red Star;28;1991;5;4;355;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.07;0.02;0.08;0.07;0.08;Matches
330;Zakaria Labyad\Zakaria-Labyad;ma MAR;FW;nl Ajax;26;1993;1;1;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
331;Konrad Laimer\Konrad-Laimer;at AUT;MFDF;de RB Leipzig;22;1997;7;6;493;1;0;0;0;0;0;0.18;0.00;0.18;0.18;0.18;0.5;0.5;0.7;0.09;0.13;0.23;0.09;0.23;Matches
332;Érik Lamela\Erik-Lamela;ar ARG;FWMF;eng Tottenham;27;1992;4;1;139;1;2;0;0;1;0;0.65;1.29;1.94;0.65;1.94;1.5;1.5;0.2;1.00;0.12;1.12;1.00;1.12;Matches
333;Noa Lang\Noa-Lang;nl NED;FW;nl Ajax;20;1999;3;1;128;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.14;0.07;0.20;0.14;0.20;Matches
334;Aymeric Laporte\Aymeric-Laporte;fr FRA;DF;eng Manchester City;25;1994;1;1;33;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
335;Valentino Lazaro\Valentino-Lazaro;at AUT;DF;it Inter;23;1996;4;0;100;0;1;0;0;0;0;0.00;0.90;0.90;0.00;0.90;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
336;Thomas Lemar\Thomas-Lemar;fr FRA;MF;es Atletico Madrid;23;1995;7;2;227;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.5;0.08;0.19;0.27;0.08;0.27;Matches
337;Mario Lemina\Mario-Lemina;ga GAB;MF;tr Galatasaray;25;1993;4;4;330;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.09;0.01;0.10;0.09;0.10;Matches
338;Clément Lenglet\Clement-Lenglet;fr FRA;DF;es Barcelona;24;1995;7;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.03;0.00;0.03;0.03;0.03;Matches
339;Marin Leovac\Marin-Leovac;hr CRO;DF;hr Dinamo Zagreb;30;1988;5;5;450;1;1;0;0;0;0;0.20;0.20;0.40;0.20;0.40;0.8;0.8;0.4;0.16;0.07;0.23;0.16;0.23;Matches
340;Robert Lewandowski\Robert-Lewandowski;pl POL;FW;de Bayern Munich;30;1988;6;6;527;11;2;1;1;0;0;1.88;0.34;2.22;1.71;2.05;8.1;7.3;1.6;1.38;0.27;1.65;1.25;1.52;Matches
341;Matthijs de Ligt\Matthijs-de-Ligt;nl NED;DF;it Juventus;19;1999;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
