id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;TklW;Int;PKwon;PKcon;OG;Succ;Att;Succ%;#Pl;Megs;Tkl;Cont;Tkl%;Past;Matches
289;Dušan Jovančić\Dusan-Jovancic;rs SRB;MF;rs Red Star;28;1990;2.0;0;0;0;4;4;0;1;6;4;0;0;0;2;4;50.0;2;0;7;11;63.6;4;Matches
290;Luka Jović\Luka-Jovic;rs SRB;FW;es Real Madrid;21;1997;1.2;0;0;0;2;1;0;0;2;0;0;0;0;3;3;100.0;3;0;2;3;66.7;1;Matches
291;Vinicius Júnior\Vinicius-Junior;br BRA;FW;es Real Madrid;19;2000;2.1;1;0;0;4;5;1;6;6;1;0;0;0;6;12;50.0;6;0;6;8;75.0;2;Matches
292;Zlatko Junuzović\Zlatko-Junuzovic;at AUT;MF;at RB Salzburg;31;1987;5.6;1;0;0;10;7;0;21;6;11;0;0;0;2;3;66.7;3;0;10;28;35.7;18;Matches
293;Damian Kądzior\Damian-Kadzior;pl POL;MF;hr Dinamo Zagreb;27;1992;0.7;0;0;0;1;0;0;4;0;2;0;0;0;0;0;;0;0;0;3;0.0;3;Matches
294;Kevin Kampl\Kevin-Kampl;si SVN;MF;de RB Leipzig;28;1990;1.5;0;0;0;2;3;0;1;1;4;0;0;0;1;3;33.3;1;0;1;4;25.0;3;Matches
295;Harry Kane\Harry-Kane;eng ENG;FW;eng Tottenham;26;1993;5.0;1;0;0;4;7;3;5;1;0;1;0;0;10;17;58.8;11;0;2;4;50.0;2;Matches
296;Lee Kangin\Lee-Kangin;kr KOR;MFFW;es Valencia;18;2001;1.4;1;0;0;6;5;0;1;2;0;0;0;0;0;0;;0;0;2;3;66.7;1;Matches
297;N'Golo Kanté\NGolo-Kante;fr FRA;MF;eng Chelsea;28;1991;3.0;1;0;0;4;1;0;5;7;5;0;0;0;6;6;100.0;6;1;10;17;58.8;7;Matches
298;Vyacheslav Karavayev\Vyacheslav-Karavayev;ru RUS;DF;ru Zenit;24;1995;4.6;0;0;0;2;0;1;22;3;4;0;0;0;3;3;100.0;3;0;9;17;52.9;8;Matches
299;Thilo Kehrer\Thilo-Kehrer;de GER;DF;fr Paris S-G;22;1996;0.2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
300;Naby Keïta\Naby-Keita;gn GUI;MFFW;eng Liverpool;24;1995;2.8;0;0;0;4;3;0;0;10;1;0;0;0;12;13;92.3;12;0;11;15;73.3;4;Matches
301;Mikhail Kerzhakov\Mikhail-Kerzhakov;ru RUS;GK;ru Zenit;32;1987;4.0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
302;Sami Khedira\Sami-Khedira;de GER;MF;it Juventus;32;1987;2.9;0;0;0;4;3;1;5;5;3;0;0;0;0;0;;0;0;6;10;60.0;4;Matches
303;Joshua Kimmich\Joshua-Kimmich;de GER;MFDF;de Bayern Munich;24;1995;6.2;2;0;0;10;1;2;49;6;9;0;0;0;6;7;85.7;6;0;9;22;40.9;13;Matches
304;Presnel Kimpembe\Presnel-Kimpembe;fr FRA;DF;fr Paris S-G;23;1995;6.0;0;0;0;6;9;0;0;4;8;0;0;0;7;7;100.0;7;0;14;20;70.0;6;Matches
305;Simon Kjær\Simon-Kjaer;dk DEN;DF;it Atalanta;30;1989;1.0;0;0;0;2;1;0;0;2;1;0;0;0;0;0;;0;0;4;8;50.0;4;Matches
306;Lukas Klostermann\Lukas-Klostermann;de GER;DF;de RB Leipzig;23;1996;6.1;0;0;0;2;0;1;9;3;7;0;0;0;4;4;100.0;4;0;8;17;47.1;9;Matches
307;Anton Kochenkov\Anton-Kochenkov;ru RUS;GK;ru Loko Moscow;32;1987;1.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;;0;Matches
308;Sekou Koita\Sekou-Koita;ml MLI;MF;at RB Salzburg;19;1999;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
309;Koke\Koke;es ESP;MF;es Atletico Madrid;27;1992;6.6;1;0;0;4;10;0;15;10;5;0;0;0;5;6;83.3;5;0;19;35;54.3;16;Matches
310;Ondřej Kolář\Ondrej-Kolar;cz CZE;GK;cz Slavia Prague;24;1994;6.0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;50.0;1;0;0;2;0.0;2;Matches
311;Aleksandr Kolomeytsev\Aleksandr-Kolomeytsev;ru RUS;MFFW;ru Loko Moscow;30;1989;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;100.0;1;0;0;1;0.0;1;Matches
312;Ibrahima Konaté\Ibrahima-Konate;fr FRA;DF;de RB Leipzig;20;1999;1.3;0;0;0;3;4;0;0;2;2;0;0;0;0;0;;0;0;2;3;66.7;1;Matches
313;Geoffrey Kondogbia\Geoffrey-Kondogbia;cf CTA;MF;es Valencia;26;1993;3.5;0;0;0;1;6;1;0;11;12;0;0;0;2;3;66.7;2;0;16;19;84.2;3;Matches
314;Youssouf Koné\Youssouf-Kone;ml MLI;DF;fr Lyon;24;1995;4.4;2;0;0;2;4;2;18;3;11;0;0;0;12;14;85.7;13;0;8;10;80.0;2;Matches
315;Yevhen Konoplyanka\Yevhen-Konoplyanka;ua UKR;FWMF;ua Shakhtar;29;1989;2.0;0;0;0;0;8;0;4;2;0;0;0;0;5;8;62.5;5;0;2;4;50.0;2;Matches
316;Odilon Kossonou\Odilon-Kossonou;ci CIV;DF;be Club Brugge;18;2001;2.0;1;0;0;2;1;0;1;1;1;0;0;0;3;5;60.0;3;0;3;5;60.0;2;Matches
317;Nianzou Kouassi\Nianzou-Kouassi;fr FRA;MF;fr Paris S-G;17;2002;0.8;0;0;0;1;1;0;0;2;2;0;0;0;1;1;100.0;1;0;2;3;66.7;1;Matches
318;Kalidou Koulibaly\Kalidou-Koulibaly;sn SEN;DF;it Napoli;28;1991;6.0;2;0;0;4;5;0;0;8;9;0;1;0;3;4;75.0;3;0;14;25;56.0;11;Matches
319;Mateo Kovačić\Mateo-Kovacic;hr CRO;MF;eng Chelsea;25;1994;5.8;0;0;0;6;7;0;3;7;5;0;0;0;23;32;71.9;24;1;12;15;80.0;3;Matches
320;Viktor Kovalenko\Viktor-Kovalenko;ua UKR;MF;ua Shakhtar;23;1996;3.8;0;0;0;1;9;0;4;3;2;0;0;0;2;3;66.7;2;0;3;7;42.9;4;Matches
321;Toni Kroos\Toni-Kroos;de GER;MF;es Real Madrid;29;1990;5.0;1;0;0;4;9;1;26;12;7;1;0;0;8;11;72.7;8;0;17;30;56.7;13;Matches
322;Grzegorz Krychowiak\Grzegorz-Krychowiak;pl POL;MF;ru Loko Moscow;29;1990;5.9;2;0;0;7;16;1;1;6;10;0;0;0;7;10;70.0;7;0;11;19;57.9;8;Matches
323;Serhiy Kryvtsov\Serhiy-Kryvtsov;ua UKR;DF;ua Shakhtar;28;1991;6.0;1;0;0;2;6;0;2;3;4;0;1;0;0;0;;0;0;6;7;85.7;1;Matches
324;Ondřej Kúdela\Ondrej-Kudela;cz CZE;DF;cz Slavia Prague;32;1987;6.0;2;0;0;5;2;1;1;1;7;0;0;0;0;2;0.0;0;0;3;8;37.5;5;Matches
325;Daniil Kulikov\Daniil-Kulikov;ru RUS;MF;ru Loko Moscow;21;1998;0.3;0;0;0;1;1;0;0;0;1;0;0;0;1;2;50.0;2;0;1;2;50.0;1;Matches
326;Layvin Kurzawa\Layvin-Kurzawa;fr FRA;DF;fr Paris S-G;26;1992;2.0;1;0;0;3;0;1;2;3;4;0;0;0;6;7;85.7;7;0;5;7;71.4;2;Matches
327;Daler Kuzyaev\Daler-Kuzyaev;ru RUS;MF;ru Zenit;26;1993;1.5;3;0;0;4;1;0;1;1;5;0;0;0;0;0;;0;0;2;12;16.7;10;Matches
328;Solomon Kvirkvelia\Solomon-Kvirkvelia;ge GEO;DF;ru Loko Moscow;27;1992;1.0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
329;Rajiv van La Parra\Rajiv-van-La-Parra;nl NED;FW;rs Red Star;28;1991;3.9;1;0;0;7;6;1;1;1;1;0;0;0;6;12;50.0;6;0;6;15;40.0;9;Matches
330;Zakaria Labyad\Zakaria-Labyad;ma MAR;FW;nl Ajax;26;1993;0.5;0;0;0;1;0;0;1;1;0;0;0;0;0;0;;0;0;2;2;100.0;0;Matches
331;Konrad Laimer\Konrad-Laimer;at AUT;MFDF;de RB Leipzig;22;1997;5.5;0;0;0;11;6;0;2;17;2;1;0;0;8;14;57.1;9;0;29;41;70.7;12;Matches
332;Érik Lamela\Erik-Lamela;ar ARG;FWMF;eng Tottenham;27;1992;1.5;1;0;0;3;0;1;6;4;0;0;0;0;5;6;83.3;5;0;4;6;66.7;2;Matches
333;Noa Lang\Noa-Lang;nl NED;FW;nl Ajax;20;1999;1.4;0;0;0;0;2;1;3;4;3;0;0;0;4;4;100.0;4;1;6;9;66.7;3;Matches
334;Aymeric Laporte\Aymeric-Laporte;fr FRA;DF;eng Manchester City;25;1994;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
335;Valentino Lazaro\Valentino-Lazaro;at AUT;DF;it Inter;23;1996;1.1;0;0;0;0;1;1;6;1;1;0;0;0;4;5;80.0;5;0;2;5;40.0;3;Matches
336;Thomas Lemar\Thomas-Lemar;fr FRA;MF;es Atletico Madrid;23;1995;2.5;0;0;0;2;2;1;10;2;2;0;0;0;5;9;55.6;5;0;3;4;75.0;1;Matches
337;Mario Lemina\Mario-Lemina;ga GAB;MF;tr Galatasaray;25;1993;3.7;3;0;0;12;5;1;1;9;4;0;0;0;5;7;71.4;6;0;12;18;66.7;6;Matches
338;Clément Lenglet\Clement-Lenglet;fr FRA;DF;es Barcelona;24;1995;6.0;1;0;0;11;5;0;1;2;8;0;0;0;1;2;50.0;1;0;4;10;40.0;6;Matches
339;Marin Leovac\Marin-Leovac;hr CRO;DF;hr Dinamo Zagreb;30;1988;5.0;0;0;0;7;1;0;15;7;7;0;0;0;0;2;0.0;0;0;9;20;45.0;11;Matches
340;Robert Lewandowski\Robert-Lewandowski;pl POL;FW;de Bayern Munich;30;1988;5.9;0;0;0;5;8;3;2;4;1;0;0;0;14;21;66.7;14;1;7;14;50.0;7;Matches
341;Matthijs de Ligt\Matthijs-de-Ligt;nl NED;DF;it Juventus;19;1999;5.0;0;0;0;4;2;0;0;2;2;0;0;0;0;0;;0;0;6;6;100.0;0;Matches
342;Dominik Livaković\Dominik-Livakovic;hr CRO;GK;hr Dinamo Zagreb;24;1995;6.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
343;Fernando Llorente\Fernando-Llorente;es ESP;FW;it Napoli;34;1985;1.0;2;0;0;5;1;1;0;1;1;0;0;0;1;1;100.0;1;0;1;2;50.0;1;Matches
344;Marcos Llorente\Marcos-Llorente;es ESP;MF;es Atletico Madrid;24;1995;0.6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;100.0;1;0;1;2;50.0;1;Matches
345;Hugo Lloris\Hugo-Lloris;fr FRA;GK;eng Tottenham;32;1986;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
346;Giovani Lo Celso\Giovani-Lo-Celso;ar ARG;FWMF;eng Tottenham;23;1996;2.8;2;0;0;3;5;0;13;3;4;0;0;0;4;7;57.1;4;0;7;13;53.8;6;Matches
347;Renan Lodi\Renan-Lodi;br BRA;DF;es Atletico Madrid;21;1998;6.1;1;0;0;13;10;2;30;19;14;0;0;0;4;12;33.3;7;2;23;29;79.3;6;Matches
348;Ademola Lookman\Ademola-Lookman;eng ENG;FW;de RB Leipzig;21;1997;0.8;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0.0;0;0;0;1;0.0;1;Matches
349;Anthony Lopes\Anthony-Lopes;pt POR;GK;fr Lyon;28;1990;7.0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;;0;0;0;0;;0;Matches
350;Maximiliano Lovera\Maximiliano-Lovera;ar ARG;FWMF;gr Olympiacos;20;1999;1.1;0;0;0;2;0;0;4;0;0;0;0;0;1;3;33.3;1;0;0;1;0.0;1;Matches
351;Dejan Lovren\Dejan-Lovren;hr CRO;DF;eng Liverpool;30;1989;2.6;0;0;0;1;1;0;0;3;1;0;0;0;0;0;;0;0;3;3;100.0;0;Matches
352;Hirving Lozano\Hirving-Lozano;mx MEX;FWMF;it Napoli;24;1995;4.4;1;0;0;5;6;7;7;3;4;0;0;0;6;12;50.0;6;0;5;10;50.0;5;Matches
353;Caio Lucas Fernandes\Caio-Lucas-Fernandes;br BRA;MF;pt Benfica;25;1994;0.3;0;0;0;2;0;0;0;1;0;0;0;0;1;6;16.7;1;0;1;1;100.0;0;Matches
354;Jean Lucas\Jean-Lucas;br BRA;MF;fr Lyon;21;1998;0.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;1;1;100.0;0;Matches
355;Jhon Lucumí\Jhon-Lucumi;co COL;DF;be Genk;21;1998;6.0;1;0;0;1;4;0;1;7;16;0;0;0;2;4;50.0;3;1;13;20;65.0;7;Matches
356;José Luis Gayà\Jose-Luis-Gaya;es ESP;DF;es Valencia;24;1995;5.0;0;0;0;4;12;2;15;7;4;1;0;0;5;9;55.6;5;1;13;20;65.0;7;Matches
357;José Luis Palomino\Jose-Luis-Palomino;ar ARG;DF;it Atalanta;29;1990;5.0;0;0;0;10;6;0;2;16;12;0;0;0;1;1;100.0;1;0;22;31;71.0;9;Matches
358;Florentino Luís\Florentino-Luis;pt POR;MF;pt Benfica;19;1999;2.0;1;0;0;3;0;0;0;10;2;0;0;0;0;0;;0;0;13;23;56.5;10;Matches
359;Romelu Lukaku\Romelu-Lukaku;be BEL;FW;it Inter;26;1993;4.5;0;0;0;2;3;11;6;2;1;0;0;0;5;9;55.6;6;1;2;4;50.0;2;Matches
360;Andrey Lunyov\Andrey-Lunyov;ru RUS;GK;ru Zenit;27;1991;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
361;Sebastiano Luperto\Sebastiano-Luperto;it ITA;DF;it Napoli;22;1996;1.5;0;0;0;1;2;0;3;0;4;0;0;0;0;2;0.0;1;0;0;1;0.0;1;Matches
362;Christian Luyindama\Christian-Luyindama;cd COD;DF;tr Galatasaray;25;1994;4.0;0;0;0;8;2;0;1;13;6;0;0;0;0;1;0.0;0;0;16;28;57.1;12;Matches
363;Stanislav Magkeev\Stanislav-Magkeev;ru RUS;DF;ru Loko Moscow;20;1999;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
364;Riyad Mahrez\Riyad-Mahrez;dz ALG;FWMF;eng Manchester City;28;1991;6.0;0;0;0;7;18;1;15;6;5;0;0;0;9;11;81.8;10;0;7;20;35.0;13;Matches
365;Thiago Maia\Thiago-Maia;br BRA;FW;fr Lille;22;1997;0.7;0;0;0;0;0;0;0;2;1;0;0;0;0;0;;0;0;2;5;40.0;3;Matches
366;Mike Maignan\Mike-Maignan;fr FRA;GK;fr Lille;23;1995;5.8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
367;Lovro Majer\Lovro-Majer;hr CRO;MF;hr Dinamo Zagreb;21;1998;0.1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
368;Róbert Mak\Robert-Mak;sk SVK;MF;ru Zenit;28;1991;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;0;0;0;0;;0;Matches
369;Nikola Maksimović\Nikola-Maksimovic;rs SRB;DF;it Napoli;27;1991;3.0;0;0;0;1;4;0;0;4;6;0;0;0;2;3;66.7;2;1;4;7;57.1;3;Matches
370;Kévin Malcuit\Kevin-Malcuit;ma MAR;DF;it Napoli;28;1991;1.6;1;0;0;4;2;0;9;2;3;0;1;0;8;11;72.7;8;0;5;10;50.0;5;Matches
371;Ruslan Malinovskyi\Ruslan-Malinovskyi;ua UKR;MF;it Atalanta;26;1993;2.4;1;0;0;8;8;0;11;3;2;0;0;0;5;8;62.5;5;0;4;14;28.6;10;Matches
372;Reinildo Mandava\Reinildo-Mandava;mz MOZ;DF;fr Lille;25;1994;2.0;1;0;0;4;2;0;8;8;3;0;0;0;5;5;100.0;5;1;10;14;71.4;4;Matches
373;Sadio Mané\Sadio-Mane;sn SEN;FW;eng Liverpool;27;1992;5.7;2;0;0;13;10;1;6;6;2;0;0;0;15;23;65.2;16;2;9;14;64.3;5;Matches
374;Eliaquim Mangala\Eliaquim-Mangala;fr FRA;DF;es Valencia;28;1991;1.0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;;0;0;2;3;66.7;1;Matches
375;Kostas Manolas\Kostas-Manolas;gr GRE;DF;it Napoli;28;1991;5.0;0;0;0;3;1;0;0;0;5;0;0;0;0;0;;0;0;6;8;75.0;2;Matches
376;Fernando Marçal\Fernando-Marcal;br BRA;DF;fr Lyon;30;1989;2.8;1;0;0;3;3;0;11;1;6;0;0;0;4;6;66.7;4;0;4;6;66.7;2;Matches
377;Marcão\Marcao;br BRA;DF;tr Galatasaray;23;1996;6.0;2;0;0;9;8;0;1;8;10;0;0;0;3;3;100.0;3;0;16;19;84.2;3;Matches
378;Marcelo\Marcelo;br BRA;DF;es Real Madrid;31;1988;3.0;1;0;0;5;3;0;24;1;4;0;0;0;4;7;57.1;4;0;2;6;33.3;4;Matches
379;Marcelo\Marcelo;br BRA;DF;fr Lyon;32;1987;5.0;2;0;0;4;2;0;0;1;3;0;0;0;0;0;;0;0;5;6;83.3;1;Matches
380;José María Giménez\Jose-Maria-Gimenez;uy URU;DF;es Atletico Madrid;24;1995;2.2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;0;0;1;4;25.0;3;Matches
381;Mariano\Mariano;br BRA;DF;tr Galatasaray;33;1986;6.0;2;0;0;5;5;0;17;7;11;0;0;0;10;16;62.5;10;0;12;20;60.0;8;Matches
382;Marko Marin\Marko-Marin;de GER;MF;rs Red Star;30;1989;6.0;1;0;0;6;11;0;38;2;3;1;0;0;13;17;76.5;13;0;5;16;31.3;11;Matches
383;Guilherme Marinato\Guilherme-Marinato;ru RUS;GK;ru Loko Moscow;33;1985;5.0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
384;João Mário\Joao-Mario;pt POR;MF;ru Loko Moscow;26;1993;3.9;1;0;0;3;12;0;19;7;7;0;0;0;8;11;72.7;9;0;7;10;70.0;3;Matches
385;Marlos\Marlos;ua UKR;FWMF;ua Shakhtar;31;1988;4.1;2;1;1;5;5;0;9;4;2;0;0;0;10;16;62.5;10;1;4;6;66.7;2;Matches
386;Marquinhos\Marquinhos;br BRA;MFDF;fr Paris S-G;25;1994;6.8;0;0;0;4;4;0;0;9;10;0;0;0;1;2;50.0;1;0;14;21;66.7;7;Matches
387;Javi Martínez\Javi-Martinez;es ESP;DFMF;de Bayern Munich;30;1988;3.7;0;0;0;5;2;0;1;4;5;0;0;0;0;0;;0;0;7;9;77.8;2;Matches
388;Lautaro Martínez\Lautaro-Martinez;ar ARG;FW;it Inter;21;1997;5.8;2;0;0;6;15;7;2;2;2;0;0;0;9;14;64.3;9;0;3;14;21.4;11;Matches
389;Lisandro Martínez\Lisandro-Martinez;ar ARG;MFDF;nl Ajax;21;1998;6.0;2;0;0;11;3;1;1;8;8;0;0;0;11;13;84.6;11;0;11;23;47.8;12;Matches
390;Andrea Masiello\Andrea-Masiello;it ITA;DF;it Atalanta;33;1986;2.4;1;0;0;6;3;2;1;3;8;0;1;0;2;2;100.0;2;0;8;13;61.5;5;Matches
391;Lukáš Masopust\Lukas-Masopust;cz CZE;FW;cz Slavia Prague;26;1993;5.3;1;0;0;10;9;3;7;7;4;0;0;0;10;16;62.5;11;1;9;21;42.9;12;Matches
392;Giorgos Masouras\Giorgos-Masouras;gr GRE;FWMF;gr Olympiacos;25;1994;4.7;0;0;0;6;5;2;20;8;6;0;0;0;5;15;33.3;6;2;15;26;57.7;11;Matches
393;Clinton Mata\Clinton-Mata;ao ANG;DF;be Club Brugge;26;1992;4.0;2;1;1;5;11;0;3;13;9;0;0;0;3;3;100.0;3;0;19;23;82.6;4;Matches
394;Joël Matip\Joel-Matip;cm CMR;DF;eng Liverpool;27;1991;1.0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0.0;0;0;2;4;50.0;2;Matches
395;Blaise Matuidi\Blaise-Matuidi;fr FRA;MF;it Juventus;32;1987;3.8;2;0;0;9;1;1;2;3;8;0;0;0;2;4;50.0;2;1;5;11;45.5;6;Matches
396;Mykola Matviyenko\Mykola-Matviyenko;ua UKR;DF;ua Shakhtar;23;1996;6.0;0;0;0;2;1;0;0;6;16;0;0;0;1;1;100.0;1;0;9;17;52.9;8;Matches
397;Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting;cm CMR;FW;fr Paris S-G;30;1989;1.1;1;0;0;5;2;1;0;2;1;0;0;0;2;5;40.0;2;0;2;5;40.0;3;Matches
398;Noussair Mazraoui\Noussair-Mazraoui;ma MAR;DFMF;nl Ajax;21;1997;2.5;1;0;0;7;3;0;3;9;5;0;0;0;3;7;42.9;3;0;9;10;90.0;1;Matches
399;Kylian Mbappé\Kylian-Mbappe;fr FRA;FW;fr Paris S-G;20;1998;4.7;0;0;0;2;6;4;9;1;1;1;0;0;14;28;50.0;15;0;2;6;33.3;4;Matches
400;Brandon Mechele\Brandon-Mechele;be BEL;DF;be Club Brugge;26;1993;5.0;0;0;0;1;0;0;0;3;8;0;0;0;4;5;80.0;4;0;9;15;60.0;6;Matches
401;Arthur Melo\Arthur-Melo;br BRA;MF;es Barcelona;22;1996;3.3;0;0;0;3;9;0;11;5;2;0;0;0;7;7;100.0;7;0;7;8;87.5;1;Matches
402;Thiago Mendes\Thiago-Mendes;br BRA;MF;fr Lyon;27;1992;4.4;1;0;0;2;5;0;2;6;12;0;0;0;9;9;100.0;9;0;8;14;57.1;6;Matches
403;Benjamin Mendy\Benjamin-Mendy;fr FRA;DF;eng Manchester City;25;1994;4.9;3;0;0;10;3;1;34;6;7;0;0;0;4;5;80.0;4;1;9;13;69.2;4;Matches
404;Ferland Mendy\Ferland-Mendy;fr FRA;DF;es Real Madrid;24;1995;3.5;0;0;0;3;3;0;14;5;3;0;0;0;6;10;60.0;6;0;8;13;61.5;5;Matches
405;Alex Meret\Alex-Meret;it ITA;GK;it Napoli;22;1997;6.0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
406;Yassine Meriah\Yassine-Meriah;tn TUN;DF;gr Olympiacos;26;1993;6.0;0;0;0;6;2;0;0;2;9;0;1;0;2;2;100.0;2;0;5;6;83.3;1;Matches
407;Dries Mertens\Dries-Mertens;be BEL;FW;it Napoli;32;1987;5.5;0;0;0;7;7;0;29;10;3;0;0;0;3;4;75.0;3;0;16;26;61.5;10;Matches
408;Lionel Messi\Lionel-Messi;ar ARG;FW;es Barcelona;32;1987;5.3;2;0;0;4;10;1;12;1;3;0;0;0;51;71;71.8;54;3;2;6;33.3;4;Matches
409;Thomas Meunier\Thomas-Meunier;be BEL;DF;fr Paris S-G;27;1991;5.0;3;0;0;9;1;0;8;9;10;0;0;0;2;3;66.7;2;0;13;20;65.0;7;Matches
410;Simon Mignolet\Simon-Mignolet;be BEL;GK;be Club Brugge;31;1988;6.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
411;Arkadiusz Milik\Arkadiusz-Milik;pl POL;FW;it Napoli;25;1994;2.3;1;0;0;2;5;0;0;1;0;0;0;0;2;2;100.0;2;0;2;3;66.7;1;Matches
412;Éder Militão\Eder-Militao;br BRA;DF;es Real Madrid;21;1998;2.0;0;0;0;2;4;0;0;2;2;0;0;0;2;2;100.0;2;0;2;2;100.0;0;Matches
413;James Milner\James-Milner;eng ENG;MFDF;eng Liverpool;33;1986;4.2;1;0;0;9;1;0;25;3;3;0;0;0;4;6;66.7;4;0;8;13;61.5;5;Matches
414;Nemanja Milunović\Nemanja-Milunovic;rs SRB;DF;rs Red Star;30;1989;6.0;2;0;0;1;5;0;0;12;11;0;0;0;1;1;100.0;1;0;13;20;65.0;7;Matches
415;Takumi Minamino\Takumi-Minamino;jp JPN;MF;at RB Salzburg;24;1995;5.7;0;0;0;10;3;3;6;4;2;0;0;0;13;20;65.0;13;1;7;22;31.8;15;Matches
416;Aleksei Miranchuk\Aleksei-Miranchuk;ru RUS;MFFW;ru Loko Moscow;23;1995;4.0;0;0;0;10;1;2;8;3;4;0;0;0;9;15;60.0;10;0;8;17;47.1;9;Matches
417;Anton Miranchuk\Anton-Miranchuk;ru RUS;MF;ru Loko Moscow;23;1995;1.0;0;0;0;3;2;0;1;3;0;0;0;0;2;5;40.0;2;1;3;4;75.0;1;Matches
418;Matej Mitrović\Matej-Mitrovic;hr CRO;DF;be Club Brugge;25;1993;1.0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
419;Luka Modrić\Luka-Modric;hr CRO;MF;es Real Madrid;33;1985;3.4;2;0;0;4;8;0;10;4;6;0;0;0;3;6;50.0;3;0;5;10;50.0;5;Matches
420;Emre Mor\Emre-Mor;tr TUR;FWMF;tr Galatasaray;22;1997;1.2;1;0;0;2;4;1;3;1;2;0;0;0;7;8;87.5;7;0;1;3;33.3;2;Matches
421;Júnior Moraes\Junior-Moraes;ua UKR;FW;ua Shakhtar;32;1987;5.9;1;0;0;15;16;6;1;2;2;0;0;0;11;24;45.8;12;1;5;14;35.7;9;Matches
422;Álvaro Morata\Alvaro-Morata;es ESP;FW;es Atletico Madrid;26;1992;5.0;1;0;0;10;11;10;6;7;4;0;0;0;9;14;64.3;10;0;7;10;70.0;3;Matches
423;Nikola Moro\Nikola-Moro;hr CRO;MF;hr Dinamo Zagreb;21;1998;4.6;3;1;1;10;2;0;0;10;11;0;0;0;0;2;0.0;1;1;16;25;64.0;9;Matches
424;François Moubandje\Francois-Moubandje;ch SUI;DF;hr Dinamo Zagreb;29;1990;1.0;0;0;0;2;0;0;2;2;1;0;0;0;0;0;;0;0;3;4;75.0;1;Matches
425;Mason Mount\Mason-Mount;eng ENG;MFFW;eng Chelsea;20;1999;4.0;0;0;0;2;7;1;10;8;2;0;0;0;9;15;60.0;10;0;11;17;64.7;6;Matches
426;Lucas Moura\Lucas-Moura;br BRA;FW;eng Tottenham;26;1992;3.5;0;0;0;6;6;0;5;3;1;0;0;0;7;12;58.3;8;1;6;11;54.5;5;Matches
427;Nordi Mukiele\Nordi-Mukiele;fr FRA;DF;de RB Leipzig;21;1997;6.1;1;0;0;5;3;2;26;6;8;0;0;0;9;18;50.0;10;0;15;22;68.2;7;Matches
428;Thomas Müller\Thomas-Muller;de GER;MFFW;de Bayern Munich;29;1989;3.9;0;0;0;8;2;1;8;5;2;0;0;0;2;2;100.0;2;0;9;17;52.9;8;Matches
429;Simone Muratore\Simone-Muratore;it ITA;MF;it Juventus;21;1998;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
430;Luis Muriel\Luis-Muriel;co COL;FW;it Atalanta;28;1991;2.2;1;0;0;7;6;2;6;4;0;1;0;0;4;10;40.0;5;0;5;9;55.6;4;Matches
431;Fernando Muslera\Fernando-Muslera;uy URU;GK;tr Galatasaray;33;1986;6.0;2;0;0;0;1;0;0;0;1;0;0;0;1;1;100.0;1;0;0;1;0.0;1;Matches
