id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
332;Henrikh Mkhitaryan\Henrikh-Mkhitaryan;am ARM;FWMF;Roma;30;1989;9.0;2;0;0;8;12;1;4;6;12;0;0;0;76;3;7;30.0;Matches
333;Gabriele Moncini\Gabriele-Moncini;it ITA;FWMF;SPAL;23;1996;1.7;0;0;0;1;2;0;1;1;0;0;0;0;8;5;3;62.5;Matches
334;Leonardo Morosini\Leonardo-Morosini;it ITA;FWMF;Brescia;23;1995;0.3;0;0;0;2;0;0;1;1;0;0;0;0;0;1;1;50.0;Matches
335;Victor Moses\Victor-Moses;ng NGA;DF;Inter;28;1990;1.2;0;0;0;1;0;0;5;0;1;0;0;0;8;0;2;0.0;Matches
336;Mert Müldür\Mert-Muldur;tr TUR;DF;Sassuolo;20;1999;5.3;2;0;0;7;5;0;7;11;13;0;1;0;40;1;3;25.0;Matches
337;Alessandro Murgia\Alessandro-Murgia;it ITA;MF;SPAL;22;1996;13.0;2;0;0;18;18;0;68;16;12;0;0;0;108;14;12;53.8;Matches
338;Luis Muriel\Luis-Muriel;co COL;FW;Atalanta;28;1991;10.2;0;0;0;19;19;2;20;3;6;1;0;0;58;15;27;35.7;Matches
339;Jeison Murillo\Jeison-Murillo;co COL;DF;Sampdoria;27;1992;7.4;3;1;1;10;8;2;6;10;10;0;0;0;58;13;12;52.0;Matches
340;Nicola Murru\Nicola-Murru;it ITA;DF;Sampdoria;24;1994;21.0;6;1;1;23;16;0;82;22;29;0;1;1;158;31;26;54.4;Matches
341;Mateo Musacchio\Mateo-Musacchio;ar ARG;DF;Milan;28;1990;16.3;4;1;0;19;10;0;0;21;9;0;0;0;129;32;23;58.2;Matches
342;Juan Musso\Juan-Musso;ar ARG;GK;Udinese;25;1994;26.0;0;0;0;1;2;0;0;1;0;0;1;0;131;0;0;;Matches
343;Radja Nainggolan\Radja-Nainggolan;be BEL;MFFW;Cagliari;31;1988;19.4;5;0;0;19;22;0;71;12;21;0;0;0;181;13;24;35.1;Matches
344;Nahitan Nández\Nahitan-Nandez;uy URU;MF;Cagliari;23;1995;20.2;10;0;0;32;29;6;73;8;26;0;0;0;139;13;41;24.1;Matches
345;Michel Ndary Adopo\Michel-Ndary-Adopo;fr FRA;MF;Torino;19;2000;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100.0;Matches
346;Emanuele Ndoj\Emanuele-Ndoj;al ALB;MF;Brescia;22;1996;4.7;2;0;0;16;24;1;4;4;7;0;0;0;39;4;7;36.4;Matches
347;Ilija Nestorovski\Ilija-Nestorovski;mk MKD;FW;Udinese;29;1990;8.2;4;0;0;24;20;3;4;2;5;0;0;0;22;17;18;48.6;Matches
348;Nicolas Nkoulou\Nicolas-Nkoulou;cm CMR;DF;Torino;29;1990;18.7;5;1;1;24;16;0;0;42;13;0;0;0;175;43;24;64.2;Matches
349;Bram Nuytinck\Bram-Nuytinck;nl NED;DF;Udinese;29;1990;15.7;2;0;0;13;5;0;4;10;24;0;1;0;151;28;24;53.8;Matches
350;Pedro Obiang\Pedro-Obiang;gq EQG;MF;Sassuolo;27;1992;17.1;9;0;0;33;20;1;5;19;28;0;2;1;171;18;25;41.9;Matches
351;Stefano Okaka\Stefano-Okaka;it ITA;FW;Udinese;29;1989;19.3;8;0;0;49;54;16;6;8;14;0;0;0;78;43;77;35.8;Matches
352;Christian Oliva\Christian-Oliva;uy URU;MF;Cagliari;23;1996;5.1;1;0;0;4;2;0;2;7;12;0;0;0;59;7;2;77.8;Matches
353;Maximiliano Olivera\Maximiliano-Olivera;uy URU;DF;Fiorentina;27;1992;0.1;0;0;0;0;0;0;2;0;1;0;0;0;2;0;0;;Matches
354;Robin Olsen\Robin-Olsen;se SWE;GK;Cagliari;29;1990;15.9;0;1;0;0;4;0;0;0;0;0;0;1;65;0;0;;Matches
355;Nicholas Opoku\Nicholas-Opoku;gh GHA;DF;Udinese;21;1997;5.3;3;1;1;10;5;0;2;4;8;;;0;;;;;Matches
356;Riccardo Orsolini\Riccardo-Orsolini;it ITA;FWMF;Bologna;22;1997;22.0;3;0;0;30;52;8;157;12;18;2;1;0;156;25;34;42.4;Matches
357;David Ospina\David-Ospina;co COL;GK;Napoli;30;1988;11.0;0;0;0;1;3;0;0;0;0;0;1;0;41;0;0;;Matches
358;Daniele Padelli\Daniele-Padelli;it ITA;GK;Inter;33;1985;3.0;0;1;0;0;3;0;0;0;0;0;0;0;12;0;0;;Matches
359;Marko Pajač\Marko-Pajac;hr CRO;DF;Genoa;26;1993;8.4;1;0;0;8;7;0;78;7;6;0;0;0;66;3;6;33.3;Matches
360;Rodrigo Palacio\Rodrigo-Palacio;ar ARG;FW;Bologna;37;1982;21.3;3;0;0;26;38;21;75;3;11;0;1;0;114;48;70;40.7;Matches
361;Alberto Paloschi\Alberto-Paloschi;it ITA;FWMF;Cagliari;29;1990;1.1;0;0;0;1;1;3;1;0;0;0;0;0;4;1;2;33.3;Matches
362;Alberto Paloschi\Alberto-Paloschi;it ITA;FW;SPAL;29;1990;4.9;0;0;0;8;8;5;0;0;0;2;0;0;20;1;10;9.1;Matches
363;Goran Pandev\Goran-Pandev;mk MKD;FWMF;Genoa;36;1983;11.8;6;1;1;11;33;3;8;0;2;1;0;0;91;8;21;27.6;Matches
364;Andrea Papetti\Andrea-Papetti;it ITA;DF;Brescia;17;2002;1.0;0;0;0;1;0;0;0;2;2;0;0;0;8;1;0;100.0;Matches
365;Lucas Paquetá\Lucas-Paqueta;br BRA;MFFW;Milan;21;1997;9.1;5;0;0;17;18;1;6;7;24;0;0;0;86;20;26;43.5;Matches
366;Marco Parolo\Marco-Parolo;it ITA;MF;Lazio;34;1985;7.7;5;0;0;19;1;0;4;5;19;0;0;0;73;15;17;46.9;Matches
367;Mario Pašalić\Mario-Pasalic;hr CRO;MF;Atalanta;24;1995;18.6;4;0;0;25;14;1;8;20;24;0;0;1;169;27;34;44.3;Matches
368;Javier Pastore\Javier-Pastore;ar ARG;MF;Roma;30;1989;4.9;0;0;0;10;9;1;5;6;10;0;0;0;44;2;6;25.0;Matches
369;Patric\Patric;es ESP;DF;Lazio;26;1993;10.2;1;0;0;6;3;0;7;11;7;0;0;0;96;7;11;38.9;Matches
370;Leonardo Pavoletti\Leonardo-Pavoletti;it ITA;FW;Cagliari;30;1988;0.5;0;0;0;0;0;0;0;1;0;0;0;0;2;3;4;42.9;Matches
371;Nehuén Paz\Nehuen-Paz;ar ARG;DF;Bologna;26;1993;1.3;1;0;0;6;2;0;0;5;1;0;1;0;21;6;3;66.7;Matches
372;Nehuén Paz\Nehuen-Paz;ar ARG;MF;Lecce;26;1993;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;100.0;Matches
373;Giampaolo Pazzini\Giampaolo-Pazzini;it ITA;FW;Hellas Verona;34;1984;1.9;0;0;0;5;4;2;1;0;2;0;0;0;11;6;15;28.6;Matches
374;Pedro\Pedro;br BRA;FW;Fiorentina;22;1997;0.7;0;0;0;0;2;1;0;0;1;0;0;0;4;2;6;25.0;Matches
375;João Pedro\Joao-Pedro;br BRA;FWMF;Cagliari;27;1992;25.0;5;0;0;31;51;5;10;9;14;1;1;0;119;49;64;43.4;Matches
376;Gianluca Pegolo\Gianluca-Pegolo;it ITA;GK;Sassuolo;38;1981;3.0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;;Matches
377;Lorenzo Pellegrini\Lorenzo-Pellegrini;it ITA;MF;Roma;23;1996;16.7;6;1;1;28;24;3;113;15;12;0;0;0;102;12;24;33.3;Matches
378;Luca Pellegrini\Luca-Pellegrini;it ITA;DF;Cagliari;20;1999;18.5;9;0;0;27;18;0;100;18;22;0;1;0;173;15;16;48.4;Matches
379;Federico Peluso\Federico-Peluso;it ITA;DF;Sassuolo;35;1984;10.6;3;1;0;11;8;1;6;19;12;0;0;0;60;19;9;67.9;Matches
380;Gastón Pereiro\Gaston-Pereiro;uy URU;MF;Cagliari;24;1995;1.2;1;0;0;2;2;0;2;0;0;0;0;0;3;2;4;33.3;Matches
381;Bruno Peres\Bruno-Peres;br BRA;DF;Roma;29;1990;3.8;1;0;0;3;3;1;16;8;5;0;0;0;36;0;4;0.0;Matches
382;Carles Pérez\Carles-Perez;es ESP;FWMF;Roma;21;1998;1.4;1;0;0;3;1;0;1;1;2;0;0;0;8;0;3;0.0;Matches
383;Mattia Perin\Mattia-Perin;it ITA;GK;Genoa;26;1992;9.0;1;0;0;0;1;0;0;0;0;0;0;0;50;0;0;;Matches
384;Diego Perotti\Diego-Perotti;ar ARG;FWMF;Roma;31;1988;8.0;1;0;0;6;23;0;31;4;7;0;0;0;56;4;4;50.0;Matches
385;Matteo Pessina\Matteo-Pessina;it ITA;MFFW;Hellas Verona;22;1997;19.1;4;0;0;18;32;4;20;14;21;0;0;0;190;47;85;35.6;Matches
386;Andrea Petagna\Andrea-Petagna;it ITA;FW;SPAL;24;1995;24.2;5;0;0;43;54;12;20;1;2;0;0;0;92;49;79;38.3;Matches
387;Jacopo Petriccione\Jacopo-Petriccione;it ITA;MF;Lecce;24;1995;16.2;7;0;0;18;21;0;43;21;24;0;1;0;143;4;14;22.2;Matches
388;Germán Pezzella\German-Pezzella;ar ARG;DF;Fiorentina;28;1991;22.0;9;0;0;27;13;1;1;38;21;1;2;0;182;62;31;66.7;Matches
389;Giuseppe Pezzella\Giuseppe-Pezzella;it ITA;DF;Udinese;21;1997;0.9;0;0;0;0;0;0;7;1;0;0;0;0;7;2;0;100.0;Matches
390;Giuseppe Pezzella\Giuseppe-Pezzella;it ITA;DF;Parma;21;1997;6.4;2;0;0;7;8;0;16;3;3;0;0;0;43;9;5;64.3;Matches
391;Krzysztof Piątek\Krzysztof-Piatek;pl POL;FW;Milan;24;1995;13.2;1;0;0;24;27;6;3;3;1;1;0;0;39;30;51;37.0;Matches
392;Andrea Pinamonti\Andrea-Pinamonti;it ITA;FW;Genoa;20;1999;15.6;1;0;0;25;27;9;11;6;11;1;0;0;79;35;62;36.1;Matches
393;Simone Pinna\Simone-Pinna;it ITA;DF;Cagliari;21;1997;1.0;1;0;0;2;0;0;6;5;2;0;0;0;12;1;0;100.0;Matches
394;Fabio Pisacane\Fabio-Pisacane;it ITA;DF;Cagliari;33;1986;21.6;6;1;1;25;16;2;7;19;15;0;1;0;177;40;45;47.1;Matches
395;Miralem Pjanić\Miralem-Pjanic;ba BIH;MF;Juventus;29;1990;19.3;7;0;0;27;19;0;52;27;22;1;0;0;213;14;13;51.9;Matches
396;Andrea Poli\Andrea-Poli;it ITA;MF;Bologna;29;1989;19.2;5;0;0;26;28;1;14;31;35;0;0;0;180;13;20;39.4;Matches
397;Matteo Politano\Matteo-Politano;it ITA;FW;Inter;25;1993;2.8;0;0;0;3;6;1;17;0;1;0;0;0;26;2;2;50.0;Matches
398;Matteo Politano\Matteo-Politano;it ITA;FW;Napoli;25;1993;3.0;1;0;0;4;7;0;15;3;3;0;0;0;27;1;4;20.0;Matches
399;Erick Pulgar\Erick-Pulgar;cl CHI;MF;Fiorentina;25;1994;23.2;7;0;0;31;27;4;181;39;30;0;0;0;277;26;21;55.3;Matches
400;Ignacio Pussetto\Ignacio-Pussetto;ar ARG;FWDF;Udinese;23;1995;3.7;1;0;0;9;10;3;12;4;3;0;0;0;32;16;22;42.1;Matches
401;Fabio Quagliarella\Fabio-Quagliarella;it ITA;FW;Sampdoria;36;1983;20.2;2;0;0;18;24;19;14;5;4;4;0;0;81;27;44;38.0;Matches
402;Adrien Rabiot\Adrien-Rabiot;fr FRA;MF;Juventus;24;1995;12.3;5;1;1;25;16;0;14;20;23;0;0;0;96;11;7;61.1;Matches
403;Ivan Radovanović\Ivan-Radovanovic;rs SRB;MF;Genoa;30;1988;14.6;3;0;0;15;16;0;12;8;18;0;0;0;155;23;22;51.1;Matches
404;Ionuț Radu\Ionut-Radu;ro ROU;GK;Genoa;22;1997;17.0;1;0;0;0;0;0;0;0;0;0;0;0;58;0;0;;Matches
405;Ștefan Radu\Stefan-Radu;ro ROU;DF;Lazio;32;1986;20.8;6;0;0;22;15;0;35;23;21;0;0;0;193;26;27;49.1;Matches
406;Rafael\Rafael;br BRA;GK;Cagliari;37;1982;5.0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;;Matches
407;Daniele Ragatzu\Daniele-Ragatzu;it ITA;MF;Cagliari;27;1991;0.4;1;0;0;0;0;0;4;1;1;0;0;0;8;0;0;;Matches
408;Gastón Ramírez\Gaston-Ramirez;uy URU;MFFW;Sampdoria;28;1990;9.9;5;0;0;18;25;3;65;10;16;0;1;0;62;18;24;42.9;Matches
409;Aaron Ramsey\Aaron-Ramsey;wal WAL;MF;Juventus;28;1990;8.9;0;0;0;16;16;2;12;7;12;0;0;0;77;12;7;63.2;Matches
410;Luca Ranieri\Luca-Ranieri;it ITA;DF;Fiorentina;20;1999;2.6;2;1;1;5;1;0;3;2;2;0;0;0;23;6;3;66.7;Matches
411;Andrea Ranocchia\Andrea-Ranocchia;it ITA;DF;Inter;31;1988;2.0;1;0;0;2;1;0;0;3;0;0;0;0;14;7;3;70.0;Matches
412;Giacomo Raspadori\Giacomo-Raspadori;it ITA;FWMF;Sassuolo;19;2000;0.4;0;0;0;1;3;0;1;0;3;0;0;0;4;0;1;0.0;Matches
413;Ante Rebić\Ante-Rebic;hr CRO;FWMF;Milan;25;1993;7.4;2;0;0;15;7;2;27;3;9;0;0;0;43;8;13;38.1;Matches
414;Arkadiusz Reca\Arkadiusz-Reca;pl POL;DF;SPAL;24;1995;16.8;1;0;0;21;10;2;50;20;20;0;0;0;141;13;13;50.0;Matches
415;Vasco Regini\Vasco-Regini;it ITA;DF;Sampdoria;28;1990;1.9;0;0;0;2;1;0;1;1;1;0;0;0;22;3;2;60.0;Matches
416;Pepe Reina\Pepe-Reina;es ESP;GK;Milan;36;1982;1.0;0;1;0;1;0;0;0;0;0;0;1;0;3;0;0;;Matches
417;Franck Ribéry\Franck-Ribery;fr FRA;FW;Fiorentina;36;1983;7.9;1;0;0;11;16;2;6;1;8;0;0;0;56;2;11;15.4;Matches
418;Davide Riccardi\Davide-Riccardi;it ITA;DF;Lecce;23;1996;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.0;Matches
419;Emiliano Rigoni\Emiliano-Rigoni;ar ARG;MFFW;Sampdoria;26;1993;4.8;2;0;0;4;7;1;41;3;5;0;0;0;30;5;9;35.7;Matches
420;Tomás Rincón\Tomas-Rincon;ve VEN;MF;Torino;31;1988;20.4;7;0;0;51;41;1;12;25;29;0;0;0;214;45;25;64.3;Matches
421;Andrea Rispoli\Andrea-Rispoli;it ITA;DF;Lecce;30;1988;15.1;5;0;0;15;9;0;68;28;20;0;0;0;114;19;6;76.0;Matches
422;Ricardo Rodríguez\Ricardo-Rodriguez;ch SUI;DF;Milan;26;1992;4.3;0;0;0;3;3;0;5;5;4;0;0;0;40;6;2;75.0;Matches
423;Marko Rog\Marko-Rog;hr CRO;MF;Cagliari;24;1995;15.9;6;0;0;38;28;0;17;16;41;0;1;0;150;15;11;57.7;Matches
424;Rogério\Rogerio;br BRA;DF;Sassuolo;21;1998;3.9;3;0;0;10;7;0;19;4;1;0;0;0;39;4;5;44.4;Matches
425;Filippo Romagna\Filippo-Romagna;it ITA;DF;Sassuolo;22;1997;16.4;3;0;0;6;13;0;0;10;7;0;1;0;142;24;19;55.8;Matches
426;Alessio Romagnoli\Alessio-Romagnoli;it ITA;DF;Milan;24;1995;26.0;4;0;0;35;13;1;0;46;24;0;1;0;252;74;36;67.3;Matches
427;Cristian Romero\Cristian-Romero;ar ARG;DF;Genoa;21;1998;20.8;10;0;0;34;16;1;2;50;24;0;1;0;166;52;30;63.4;Matches
428;Rômulo\Romulo;it ITA;DF;Genoa;32;1987;0.2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;;Matches
429;Rômulo\Romulo;it ITA;MF;Brescia;32;1987;18.7;3;0;0;25;24;8;34;7;16;0;0;0;119;5;9;35.7;Matches
430;Cristiano Ronaldo\Cristiano-Ronaldo;pt POR;FW;Juventus;34;1985;21.6;2;0;0;16;42;21;20;4;7;1;0;0;72;25;30;45.5;Matches
431;Marten de Roon\Marten-de-Roon;nl NED;MFDF;Atalanta;28;1991;19.3;10;0;0;34;14;1;15;24;28;0;1;0;225;23;25;47.9;Matches
432;Luca Rossettini\Luca-Rossettini;it ITA;DF;Lecce;34;1985;24.6;5;0;0;16;8;0;1;31;16;0;0;0;172;40;33;54.8;Matches
433;Nicolò Rovella\Nicolo-Rovella;it ITA;MF;Genoa;17;2001;0.3;0;0;0;0;2;0;0;1;0;0;0;0;5;0;0;;Matches
434;Amir Rrahmani\Amir-Rrahmani;xk KVX;DF;Hellas Verona;25;1994;24.9;4;0;0;35;10;1;10;25;29;0;0;0;254;82;34;70.7;Matches
435;Daniele Rugani\Daniele-Rugani;it ITA;DF;Juventus;25;1994;3.0;1;0;0;4;1;0;0;4;2;0;1;0;33;23;6;79.3;Matches
436;Mário Rui\Mario-Rui;pt POR;DF;Napoli;28;1991;13.4;6;0;0;16;37;2;99;17;18;0;1;0;134;7;11;38.9;Matches
437;Fabián Ruiz Peña\Fabian-Ruiz-Pena;es ESP;MF;Napoli;23;1996;21.1;2;0;0;16;20;0;9;27;29;0;0;0;209;11;6;64.7;Matches
438;Stefano Sabelli\Stefano-Sabelli;it ITA;DF;Brescia;26;1993;26.0;3;0;0;25;60;0;64;40;50;0;0;1;257;27;23;54.0;Matches
439;Alexis Saelemaekers\Alexis-Saelemaekers;be BEL;DFFW;Milan;20;1999;0.3;0;0;0;2;0;0;3;1;0;0;0;0;7;0;0;;Matches
440;Jacopo Sala\Jacopo-Sala;it ITA;DF;SPAL;27;1991;4.5;1;0;0;6;8;3;12;4;3;0;0;0;44;0;1;0.0;Matches
441;Eddy Salcedo\Eddy-Salcedo;it ITA;FW;Hellas Verona;17;2001;5.1;0;0;0;12;9;2;20;1;1;0;0;0;23;16;21;43.2;Matches
442;Antonio Sanabria\Antonio-Sanabria;py PAR;FW;Genoa;23;1996;10.9;2;0;0;15;20;4;7;1;8;1;1;0;47;28;40;41.2;Matches
443;Alexis Sánchez\Alexis-Sanchez;cl CHI;FW;Inter;30;1988;2.2;2;1;1;5;7;3;14;2;2;1;0;0;14;1;6;14.3;Matches
444;Alex Sandro\Alex-Sandro;br BRA;DF;Juventus;28;1991;21.0;3;0;0;36;36;0;53;34;20;0;1;0;212;25;21;54.3;Matches
445;Nicola Sansone\Nicola-Sansone;it ITA;FWMF;Bologna;27;1991;18.6;5;0;0;25;52;6;99;5;14;0;0;0;125;5;30;14.3;Matches
446;Federico Santander\Federico-Santander;py PAR;FW;Bologna;28;1991;6.6;5;0;0;20;14;5;4;4;6;0;0;0;37;46;37;55.4;Matches
447;Davide Santon\Davide-Santon;it ITA;DF;Roma;28;1991;6.5;4;0;0;16;6;1;9;9;8;0;0;0;52;11;2;84.6;Matches
448;Samir Santos\Samir-Santos;br BRA;DF;Udinese;24;1994;10.0;3;0;0;13;13;1;3;19;20;0;1;0;81;16;16;50.0;Matches
449;Riccardo Saponara\Riccardo-Saponara;it ITA;MFFW;Genoa;27;1991;1.9;1;1;0;2;0;0;4;0;3;0;0;0;17;2;0;100.0;Matches
450;Riccardo Saponara\Riccardo-Saponara;it ITA;MF;Lecce;27;1991;2.8;1;0;0;3;4;0;6;2;3;0;0;0;18;1;0;100.0;Matches
451;Lasse Schöne\Lasse-Schone;dk DEN;MF;Genoa;33;1986;19.1;4;0;0;27;23;0;86;30;18;0;1;0;195;16;17;48.5;Matches
452;Jerdy Schouten\Jerdy-Schouten;nl NED;MF;Bologna;22;1997;7.9;5;1;0;21;3;0;0;22;14;0;0;0;126;19;19;50.0;Matches
453;Matteo Scozzarella\Matteo-Scozzarella;it ITA;MF;Parma;31;1988;8.2;2;0;0;11;7;0;37;19;14;0;0;0;91;3;1;75.0;Matches
454;Ken Sema\Ken-Sema;se SWE;DF;Udinese;25;1993;19.2;4;0;0;23;8;4;116;10;21;0;0;0;140;12;12;50.0;Matches
455;Alessandro Semprini\Alessandro-Semprini;it ITA;MF;Brescia;21;1998;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;100.0;Matches
456;Stefano Sensi\Stefano-Sensi;it ITA;MFFW;Inter;23;1995;8.1;2;0;0;14;14;0;44;9;11;1;0;0;67;3;4;42.9;Matches
457;Luigi Sepe\Luigi-Sepe;it ITA;GK;Parma;28;1991;21.0;1;0;0;0;4;0;0;0;0;0;0;0;73;0;0;;Matches
458;Yevhen Shakhov\Yevhen-Shakhov;ua UKR;MFFW;Lecce;28;1990;8.1;3;0;0;19;6;4;4;7;17;1;0;0;54;12;22;35.3;Matches
459;Luca Siligardi\Luca-Siligardi;it ITA;FWMF;Parma;31;1988;1.9;0;0;0;1;5;0;4;2;2;0;0;0;22;2;3;40.0;Matches
460;André Silva\Andre-Silva;pt POR;FW;Milan;23;1995;0.7;1;0;0;1;2;0;0;0;1;0;0;0;1;0;1;0.0;Matches
461;Marco Silvestri\Marco-Silvestri;it ITA;GK;Hellas Verona;28;1991;25.0;2;0;0;0;5;0;0;3;0;0;0;0;108;0;0;;Matches
462;Giovanni Simeone\Giovanni-Simeone;ar ARG;FW;Cagliari;24;1995;20.5;4;0;0;36;40;16;11;9;10;1;0;0;59;30;84;26.3;Matches
463;Salvatore Sirigu\Salvatore-Sirigu;it ITA;GK;Torino;32;1987;25.0;4;0;0;0;1;0;0;2;0;0;0;0;93;0;0;;Matches
464;Łukasz Skorupski\Lukasz-Skorupski;pl POL;GK;Bologna;28;1991;25.0;2;0;0;0;4;0;0;2;0;0;0;0;120;0;0;;Matches
465;Andreas Skov Olsen\Andreas-Skov-Olsen;dk DEN;FWMF;Bologna;19;1999;5.6;2;0;0;9;9;3;43;4;5;0;0;0;48;4;8;33.3;Matches
466;Simon Skrabb\Simon-Skrabb;fi FIN;MF;Brescia;24;1995;0.6;1;0;0;2;0;0;1;0;0;0;0;0;10;0;0;;Matches
467;Milan Škriniar\Milan-Skriniar;sk SVK;DF;Inter;24;1995;23.2;7;0;0;44;18;0;0;21;19;0;0;1;193;27;23;54.0;Matches
468;Chris Smalling\Chris-Smalling;eng ENG;DF;Roma;29;1989;21.0;1;0;0;26;6;1;3;47;18;0;2;0;210;72;26;73.5;Matches
469;Roberto Soriano\Roberto-Soriano;it ITA;MF;Bologna;28;1991;17.7;2;1;0;37;29;1;21;9;27;3;0;0;103;20;36;35.7;Matches
470;Riccardo Sottil\Riccardo-Sottil;it ITA;FWDF;Fiorentina;20;1999;4.4;2;0;0;7;20;2;20;0;3;0;0;0;26;3;2;60.0;Matches
471;Adama Soumaoro\Adama-Soumaoro;fr FRA;DF;Genoa;27;1992;4.0;2;0;0;2;0;1;0;6;2;0;0;0;35;11;2;84.6;Matches
472;Nikolas Špalek\Nikolas-Spalek;sk SVK;MF;Brescia;22;1997;10.3;2;0;0;16;11;5;14;2;6;0;0;0;61;4;14;22.2;Matches
473;Leonardo Spinazzola\Leonardo-Spinazzola;it ITA;DF;Roma;26;1993;10.0;2;0;0;8;2;0;36;13;8;0;0;0;96;14;11;56.0;Matches
474;Marco Sportiello\Marco-Sportiello;it ITA;GK;Atalanta;27;1992;3.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;;Matches
475;Mattia Sprocati\Mattia-Sprocati;it ITA;FW;Parma;26;1992;5.4;0;0;0;3;15;1;21;1;3;0;0;0;42;3;3;50.0;Matches
476;Mariusz Stępiński\Mariusz-Stepinski;pl POL;FW;Hellas Verona;24;1995;5.7;1;1;0;17;17;6;4;1;1;0;0;0;29;15;38;28.3;Matches
477;Thomas Strakosha\Thomas-Strakosha;al ALB;GK;Lazio;24;1995;26.0;1;0;0;0;3;0;0;0;0;0;0;0;103;0;0;;Matches
478;Jens Stryger Larsen\Jens-Stryger-Larsen;dk DEN;DF;Udinese;28;1991;21.6;2;0;0;4;3;1;96;14;16;0;0;0;139;7;20;25.9;Matches
479;Stefano Sturaro\Stefano-Sturaro;it ITA;MF;Genoa;26;1993;10.0;5;0;0;27;24;2;18;6;20;2;0;0;86;16;32;33.3;Matches
480;Suso\Suso;es ESP;FWMF;Milan;25;1993;15.1;2;0;0;10;28;2;105;8;14;0;0;0;81;1;3;25.0;Matches
481;Mattias Svanberg\Mattias-Svanberg;se SWE;MF;Bologna;20;1999;7.5;2;0;0;11;16;1;14;9;10;0;0;0;54;9;9;50.0;Matches
482;Wojciech Szczęsny\Wojciech-Szczesny;pl POL;GK;Juventus;29;1990;19.0;1;0;0;1;1;0;0;1;0;0;1;0;91;0;0;;Matches
483;Andrea Tabanelli\Andrea-Tabanelli;it ITA;MF;Lecce;29;1990;10.7;4;0;0;22;24;1;12;10;12;0;1;0;73;15;21;41.7;Matches
484;Panagiotis Tachtsidis\Panagiotis-Tachtsidis;gr GRE;MF;Lecce;28;1991;16.1;6;1;1;30;22;0;24;23;31;0;1;0;201;41;17;70.7;Matches
485;Adrien Tameze\Adrien-Tameze;cm CMR;MF;Atalanta;25;1994;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;Matches
486;Łukasz Teodorczyk\Lukasz-Teodorczyk;pl POL;DFFW;Udinese;28;1991;0.4;1;0;0;5;0;0;0;0;2;0;0;0;8;4;1;80.0;Matches
487;Hidde ter Avest\Hidde-ter-Avest;nl NED;DF;Udinese;22;1997;4.0;0;0;0;3;2;0;7;5;3;0;0;0;28;5;4;55.6;Matches
488;Morten Thorsby\Morten-Thorsby;no NOR;MFDF;Sampdoria;23;1996;11.8;3;0;0;25;5;3;12;12;15;0;0;1;133;49;45;52.1;Matches
489;Jeremy Toljan\Jeremy-Toljan;de GER;DF;Sassuolo;24;1994;20.8;7;0;0;25;18;1;56;13;18;0;0;0;166;9;22;29.0;Matches
490;Rafael Tolói\Rafael-Toloi;br BRA;DF;Atalanta;28;1990;20.3;5;0;0;22;15;2;10;28;37;1;0;0;214;38;24;61.3;Matches
491;Takehiro Tomiyasu\Takehiro-Tomiyasu;jp JPN;DF;Bologna;20;1998;19.9;5;0;0;27;20;0;24;35;16;0;0;0;192;38;39;49.4;Matches
492;Nenad Tomović\Nenad-Tomovic;rs SRB;DF;SPAL;31;1987;15.5;5;1;0;22;8;0;11;26;7;0;2;1;128;28;9;75.7;Matches
493;Sandro Tonali\Sandro-Tonali;it ITA;MF;Brescia;19;2000;22.7;6;0;0;23;51;0;119;22;30;0;1;0;254;11;14;44.0;Matches
494;Lorenzo Tonelli\Lorenzo-Tonelli;it ITA;DF;Sampdoria;29;1990;4.8;2;0;0;7;5;0;1;3;5;0;0;0;55;10;9;52.6;Matches
495;Ernesto Torregrossa\Ernesto-Torregrossa;it ITA;FW;Brescia;27;1992;10.3;5;0;0;24;36;11;9;3;4;0;0;0;47;26;40;39.4;Matches
496;Amad Traoré\Amad-Traore;ci CIV;FW;Atalanta;17;2002;0.3;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;;Matches
497;Luca Tremolada\Luca-Tremolada;it ITA;MF;Brescia;27;1991;0.2;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;;Matches
498;Alessandro Tripaldelli\Alessandro-Tripaldelli;it ITA;DF;Sassuolo;20;1999;1.5;0;0;0;2;3;0;4;3;1;0;0;0;6;1;0;100.0;Matches
499;William Troost-Ekong\William-Troost-Ekong;ng NGA;DF;Udinese;25;1993;22.9;4;0;0;14;6;0;1;24;12;0;2;0;168;37;21;63.8;Matches
