Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
88;Damir Ceter\Damir-Ceter;co COL;FW;Cagliari;23-335;1997;0.1;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;Matches
89;Julian Chabot\Julian-Chabot;de GER;DF;Sampdoria;23-233;1998;0.1;0;0;0;0;0;0;0;;0;1;0;0.0;1;0;0;1;1;0;0;0;0;1;0;Matches
90;Giorgio Chiellini\Giorgio-Chiellini;it ITA;DF;Juventus;37-050;1984;3.6;3;1;2;1;0;0;1;0.0;1;26;12;46.2;18;7;1;7;3;0;4;1;4;19;0;Matches
91;Federico Chiesa\Federico-Chiesa;it ITA;MFFW;Juventus;23-343;1997;3.8;11;8;4;5;2;4;7;57.1;3;57;17;29.8;19;23;15;4;0;0;4;5;16;2;0;Matches
92;Vlad Chiricheș\Vlad-Chiriches;ro ROU;DF;Sassuolo;31-323;1989;6.0;10;4;8;2;0;3;4;75.0;1;55;14;25.5;28;27;0;8;4;0;4;15;25;22;1;Matches
93;Riccardo Ciervo\Riccardo-Ciervo;it ITA;MF;Sampdoria;19-185;2002;0.1;0;0;0;0;0;0;0;;0;3;0;0.0;1;2;0;0;0;0;0;0;0;0;0;Matches
94;Ebrima Colley\Ebrima-Colley;gm GAM;FW;Spezia;21-244;2000;2.3;2;1;0;0;2;0;2;0.0;2;34;9;26.5;6;16;12;2;0;0;2;1;3;0;0;Matches
95;Omar Colley\Omar-Colley;gm GAM;DF;Sampdoria;28-344;1992;5.9;13;10;9;3;1;4;5;80.0;1;57;27;47.4;29;25;3;11;6;0;5;26;39;27;2;Matches
96;Andrea Consigli\Andrea-Consigli;it ITA;GK;Sassuolo;34-249;1987;7.0;0;0;0;0;0;0;0;;0;2;0;0.0;2;0;0;0;0;0;0;0;0;0;1;Matches
97;Joaquín Correa\Joaquin-Correa;ar ARG;FWMF;Inter;27-051;1994;1.4;2;0;0;1;1;0;3;0.0;3;30;8;26.7;5;17;8;0;0;0;0;1;3;0;0;Matches
98;Lassana Coulibaly\Lassana-Coulibaly;ml MLI;MF;Salernitana;25-176;1996;5.2;10;6;4;6;0;3;10;30.0;7;100;25;25.0;42;45;13;9;3;0;6;6;16;6;0;Matches
99;Mamadou Coulibaly\Mamadou-Coulibaly;sn SEN;MFFW;Salernitana;22-242;1999;6.4;18;9;12;3;3;4;11;36.4;7;140;27;19.3;57;54;29;17;0;0;17;13;31;10;0;Matches
100;Alessio Cragno\Alessio-Cragno;it ITA;GK;Cagliari;27-097;1994;6.0;0;0;0;0;0;0;0;;0;2;1;50.0;1;1;0;0;0;0;0;0;0;0;1;Matches
